Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-05-25,01001,SK Flensburg,388,431.4274912713768
2022-05-25,01002,SK Kiel,1094,443.6316154435708
2022-05-25,01003,SK Lübeck,1033,478.5819519472216
2022-05-25,01004,SK Neumünster,314,392.9666478943746
2022-05-25,01051,LK Dithmarschen,491,368.47753487778704
2022-05-25,01053,LK Herzogtum Lauenburg,697,349.9839318711336
2022-05-25,01054,LK Nordfriesland,847,506.73957654041055
2022-05-25,01055,LK Ostholstein,739,366.7730424295364
2022-05-25,01056,LK Pinneberg,1377,434.26841383225315
2022-05-25,01057,LK Plön,706,545.7932943186474
2022-05-25,01058,LK Rendsburg-Eckernförde,1420,516.8052699579641
2022-05-25,01059,LK Schleswig-Flensburg,1042,514.1946340187617
2022-05-25,01060,LK Segeberg,1246,448.1901534853439
2022-05-25,01061,LK Steinburg,618,472.8168561504445
2022-05-25,01062,LK Stormarn,1022,417.16158684675634
2022-05-25,02000,SK Hamburg,5211,281.2988872202531
2022-05-25,03101,SK Braunschweig,955,384.2115215178568
2022-05-25,03102,SK Salzgitter,277,266.6897733618316
2022-05-25,03103,SK Wolfsburg,316,255.16795865633074
2022-05-25,03151,LK Gifhorn,481,271.4033414773144
2022-05-25,03153,LK Goslar,364,270.25421715371823
2022-05-25,03154,LK Helmstedt,257,280.81907384339695
2022-05-25,03155,LK Northeim,438,332.39231399690374
2022-05-25,03157,LK Peine,404,297.39995877624335
2022-05-25,03158,LK Wolfenbüttel,399,334.2800412194938
2022-05-25,03159,LK Göttingen,864,266.74899660389013
2022-05-25,03241,Region Hannover,3263,282.4301281884829
2022-05-25,03251,LK Diepholz,835,382.90106020030083
2022-05-25,03252,LK Hameln-Pyrmont,405,272.5804280522277
2022-05-25,03254,LK Hildesheim,907,329.2626259692737
2022-05-25,03255,LK Holzminden,253,360.36292677368357
2022-05-25,03256,LK Nienburg (Weser),455,374.0392124624933
2022-05-25,03257,LK Schaumburg,538,339.6335997373837
2022-05-25,03351,LK Celle,598,333.35934799817153
2022-05-25,03352,LK Cuxhaven,767,385.7644372466377
2022-05-25,03353,LK Harburg,1076,420.2862321104931
2022-05-25,03354,LK Lüchow-Dannenberg,233,480.3826567428819
2022-05-25,03355,LK Lüneburg,680,369.09382039243354
2022-05-25,03356,LK Osterholz,534,465.80600139567343
2022-05-25,03357,LK Rotenburg (Wümme),688,418.27267974174094
2022-05-25,03358,LK Heidekreis,500,354.89938602406215
2022-05-25,03359,LK Stade,1041,506.92209177188994
2022-05-25,03360,LK Uelzen,549,593.0903355443684
2022-05-25,03361,LK Verden,695,505.1826653292046
2022-05-25,03401,SK Delmenhorst,331,427.08024205514624
2022-05-25,03402,SK Emden,122,244.61643341219872
2022-05-25,03403,SK Oldenburg,950,560.1249963149671
2022-05-25,03404,SK Osnabrück,453,275.84443104802614
2022-05-25,03405,SK Wilhelmshaven,179,238.06673848568272
2022-05-25,03451,LK Ammerland,872,694.0299101422283
2022-05-25,03452,LK Aurich,629,330.74277781867517
2022-05-25,03453,LK Cloppenburg,713,413.01728532369435
2022-05-25,03454,LK Emsland,1480,449.9437570303713
2022-05-25,03455,LK Friesland,333,336.46219599680717
2022-05-25,03456,LK Grafschaft Bentheim,691,501.12045021067365
2022-05-25,03457,LK Leer,651,379.629467644023
2022-05-25,03458,LK Oldenburg,758,576.5705462207246
2022-05-25,03459,LK Osnabrück,1027,285.6975945208376
2022-05-25,03460,LK Vechta,563,391.7939010981364
2022-05-25,03461,LK Wesermarsch,317,358.0949798924585
2022-05-25,03462,LK Wittmund,225,392.09535759096616
2022-05-25,04011,SK Bremen,2451,432.60091815176514
2022-05-25,04012,SK Bremerhaven,403,354.887853677008
2022-05-25,05111,SK Düsseldorf,2142,345.1926842357173
2022-05-25,05112,SK Duisburg,796,160.52108855883924
2022-05-25,05113,SK Essen,1521,261.1539881356078
2022-05-25,05114,SK Krefeld,518,228.3507608753152
2022-05-25,05116,SK Mönchengladbach,665,256.0992047445747
2022-05-25,05117,SK Mülheim a.d.Ruhr,583,341.09325360839216
2022-05-25,05119,SK Oberhausen,381,181.80430031589094
2022-05-25,05120,SK Remscheid,346,310.2693783851645
2022-05-25,05122,SK Solingen,577,362.4531229388227
2022-05-25,05124,SK Wuppertal,1114,313.79928113486045
2022-05-25,05154,LK Kleve,616,196.4373409527211
2022-05-25,05158,LK Mettmann,1407,290.5092066848089
2022-05-25,05162,LK Rhein-Kreis Neuss,1415,313.05240475131694
2022-05-25,05166,LK Viersen,833,279.02832489214035
2022-05-25,05170,LK Wesel,1157,251.45996744278037
2022-05-25,05314,SK Bonn,738,223.2446707141107
2022-05-25,05315,SK Köln,2626,242.36316079955847
2022-05-25,05316,SK Leverkusen,468,285.53125285988835
2022-05-25,05334,StadtRegion Aachen,1853,332.89558073481356
2022-05-25,05358,LK Düren,854,322.09398808176815
2022-05-25,05362,LK Rhein-Erft-Kreis,1509,321.329781457419
2022-05-25,05366,LK Euskirchen,801,412.12395618417463
2022-05-25,05370,LK Heinsberg,1508,588.0105124425831
2022-05-25,05374,LK Oberbergischer Kreis,1158,426.20694224123014
2022-05-25,05378,LK Rheinisch-Bergischer Kreis,745,262.9953225664107
2022-05-25,05382,LK Rhein-Sieg-Kreis,1384,230.52259004788675
2022-05-25,05512,SK Bottrop,289,246.19211503731216
2022-05-25,05513,SK Gelsenkirchen,620,239.28523185581136
2022-05-25,05515,SK Münster,1038,328.0626289889792
2022-05-25,05554,LK Borken,1549,416.51205438050215
2022-05-25,05558,LK Coesfeld,890,403.24042190728187
2022-05-25,05562,LK Recklinghausen,1844,300.52200215450154
2022-05-25,05566,LK Steinfurt,1692,377.5125670185209
2022-05-25,05570,LK Warendorf,1159,417.782616061741
2022-05-25,05711,SK Bielefeld,773,231.77785307143137
2022-05-25,05754,LK Gütersloh,894,245.05369800832196
2022-05-25,05758,LK Herford,726,289.7659920094833
2022-05-25,05762,LK Höxter,287,205.3975910512492
2022-05-25,05766,LK Lippe,1015,292.5324956048073
2022-05-25,05770,LK Minden-Lübbecke,1059,341.31562832371804
2022-05-25,05774,LK Paderborn,801,259.7823795547051
2022-05-25,05911,SK Bochum,994,272.73675141444465
2022-05-25,05913,SK Dortmund,1903,323.80686613487245
2022-05-25,05914,SK Hagen,502,266.04906538341277
2022-05-25,05915,SK Hamm,661,369.341833969391
2022-05-25,05916,SK Herne,392,249.77698483496877
2022-05-25,05954,LK Ennepe-Ruhr-Kreis,779,241.07944171076656
2022-05-25,05958,LK Hochsauerlandkreis,1055,407.28873103501525
2022-05-25,05962,LK Märkischer Kreis,1499,366.8067987725798
2022-05-25,05966,LK Olpe,258,193.45840644261483
2022-05-25,05970,LK Siegen-Wittgenstein,1065,386.5825017877172
2022-05-25,05974,LK Soest,608,201.98261886411353
2022-05-25,05978,LK Unna,1711,434.68540564709946
2022-05-25,06411,SK Darmstadt,568,356.84219784638196
2022-05-25,06412,SK Frankfurt am Main,2219,290.40549454001024
2022-05-25,06413,SK Offenbach,349,266.6320325153562
2022-05-25,06414,SK Wiesbaden,845,303.2924277392331
2022-05-25,06431,LK Bergstraße,1111,409.94040920244265
2022-05-25,06432,LK Darmstadt-Dieburg,1073,360.428752338756
2022-05-25,06433,LK Groß-Gerau,852,308.9116664914233
2022-05-25,06434,LK Hochtaunuskreis,963,405.8479187124127
2022-05-25,06435,LK Main-Kinzig-Kreis,1150,272.7128286486012
2022-05-25,06436,LK Main-Taunus-Kreis,945,394.96121439079843
2022-05-25,06437,LK Odenwaldkreis,265,273.89048514790085
2022-05-25,06438,LK Offenbach,1146,321.4207582837366
2022-05-25,06439,LK Rheingau-Taunus-Kreis,745,397.47536453025884
2022-05-25,06440,LK Wetteraukreis,962,309.96961524457635
2022-05-25,06531,LK Gießen,945,347.85233392351665
2022-05-25,06532,LK Lahn-Dill-Kreis,1110,438.0892991755239
2022-05-25,06533,LK Limburg-Weilburg,548,318.0665269805155
2022-05-25,06534,LK Marburg-Biedenkopf,822,334.2781503275682
2022-05-25,06535,LK Vogelsbergkreis,405,383.8644247720509
2022-05-25,06611,SK Kassel,907,451.1360471131272
2022-05-25,06631,LK Fulda,783,351.0848656864987
2022-05-25,06632,LK Hersfeld-Rotenburg,379,315.0352440484107
2022-05-25,06633,LK Kassel,942,397.45661520545804
2022-05-25,06634,LK Schwalm-Eder-Kreis,723,402.0240213523132
2022-05-25,06635,LK Waldeck-Frankenberg,719,459.342737401615
2022-05-25,06636,LK Werra-Meißner-Kreis,327,326.8496491613858
2022-05-25,07111,SK Koblenz,243,214.30839242247856
2022-05-25,07131,LK Ahrweiler,285,218.425953601729
2022-05-25,07132,LK Altenkirchen,391,302.8964961615035
2022-05-25,07133,LK Bad Kreuznach,438,275.9124639360992
2022-05-25,07134,LK Birkenfeld,161,199.1834714833601
2022-05-25,07135,LK Cochem-Zell,199,323.16736496800803
2022-05-25,07137,LK Mayen-Koblenz,502,233.72100602460122
2022-05-25,07138,LK Neuwied,288,157.26447188078478
2022-05-25,07140,LK Rhein-Hunsrück-Kreis,239,231.13896383980816
2022-05-25,07141,LK Rhein-Lahn-Kreis,355,289.620963662767
2022-05-25,07143,LK Westerwaldkreis,659,324.90262781639797
2022-05-25,07211,SK Trier,200,180.71091674648065
2022-05-25,07231,LK Bernkastel-Wittlich,175,155.30017304876426
2022-05-25,07232,LK Bitburg-Prüm,188,187.8966568387387
2022-05-25,07233,LK Vulkaneifel,219,362.0373278669554
2022-05-25,07235,LK Trier-Saarburg,270,179.36266466489076
2022-05-25,07311,SK Frankenthal,72,147.69230769230768
2022-05-25,07312,SK Kaiserslautern,240,240.81395115490358
2022-05-25,07313,SK Landau i.d.Pfalz,111,237.76373567527042
2022-05-25,07314,SK Ludwigshafen,276,159.94714789895514
2022-05-25,07315,SK Mainz,921,424.1835273094053
2022-05-25,07316,SK Neustadt a.d.Weinstraße,109,204.47979589539642
2022-05-25,07317,SK Pirmasens,99,246.41577060931897
2022-05-25,07318,SK Speyer,89,175.40056364675507
2022-05-25,07319,SK Worms,204,244.4313974526414
2022-05-25,07320,SK Zweibrücken,103,302.9322666980383
2022-05-25,07331,LK Alzey-Worms,352,269.28814596641547
2022-05-25,07332,LK Bad Dürkheim,387,290.9686926708971
2022-05-25,07333,LK Donnersbergkreis,177,234.31604866360422
2022-05-25,07334,LK Germersheim,264,204.64164457467098
2022-05-25,07335,LK Kaiserslautern,332,312.2648607975922
2022-05-25,07336,LK Kusel,157,223.94978960131232
2022-05-25,07337,LK Südliche Weinstraße,291,262.67568128684
2022-05-25,07338,LK Rhein-Pfalz-Kreis,261,168.65476821277642
2022-05-25,07339,LK Mainz-Bingen,828,391.4430918331166
2022-05-25,07340,LK Südwestpfalz,294,309.76062036412674
2022-05-25,08111,SK Stuttgart,3098,491.5080794218672
2022-05-25,08115,LK Böblingen,975,248.1560099567827
2022-05-25,08116,LK Esslingen,1196,224.13079043583696
2022-05-25,08117,LK Göppingen,370,142.97803934601072
2022-05-25,08118,LK Ludwigsburg,1200,220.19520304750162
2022-05-25,08119,LK Rems-Murr-Kreis,1242,290.67182168383704
2022-05-25,08121,SK Heilbronn,225,177.92468645716366
2022-05-25,08125,LK Heilbronn,931,268.79314476430795
2022-05-25,08126,LK Hohenlohekreis,307,272.2475945550481
2022-05-25,08127,LK Schwäbisch Hall,450,227.43353886586476
2022-05-25,08128,LK Main-Tauber-Kreis,431,324.8319315064363
2022-05-25,08135,LK Heidenheim,319,240.1891395355841
2022-05-25,08136,LK Ostalbkreis,882,280.628965236371
2022-05-25,08211,SK Baden-Baden,121,218.218543165792
2022-05-25,08212,SK Karlsruhe,794,257.4277970146157
2022-05-25,08215,LK Karlsruhe,1105,247.2854546919338
2022-05-25,08216,LK Rastatt,555,239.13034111620013
2022-05-25,08221,SK Heidelberg,464,292.3000359075475
2022-05-25,08222,SK Mannheim,736,237.63322474097654
2022-05-25,08225,LK Neckar-Odenwald-Kreis,443,308.07318650597716
2022-05-25,08226,LK Rhein-Neckar-Kreis,1606,292.9411399897489
2022-05-25,08231,SK Pforzheim,237,188.07135601828338
2022-05-25,08235,LK Calw,375,234.15694134836934
2022-05-25,08236,LK Enzkreis,587,293.8643918458889
2022-05-25,08237,LK Freudenstadt,330,278.80098678652297
2022-05-25,08311,SK Freiburg i.Breisgau,399,172.77214861002858
2022-05-25,08315,LK Breisgau-Hochschwarzwald,458,172.9169734243979
2022-05-25,08316,LK Emmendingen,367,219.94222770912492
2022-05-25,08317,LK Ortenaukreis,858,198.34481483193858
2022-05-25,08325,LK Rottweil,195,139.12075681691707
2022-05-25,08326,LK Schwarzwald-Baar-Kreis,391,183.67845465819835
2022-05-25,08327,LK Tuttlingen,259,182.80374359481092
2022-05-25,08335,LK Konstanz,704,245.40219467644556
2022-05-25,08336,LK Lörrach,465,203.19696559198047
2022-05-25,08337,LK Waldshut,295,172.27585159749353
2022-05-25,08415,LK Reutlingen,571,198.61076811236293
2022-05-25,08416,LK Tübingen,647,283.18692525528405
2022-05-25,08417,LK Zollernalbkreis,568,299.1646564346736
2022-05-25,08421,SK Ulm,289,228.63019659032477
2022-05-25,08425,LK Alb-Donau-Kreis,425,214.4255413614256
2022-05-25,08426,LK Biberach,452,223.4857849196539
2022-05-25,08435,LK Bodenseekreis,455,208.81042308204184
2022-05-25,08436,LK Ravensburg,514,179.79068726214462
2022-05-25,08437,LK Sigmaringen,321,245.1392176927894
2022-05-25,09161,SK Ingolstadt,271,197.87954903907936
2022-05-25,09162,SK München,4294,288.53609926609425
2022-05-25,09163,SK Rosenheim,170,267.3334276863078
2022-05-25,09171,LK Altötting,363,325.11150518566285
2022-05-25,09172,LK Berchtesgadener Land,206,193.74194701251798
2022-05-25,09173,LK Bad Tölz-Wolfratshausen,405,315.8830686675194
2022-05-25,09174,LK Dachau,577,371.9772816648079
2022-05-25,09175,LK Ebersberg,542,376.15118223900174
2022-05-25,09176,LK Eichstätt,399,299.6192807635411
2022-05-25,09177,LK Erding,543,390.954057498326
2022-05-25,09178,LK Freising,561,311.1256537243571
2022-05-25,09179,LK Fürstenfeldbruck,807,368.9311511383378
2022-05-25,09180,LK Garmisch-Partenkirchen,237,268.467019336422
2022-05-25,09181,LK Landsberg a.Lech,452,373.4950710219057
2022-05-25,09182,LK Miesbach,765,763.6026072287714
2022-05-25,09183,LK Mühldorf a.Inn,446,382.88849016594696
2022-05-25,09184,LK München,1096,313.4249395884868
2022-05-25,09185,LK Neuburg-Schrobenhausen,205,209.76158804870562
2022-05-25,09186,LK Pfaffenhofen a.d.Ilm,320,247.81612043863456
2022-05-25,09187,LK Rosenheim,880,336.2359153449666
