Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-05-16,01001,SK Flensburg,597,663.8201347654947
2022-05-16,01002,SK Kiel,1402,568.5297302119618
2022-05-16,01003,SK Lübeck,1581,732.4666660489423
2022-05-16,01004,SK Neumünster,455,569.4261936049058
2022-05-16,01051,LK Dithmarschen,717,538.0822657991309
2022-05-16,01053,LK Herzogtum Lauenburg,1034,519.2014139953402
2022-05-16,01054,LK Nordfriesland,1345,804.6809096184795
2022-05-16,01055,LK Ostholstein,1485,737.020254408473
2022-05-16,01056,LK Pinneberg,1168,368.3554882760143
2022-05-16,01057,LK Plön,894,691.1320185848028
2022-05-16,01058,LK Rendsburg-Eckernförde,2278,829.0721161720015
2022-05-16,01059,LK Schleswig-Flensburg,1328,655.3267504576925
2022-05-16,01060,LK Segeberg,1602,576.244483052585
2022-05-16,01061,LK Steinburg,1158,885.9577984178233
2022-05-16,01062,LK Stormarn,1556,635.1305568821458
2022-05-16,02000,SK Hamburg,8858,478.17032105104624
2022-05-16,03101,SK Braunschweig,1540,619.5662231806276
2022-05-16,03102,SK Salzgitter,437,420.7344077946585
2022-05-16,03103,SK Wolfsburg,679,548.2881136950905
2022-05-16,03151,LK Gifhorn,732,413.0296173833558
2022-05-16,03153,LK Goslar,613,455.12592064623425
2022-05-16,03154,LK Helmstedt,399,435.9798072510326
2022-05-16,03155,LK Northeim,836,634.4291655283369
2022-05-16,03157,LK Peine,744,547.687052795854
2022-05-16,03158,LK Wolfenbüttel,686,574.727088412463
2022-05-16,03159,LK Göttingen,2277,702.994751466502
2022-05-16,03241,Region Hannover,5304,459.0896107605619
2022-05-16,03251,LK Diepholz,1834,841.0066400088045
2022-05-16,03252,LK Hameln-Pyrmont,729,490.64477049401
2022-05-16,03254,LK Hildesheim,1747,634.202654430343
2022-05-16,03255,LK Holzminden,356,507.0719443930093
2022-05-16,03256,LK Nienburg (Weser),900,739.8577828928439
2022-05-16,03257,LK Schaumburg,1093,689.9991161950936
2022-05-16,03351,LK Celle,1021,569.1637028530655
2022-05-16,03352,LK Cuxhaven,1506,757.4462092482875
2022-05-16,03353,LK Harburg,1606,627.3045434660334
2022-05-16,03354,LK Lüchow-Dannenberg,460,948.3949446425994
2022-05-16,03355,LK Lüneburg,1141,619.317719217304
2022-05-16,03356,LK Osterholz,618,539.0788555478018
2022-05-16,03357,LK Rotenburg (Wümme),1021,620.7215203725546
2022-05-16,03358,LK Heidekreis,759,538.7372679845264
2022-05-16,03359,LK Stade,1218,593.113456078926
2022-05-16,03360,LK Uelzen,713,770.2612190221032
