Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-07-01,01001,SK Flensburg,1120,1245.357706762737
2022-07-01,01002,SK Kiel,3716,1506.887644413445
2022-07-01,01003,SK Lübeck,2116,980.3285675898558
2022-07-01,01004,SK Neumünster,814,1018.7097177898755
2022-07-01,01051,LK Dithmarschen,1197,898.3047031541977
2022-07-01,01053,LK Herzogtum Lauenburg,1611,808.9298626174982
2022-07-01,01054,LK Nordfriesland,1572,940.4895092343866
2022-07-01,01055,LK Ostholstein,1929,957.381865827572
2022-07-01,01056,LK Pinneberg,2831,892.8205370799628
2022-07-01,01057,LK Plön,2178,1683.7645821898218
2022-07-01,01058,LK Rendsburg-Eckernförde,4561,1659.9639692100523
2022-07-01,01059,LK Schleswig-Flensburg,1798,887.2571515985927
2022-07-01,01060,LK Segeberg,2207,793.8649026823065
2022-07-01,01061,LK Steinburg,1284,982.3573516135449
2022-07-01,01062,LK Stormarn,1695,691.8677981460391
2022-07-01,02000,SK Hamburg,12646,682.6531813063367
2022-07-01,03101,SK Braunschweig,2297,924.1192302895466
2022-07-01,03102,SK Salzgitter,1063,1023.4340400130939
2022-07-01,03103,SK Wolfsburg,981,792.1511627906978
2022-07-01,03151,LK Gifhorn,2009,1133.5744553595107
2022-07-01,03153,LK Goslar,1118,830.0665241149917
2022-07-01,03154,LK Helmstedt,670,732.096418190957
2022-07-01,03155,LK Northeim,1466,1112.5276993594998
2022-07-01,03157,LK Peine,1642,1208.7394364123554
2022-07-01,03158,LK Wolfenbüttel,1333,1116.780187833547
2022-07-01,03159,LK Göttingen,3472,1071.9357826489656
2022-07-01,03241,Region Hannover,8884,768.9577869526455
2022-07-01,03251,LK Diepholz,2438,1117.9793829560879
2022-07-01,03252,LK Hameln-Pyrmont,1648,1109.1667788396824
2022-07-01,03254,LK Hildesheim,2667,968.1845903638952
2022-07-01,03255,LK Holzminden,605,861.7374335892432
2022-07-01,03256,LK Nienburg (Weser),1283,1054.7083727239099
2022-07-01,03257,LK Schaumburg,1638,1034.0517404643763
2022-07-01,03351,LK Celle,2062,1149.4765477796484
2022-07-01,03352,LK Cuxhaven,1960,985.7865671491656
2022-07-01,03353,LK Harburg,2732,1067.1208049496906
2022-07-01,03354,LK Lüchow-Dannenberg,399,822.6295280704286
2022-07-01,03355,LK Lüneburg,1783,967.7857084701603
2022-07-01,03356,LK Osterholz,1076,938.5903698534544
2022-07-01,03357,LK Rotenburg (Wümme),2163,1315.005532385735
2022-07-01,03358,LK Heidekreis,1459,1035.5964084182133
2022-07-01,03359,LK Stade,2804,1365.4270368188081
2022-07-01,03360,LK Uelzen,881,951.7533435602705
2022-07-01,03361,LK Verden,2019,1467.5738148196606
2022-07-01,03401,SK Delmenhorst,753,971.5752938595926
2022-07-01,03402,SK Emden,234,469.18233949552877
2022-07-01,03403,SK Oldenburg,2083,1228.1477550779753
