Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-06-06,01001,SK Flensburg,387,430.31556474748146
2022-06-06,01002,SK Kiel,1061,430.24967457552884
2022-06-06,01003,SK Lübeck,877,406.30820121753476
2022-06-06,01004,SK Neumünster,350,438.0201489268506
2022-06-06,01051,LK Dithmarschen,483,362.4738275885359
2022-06-06,01053,LK Herzogtum Lauenburg,654,328.3923837069173
2022-06-06,01054,LK Nordfriesland,687,411.0154534631193
2022-06-06,01055,LK Ostholstein,812,403.0036677304243
2022-06-06,01056,LK Pinneberg,1182,372.77070816973367
2022-06-06,01057,LK Plön,608,470.0316189033111
2022-06-06,01058,LK Rendsburg-Eckernförde,1533,557.9313231306753
2022-06-06,01059,LK Schleswig-Flensburg,1069,527.5182953608985
2022-06-06,01060,LK Segeberg,1270,456.8230296359444
2022-06-06,01061,LK Steinburg,465,355.7602558413539
2022-06-06,01062,LK Stormarn,897,366.1388878684349
2022-06-06,02000,SK Hamburg,4567,246.53464170694605
2022-06-06,03101,SK Braunschweig,831,334.32437107993616
2022-06-06,03102,SK Salzgitter,194,186.77911924980265
2022-06-06,03103,SK Wolfsburg,322,260.0129198966408
2022-06-06,03151,LK Gifhorn,549,309.77221303751685
2022-06-06,03153,LK Goslar,346,256.88999762413874
2022-06-06,03154,LK Helmstedt,151,164.99486439826046
2022-06-06,03155,LK Northeim,306,232.21928786085056
2022-06-06,03157,LK Peine,330,242.92570890138688
2022-06-06,03158,LK Wolfenbüttel,338,283.1745712586188
2022-06-06,03159,LK Göttingen,1064,328.49644952145724
2022-06-06,03241,Region Hannover,2694,233.18013035236686
2022-06-06,03251,LK Diepholz,830,380.60823948053854
2022-06-06,03252,LK Hameln-Pyrmont,405,272.5804280522277
2022-06-06,03254,LK Hildesheim,906,328.89960212586766
2022-06-06,03255,LK Holzminden,166,236.443659464156
2022-06-06,03256,LK Nienburg (Weser),405,332.93600230177975
2022-06-06,03257,LK Schaumburg,558,352.2593841142381
2022-06-06,03351,LK Celle,602,335.589176412875
2022-06-06,03352,LK Cuxhaven,864,434.55081327391787
2022-06-06,03353,LK Harburg,989,386.3039810011874
2022-06-06,03354,LK Lüchow-Dannenberg,208,428.83945322969714
2022-06-06,03355,LK Lüneburg,629,341.41178386300106
2022-06-06,03356,LK Osterholz,449,391.6608513607815
2022-06-06,03357,LK Rotenburg (Wümme),670,407.32949916710237
2022-06-06,03358,LK Heidekreis,412,292.4370940838272
2022-06-06,03359,LK Stade,836,407.0959353710855
2022-06-06,03360,LK Uelzen,438,473.1758961173649
2022-06-06,03361,LK Verden,707,513.9052437233779
2022-06-06,03401,SK Delmenhorst,235,303.21406913280777
2022-06-06,03402,SK Emden,144,288.72759353570996
