Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-05-17,01001,SK Flensburg,593,659.3724286699135
2022-05-17,01002,SK Kiel,1626,659.3647227707917
2022-05-17,01003,SK Lübeck,1282,593.9419771503757
2022-05-17,01004,SK Neumünster,375,469.30730242162565
2022-05-17,01051,LK Dithmarschen,842,631.8901921936796
2022-05-17,01053,LK Herzogtum Lauenburg,1020,512.1716076162932
2022-05-17,01054,LK Nordfriesland,1332,796.9033246184497
2022-05-17,01055,LK Ostholstein,1433,711.2121377557858
2022-05-17,01056,LK Pinneberg,1458,459.81361464591515
2022-05-17,01057,LK Plön,863,667.1665906472984
2022-05-17,01058,LK Rendsburg-Eckernförde,2202,801.4121158080541
2022-05-17,01059,LK Schleswig-Flensburg,1239,611.4080149225007
2022-05-17,01060,LK Segeberg,1670,600.7042988126199
2022-05-17,01061,LK Steinburg,789,603.6448212017812
2022-05-17,01062,LK Stormarn,1198,489.001547008233
2022-05-17,02000,SK Hamburg,8433,455.2280782821712
2022-05-17,03101,SK Braunschweig,1394,560.8281266972695
2022-05-17,03102,SK Salzgitter,422,406.292723316581
2022-05-17,03103,SK Wolfsburg,608,490.95607235142114
2022-05-17,03151,LK Gifhorn,759,428.2643163852009
2022-05-17,03153,LK Goslar,560,415.775718698028
2022-05-17,03154,LK Helmstedt,411,449.09198190519896
2022-05-17,03155,LK Northeim,782,593.4492911999514
2022-05-17,03157,LK Peine,760,559.4652689850121
2022-05-17,03158,LK Wolfenbüttel,664,556.2956074429671
2022-05-17,03159,LK Göttingen,2138,660.0802716887929
2022-05-17,03241,Region Hannover,4994,432.25745025230884
2022-05-17,03251,LK Diepholz,1531,702.0617043912102
2022-05-17,03252,LK Hameln-Pyrmont,850,572.0823798627002
2022-05-17,03254,LK Hildesheim,1550,562.6869572793541
2022-05-17,03255,LK Holzminden,396,564.0463201675046
2022-05-17,03256,LK Nienburg (Weser),813,668.3381972132024
2022-05-17,03257,LK Schaumburg,915,577.6296352410893
2022-05-17,03351,LK Celle,1001,558.0145607795481
2022-05-17,03352,LK Cuxhaven,1448,728.274974097955
2022-05-17,03353,LK Harburg,1739,679.2544215986501
2022-05-17,03354,LK Lüchow-Dannenberg,463,954.5801290641816
2022-05-17,03355,LK Lüneburg,1128,612.2615138274487
2022-05-17,03356,LK Osterholz,663,578.3321702721563
2022-05-17,03357,LK Rotenburg (Wümme),1228,746.5680969808981
2022-05-17,03358,LK Heidekreis,793,562.8704262341626
2022-05-17,03359,LK Stade,1406,684.661345851371
2022-05-17,03360,LK Uelzen,689,744.3337726595078
2022-05-17,03361,LK Verden,959,697.0793900010176
2022-05-17,03401,SK Delmenhorst,540,696.747222688154
2022-05-17,03402,SK Emden,166,332.83875365922125
2022-05-17,03403,SK Oldenburg,1666,982.2823619586687
2022-05-17,03404,SK Osnabrück,584,355.614012653526
2022-05-17,03405,SK Wilhelmshaven,343,456.18375028262113
2022-05-17,03451,LK Ammerland,1439,1145.3085329067278
2022-05-17,03452,LK Aurich,1245,654.6498543469802
2022-05-17,03453,LK Cloppenburg,1236,715.9738634783818
2022-05-17,03454,LK Emsland,2725,828.4437418295687
2022-05-17,03455,LK Friesland,742,749.7145628517445
2022-05-17,03456,LK Grafschaft Bentheim,1019,738.9894916999659
2022-05-17,03457,LK Leer,1011,589.5628138066164
2022-05-17,03458,LK Oldenburg,1264,961.4580084736094
2022-05-17,03459,LK Osnabrück,1826,507.96865393870434
2022-05-17,03460,LK Vechta,911,633.9684616348175
2022-05-17,03461,LK Wesermarsch,583,658.5784645971713
2022-05-17,03462,LK Wittmund,410,714.4848738324271
2022-05-17,04011,SK Bremen,3157,557.2097505528855
2022-05-17,04012,SK Bremerhaven,717,631.4009704377537
2022-05-17,05111,SK Düsseldorf,1875,302.16446449204943
2022-05-17,05112,SK Duisburg,1096,221.01898625689424
2022-05-17,05113,SK Essen,1876,322.1070885880343
2022-05-17,05114,SK Krefeld,643,283.4547089629878
2022-05-17,05116,SK Mönchengladbach,919,353.91754760941984
2022-05-17,05117,SK Mülheim a.d.Ruhr,412,241.0470334247986
