Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-05-23,01001,SK Flensburg,524,582.6494985211377
2022-05-23,01002,SK Kiel,1378,558.7974095806586
2022-05-23,01003,SK Lübeck,1173,543.4430102943766
2022-05-23,01004,SK Neumünster,311,389.21218947500154
2022-05-23,01051,LK Dithmarschen,648,486.3002904293401
2022-05-23,01053,LK Herzogtum Lauenburg,720,361.5328994938539
2022-05-23,01054,LK Nordfriesland,860,514.5171615404404
2022-05-23,01055,LK Ostholstein,833,413.42617637862486
2022-05-23,01056,LK Pinneberg,1281,403.9926202753205
2022-05-23,01057,LK Plön,837,647.0665543126174
2022-05-23,01058,LK Rendsburg-Eckernförde,1804,656.5610612705402
2022-05-23,01059,LK Schleswig-Flensburg,938,462.873864404605
2022-05-23,01060,LK Segeberg,1232,443.15430906416026
2022-05-23,01061,LK Steinburg,631,482.7628417976222
2022-05-23,01062,LK Stormarn,1187,484.5115494981407
2022-05-23,02000,SK Hamburg,5065,273.4175520572984
2022-05-23,03101,SK Braunschweig,1115,448.582038211948
2022-05-23,03102,SK Salzgitter,305,293.64758438757633
2022-05-23,03103,SK Wolfsburg,389,314.11498708010333
2022-05-23,03151,LK Gifhorn,599,337.98461859648927
2022-05-23,03153,LK Goslar,452,335.5904015205512
2022-05-23,03154,LK Helmstedt,256,279.7263926222164
2022-05-23,03155,LK Northeim,503,381.71994050329357
2022-05-23,03157,LK Peine,427,314.3311445481582
2022-05-23,03158,LK Wolfenbüttel,536,449.05789998408187
2022-05-23,03159,LK Göttingen,1430,441.4942883606051
2022-05-23,03241,Region Hannover,3435,297.31764950273947
2022-05-23,03251,LK Diepholz,1278,586.0449759712388
2022-05-23,03252,LK Hameln-Pyrmont,553,372.1900659577332
2022-05-23,03254,LK Hildesheim,1175,426.55301600209106
2022-05-23,03255,LK Holzminden,254,361.7872861680459
2022-05-23,03256,LK Nienburg (Weser),595,489.1282009124913
2022-05-23,03257,LK Schaumburg,672,424.22635506230824
2022-05-23,03351,LK Celle,736,410.28842830544187
2022-05-23,03352,LK Cuxhaven,1047,526.5910896965186
2022-05-23,03353,LK Harburg,1140,445.2846697081432
