Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-08,00,Bundesgebiet,6550,7.869084953007267
2023-05-08,01,Schleswig-Holstein,342,11.704292087111417
2023-05-08,02,Hamburg,135,7.2818086934007935
2023-05-08,03,Niedersachsen,718,8.944776717568427
2023-05-08,04,Bremen,177,26.16551090007879
2023-05-08,05,Nordrhein-Westfalen,1164,6.493872021961338
2023-05-08,06,Hessen,471,7.482108467697546
2023-05-08,07,Rheinland-Pfalz,337,8.206531863625461
2023-05-08,08,Baden-Württemberg,579,5.204661866871761
2023-05-08,09,Bayern,887,6.731431588809857
2023-05-08,10,Saarland,102,10.383285760239753
2023-05-08,11,Berlin,337,9.163903899200319
2023-05-08,12,Brandenburg,271,10.678254345773697
2023-05-08,13,Mecklenburg-Vorpommern,210,13.034087241490603
2023-05-08,14,Sachsen,343,8.483794962258244
2023-05-08,15,Sachsen-Anhalt,285,13.138163229461938
2023-05-08,16,Thüringen,192,9.104432103934679
