Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2024-06-28,01001,SK Flensburg,6,6.585229330611439
2024-06-28,01002,SK Kiel,5,2.0305145730030905
2024-06-28,01003,SK Lübeck,5,2.3118500811459377
2024-06-28,01004,SK Neumünster,4,5.031699708161417
2024-06-28,01051,LK Dithmarschen,1,0.7464413409072248
2024-06-28,01053,LK Herzogtum Lauenburg,7,3.485725952225636
2024-06-28,01054,LK Nordfriesland,7,4.1776080210074005
2024-06-28,01055,LK Ostholstein,6,2.970091181799281
2024-06-28,01056,LK Pinneberg,17,5.340437161903206
2024-06-28,01057,LK Plön,4,3.084349240864543
2024-06-28,01058,LK Rendsburg-Eckernförde,9,3.2602435039648183
2024-06-28,01059,LK Schleswig-Flensburg,12,5.8881545051742155
2024-06-28,01060,LK Segeberg,16,5.706134094151213
2024-06-28,01061,LK Steinburg,7,5.349923190388481
2024-06-28,01062,LK Stormarn,6,2.4449279968704922
2024-06-28,02000,SK Hamburg,113,6.095143572994738
2024-06-28,03101,SK Braunschweig,13,5.224597404580766
2024-06-28,03102,SK Salzgitter,0,0.0
2024-06-28,03103,SK Wolfsburg,5,4.03391717561255
2024-06-28,03151,LK Gifhorn,7,3.9343746311523784
2024-06-28,03153,LK Goslar,2,1.4919806042521448
2024-06-28,03154,LK Helmstedt,5,5.471716696396328
2024-06-28,03155,LK Northeim,2,1.517853754790726
2024-06-28,03157,LK Peine,4,2.9205607476635516
2024-06-28,03158,LK Wolfenbüttel,3,2.5162718915654567
2024-06-28,03159,LK Göttingen,19,5.870339645493278
2024-06-28,03241,Region Hannover,65,5.615351853627646
2024-06-28,03251,LK Diepholz,6,2.7417416456847272
2024-06-28,03252,LK Hameln-Pyrmont,2,1.342615280304505
2024-06-28,03254,LK Hildesheim,8,2.911494215224931
2024-06-28,03255,LK Holzminden,1,1.4313933182559904
2024-06-28,03256,LK Nienburg (Weser),4,3.28480040731525
2024-06-28,03257,LK Schaumburg,1,0.6324790649429504
2024-06-28,03351,LK Celle,7,3.8907261762498955
2024-06-28,03352,LK Cuxhaven,7,3.50696131821666
2024-06-28,03353,LK Harburg,11,4.271048503579915
2024-06-28,03354,LK Lüchow-Dannenberg,1,2.063046707377455
2024-06-28,03355,LK Lüneburg,8,4.321311085783426
2024-06-28,03356,LK Osterholz,7,6.084099640168964
2024-06-28,03357,LK Rotenburg (Wümme),1,0.6060569329882849
2024-06-28,03358,LK Heidekreis,4,2.798925212718316
2024-06-28,03359,LK Stade,5,2.4213544088021077
2024-06-28,03360,LK Uelzen,2,2.1529915818029153
2024-06-28,03361,LK Verden,5,3.609925852122997
2024-06-28,03401,SK Delmenhorst,0,0.0
2024-06-28,03402,SK Emden,0,0.0
2024-06-28,03403,SK Oldenburg,7,4.10824642435838
2024-06-28,03404,SK Osnabrück,4,2.4237429862937336
2024-06-28,03405,SK Wilhelmshaven,0,0.0
2024-06-28,03451,LK Ammerland,6,4.744020557422416
2024-06-28,03452,LK Aurich,3,1.5754233950374164
2024-06-28,03453,LK Cloppenburg,3,1.724336130589723
2024-06-28,03454,LK Emsland,21,6.336810532382611
2024-06-28,03455,LK Friesland,3,3.0311909549261906
2024-06-28,03456,LK Grafschaft Bentheim,3,2.1625985784518678
2024-06-28,03457,LK Leer,1,0.5799757570133569
2024-06-28,03458,LK Oldenburg,2,1.514107698480593
2024-06-28,03459,LK Osnabrück,19,5.255151431337298
2024-06-28,03460,LK Vechta,11,7.596422775456649
2024-06-28,03461,LK Wesermarsch,4,4.5233518036865314
2024-06-28,03462,LK Wittmund,7,12.18344791576016
2024-06-28,04011,SK Bremen,21,3.7280974276127745
2024-06-28,04012,SK Bremerhaven,2,1.7672059590184939
2024-06-28,05111,SK Düsseldorf,46,7.425618707393494
2024-06-28,05112,SK Duisburg,29,5.856787410734482
2024-06-28,05113,SK Essen,30,5.17748415689848
2024-06-28,05114,SK Krefeld,5,2.202158114952654
2024-06-28,05116,SK Mönchengladbach,12,4.597683533779564
2024-06-28,05117,SK Mülheim a.d.Ruhr,20,11.713785368310697
2024-06-28,05119,SK Oberhausen,6,2.874223959530927
2024-06-28,05120,SK Remscheid,3,2.6840833855238437
2024-06-28,05122,SK Solingen,10,6.291009518297401
2024-06-28,05124,SK Wuppertal,20,5.640603318930993
2024-06-28,05154,LK Kleve,11,3.4956590270627563
2024-06-28,05158,LK Mettmann,30,6.19308810080696
2024-06-28,05162,LK Rhein-Kreis Neuss,28,6.187900003535943
2024-06-28,05166,LK Viersen,7,2.3430099644866633
2024-06-28,05170,LK Wesel,15,3.2578029811069147
2024-06-28,05314,SK Bonn,11,3.314401072660711
2024-06-28,05315,SK Köln,31,2.888837531777213
2024-06-28,05316,SK Leverkusen,14,8.544348218808553
2024-06-28,05334,StädteRegion Aachen,15,2.6945801215435274
2024-06-28,05358,LK Düren,9,3.3736800476813444
2024-06-28,05362,LK Rhein-Erft-Kreis,0,0.0
2024-06-28,05366,LK Euskirchen,12,6.163296541877033
2024-06-28,05370,LK Heinsberg,10,3.8713773586366553
2024-06-28,05374,LK Oberbergischer Kreis,3,1.1044801396062895
2024-06-28,05378,LK Rheinisch-Bergischer Kreis,6,2.1169322828644916
2024-06-28,05382,LK Rhein-Sieg-Kreis,26,4.328053108540914
2024-06-28,05512,SK Bottrop,19,16.19626462991535
2024-06-28,05513,SK Gelsenkirchen,23,8.841868940436557
2024-06-28,05515,SK Münster,26,8.183486354036505
2024-06-28,05554,LK Borken,36,9.63643858644153
2024-06-28,05558,LK Coesfeld,37,16.715457732480395
2024-06-28,05562,LK Recklinghausen,50,8.159255614791752
2024-06-28,05566,LK Steinfurt,8,1.7770827409724195
2024-06-28,05570,LK Warendorf,14,5.032784999424825
2024-06-28,05711,SK Bielefeld,11,3.2933934527338162
2024-06-28,05754,LK Gütersloh,9,2.458317855035727
2024-06-28,05758,LK Herford,4,1.5959462964071258
2024-06-28,05762,LK Höxter,7,5.000214294898353
2024-06-28,05766,LK Lippe,8,2.311130113736491
2024-06-28,05770,LK Minden-Lübbecke,5,1.6066115277590338
2024-06-28,05774,LK Paderborn,7,2.2625896955200724
2024-06-28,05911,SK Bochum,21,5.778104286527937
2024-06-28,05913,SK Dortmund,41,6.986429287111571
2024-06-28,05914,SK Hagen,6,3.1794311997583633
2024-06-28,05915,SK Hamm,4,2.231669623628918
2024-06-28,05916,SK Herne,8,5.107871869034166
2024-06-28,05954,LK Ennepe-Ruhr-Kreis,17,5.277159522323937
2024-06-28,05958,LK Hochsauerlandkreis,8,3.093401388163873
2024-06-28,05962,LK Märkischer Kreis,9,2.2124274508165085
2024-06-28,05966,LK Olpe,1,0.7512019230769231
2024-06-28,05970,LK Siegen-Wittgenstein,16,5.832136530316175
2024-06-28,05974,LK Soest,17,5.623589967515498
2024-06-28,05978,LK Unna,28,7.123539992316753
2024-06-28,06411,SK Darmstadt,9,5.638002643596795
2024-06-28,06412,SK Frankfurt am Main,34,4.478256746362075
2024-06-28,06413,SK Offenbach,9,6.854792642522565
2024-06-28,06414,SK Wiesbaden,23,8.245205233912888
2024-06-28,06431,LK Bergstraße,4,1.475111186505683
2024-06-28,06432,LK Darmstadt-Dieburg,17,5.725833614011451
2024-06-28,06433,LK Groß-Gerau,10,3.61916274289106
2024-06-28,06434,LK Hochtaunuskreis,8,3.374943575162103
2024-06-28,06435,LK Main-Kinzig-Kreis,9,2.1253232262406576
2024-06-28,06436,LK Main-Taunus-Kreis,11,4.597201558033401
2024-06-28,06437,LK Odenwaldkreis,3,3.094282796819077
2024-06-28,06438,LK Offenbach,18,5.0354439303318355
2024-06-28,06439,LK Rheingau-Taunus-Kreis,7,3.7387370546229484
2024-06-28,06440,LK Wetteraukreis,13,4.171198834631218
2024-06-28,06531,LK Gießen,13,4.764103578941196
2024-06-28,06532,LK Lahn-Dill-Kreis,15,5.920335959331239
2024-06-28,06533,LK Limburg-Weilburg,4,2.315364177843122
2024-06-28,06534,LK Marburg-Biedenkopf,13,5.282469920397242
2024-06-28,06535,LK Vogelsbergkreis,1,0.9463334311211212
2024-06-28,06611,SK Kassel,4,1.995948225103041
2024-06-28,06631,LK Fulda,6,2.683699210992432
2024-06-28,06632,LK Hersfeld-Rotenburg,1,0.8322029243610762
2024-06-28,06633,LK Kassel,3,1.2643930070637424
2024-06-28,06634,LK Schwalm-Eder-Kreis,0,0.0
2024-06-28,06635,LK Waldeck-Frankenberg,3,1.9167736865308314
2024-06-28,06636,LK Werra-Meißner-Kreis,1,1.0028682030607536
2024-06-28,07111,SK Koblenz,4,3.519949312729896
2024-06-28,07131,LK Ahrweiler,3,2.341079705960389
2024-06-28,07132,LK Altenkirchen,2,1.5472570999760176
2024-06-28,07133,LK Bad Kreuznach,4,2.5093788032772486
2024-06-28,07134,LK Birkenfeld,0,0.0
2024-06-28,07135,LK Cochem-Zell,0,0.0
2024-06-28,07137,LK Mayen-Koblenz,12,5.569841166696063
2024-06-28,07138,LK Neuwied,4,2.1693150387765066
2024-06-28,07140,LK Rhein-Hunsrück-Kreis,0,0.0
2024-06-28,07141,LK Rhein-Lahn-Kreis,4,3.2593461751572637
2024-06-28,07143,LK Westerwaldkreis,5,2.4530125447061537
2024-06-28,07211,SK Trier,4,3.6176177986795692
2024-06-28,07231,LK Bernkastel-Wittlich,1,0.8834390515398343
2024-06-28,07232,LK Bitburg-Prüm,2,1.9810021890074188
2024-06-28,07233,LK Vulkaneifel,11,18.06773759074932
2024-06-28,07235,LK Trier-Saarburg,5,3.307600203748173
2024-06-28,07311,SK Frankenthal,0,0.0
2024-06-28,07312,SK Kaiserslautern,3,3.021391451476453
2024-06-28,07313,SK Landau i.d.Pfalz,0,0.0
2024-06-28,07314,SK Ludwigshafen,4,2.323622527520404
2024-06-28,07315,SK Mainz,15,6.894776517310485
2024-06-28,07316,SK Neustadt a.d.Weinstraße,5,9.347366846759268
2024-06-28,07317,SK Pirmasens,2,4.9932591002147095
2024-06-28,07318,SK Speyer,1,1.9776525264511027
2024-06-28,07319,SK Worms,2,2.385211687537269
2024-06-28,07320,SK Zweibrücken,0,0.0
2024-06-28,07331,LK Alzey-Worms,1,0.7614406457016676
2024-06-28,07332,LK Bad Dürkheim,10,7.507169346726124
2024-06-28,07333,LK Donnersbergkreis,0,0.0
2024-06-28,07334,LK Germersheim,5,3.866587272741333
2024-06-28,07335,LK Kaiserslautern,4,3.743460642190673
2024-06-28,07336,LK Kusel,1,1.4296130037598822
2024-06-28,07337,LK Südliche Weinstraße,6,5.3918529102526085
2024-06-28,07338,LK Rhein-Pfalz-Kreis,3,1.9348597226701065
2024-06-28,07339,LK Mainz-Bingen,5,2.353827323227568
2024-06-28,07340,LK Südwestpfalz,1,1.0546409474894272
2024-06-28,08111,SK Stuttgart,20,3.1934852900083825
2024-06-28,08115,LK Böblingen,4,1.0173069342183905
2024-06-28,08116,LK Esslingen,13,2.43725018185636
2024-06-28,08117,LK Göppingen,6,2.316190946781653
2024-06-28,08118,LK Ludwigsburg,22,4.039076226548113
2024-06-28,08119,LK Rems-Murr-Kreis,1,0.23401885255876212
2024-06-28,08121,SK Heilbronn,1,0.7960959454833496
2024-06-28,08125,LK Heilbronn,9,2.587708957498318
2024-06-28,08126,LK Hohenlohekreis,2,1.764944668984627
2024-06-28,08127,LK Schwäbisch Hall,5,2.5075477186330852
2024-06-28,08128,LK Main-Tauber-Kreis,4,3.0085140948885347
2024-06-28,08135,LK Heidenheim,5,3.7605860497299894
2024-06-28,08136,LK Ostalbkreis,5,1.5872562371233836
2024-06-28,08211,SK Baden-Baden,1,1.80092567579736
2024-06-28,08212,SK Karlsruhe,6,1.95757287065011
2024-06-28,08215,LK Karlsruhe,19,4.236466162898813
2024-06-28,08216,LK Rastatt,5,2.152426214829356
2024-06-28,08221,SK Heidelberg,7,4.395742409494804
2024-06-28,08222,SK Mannheim,2,0.6413730514284981
2024-06-28,08225,LK Neckar-Odenwald-Kreis,3,2.084361039123457
2024-06-28,08226,LK Rhein-Neckar-Kreis,17,3.096369961568585
2024-06-28,08231,SK Pforzheim,5,3.9831433373961396
2024-06-28,08235,LK Calw,3,1.866995257832045
2024-06-28,08236,LK Enzkreis,5,2.4970410064074073
2024-06-28,08237,LK Freudenstadt,1,0.8390458370740794
2024-06-28,08311,SK Freiburg i.Breisgau,0,0.0
2024-06-28,08315,LK Breisgau-Hochschwarzwald,0,0.0
2024-06-28,08316,LK Emmendingen,5,2.9771651433505015
2024-06-28,08317,LK Ortenaukreis,3,0.6903931789153923
2024-06-28,08325,LK Rottweil,7,4.9841220113068365
2024-06-28,08326,LK Schwarzwald-Baar-Kreis,11,5.155001523068632
2024-06-28,08327,LK Tuttlingen,4,2.808712626567613
2024-06-28,08335,LK Konstanz,4,1.3884212608947681
2024-06-28,08336,LK Lörrach,6,2.6150057748044193
2024-06-28,08337,LK Waldshut,3,1.7518350472119544
2024-06-28,08415,LK Reutlingen,3,1.0410955101020967
2024-06-28,08416,LK Tübingen,18,7.832693663350827
2024-06-28,08417,LK Zollernalbkreis,7,3.6736728856700513
2024-06-28,08421,SK Ulm,11,8.664896927112462
2024-06-28,08425,LK Alb-Donau-Kreis,1,0.5006708990046662
2024-06-28,08426,LK Biberach,6,2.9521166676507056
2024-06-28,08435,LK Bodenseekreis,5,2.284304543481737
