Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2023-11-02,01001,SK Flensburg,4,4.390152887074292
2023-11-02,01002,SK Kiel,64,25.990586534439558
2023-11-02,01003,SK Lübeck,40,18.4948006491675
2023-11-02,01004,SK Neumünster,19,23.90057361376673
2023-11-02,01051,LK Dithmarschen,36,26.871888272660094
2023-11-02,01053,LK Herzogtum Lauenburg,21,10.457177856676909
2023-11-02,01054,LK Nordfriesland,57,34.017665313917405
2023-11-02,01055,LK Ostholstein,33,16.335501499896047
2023-11-02,01056,LK Pinneberg,70,21.990035372542614
2023-11-02,01057,LK Plön,9,6.939785791945222
2023-11-02,01058,LK Rendsburg-Eckernförde,47,17.025716076260718
2023-11-02,01059,LK Schleswig-Flensburg,36,17.664463515522648
2023-11-02,01060,LK Segeberg,47,16.761768901569187
2023-11-02,01061,LK Steinburg,27,20.635418020069856
2023-11-02,01062,LK Stormarn,45,18.33695997652869
2023-11-02,02000,SK Hamburg,253,13.646648884669634
2023-11-02,03101,SK Braunschweig,31,12.458655349384905
2023-11-02,03102,SK Salzgitter,13,12.536887380176287
2023-11-02,03103,SK Wolfsburg,17,13.71531839708267
2023-11-02,03151,LK Gifhorn,15,8.43080278104081
2023-11-02,03153,LK Goslar,37,27.60164117866468
2023-11-02,03154,LK Helmstedt,11,12.03777673207192
2023-11-02,03155,LK Northeim,8,6.071415019162904
2023-11-02,03157,LK Peine,8,5.841121495327103
2023-11-02,03158,LK Wolfenbüttel,14,11.742602160638798
2023-11-02,03159,LK Göttingen,102,31.514454938963915
2023-11-02,03241,Region Hannover,230,19.869706558990135
2023-11-02,03251,LK Diepholz,10,4.569569409474545
2023-11-02,03252,LK Hameln-Pyrmont,14,9.398306962131535
2023-11-02,03254,LK Hildesheim,42,15.28534462993089
2023-11-02,03255,LK Holzminden,4,5.7255732730239615
2023-11-02,03256,LK Nienburg (Weser),7,5.748400712801689
2023-11-02,03257,LK Schaumburg,13,8.222227844258356
2023-11-02,03351,LK Celle,43,23.90017508267793
2023-11-02,03352,LK Cuxhaven,21,10.52088395464998
2023-11-02,03353,LK Harburg,12,4.659325640268999
2023-11-02,03354,LK Lüchow-Dannenberg,19,39.19788744017165
2023-11-02,03355,LK Lüneburg,18,9.72294994301271
2023-11-02,03356,LK Osterholz,9,7.822413823074383
2023-11-02,03357,LK Rotenburg (Wümme),0,0.0
2023-11-02,03358,LK Heidekreis,29,20.292207792207794
2023-11-02,03359,LK Stade,1,0.48427088176042155
2023-11-02,03360,LK Uelzen,26,27.988890563437895
2023-11-02,03361,LK Verden,9,6.497866533821395
2023-11-02,03401,SK Delmenhorst,8,10.319651195789582
2023-11-02,03402,SK Emden,2,4.038527552854229
2023-11-02,03403,SK Oldenburg,9,5.2820311170322025
2023-11-02,03404,SK Osnabrück,17,10.300907691748368
2023-11-02,03405,SK Wilhelmshaven,4,5.331414024284591
2023-11-02,03451,LK Ammerland,18,14.232061672267248
2023-11-02,03452,LK Aurich,17,8.927399238545359
2023-11-02,03453,LK Cloppenburg,8,4.598229681572595
2023-11-02,03454,LK Emsland,27,8.147327827349072
2023-11-02,03455,LK Friesland,3,3.0311909549261906
2023-11-02,03456,LK Grafschaft Bentheim,32,23.067718170153256
2023-11-02,03457,LK Leer,5,2.899878785066784
2023-11-02,03458,LK Oldenburg,9,6.813484643162669
2023-11-02,03459,LK Osnabrück,40,11.063476697552206
2023-11-02,03460,LK Vechta,5,3.4529194433893857
2023-11-02,03461,LK Wesermarsch,0,0.0
2023-11-02,03462,LK Wittmund,6,10.442955356365852
2023-11-02,04011,SK Bremen,92,16.33261730192263
2023-11-02,04012,SK Bremerhaven,20,17.672059590184936
2023-11-02,05111,SK Düsseldorf,82,13.236972478397101
2023-11-02,05112,SK Duisburg,61,12.319449381200116
2023-11-02,05113,SK Essen,80,13.806624418395947
2023-11-02,05114,SK Krefeld,44,19.378991411583353
2023-11-02,05116,SK Mönchengladbach,33,12.643629717893802
2023-11-02,05117,SK Mülheim a.d.Ruhr,50,29.284463420776742
2023-11-02,05119,SK Oberhausen,36,17.24534375718556
2023-11-02,05120,SK Remscheid,23,20.577972622349467
2023-11-02,05122,SK Solingen,18,11.323817132935323
2023-11-02,05124,SK Wuppertal,52,14.66556862922058
2023-11-02,05154,LK Kleve,23,7.309105238403946
2023-11-02,05158,LK Mettmann,88,18.16639176236708
2023-11-02,05162,LK Rhein-Kreis Neuss,48,10.607828577490189
2023-11-02,05166,LK Viersen,32,10.710902694796175
2023-11-02,05170,LK Wesel,21,4.56092417354968
2023-11-02,05314,SK Bonn,23,6.930111333745122
2023-11-02,05315,SK Köln,114,10.623467052342008
2023-11-02,05316,SK Leverkusen,40,24.412423482310146
2023-11-02,05334,StädteRegion Aachen,35,6.287353616934897
2023-11-02,05358,LK Düren,28,10.495893481675294
2023-11-02,05362,LK Rhein-Erft-Kreis,65,13.774367385688645
2023-11-02,05366,LK Euskirchen,50,25.680402257820965
2023-11-02,05370,LK Heinsberg,24,9.291305660727973
2023-11-02,05374,LK Oberbergischer Kreis,18,6.626880837637738
2023-11-02,05378,LK Rheinisch-Bergischer Kreis,1,0.35282204714408194
2023-11-02,05382,LK Rhein-Sieg-Kreis,62,10.320742028059101
2023-11-02,05512,SK Bottrop,19,16.19626462991535
2023-11-02,05513,SK Gelsenkirchen,27,10.379585277903784
2023-11-02,05515,SK Münster,32,10.071983204968006
2023-11-02,05554,LK Borken,80,21.41430796987007
2023-11-02,05558,LK Coesfeld,45,20.329610755719397
2023-11-02,05562,LK Recklinghausen,78,12.728438759075132
2023-11-02,05566,LK Steinfurt,49,10.88463178845607
2023-11-02,05570,LK Warendorf,54,19.41217071206718
2023-11-02,05711,SK Bielefeld,80,23.951952383518663
2023-11-02,05754,LK Gütersloh,25,6.828660708432577
2023-11-02,05758,LK Herford,17,6.782771759730285
2023-11-02,05762,LK Höxter,9,6.428846950583596
2023-11-02,05766,LK Lippe,54,15.600128267721312
2023-11-02,05770,LK Minden-Lübbecke,58,18.636693722004793
2023-11-02,05774,LK Paderborn,27,8.727131682720279
2023-11-02,05911,SK Bochum,69,18.985199798591793
2023-11-02,05913,SK Dortmund,80,13.632057145583556
2023-11-02,05914,SK Hagen,19,10.068198799234816
2023-11-02,05915,SK Hamm,19,10.60043071223736
2023-11-02,05916,SK Herne,14,8.938775770809789
2023-11-02,05954,LK Ennepe-Ruhr-Kreis,12,3.7250537804639556
2023-11-02,05958,LK Hochsauerlandkreis,13,5.0267772557662935
2023-11-02,05962,LK Märkischer Kreis,17,4.179029629320072
2023-11-02,05966,LK Olpe,3,2.253605769230769
2023-11-02,05970,LK Siegen-Wittgenstein,16,5.832136530316175
2023-11-02,05974,LK Soest,54,17.863168132108054
2023-11-02,05978,LK Unna,69,17.554437838209143
2023-11-02,06411,SK Darmstadt,16,10.023115810838746
2023-11-02,06412,SK Frankfurt am Main,134,17.649600118015236
2023-11-02,06413,SK Offenbach,25,19.041090673673786
2023-11-02,06414,SK Wiesbaden,27,9.679153970245563
2023-11-02,06431,LK Bergstraße,52,19.176445424573878
2023-11-02,06432,LK Darmstadt-Dieburg,50,16.84068710003368
2023-11-02,06433,LK Groß-Gerau,51,18.457729988744404
2023-11-02,06434,LK Hochtaunuskreis,53,22.359001185448932
2023-11-02,06435,LK Main-Kinzig-Kreis,111,26.21231979030144
2023-11-02,06436,LK Main-Taunus-Kreis,27,11.284040187900166
2023-11-02,06437,LK Odenwaldkreis,15,15.471413984095387
2023-11-02,06438,LK Offenbach,50,13.987344250921765
2023-11-02,06439,LK Rheingau-Taunus-Kreis,13,6.943368815728332
2023-11-02,06440,LK Wetteraukreis,65,20.85599417315609
2023-11-02,06531,LK Gießen,41,15.025249748968388
2023-11-02,06532,LK Lahn-Dill-Kreis,35,13.814117238439557
2023-11-02,06533,LK Limburg-Weilburg,79,45.72844251240167
2023-11-02,06534,LK Marburg-Biedenkopf,62,25.193318081894535
2023-11-02,06535,LK Vogelsbergkreis,17,16.08766832905906
2023-11-02,06611,SK Kassel,39,19.460495194754646
2023-11-02,06631,LK Fulda,70,31.30982412824504
2023-11-02,06632,LK Hersfeld-Rotenburg,18,14.979652638499372
2023-11-02,06633,LK Kassel,57,24.023467134211103
2023-11-02,06634,LK Schwalm-Eder-Kreis,3,1.666185324239664
2023-11-02,06635,LK Waldeck-Frankenberg,20,12.778491243538875
2023-11-02,06636,LK Werra-Meißner-Kreis,17,17.04875945203281
2023-11-02,07111,SK Koblenz,21,18.479733891831955
2023-11-02,07131,LK Ahrweiler,20,15.607198039735927
2023-11-02,07132,LK Altenkirchen,17,13.15168534979615
2023-11-02,07133,LK Bad Kreuznach,18,11.29220461474762
2023-11-02,07134,LK Birkenfeld,10,12.368736780912565
2023-11-02,07135,LK Cochem-Zell,9,14.57844010690856
2023-11-02,07137,LK Mayen-Koblenz,27,12.532142625066141
2023-11-02,07138,LK Neuwied,22,11.931232713270784
2023-11-02,07140,LK Rhein-Hunsrück-Kreis,39,37.58420307034028
2023-11-02,07141,LK Rhein-Lahn-Kreis,19,15.481894331997003
2023-11-02,07143,LK Westerwaldkreis,38,18.642895339766767
2023-11-02,07211,SK Trier,16,14.470471194718277
2023-11-02,07231,LK Bernkastel-Wittlich,18,15.901902927717018
2023-11-02,07232,LK Bitburg-Prüm,4,3.9620043780148375
2023-11-02,07233,LK Vulkaneifel,10,16.425215991590292
2023-11-02,07235,LK Trier-Saarburg,20,13.230400814992691
2023-11-02,07311,SK Frankenthal,5,10.251573616550141
2023-11-02,07312,SK Kaiserslautern,13,13.092696289731297
2023-11-02,07313,SK Landau i.d.Pfalz,5,10.656663611756432
2023-11-02,07314,SK Ludwigshafen,11,6.389961950681112
2023-11-02,07315,SK Mainz,27,12.410597731158873
2023-11-02,07316,SK Neustadt a.d.Weinstraße,42,78.51788151277785
2023-11-02,07317,SK Pirmasens,3,7.489888650322066
2023-11-02,07318,SK Speyer,8,15.821220211608821
2023-11-02,07319,SK Worms,17,20.274299344066787
2023-11-02,07320,SK Zweibrücken,8,23.46660408905576
2023-11-02,07331,LK Alzey-Worms,21,15.990253559735018
2023-11-02,07332,LK Bad Dürkheim,42,31.530111256249718
2023-11-02,07333,LK Donnersbergkreis,9,11.909645489552593
2023-11-02,07334,LK Germersheim,32,24.746158545544535
2023-11-02,07335,LK Kaiserslautern,18,16.84557288985803
2023-11-02,07336,LK Kusel,0,0.0
2023-11-02,07337,LK Südliche Weinstraße,24,21.567411641010434
2023-11-02,07338,LK Rhein-Pfalz-Kreis,12,7.739438890680426
2023-11-02,07339,LK Mainz-Bingen,35,16.476791262592975
2023-11-02,07340,LK Südwestpfalz,9,9.491768527404846
2023-11-02,08111,SK Stuttgart,100,15.967426450041916
2023-11-02,08115,LK Böblingen,26,6.612495072419538
2023-11-02,08116,LK Esslingen,71,13.311135608600118
2023-11-02,08117,LK Göppingen,25,9.650795611590219
2023-11-02,08118,LK Ludwigsburg,95,17.441465523730493
2023-11-02,08119,LK Rems-Murr-Kreis,68,15.913281973995824
2023-11-02,08121,SK Heilbronn,39,31.047741873850637
2023-11-02,08125,LK Heilbronn,82,23.576903834984673
2023-11-02,08126,LK Hohenlohekreis,4,3.529889337969254
2023-11-02,08127,LK Schwäbisch Hall,22,11.033209961985577
2023-11-02,08128,LK Main-Tauber-Kreis,25,18.80321309305334
2023-11-02,08135,LK Heidenheim,16,12.033875359135969
2023-11-02,08136,LK Ostalbkreis,41,13.015501144411749
2023-11-02,08211,SK Baden-Baden,9,16.208331082176237
2023-11-02,08212,SK Karlsruhe,22,7.177767192383737
2023-11-02,08215,LK Karlsruhe,41,9.141848035729017
2023-11-02,08216,LK Rastatt,49,21.093776905327687
2023-11-02,08221,SK Heidelberg,15,9.419448020346007
2023-11-02,08222,SK Mannheim,75,24.05148942856868
2023-11-02,08225,LK Neckar-Odenwald-Kreis,21,14.590527273864197
2023-11-02,08226,LK Rhein-Neckar-Kreis,74,13.478316303298545
2023-11-02,08231,SK Pforzheim,9,7.169658007313051
2023-11-02,08235,LK Calw,18,11.20197154699227
2023-11-02,08236,LK Enzkreis,11,5.493490214096296
2023-11-02,08237,LK Freudenstadt,7,5.8733208595185555
2023-11-02,08311,SK Freiburg i.Breisgau,25,10.782926745108865
2023-11-02,08315,LK Breisgau-Hochschwarzwald,35,13.168191668673249
2023-11-02,08316,LK Emmendingen,33,19.64928994611331
2023-11-02,08317,LK Ortenaukreis,35,8.054587087346244
2023-11-02,08325,LK Rottweil,21,14.952366033920509
2023-11-02,08326,LK Schwarzwald-Baar-Kreis,69,32.335918644703234
2023-11-02,08327,LK Tuttlingen,18,12.639206819554257
2023-11-02,08335,LK Konstanz,15,5.20657972835538
2023-11-02,08336,LK Lörrach,37,16.125868944627253
2023-11-02,08337,LK Waldshut,27,15.766515424907592
2023-11-02,08415,LK Reutlingen,61,21.168942038742635
2023-11-02,08416,LK Tübingen,43,18.711434862449195
2023-11-02,08417,LK Zollernalbkreis,18,9.446587420294419
2023-11-02,08421,SK Ulm,28,22.056101269013542
2023-11-02,08425,LK Alb-Donau-Kreis,21,10.514088879097992
2023-11-02,08426,LK Biberach,42,20.664816673554938
2023-11-02,08435,LK Bodenseekreis,20,9.137218173926948
2023-11-02,08436,LK Ravensburg,23,8.013630139611374
2023-11-02,08437,LK Sigmaringen,18,13.664832036439552
2023-11-02,09161,SK Ingolstadt,40,28.982146997449572
2023-11-02,09162,SK München,267,17.947070258410925
2023-11-02,09163,SK Rosenheim,5,7.873023871008376
2023-11-02,09171,LK Altötting,30,26.758000642192012
2023-11-02,09172,LK Berchtesgadener Land,3,2.819840397033528
