Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2023-11-03,01001,SK Flensburg,3,3.2926146653057193
2023-11-03,01002,SK Kiel,61,24.772277790637702
2023-11-03,01003,SK Lübeck,42,19.41954068162588
2023-11-03,01004,SK Neumünster,21,26.41642346784744
2023-11-03,01051,LK Dithmarschen,49,36.57562570445402
2023-11-03,01053,LK Herzogtum Lauenburg,32,15.934747210174336
2023-11-03,01054,LK Nordfriesland,53,31.6304607304846
2023-11-03,01055,LK Ostholstein,31,15.345471105962952
2023-11-03,01056,LK Pinneberg,94,29.52947607170008
2023-11-03,01057,LK Plön,8,6.168698481729086
2023-11-03,01058,LK Rendsburg-Eckernförde,78,28.255443701028426
2023-11-03,01059,LK Schleswig-Flensburg,41,20.117861226011904
2023-11-03,01060,LK Segeberg,56,19.971469329529242
2023-11-03,01061,LK Steinburg,26,19.871143278585787
2023-11-03,01062,LK Stormarn,50,20.374399973920767
2023-11-03,02000,SK Hamburg,355,19.148459897461347
2023-11-03,03101,SK Braunschweig,42,16.87946853787632
2023-11-03,03102,SK Salzgitter,6,5.786255713927518
2023-11-03,03103,SK Wolfsburg,17,13.71531839708267
2023-11-03,03151,LK Gifhorn,24,13.489284449665298
2023-11-03,03153,LK Goslar,34,25.36367027228646
2023-11-03,03154,LK Helmstedt,11,12.03777673207192
2023-11-03,03155,LK Northeim,16,12.142830038325808
2023-11-03,03157,LK Peine,10,7.301401869158878
2023-11-03,03158,LK Wolfenbüttel,16,13.42011675501577
2023-11-03,03159,LK Göttingen,97,29.969628716465685
2023-11-03,03241,Region Hannover,255,22.029457271923846
2023-11-03,03251,LK Diepholz,23,10.510009641791454
2023-11-03,03252,LK Hameln-Pyrmont,16,10.74092224243604
2023-11-03,03254,LK Hildesheim,41,14.921407853027771
2023-11-03,03255,LK Holzminden,1,1.4313933182559904
2023-11-03,03256,LK Nienburg (Weser),10,8.212001018288127
2023-11-03,03257,LK Schaumburg,18,11.384623168973107
2023-11-03,03351,LK Celle,33,18.341994830892368
2023-11-03,03352,LK Cuxhaven,34,17.03381211705235
2023-11-03,03353,LK Harburg,30,11.648314100672497
2023-11-03,03354,LK Lüchow-Dannenberg,22,45.38702756230401
2023-11-03,03355,LK Lüneburg,28,15.124588800241993
2023-11-03,03356,LK Osterholz,10,8.691570914527091
2023-11-03,03357,LK Rotenburg (Wümme),14,8.48479706183599
2023-11-03,03358,LK Heidekreis,35,24.490595611285265
2023-11-03,03359,LK Stade,8,3.8741670540833724
2023-11-03,03360,LK Uelzen,27,29.065386354339356
2023-11-03,03361,LK Verden,24,17.327644090190386
2023-11-03,03401,SK Delmenhorst,12,15.479476793684373
2023-11-03,03402,SK Emden,6,12.115582658562689
2023-11-03,03403,SK Oldenburg,6,3.5213540780214685
2023-11-03,03404,SK Osnabrück,17,10.300907691748368
2023-11-03,03405,SK Wilhelmshaven,6,7.997121036426886
2023-11-03,03451,LK Ammerland,21,16.604071950978454
2023-11-03,03452,LK Aurich,24,12.60338716029933
2023-11-03,03453,LK Cloppenburg,10,5.747787101965743
2023-11-03,03454,LK Emsland,35,10.561350887304352
2023-11-03,03455,LK Friesland,2,2.0207939699507937
2023-11-03,03456,LK Grafschaft Bentheim,38,27.39291532705699
2023-11-03,03457,LK Leer,6,3.479854542080141
2023-11-03,03458,LK Oldenburg,10,7.570538492402965
2023-11-03,03459,LK Osnabrück,36,9.957129027796984
2023-11-03,03460,LK Vechta,6,4.1435033320672625
2023-11-03,03461,LK Wesermarsch,0,0.0
2023-11-03,03462,LK Wittmund,5,8.702462796971542
2023-11-03,04011,SK Bremen,92,16.33261730192263
2023-11-03,04012,SK Bremerhaven,18,15.904853631166445
2023-11-03,05111,SK Düsseldorf,89,14.366957933870022
2023-11-03,05112,SK Duisburg,76,15.348822179855881
2023-11-03,05113,SK Essen,134,23.126095900813212
2023-11-03,05114,SK Krefeld,50,22.021581149526536
2023-11-03,05116,SK Mönchengladbach,24,9.195367067559127
2023-11-03,05117,SK Mülheim a.d.Ruhr,31,18.15636732088158
2023-11-03,05119,SK Oberhausen,33,15.808231777420097
2023-11-03,05120,SK Remscheid,19,16.999194774984343
2023-11-03,05122,SK Solingen,19,11.952918084765061
2023-11-03,05124,SK Wuppertal,29,8.17887481244994
2023-11-03,05154,LK Kleve,29,9.21582834407454
2023-11-03,05158,LK Mettmann,102,21.056499542743662
2023-11-03,05162,LK Rhein-Kreis Neuss,57,12.5967964357696
2023-11-03,05166,LK Viersen,35,11.715049822433315
2023-11-03,05170,LK Wesel,39,8.470287750877977
2023-11-03,05314,SK Bonn,18,5.423565391626618
2023-11-03,05315,SK Köln,143,13.325927969165852
2023-11-03,05316,SK Leverkusen,47,28.68459759171442
2023-11-03,05334,StädteRegion Aachen,50,8.981933738478425
2023-11-03,05358,LK Düren,30,11.245600158937815
2023-11-03,05362,LK Rhein-Erft-Kreis,80,16.95306755161679
2023-11-03,05366,LK Euskirchen,67,34.411739025480095
2023-11-03,05370,LK Heinsberg,32,12.388407547637298
2023-11-03,05374,LK Oberbergischer Kreis,27,9.940321256456608
2023-11-03,05378,LK Rheinisch-Bergischer Kreis,35,12.348771650042869
2023-11-03,05382,LK Rhein-Sieg-Kreis,56,9.321960541472736
2023-11-03,05512,SK Bottrop,24,20.458439532524654
2023-11-03,05513,SK Gelsenkirchen,25,9.610727109170172
2023-11-03,05515,SK Münster,49,15.422724282607259
2023-11-03,05554,LK Borken,78,20.878950270623317
2023-11-03,05558,LK Coesfeld,41,18.522534244099894
2023-11-03,05562,LK Recklinghausen,88,14.360289882033484
2023-11-03,05566,LK Steinfurt,44,9.773955075348308
2023-11-03,05570,LK Warendorf,75,26.961348211204417
2023-11-03,05711,SK Bielefeld,65,19.460961311608912
2023-11-03,05754,LK Gütersloh,40,10.925857133492123
2023-11-03,05758,LK Herford,24,9.575677778442756
2023-11-03,05762,LK Höxter,14,10.000428589796705
2023-11-03,05766,LK Lippe,54,15.600128267721312
2023-11-03,05770,LK Minden-Lübbecke,68,21.84991677752286
2023-11-03,05774,LK Paderborn,25,8.080677484000258
2023-11-03,05911,SK Bochum,59,16.23372156691182
2023-11-03,05913,SK Dortmund,62,10.564844287827254
2023-11-03,05914,SK Hagen,32,16.956966398711273
2023-11-03,05915,SK Hamm,22,12.27418292995905
2023-11-03,05916,SK Herne,16,10.215743738068332
2023-11-03,05954,LK Ennepe-Ruhr-Kreis,16,4.966738373951941
2023-11-03,05958,LK Hochsauerlandkreis,22,8.50685381745065
2023-11-03,05962,LK Märkischer Kreis,5,1.229126361564727
2023-11-03,05966,LK Olpe,3,2.253605769230769
2023-11-03,05970,LK Siegen-Wittgenstein,12,4.374102397737131
2023-11-03,05974,LK Soest,59,19.517165181377315
2023-11-03,05978,LK Unna,90,22.897092832446706
2023-11-03,06411,SK Darmstadt,18,11.27600528719359
2023-11-03,06412,SK Frankfurt am Main,131,17.25445981686564
2023-11-03,06413,SK Offenbach,25,19.041090673673786
2023-11-03,06414,SK Wiesbaden,29,10.396128338411902
2023-11-03,06431,LK Bergstraße,51,18.807667627947456
2023-11-03,06432,LK Darmstadt-Dieburg,59,19.872010778039744
2023-11-03,06433,LK Groß-Gerau,51,18.457729988744404
2023-11-03,06434,LK Hochtaunuskreis,65,27.421416548192088
2023-11-03,06435,LK Main-Kinzig-Kreis,106,25.03158466461219
2023-11-03,06436,LK Main-Taunus-Kreis,43,17.97087881776693
2023-11-03,06437,LK Odenwaldkreis,12,12.377131187276309
2023-11-03,06438,LK Offenbach,54,15.106331790995506
2023-11-03,06439,LK Rheingau-Taunus-Kreis,12,6.409263522210768
2023-11-03,06440,LK Wetteraukreis,61,19.572548377884946
2023-11-03,06531,LK Gießen,40,14.65878024289599
2023-11-03,06532,LK Lahn-Dill-Kreis,39,15.39287349426122
2023-11-03,06533,LK Limburg-Weilburg,75,43.41307833455855
2023-11-03,06534,LK Marburg-Biedenkopf,60,24.380630401833425
2023-11-03,06535,LK Vogelsbergkreis,20,18.926668622422426
2023-11-03,06611,SK Kassel,35,17.464546969651607
2023-11-03,06631,LK Fulda,73,32.651673733741255
2023-11-03,06632,LK Hersfeld-Rotenburg,15,12.483043865416143
2023-11-03,06633,LK Kassel,54,22.75907412714736
2023-11-03,06634,LK Schwalm-Eder-Kreis,8,4.443160864639104
2023-11-03,06635,LK Waldeck-Frankenberg,20,12.778491243538875
2023-11-03,06636,LK Werra-Meißner-Kreis,13,13.0372866397898
2023-11-03,07111,SK Koblenz,24,21.11969587637938
