Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2024-03-08,01001,SK Flensburg,0,0.0
2024-03-08,01002,SK Kiel,3,1.2183087438018543
2024-03-08,01003,SK Lübeck,3,1.3871100486875627
2024-03-08,01004,SK Neumünster,0,0.0
2024-03-08,01051,LK Dithmarschen,9,6.7179720681650235
2024-03-08,01053,LK Herzogtum Lauenburg,1,0.497960850317948
2024-03-08,01054,LK Nordfriesland,5,2.9840057292910003
2024-03-08,01055,LK Ostholstein,2,0.9900303939330938
2024-03-08,01056,LK Pinneberg,2,0.628286724929789
2024-03-08,01057,LK Plön,2,1.5421746204322715
2024-03-08,01058,LK Rendsburg-Eckernförde,2,0.7244985564366263
2024-03-08,01059,LK Schleswig-Flensburg,2,0.9813590841957026
2024-03-08,01060,LK Segeberg,2,0.7132667617689016
2024-03-08,01061,LK Steinburg,6,4.585648448904412
2024-03-08,01062,LK Stormarn,0,0.0
2024-03-08,02000,SK Hamburg,27,1.4563617386801586
2024-03-08,03101,SK Braunschweig,10,4.018921080446743
2024-03-08,03102,SK Salzgitter,2,1.928751904642506
2024-03-08,03103,SK Wolfsburg,0,0.0
2024-03-08,03151,LK Gifhorn,1,0.562053518736054
2024-03-08,03153,LK Goslar,2,1.4919806042521448
2024-03-08,03154,LK Helmstedt,0,0.0
2024-03-08,03155,LK Northeim,0,0.0
2024-03-08,03157,LK Peine,0,0.0
2024-03-08,03158,LK Wolfenbüttel,2,1.6775145943769711
2024-03-08,03159,LK Göttingen,3,0.9268957334989387
2024-03-08,03241,Region Hannover,26,2.246140741451059
2024-03-08,03251,LK Diepholz,3,1.3708708228423636
2024-03-08,03252,LK Hameln-Pyrmont,3,2.013922920456758
2024-03-08,03254,LK Hildesheim,1,0.3639367769031164
2024-03-08,03255,LK Holzminden,1,1.4313933182559904
2024-03-08,03256,LK Nienburg (Weser),1,0.8212001018288125
2024-03-08,03257,LK Schaumburg,3,1.8974371948288513
2024-03-08,03351,LK Celle,1,0.5558180251785565
2024-03-08,03352,LK Cuxhaven,2,1.0019889480619029
2024-03-08,03353,LK Harburg,3,1.1648314100672497
2024-03-08,03354,LK Lüchow-Dannenberg,0,0.0
2024-03-08,03355,LK Lüneburg,2,1.0803277714458566
2024-03-08,03356,LK Osterholz,1,0.8691570914527091
2024-03-08,03357,LK Rotenburg (Wümme),2,1.2121138659765698
2024-03-08,03358,LK Heidekreis,1,0.699731303179579
2024-03-08,03359,LK Stade,0,0.0
2024-03-08,03360,LK Uelzen,0,0.0
2024-03-08,03361,LK Verden,3,2.1659555112737983
2024-03-08,03401,SK Delmenhorst,0,0.0
2024-03-08,03402,SK Emden,1,2.0192637764271146
2024-03-08,03403,SK Oldenburg,1,0.5868923463369115
2024-03-08,03404,SK Osnabrück,2,1.2118714931468668
2024-03-08,03405,SK Wilhelmshaven,0,0.0
2024-03-08,03451,LK Ammerland,4,3.1626803716149436
2024-03-08,03452,LK Aurich,0,0.0
2024-03-08,03453,LK Cloppenburg,6,3.448672261179446
2024-03-08,03454,LK Emsland,5,1.5087644124720503
2024-03-08,03455,LK Friesland,0,0.0
2024-03-08,03456,LK Grafschaft Bentheim,2,1.4417323856345785
2024-03-08,03457,LK Leer,1,0.5799757570133569
2024-03-08,03458,LK Oldenburg,0,0.0
2024-03-08,03459,LK Osnabrück,5,1.3829345871940257
2024-03-08,03460,LK Vechta,0,0.0
2024-03-08,03461,LK Wesermarsch,0,0.0
2024-03-08,03462,LK Wittmund,1,1.7404925593943086
2024-03-08,04011,SK Bremen,3,0.532585346801825
2024-03-08,04012,SK Bremerhaven,0,0.0
2024-03-08,05111,SK Düsseldorf,23,3.712809353696747
2024-03-08,05112,SK Duisburg,11,2.221540052347562
2024-03-08,05113,SK Essen,17,2.9339076889091387
2024-03-08,05114,SK Krefeld,1,0.4404316229905307
2024-03-08,05116,SK Mönchengladbach,1,0.38314029448163034
2024-03-08,05117,SK Mülheim a.d.Ruhr,3,1.7570678052466044
2024-03-08,05119,SK Oberhausen,8,3.832298612707902
2024-03-08,05120,SK Remscheid,0,0.0
2024-03-08,05122,SK Solingen,3,1.8873028554892202
2024-03-08,05124,SK Wuppertal,11,3.102331825412046
2024-03-08,05154,LK Kleve,5,1.588935921392162
2024-03-08,05158,LK Mettmann,21,4.3351616705648715
2024-03-08,05162,LK Rhein-Kreis Neuss,8,1.7679714295816982
2024-03-08,05166,LK Viersen,0,0.0
2024-03-08,05170,LK Wesel,6,1.303121192442766
2024-03-08,05314,SK Bonn,5,1.5065459421185048
2024-03-08,05315,SK Köln,13,1.2114479971968957
2024-03-08,05316,SK Leverkusen,3,1.830931761173261
2024-03-08,05334,StädteRegion Aachen,1,0.1796386747695685
2024-03-08,05358,LK Düren,7,2.6239733704188235
2024-03-08,05362,LK Rhein-Erft-Kreis,8,1.6953067551616792
2024-03-08,05366,LK Euskirchen,10,5.136080451564194
2024-03-08,05370,LK Heinsberg,16,6.194203773818649
2024-03-08,05374,LK Oberbergischer Kreis,6,2.208960279212579
2024-03-08,05378,LK Rheinisch-Bergischer Kreis,1,0.35282204714408194
2024-03-08,05382,LK Rhein-Sieg-Kreis,15,2.4969537164659115
2024-03-08,05512,SK Bottrop,3,2.5573049415655817
2024-03-08,05513,SK Gelsenkirchen,9,3.4598617593012615
2024-03-08,05515,SK Münster,5,1.5737473757762508
2024-03-08,05554,LK Borken,15,4.015182744350638
2024-03-08,05558,LK Coesfeld,6,2.710614767429253
2024-03-08,05562,LK Recklinghausen,8,1.3054808983666801
2024-03-08,05566,LK Steinfurt,2,0.44427068524310487
2024-03-08,05570,LK Warendorf,5,1.7974232140802946
2024-03-08,05711,SK Bielefeld,11,3.2933934527338162
2024-03-08,05754,LK Gütersloh,3,0.8194392850119092
2024-03-08,05758,LK Herford,1,0.39898657410178145
2024-03-08,05762,LK Höxter,1,0.7143163278426218
2024-03-08,05766,LK Lippe,5,1.4444563210853065
2024-03-08,05770,LK Minden-Lübbecke,11,3.534545361069875
2024-03-08,05774,LK Paderborn,3,0.969681298080031
2024-03-08,05911,SK Bochum,5,1.375739115839985
2024-03-08,05913,SK Dortmund,12,2.044808571837533
2024-03-08,05914,SK Hagen,8,4.239241599677818
2024-03-08,05915,SK Hamm,2,1.115834811814459
2024-03-08,05916,SK Herne,1,0.6384839836292707
2024-03-08,05954,LK Ennepe-Ruhr-Kreis,4,1.2416845934879852
2024-03-08,05958,LK Hochsauerlandkreis,5,1.9333758676024204
2024-03-08,05962,LK Märkischer Kreis,7,1.720776906190618
2024-03-08,05966,LK Olpe,2,1.5024038461538463
2024-03-08,05970,LK Siegen-Wittgenstein,6,2.1870511988685655
2024-03-08,05974,LK Soest,10,3.307994098538528
2024-03-08,05978,LK Unna,11,2.798533568410153
2024-03-08,06411,SK Darmstadt,6,3.7586684290645302
2024-03-08,06412,SK Frankfurt am Main,16,2.107414939464506
2024-03-08,06413,SK Offenbach,1,0.7616436269469515
2024-03-08,06414,SK Wiesbaden,10,3.5848718408316906
2024-03-08,06431,LK Bergstraße,1,0.36877779662642074
2024-03-08,06432,LK Darmstadt-Dieburg,8,2.694509936005389
2024-03-08,06433,LK Groß-Gerau,0,0.0
2024-03-08,06434,LK Hochtaunuskreis,4,1.6874717875810514
2024-03-08,06435,LK Main-Kinzig-Kreis,10,2.361470251378508
2024-03-08,06436,LK Main-Taunus-Kreis,8,3.343419314933383
2024-03-08,06437,LK Odenwaldkreis,0,0.0
2024-03-08,06438,LK Offenbach,7,1.9582281951290474
2024-03-08,06439,LK Rheingau-Taunus-Kreis,2,1.0682105870351282
2024-03-08,06440,LK Wetteraukreis,7,2.246030141724502
2024-03-08,06531,LK Gießen,4,1.465878024289599
2024-03-08,06532,LK Lahn-Dill-Kreis,6,2.3681343837324955
2024-03-08,06533,LK Limburg-Weilburg,4,2.315364177843122
2024-03-08,06534,LK Marburg-Biedenkopf,13,5.282469920397242
2024-03-08,06535,LK Vogelsbergkreis,3,2.839000293363364
2024-03-08,06611,SK Kassel,3,1.4969611688272806
2024-03-08,06631,LK Fulda,6,2.683699210992432
2024-03-08,06632,LK Hersfeld-Rotenburg,1,0.8322029243610762
2024-03-08,06633,LK Kassel,4,1.6858573427516563
2024-03-08,06634,LK Schwalm-Eder-Kreis,1,0.555395108079888
2024-03-08,06635,LK Waldeck-Frankenberg,3,1.9167736865308314
2024-03-08,06636,LK Werra-Meißner-Kreis,0,0.0
2024-03-08,07111,SK Koblenz,7,6.159911297277319
2024-03-08,07131,LK Ahrweiler,3,2.341079705960389
2024-03-08,07132,LK Altenkirchen,2,1.5472570999760176
2024-03-08,07133,LK Bad Kreuznach,2,1.2546894016386243
2024-03-08,07134,LK Birkenfeld,3,3.7106210342737693
2024-03-08,07135,LK Cochem-Zell,0,0.0
2024-03-08,07137,LK Mayen-Koblenz,5,2.3207671527900264
2024-03-08,07138,LK Neuwied,1,0.5423287596941266
2024-03-08,07140,LK Rhein-Hunsrück-Kreis,2,1.9273950292482196
2024-03-08,07141,LK Rhein-Lahn-Kreis,1,0.8148365437893159
2024-03-08,07143,LK Westerwaldkreis,1,0.49060250894123075
2024-03-08,07211,SK Trier,1,0.9044044496698923
2024-03-08,07231,LK Bernkastel-Wittlich,0,0.0
2024-03-08,07232,LK Bitburg-Prüm,1,0.9905010945037094
2024-03-08,07233,LK Vulkaneifel,1,1.6425215991590287
2024-03-08,07235,LK Trier-Saarburg,3,1.9845601222489033
2024-03-08,07311,SK Frankenthal,0,0.0
2024-03-08,07312,SK Kaiserslautern,0,0.0
2024-03-08,07313,SK Landau i.d.Pfalz,2,4.262665444702573
2024-03-08,07314,SK Ludwigshafen,0,0.0
2024-03-08,07315,SK Mainz,1,0.459651767820699
2024-03-08,07316,SK Neustadt a.d.Weinstraße,1,1.8694733693518535
2024-03-08,07317,SK Pirmasens,0,0.0
2024-03-08,07318,SK Speyer,1,1.9776525264511027
2024-03-08,07319,SK Worms,2,2.385211687537269
2024-03-08,07320,SK Zweibrücken,1,2.93332551113197
2024-03-08,07331,LK Alzey-Worms,3,2.2843219371050028
2024-03-08,07332,LK Bad Dürkheim,4,3.0028677386904494
2024-03-08,07333,LK Donnersbergkreis,2,2.6465878865672434
2024-03-08,07334,LK Germersheim,1,0.7733174545482667
2024-03-08,07335,LK Kaiserslautern,3,2.8075954816430047
2024-03-08,07336,LK Kusel,4,5.718452015039529
2024-03-08,07337,LK Südliche Weinstraße,0,0.0
2024-03-08,07338,LK Rhein-Pfalz-Kreis,1,0.6449532408900355
2024-03-08,07339,LK Mainz-Bingen,5,2.353827323227568
2024-03-08,07340,LK Südwestpfalz,0,0.0
2024-03-08,08111,SK Stuttgart,6,0.958045587002515
2024-03-08,08115,LK Böblingen,10,2.543267335545976
