Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2023-03-19,01001,SK Flensburg,26,28.5359937659829
2023-03-19,01002,SK Kiel,75,30.45771859504636
2023-03-19,01003,SK Lübeck,79,36.52723128210582
2023-03-19,01004,SK Neumünster,35,44.0273724464124
2023-03-19,01051,LK Dithmarschen,43,32.09697765901067
2023-03-19,01053,LK Herzogtum Lauenburg,62,30.873572719712776
2023-03-19,01054,LK Nordfriesland,90,53.71210312723801
2023-03-19,01055,LK Ostholstein,103,50.986565287554335
2023-03-19,01056,LK Pinneberg,70,21.990035372542614
2023-03-19,01057,LK Plön,56,43.1808893721036
2023-03-19,01058,LK Rendsburg-Eckernförde,150,54.33739173274697
2023-03-19,01059,LK Schleswig-Flensburg,89,43.670479246708766
2023-03-19,01060,LK Segeberg,125,44.57917261055635
2023-03-19,01061,LK Steinburg,57,43.56366026459192
2023-03-19,01062,LK Stormarn,60,24.449279968704925
2023-03-19,02000,SK Hamburg,542,29.235113420912814
2023-03-19,03101,SK Braunschweig,136,54.657326694075714
2023-03-19,03102,SK Salzgitter,35,33.75315833124385
2023-03-19,03103,SK Wolfsburg,66,53.24770671808567
2023-03-19,03151,LK Gifhorn,58,32.599104086691135
2023-03-19,03153,LK Goslar,59,44.01342782543827
2023-03-19,03154,LK Helmstedt,34,37.207673535495026
2023-03-19,03155,LK Northeim,70,53.124881417675404
2023-03-19,03157,LK Peine,63,45.998831775700936
2023-03-19,03158,LK Wolfenbüttel,64,53.68046702006308
2023-03-19,03159,LK Göttingen,202,62.410979388928546
2023-03-19,03241,Region Hannover,718,62.028040475456166
2023-03-19,03251,LK Diepholz,142,64.88788561453855
2023-03-19,03252,LK Hameln-Pyrmont,78,52.361995931875704
2023-03-19,03254,LK Hildesheim,116,42.2166661207615
2023-03-19,03255,LK Holzminden,46,65.84409263977555
2023-03-19,03256,LK Nienburg (Weser),50,41.06000509144063
2023-03-19,03257,LK Schaumburg,101,63.880385559237986
2023-03-19,03351,LK Celle,90,50.02362226607009
2023-03-19,03352,LK Cuxhaven,78,39.07756897441421
2023-03-19,03353,LK Harburg,133,51.64085917964806
2023-03-19,03354,LK Lüchow-Dannenberg,21,43.32398085492655
2023-03-19,03355,LK Lüneburg,58,31.329505371929844
2023-03-19,03356,LK Osterholz,75,65.18678185895318
2023-03-19,03357,LK Rotenburg (Wümme),29,17.575651056660263
2023-03-19,03358,LK Heidekreis,41,28.68898343036274
2023-03-19,03359,LK Stade,59,28.57198202386487
2023-03-19,03360,LK Uelzen,44,47.36581479966413
2023-03-19,03361,LK Verden,50,36.09925852122998
2023-03-19,03401,SK Delmenhorst,45,58.0480379763164
2023-03-19,03402,SK Emden,23,46.44306685782364
2023-03-19,03403,SK Oldenburg,105,61.6236963653757
2023-03-19,03404,SK Osnabrück,79,47.868923979301236
2023-03-19,03405,SK Wilhelmshaven,20,26.65707012142295
2023-03-19,03451,LK Ammerland,61,48.23087566712789
2023-03-19,03452,LK Aurich,105,55.13981882630957
2023-03-19,03453,LK Cloppenburg,65,37.36061616277733
2023-03-19,03454,LK Emsland,167,50.39273137656647
2023-03-19,03455,LK Friesland,33,33.343100504188094
2023-03-19,03456,LK Grafschaft Bentheim,41,29.55551390550886
2023-03-19,03457,LK Leer,104,60.317478729389116
2023-03-19,03458,LK Oldenburg,79,59.807254089983424
2023-03-19,03459,LK Osnabrück,175,48.4027105517909
