Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2024-05-23,01001,SK Flensburg,0,0.0
2024-05-23,01002,SK Kiel,10,4.061029146006181
2024-05-23,01003,SK Lübeck,1,0.46237001622918755
2024-05-23,01004,SK Neumünster,0,0.0
2024-05-23,01051,LK Dithmarschen,2,1.4928826818144496
2024-05-23,01053,LK Herzogtum Lauenburg,1,0.497960850317948
2024-05-23,01054,LK Nordfriesland,2,1.1936022917164002
2024-05-23,01055,LK Ostholstein,1,0.4950151969665469
2024-05-23,01056,LK Pinneberg,2,0.628286724929789
2024-05-23,01057,LK Plön,3,2.3132619306484075
2024-05-23,01058,LK Rendsburg-Eckernförde,3,1.0867478346549393
2024-05-23,01059,LK Schleswig-Flensburg,7,3.4347567946849593
2024-05-23,01060,LK Segeberg,1,0.3566333808844508
2024-05-23,01061,LK Steinburg,1,0.7642747414840687
2024-05-23,01062,LK Stormarn,5,2.037439997392077
2024-05-23,02000,SK Hamburg,34,1.8339370042639036
2024-05-23,03101,SK Braunschweig,0,0.0
2024-05-23,03102,SK Salzgitter,0,0.0
2024-05-23,03103,SK Wolfsburg,0,0.0
2024-05-23,03151,LK Gifhorn,0,0.0
2024-05-23,03153,LK Goslar,3,2.237970906378217
2024-05-23,03154,LK Helmstedt,0,0.0
2024-05-23,03155,LK Northeim,0,0.0
2024-05-23,03157,LK Peine,0,0.0
2024-05-23,03158,LK Wolfenbüttel,0,0.0
2024-05-23,03159,LK Göttingen,0,0.0
2024-05-23,03241,Region Hannover,9,0.7775102566561358
2024-05-23,03251,LK Diepholz,0,0.0
2024-05-23,03252,LK Hameln-Pyrmont,0,0.0
2024-05-23,03254,LK Hildesheim,2,0.7278735538062328
2024-05-23,03255,LK Holzminden,0,0.0
2024-05-23,03256,LK Nienburg (Weser),0,0.0
2024-05-23,03257,LK Schaumburg,1,0.6324790649429504
2024-05-23,03351,LK Celle,0,0.0
2024-05-23,03352,LK Cuxhaven,0,0.0
2024-05-23,03353,LK Harburg,2,0.7765542733781664
2024-05-23,03354,LK Lüchow-Dannenberg,0,0.0
2024-05-23,03355,LK Lüneburg,2,1.0803277714458566
2024-05-23,03356,LK Osterholz,1,0.8691570914527091
2024-05-23,03357,LK Rotenburg (Wümme),2,1.2121138659765698
2024-05-23,03358,LK Heidekreis,0,0.0
2024-05-23,03359,LK Stade,1,0.48427088176042155
2024-05-23,03360,LK Uelzen,0,0.0
2024-05-23,03361,LK Verden,2,1.4439703408491988
2024-05-23,03401,SK Delmenhorst,0,0.0
2024-05-23,03402,SK Emden,0,0.0
2024-05-23,03403,SK Oldenburg,0,0.0
2024-05-23,03404,SK Osnabrück,1,0.6059357465734334
2024-05-23,03405,SK Wilhelmshaven,0,0.0
2024-05-23,03451,LK Ammerland,0,0.0
2024-05-23,03452,LK Aurich,0,0.0
2024-05-23,03453,LK Cloppenburg,1,0.5747787101965743
2024-05-23,03454,LK Emsland,2,0.60350576498882
2024-05-23,03455,LK Friesland,0,0.0
2024-05-23,03456,LK Grafschaft Bentheim,1,0.7208661928172893
2024-05-23,03457,LK Leer,0,0.0
2024-05-23,03458,LK Oldenburg,0,0.0
2024-05-23,03459,LK Osnabrück,3,0.8297607523164154
2024-05-23,03460,LK Vechta,2,1.3811677773557542
2024-05-23,03461,LK Wesermarsch,0,0.0
