Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-10-30,01001,SK Flensburg,445,488.404508687015
2022-10-30,01002,SK Kiel,750,304.57718595046356
2022-10-30,01003,SK Lübeck,1103,509.99412790079384
2022-10-30,01004,SK Neumünster,321,403.7939015799537
2022-10-30,01051,LK Dithmarschen,632,471.75092745336605
2022-10-30,01053,LK Herzogtum Lauenburg,562,279.85399787868676
2022-10-30,01054,LK Nordfriesland,655,390.90475053712106
2022-10-30,01055,LK Ostholstein,1028,508.8756224816102
2022-10-30,01056,LK Pinneberg,1084,340.53140491194563
2022-10-30,01057,LK Plön,535,412.53171096563267
2022-10-30,01058,LK Rendsburg-Eckernförde,1314,475.99555157886346
2022-10-30,01059,LK Schleswig-Flensburg,871,427.3818811672285
2022-10-30,01060,LK Segeberg,1263,450.42796005706134
2022-10-30,01061,LK Steinburg,510,389.780118156875
2022-10-30,01062,LK Stormarn,583,237.56550369591614
2022-10-30,02000,SK Hamburg,4583,247.20392031004323
2022-10-30,03101,SK Braunschweig,1319,530.0956905109254
2022-10-30,03102,SK Salzgitter,564,543.9080371091866
2022-10-30,03103,SK Wolfsburg,624,503.4328635164463
2022-10-30,03151,LK Gifhorn,903,507.5343274186568
2022-10-30,03153,LK Goslar,803,599.0302126072361
2022-10-30,03154,LK Helmstedt,449,491.3601593363902
2022-10-30,03155,LK Northeim,987,749.0608279892233
2022-10-30,03157,LK Peine,685,500.1460280373832
2022-10-30,03158,LK Wolfenbüttel,810,679.3934107226734
2022-10-30,03159,LK Göttingen,1970,608.6615316643031
2022-10-30,03241,Region Hannover,5917,511.1697987371506
2022-10-30,03251,LK Diepholz,1207,551.5470277235776
2022-10-30,03252,LK Hameln-Pyrmont,909,610.2186448983975
2022-10-30,03254,LK Hildesheim,1704,620.1482678429103
2022-10-30,03255,LK Holzminden,544,778.6779651312588
2022-10-30,03256,LK Nienburg (Weser),611,501.7532622174045
2022-10-30,03257,LK Schaumburg,1100,695.7269714372454
2022-10-30,03351,LK Celle,1035,575.271656059806
2022-10-30,03352,LK Cuxhaven,1125,563.6187832848203
2022-10-30,03353,LK Harburg,986,382.841256775436
2022-10-30,03354,LK Lüchow-Dannenberg,301,620.9770589206139
2022-10-30,03355,LK Lüneburg,761,411.0647170351485
2022-10-30,03356,LK Osterholz,569,494.55038503659154
2022-10-30,03357,LK Rotenburg (Wümme),635,384.84615244756094
2022-10-30,03358,LK Heidekreis,575,402.345499328258
2022-10-30,03359,LK Stade,919,445.04494033782737
2022-10-30,03360,LK Uelzen,534,574.8487523413784
2022-10-30,03361,LK Verden,625,451.24073151537465
2022-10-30,03401,SK Delmenhorst,460,593.379943757901
2022-10-30,03402,SK Emden,214,432.12244815540254
2022-10-30,03403,SK Oldenburg,580,340.3975608754086
2022-10-30,03404,SK Osnabrück,881,533.8293927311947
2022-10-30,03405,SK Wilhelmshaven,344,458.50160608847483
2022-10-30,03451,LK Ammerland,731,577.979837912631
2022-10-30,03452,LK Aurich,1017,534.0685309176841
2022-10-30,03453,LK Cloppenburg,481,276.46855960455224
2022-10-30,03454,LK Emsland,1211,365.4227407007305
2022-10-30,03455,LK Friesland,516,521.3648442473047
2022-10-30,03456,LK Grafschaft Bentheim,562,405.12680036331653
2022-10-30,03457,LK Leer,648,375.82429054465524
2022-10-30,03458,LK Oldenburg,802,607.1571870907178
2022-10-30,03459,LK Osnabrück,1755,485.410040105103
2022-10-30,03460,LK Vechta,443,305.9286626842996
2022-10-30,03461,LK Wesermarsch,331,374.30736175506047
2022-10-30,03462,LK Wittmund,346,602.2104255504307
2022-10-30,04011,SK Bremen,2615,464.2368939622574
2022-10-30,04012,SK Bremerhaven,439,387.9017080045594
2022-10-30,05111,SK Düsseldorf,2510,405.1804990338625
2022-10-30,05112,SK Duisburg,1749,353.22486832326234
2022-10-30,05113,SK Essen,2811,485.13026550138756
2022-10-30,05114,SK Krefeld,909,400.3523452983924
2022-10-30,05116,SK Mönchengladbach,1099,421.07118363531174
2022-10-30,05117,SK Mülheim a.d.Ruhr,777,455.08056155887056
2022-10-30,05119,SK Oberhausen,681,326.2244194067602
2022-10-30,05120,SK Remscheid,663,593.1824282007694
2022-10-30,05122,SK Solingen,1069,672.5089175059921
2022-10-30,05124,SK Wuppertal,2060,580.9821418498923
2022-10-30,05154,LK Kleve,1253,398.1873419008759
