Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-06,00,Bundesgebiet,75006,90.11123450156687
2023-02-06,01,Schleswig-Holstein,1492,51.06082980693052
2023-02-06,02,Hamburg,759,40.93994665400891
2023-02-06,03,Niedersachsen,9998,124.55414710619654
2023-02-06,04,Bremen,701,103.62724938392788
2023-02-06,05,Nordrhein-Westfalen,19937,111.22708462357662
2023-02-06,06,Hessen,6441,102.31902471430975
2023-02-06,07,Rheinland-Pfalz,3486,84.89011892165684
2023-02-06,08,Baden-Württemberg,8031,72.1910871379052
2023-02-06,09,Bayern,14021,106.4051886208602
2023-02-06,10,Saarland,1079,109.83887583626169
2023-02-06,11,Berlin,2101,57.131638255845324
2023-02-06,12,Brandenburg,1528,60.208017123033976
2023-02-06,13,Mecklenburg-Vorpommern,1280,79.44586509099034
2023-02-06,14,Sachsen,1925,47.61313499226565
2023-02-06,15,Sachsen-Anhalt,1461,67.35037360787331
2023-02-06,16,Thüringen,766,36.32289058132273
