Datenstand,IdLandkreis,Landkreis,AnzahlFall_7d,incidence_7d
2022-10-10,01001,SK Flensburg,520,570.719875319658
2022-10-10,01002,SK Kiel,999,405.69681168601744
2022-10-10,01003,SK Lübeck,1389,642.2319525423414
2022-10-10,01004,SK Neumünster,378,475.49562242125387
2022-10-10,01051,LK Dithmarschen,805,600.885279430316
2022-10-10,01053,LK Herzogtum Lauenburg,807,401.85440620658403
2022-10-10,01054,LK Nordfriesland,959,572.3322988780138
2022-10-10,01055,LK Ostholstein,1286,636.5895432989793
2022-10-10,01056,LK Pinneberg,1214,381.3700420323819
2022-10-10,01057,LK Plön,806,621.4963720342055
2022-10-10,01058,LK Rendsburg-Eckernförde,1977,716.1668230376051
2022-10-10,01059,LK Schleswig-Flensburg,1079,529.4432259235816
2022-10-10,01060,LK Segeberg,1038,370.18544935805994
2022-10-10,01061,LK Steinburg,627,479.20026291051107
2022-10-10,01062,LK Stormarn,837,341.06745556343367
2022-10-10,02000,SK Hamburg,4061,219.04759336222685
2022-10-10,03101,SK Braunschweig,1680,675.1787415150529
2022-10-10,03102,SK Salzgitter,600,578.6255713927518
2022-10-10,03103,SK Wolfsburg,810,653.4945824492331
2022-10-10,03151,LK Gifhorn,1235,694.1360956390267
2022-10-10,03153,LK Goslar,1046,780.3058560238717
2022-10-10,03154,LK Helmstedt,599,655.5116602282801
2022-10-10,03155,LK Northeim,1490,1130.801047319091
2022-10-10,03157,LK Peine,845,616.9684579439253
2022-10-10,03158,LK Wolfenbüttel,1086,910.8904247466952
2022-10-10,03159,LK Göttingen,3120,963.9715628388963
2022-10-10,03241,Region Hannover,6497,561.2760152772127
2022-10-10,03251,LK Diepholz,1433,654.8192963777024
2022-10-10,03252,LK Hameln-Pyrmont,1440,966.6830018192437
2022-10-10,03254,LK Hildesheim,1916,697.302864546371
2022-10-10,03255,LK Holzminden,583,834.5023045432423
2022-10-10,03256,LK Nienburg (Weser),837,687.3444852307161
2022-10-10,03257,LK Schaumburg,1496,946.1886811546538
2022-10-10,03351,LK Celle,1142,634.7441847539116
2022-10-10,03352,LK Cuxhaven,1634,818.6249705665746
2022-10-10,03353,LK Harburg,1514,587.8515849472719
2022-10-10,03354,LK Lüchow-Dannenberg,346,713.8141607525995
2022-10-10,03355,LK Lüneburg,1226,662.2409238963102
2022-10-10,03356,LK Osterholz,726,631.0080483946668
2022-10-10,03357,LK Rotenburg (Wümme),950,575.7540863388707
2022-10-10,03358,LK Heidekreis,869,608.0665024630542
2022-10-10,03359,LK Stade,1375,665.8724624205796
2022-10-10,03360,LK Uelzen,745,801.9893642215859
2022-10-10,03361,LK Verden,979,706.8234818456829
2022-10-10,03401,SK Delmenhorst,556,717.2157581073759
2022-10-10,03402,SK Emden,240,484.62330634250753
2022-10-10,03403,SK Oldenburg,841,493.5764632693425
2022-10-10,03404,SK Osnabrück,862,522.3166135462995
