Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-09,00,Bundesgebiet,8395,10.08564399702229
2023-05-09,01,Schleswig-Holstein,429,14.681699723306426
2023-05-09,02,Hamburg,249,13.430891590050352
2023-05-09,03,Niedersachsen,880,10.962957536852667
2023-05-09,04,Bremen,224,33.113414924393496
2023-05-09,05,Nordrhein-Westfalen,1485,8.284707863069233
2023-05-09,06,Hessen,646,10.262085074591539
2023-05-09,07,Rheinland-Pfalz,423,10.300780351078842
2023-05-09,08,Baden-Württemberg,713,6.409195010500114
2023-05-09,09,Bayern,1166,8.848758999495256
2023-05-09,10,Saarland,129,13.131802579126745
2023-05-09,11,Berlin,429,11.665622471088835
2023-05-09,12,Brandenburg,330,13.003040347252101
2023-05-09,13,Mecklenburg-Vorpommern,269,16.69604508552844
2023-05-09,14,Sachsen,434,10.734597707347165
2023-05-09,15,Sachsen-Anhalt,331,15.258708873515445
2023-05-09,16,Thüringen,258,12.234080639662224
