Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-09,00,Bundesgebiet,77585,93.20961161512501
2023-02-09,01,Schleswig-Holstein,1355,46.372268356830325
2023-02-09,02,Hamburg,724,39.05207032609018
2023-02-09,03,Niedersachsen,7830,97.54540626540498
2023-02-09,04,Bremen,529,78.20087720984
2023-02-09,05,Nordrhein-Westfalen,20802,116.05285721721629
2023-02-09,06,Hessen,7298,115.9329672977849
2023-02-09,07,Rheinland-Pfalz,4100,99.84207905301007
2023-02-09,08,Baden-Württemberg,9146,82.21388157929037
2023-02-09,09,Bayern,15903,120.68766240906781
2023-02-09,10,Saarland,1176,119.71317700041125
2023-02-09,11,Berlin,2095,56.96848269680911
2023-02-09,12,Brandenburg,1625,64.03012292207475
2023-02-09,13,Mecklenburg-Vorpommern,1187,73.67362645547307
2023-02-09,14,Sachsen,1834,45.36233224717673
2023-02-09,15,Sachsen-Anhalt,1187,54.719297380250254
2023-02-09,16,Thüringen,794,37.65062026314654
