Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2020-12-31,1,1001,488,7,6,0,37,2020-12-31,2020-12-30
2020-12-31,1,1002,2289,35,28,1,170,2020-12-31,2020-12-30
2020-12-31,1,1003,2573,19,43,0,211,2020-12-31,2020-12-30
2020-12-31,1,1004,671,10,7,1,26,2020-12-31,2020-12-30
2020-12-31,1,1051,946,25,29,2,65,2020-12-31,2020-12-30
2020-12-31,1,1053,1737,27,29,0,175,2020-12-31,2020-12-30
2020-12-31,1,1054,949,20,16,1,46,2020-12-31,2020-12-30
2020-12-31,1,1055,1092,12,18,0,99,2020-12-31,2020-12-30
2020-12-31,1,1056,4334,86,148,3,462,2020-12-31,2020-12-30
2020-12-31,1,1057,534,9,5,0,39,2020-12-31,2020-12-30
2020-12-31,1,1058,1667,19,38,0,132,2020-12-31,2020-12-30
2020-12-31,1,1059,887,11,13,1,155,2020-12-31,2020-12-30
2020-12-31,1,1060,2552,55,38,3,180,2020-12-31,2020-12-30
2020-12-31,1,1061,856,13,27,0,88,2020-12-31,2020-12-30
2020-12-31,1,1062,3217,77,63,2,354,2020-12-31,2020-12-30
2020-12-31,2,2000,36417,632,470,18,1856,2020-12-31,2020-12-29
2020-12-31,3,3101,2352,40,51,2,138,2020-12-31,2020-12-29
2020-12-31,3,3102,1772,37,27,0,55,2020-12-31,2020-12-29
2020-12-31,3,3103,1416,62,21,0,46,2020-12-31,2020-12-29
2020-12-31,3,3151,2069,25,71,4,218,2020-12-31,2020-12-29
2020-12-31,3,3153,1003,39,11,0,64,2020-12-31,2020-12-30
2020-12-31,3,3154,760,10,41,1,115,2020-12-31,2020-12-30
2020-12-31,3,3155,960,14,12,0,60,2020-12-31,2020-12-30
2020-12-31,3,3157,1724,28,24,0,70,2020-12-31,2020-12-29
2020-12-31,3,3158,1101,44,12,0,68,2020-12-31,2020-12-30
2020-12-31,3,3159,3702,103,72,4,245,2020-12-31,2020-12-30
2020-12-31,3,3241,19195,334,571,20,1378,2020-12-31,2020-12-30
2020-12-31,3,3251,3358,59,82,3,150,2020-12-31,2020-12-30
2020-12-31,3,3252,1641,26,64,3,134,2020-12-31,2020-12-29
2020-12-31,3,3254,3638,81,74,4,222,2020-12-31,2020-12-29
2020-12-31,3,3255,574,16,14,0,33,2020-12-31,2020-12-29
2020-12-31,3,3256,1285,20,20,0,113,2020-12-31,2020-12-30
2020-12-31,3,3257,1839,21,2,0,134,2020-12-31,2020-12-29
2020-12-31,3,3351,1738,30,45,2,136,2020-12-31,2020-12-30
2020-12-31,3,3352,1684,37,30,0,70,2020-12-31,2020-12-30
2020-12-31,3,3353,2965,50,56,0,179,2020-12-31,2020-12-30
2020-12-31,3,3354,331,10,8,1,31,2020-12-31,2020-12-30
2020-12-31,3,3355,1312,27,21,0,86,2020-12-31,2020-12-30
2020-12-31,3,3356,1324,28,18,0,40,2020-12-31,2020-12-29
2020-12-31,3,3357,1774,37,18,0,99,2020-12-31,2020-12-30
2020-12-31,3,3358,1535,38,66,2,160,2020-12-31,2020-12-30
2020-12-31,3,3359,1970,41,55,2,148,2020-12-31,2020-12-29
