Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max,population,incidence_7d
2022-04-28,3,3257,41280,174,283,0,2138,2022-04-28,2022-04-27,158406,1349.6963498857365
2022-04-28,3,3351,45127,143,326,0,1811,2022-04-28,2022-04-27,179386,1009.5548147570044
2022-04-28,3,3352,48865,223,474,2,4013,2022-04-28,2022-04-27,198826,2018.3477010048987
2022-04-28,3,3353,61353,187,293,0,2452,2022-04-28,2022-04-27,256016,957.7526404599713
2022-04-28,3,3354,10681,32,78,0,679,2022-04-28,2022-04-27,48503,1399.913407418098
2022-04-28,3,3355,44417,102,415,0,2202,2022-04-28,2022-04-27,184235,1195.212636035498
2022-04-28,3,3356,26637,82,224,0,1528,2022-04-28,2022-04-27,114640,1332.8681088625262
2022-04-28,3,3357,40517,142,1128,0,2743,2022-04-28,2022-04-27,164486,1667.6191286796445
2022-04-28,3,3358,32857,170,251,2,1255,2022-04-28,2022-04-27,140885,890.797458920396
2022-04-28,3,3359,48679,194,438,1,2760,2022-04-28,2022-04-27,205357,1344.0009349571721
2022-04-28,3,3360,21270,161,359,1,1494,2022-04-28,2022-04-27,92566,1613.9835360715597
2022-04-28,3,3361,35205,145,296,0,2238,2022-04-28,2022-04-27,137574,1626.7608705133237
2022-04-28,3,3401,20972,90,142,0,1000,2022-04-28,2022-04-27,77503,1290.2726346076925
2022-04-28,3,3402,14264,40,91,0,594,2022-04-28,2022-04-27,49874,1191.0013233348038
2022-04-28,3,3403,41390,60,497,0,2215,2022-04-28,2022-04-27,169605,1305.9756493027917
2022-04-28,3,3404,47808,149,298,0,1534,2022-04-28,2022-04-27,164223,934.0957113193646
2022-04-28,3,3405,18066,104,156,1,827,2022-04-28,2022-04-27,75189,1099.8949314394392
2022-04-28,3,3451,27624,88,250,0,2026,2022-04-28,2022-04-27,125643,1612.5052728763242
2022-04-28,3,3452,50265,137,524,5,3193,2022-04-28,2022-04-27,190178,1678.953401550127
2022-04-28,3,3453,58560,216,911,0,3231,2022-04-28,2022-04-27,172632,1871.6112887529544
2022-04-28,3,3454,116323,284,928,0,5524,2022-04-28,2022-04-27,328930,1679.3846715106558
2022-04-28,3,3455,21018,60,283,0,1260,2022-04-28,2022-04-27,98971,1273.1002010690001
2022-04-28,3,3456,47258,168,254,1,2282,2022-04-28,2022-04-27,137891,1654.9303435322104
2022-04-28,3,3457,45030,108,416,0,2540,2022-04-28,2022-04-27,171483,1481.1963868138532
2022-04-28,3,3458,35281,145,318,0,2218,2022-04-28,2022-04-27,131467,1687.1153977804317
2022-04-28,3,3459,108488,417,625,2,3532,2022-04-28,2022-04-27,359471,982.5549209811082
2022-04-28,3,3460,54419,102,328,0,1791,2022-04-28,2022-04-27,143698,1246.3639020724017
2022-04-28,3,3461,21685,150,181,0,1241,2022-04-28,2022-04-27,88524,1401.8797162351452
2022-04-28,3,3462,14965,54,166,0,1535,2022-04-28,2022-04-27,57384,2674.9616617872575
2022-04-28,4,4011,150065,572,836,0,5192,2022-04-28,2022-04-27,566573,916.3867674597977
2022-04-28,4,4012,34464,174,539,0,1541,2022-04-28,2022-04-27,113557,1357.0277481793285
2022-04-28,5,5111,177055,838,775,5,4514,2022-04-28,2022-04-27,620523,727.4508761157927
2022-04-28,5,5112,110278,895,408,4,1986,2022-04-28,2022-04-27,495885,400.4960827611241
2022-04-28,5,5113,138637,758,920,1,3851,2022-04-28,2022-04-27,582415,661.2123657529426
2022-04-28,5,5114,61911,269,200,1,1169,2022-04-28,2022-04-27,226844,515.3321225159141
2022-04-28,5,5116,62822,329,412,1,1860,2022-04-28,2022-04-27,259665,716.3075501126451
2022-04-28,5,5117,40862,335,280,2,1099,2022-04-28,2022-04-27,170921,642.9871110044992
2022-04-28,5,5119,48593,457,172,0,736,2022-04-28,2022-04-27,209566,351.2020079593064
2022-04-28,5,5120,32407,268,107,2,763,2022-04-28,2022-04-27,111516,684.2067506008107
2022-04-28,5,5122,51579,297,170,0,1156,2022-04-28,2022-04-27,159193,726.1625825256136
2022-04-28,5,5124,106469,642,352,0,2346,2022-04-28,2022-04-27,355004,660.8376243647958
2022-04-28,5,5154,75054,343,439,0,2179,2022-04-28,2022-04-27,313586,694.8652044415248
2022-04-28,5,5158,136552,986,642,0,2928,2022-04-28,2022-04-27,484322,604.5564727598581
2022-04-28,5,5162,117206,535,552,3,3287,2022-04-28,2022-04-27,452001,727.2107805071228
2022-04-28,5,5166,75832,376,301,0,2353,2022-04-28,2022-04-27,298536,788.1796500254576
2022-04-28,5,5170,116006,400,424,0,2992,2022-04-28,2022-04-27,460113,650.2750411312004
2022-04-28,5,5314,90408,383,367,2,1993,2022-04-28,2022-04-27,330579,602.8816107496241
2022-04-28,5,5315,334117,1044,926,1,5576,2022-04-28,2022-04-27,1083498,514.6294686284608
2022-04-28,5,5316,47213,173,171,0,1035,2022-04-28,2022-04-27,163905,631.4633476709068
2022-04-28,5,5334,154293,829,1018,0,3819,2022-04-28,2022-04-27,556631,686.0918633708866
2022-04-28,5,5358,79872,418,279,0,1900,2022-04-28,2022-04-27,265140,716.6025495964395
2022-04-28,5,5362,135222,550,510,0,3018,2022-04-28,2022-04-27,469611,642.659562914838
2022-04-28,5,5366,55036,309,250,3,1601,2022-04-28,2022-04-27,194359,823.7334005628759
2022-04-28,5,5370,57657,484,493,5,2274,2022-04-28,2022-04-27,256458,886.6948974101022
2022-04-28,5,5374,82770,427,370,0,1901,2022-04-28,2022-04-27,271699,699.6713274616395
2022-04-28,5,5378,73527,243,0,0,1508,2022-04-28,2022-04-26,283275,532.3448945371106
2022-04-28,5,5382,140435,761,761,0,3116,2022-04-28,2022-04-27,600375,519.0089527378722
2022-04-28,5,5512,29939,171,128,0,636,2022-04-28,2022-04-27,117388,541.7930282482025
2022-04-28,5,5513,68052,564,312,1,1488,2022-04-28,2022-04-27,259105,574.2845564539473
2022-04-28,5,5515,86497,199,555,2,4621,2022-04-28,2022-04-27,316403,1460.4791989962168
2022-04-28,5,5554,128838,434,685,3,5427,2022-04-28,2022-04-27,371898,1459.2710904602875
2022-04-28,5,5558,62524,130,449,0,2607,2022-04-28,2022-04-27,220712,1181.177280800319
2022-04-28,5,5562,153802,1272,881,0,4727,2022-04-28,2022-04-27,613599,770.3728330717619
2022-04-28,5,5566,135240,465,657,0,3697,2022-04-28,2022-04-27,448197,824.8604966119809
2022-04-28,5,5570,81664,339,536,0,3544,2022-04-28,2022-04-27,277417,1277.499215981717
2022-04-28,5,5711,93563,546,698,4,3561,2022-04-28,2022-04-27,333509,1067.7373024416133
2022-04-28,5,5754,118333,453,467,1,2632,2022-04-28,2022-04-27,364818,721.4556299305407
2022-04-28,5,5758,82153,319,535,0,2029,2022-04-28,2022-04-27,250547,809.828096125677
2022-04-28,5,5762,35619,199,156,0,1103,2022-04-28,2022-04-27,139729,789.3851670018394
2022-04-28,5,5766,95900,574,735,0,2701,2022-04-28,2022-04-27,346970,778.4534685995908
2022-04-28,5,5770,107022,453,532,0,3168,2022-04-28,2022-04-27,310270,1021.0461855803011
2022-04-28,5,5774,74212,216,473,0,3021,2022-04-28,2022-04-27,308335,979.7784876838504
2022-04-28,5,5911,87511,418,451,1,2656,2022-04-28,2022-04-27,364454,728.7613800369869
2022-04-28,5,5913,159886,532,830,0,5136,2022-04-28,2022-04-27,587696,873.9212109662138
2022-04-28,5,5914,54040,469,217,1,1359,2022-04-28,2022-04-27,188687,720.2403981196372
2022-04-28,5,5915,52898,280,294,0,1493,2022-04-28,2022-04-27,178967,834.2320092531024
2022-04-28,5,5916,44143,359,124,1,1061,2022-04-28,2022-04-27,156940,676.0545431375048
2022-04-28,5,5954,78538,537,54,1,1651,2022-04-28,2022-04-26,323130,510.93986940240774
2022-04-28,5,5958,71309,267,363,0,2840,2022-04-28,2022-04-27,259030,1096.3981006061074
2022-04-28,5,5962,119782,623,451,0,3627,2022-04-28,2022-04-27,408662,887.5305264497312
2022-04-28,5,5966,34485,202,194,0,1091,2022-04-28,2022-04-27,133362,818.0741140654759
2022-04-28,5,5970,79183,266,551,0,2886,2022-04-28,2022-04-27,275491,1047.584131605025
2022-04-28,5,5974,77471,353,553,0,2495,2022-04-28,2022-04-27,301016,828.859595503229
2022-04-28,5,5978,96658,653,704,3,3519,2022-04-28,2022-04-27,393618,894.0139932625033
2022-04-28,6,6411,40662,205,281,1,1394,2022-04-28,2022-04-27,159174,875.771168658198
2022-04-28,6,6412,220846,1206,902,3,6497,2022-04-28,2022-04-27,764104,850.2769256540994
2022-04-28,6,6413,41720,265,116,0,790,2022-04-28,2022-04-27,130892,603.5510191608349
2022-04-28,6,6414,80660,395,447,1,2305,2022-04-28,2022-04-27,278609,827.32431472063
2022-04-28,6,6431,77123,449,577,0,2828,2022-04-28,2022-04-27,271015,1043.4846779698541
2022-04-28,6,6432,74743,426,426,1,2626,2022-04-28,2022-04-27,297701,882.0931068421
2022-04-28,6,6433,73768,374,417,0,2068,2022-04-28,2022-04-27,275807,749.7996787608727
2022-04-28,6,6434,58098,265,335,0,2274,2022-04-28,2022-04-27,237281,958.3573906043889
2022-04-28,6,6435,122219,845,478,0,4192,2022-04-28,2022-04-27,421689,994.0975458216838
2022-04-28,6,6436,62036,298,399,0,2030,2022-04-28,2022-04-27,239264,848.4352012839374
2022-04-28,6,6437,27941,222,118,0,874,2022-04-28,2022-04-27,96754,903.3218264877938
2022-04-28,6,6438,101328,751,571,1,2961,2022-04-28,2022-04-27,356542,830.4771948325863
2022-04-28,6,6439,48180,215,266,0,1541,2022-04-28,2022-04-27,187433,822.1604520015153
2022-04-28,6,6440,80539,639,481,0,2753,2022-04-28,2022-04-27,310353,887.0544186780859
2022-04-28,6,6531,76870,408,544,0,3055,2022-04-28,2022-04-27,271667,1124.5384974987762
2022-04-28,6,6532,70429,309,456,0,2865,2022-04-28,2022-04-27,253373,1130.7440019260143
2022-04-28,6,6533,47670,348,291,0,1362,2022-04-28,2022-04-27,172291,790.5230104880695
2022-04-28,6,6534,66099,343,1538,2,2940,2022-04-28,2022-04-27,245903,1195.5933843832731
2022-04-28,6,6535,28842,123,485,0,1777,2022-04-28,2022-04-27,105506,1684.2644020245295
2022-04-28,6,6611,47583,263,319,0,2001,2022-04-28,2022-04-27,201048,995.2847081294019
2022-04-28,6,6631,78883,384,476,0,2685,2022-04-28,2022-04-27,223023,1203.911704174009
2022-04-28,6,6632,30217,220,393,1,1404,2022-04-28,2022-04-27,120304,1167.0434898257747
2022-04-28,6,6633,48965,283,658,0,2556,2022-04-28,2022-04-27,237007,1078.4491597294593
2022-04-28,6,6634,42560,282,787,0,2444,2022-04-28,2022-04-27,179840,1358.985765124555
2022-04-28,6,6635,39263,179,479,0,2261,2022-04-28,2022-04-27,156528,1444.4699989778187
2022-04-28,6,6636,23838,206,264,0,1326,2022-04-28,2022-04-27,100046,1325.3903204525918
2022-04-28,7,7111,30789,184,222,0,793,2022-04-28,2022-04-27,113388,699.3685398807634
2022-04-28,7,7131,29778,92,143,0,812,2022-04-28,2022-04-27,130479,622.3223660512419
2022-04-28,7,7132,31446,138,174,1,1095,2022-04-28,2022-04-27,129087,848.265123521346
2022-04-28,7,7133,44645,175,200,0,1814,2022-04-28,2022-04-27,158746,1142.7059579453971
2022-04-28,7,7134,21959,146,130,0,841,2022-04-28,2022-04-27,80830,1040.4552765062476
2022-04-28,7,7135,15837,93,109,1,677,2022-04-28,2022-04-27,61578,1099.418623534379
2022-04-28,7,7137,56744,228,461,0,1612,2022-04-28,2022-04-27,214786,750.5144655610701
2022-04-28,7,7138,43528,241,164,0,1309,2022-04-28,2022-04-27,183131,714.788866985928
2022-04-28,7,7140,24243,126,73,0,661,2022-04-28,2022-04-27,103401,639.2588079418962
2022-04-28,7,7141,29331,119,188,0,997,2022-04-28,2022-04-27,122574,813.386199357123
2022-04-28,7,7143,52840,234,391,0,1999,2022-04-28,2022-04-27,202830,985.5544051668885
2022-04-28,7,7211,27289,59,175,0,962,2022-04-28,2022-04-27,110674,869.219509550572
2022-04-28,7,7231,26509,108,165,1,947,2022-04-28,2022-04-27,112685,840.3957935838843
2022-04-28,7,7232,22824,52,85,0,448,2022-04-28,2022-04-27,100055,447.75373544550496
2022-04-28,7,7233,17572,84,149,0,799,2022-04-28,2022-04-27,60491,1320.8576482451936
2022-04-28,7,7235,37181,134,309,0,1522,2022-04-28,2022-04-27,150533,1011.0739837776434
2022-04-28,7,7311,13044,88,53,1,208,2022-04-28,2022-04-26,48750,426.6666666666667
2022-04-28,7,7312,28622,200,257,1,1161,2022-04-28,2022-04-27,99662,1164.937488711846
2022-04-28,7,7313,10106,64,77,0,212,2022-04-28,2022-04-27,46685,454.10731498339936
2022-04-28,7,7314,48351,415,168,1,597,2022-04-28,2022-04-26,172557,345.9726351292616
2022-04-28,7,7315,62216,256,360,1,2211,2022-04-28,2022-04-27,217123,1018.3168066027091
2022-04-28,7,7316,14246,62,68,0,443,2022-04-28,2022-04-27,53306,831.0509135932166
2022-04-28,7,7317,9561,93,50,0,341,2022-04-28,2022-04-27,40176,848.7654320987654
2022-04-28,7,7318,14792,115,59,0,200,2022-04-28,2022-04-27,50741,394.15856999270807
2022-04-28,7,7319,25052,136,157,0,811,2022-04-28,2022-04-27,83459,971.7346241867264
2022-04-28,7,7320,8156,26,70,0,362,2022-04-28,2022-04-27,34001,1064.6745683950471
2022-04-28,7,7331,34805,186,229,0,1528,2022-04-28,2022-04-27,130715,1168.9553608996673
2022-04-28,7,7332,31715,217,199,1,1122,2022-04-28,2022-04-27,133004,843.5836516195002
2022-04-28,7,7333,20146,107,162,1,790,2022-04-28,2022-04-27,75539,1045.8173923403804
2022-04-28,7,7334,41082,204,202,2,1321,2022-04-28,2022-04-27,129006,1023.9833806179557
2022-04-28,7,7335,34314,146,291,0,1502,2022-04-28,2022-04-27,106320,1412.716328066215
2022-04-28,7,7336,17460,103,119,0,630,2022-04-28,2022-04-27,70105,898.6520219670494
2022-04-28,7,7337,22738,165,230,0,710,2022-04-28,2022-04-27,110783,640.8925557170325
2022-04-28,7,7338,38910,279,185,0,604,2022-04-28,2022-04-27,154754,390.29685823952855
2022-04-28,7,7339,56343,289,286,0,2100,2022-04-28,2022-04-27,211525,992.7904503013829
2022-04-28,7,7340,21691,131,235,0,1262,2022-04-28,2022-04-27,94912,1329.6527309507755
2022-04-28,8,8111,168940,669,1303,0,5912,2022-04-28,2022-04-27,630305,937.9586073408905
2022-04-28,8,8115,121303,460,559,0,2595,2022-04-28,2022-04-27,392898,660.4767649618985
2022-04-28,8,8116,165176,800,594,1,3416,2022-04-28,2022-04-27,533617,640.1595151578754
2022-04-28,8,8117,80701,386,290,0,1254,2022-04-28,2022-04-27,258781,484.5796252429661
2022-04-28,8,8118,158857,708,802,0,3202,2022-04-28,2022-04-27,544971,587.5542001317501
2022-04-28,8,8119,131268,582,1316,1,4311,2022-04-28,2022-04-27,427286,1008.9261056996953
2022-04-28,8,8121,44442,264,121,0,703,2022-04-28,2022-04-27,126458,555.9157981306047
2022-04-28,8,8125,115336,324,758,0,3037,2022-04-28,2022-04-27,346363,876.8257579475868
2022-04-28,8,8126,37011,177,199,0,968,2022-04-28,2022-04-27,112765,858.4223828315525
2022-04-28,8,8127,63540,330,268,1,1536,2022-04-28,2022-04-27,197860,776.3064793288183
2022-04-28,8,8128,40148,193,222,1,1085,2022-04-28,2022-04-27,132684,817.7323565765276
2022-04-28,8,8135,44632,297,321,0,813,2022-04-28,2022-04-27,132812,612.143481010752
2022-04-28,8,8136,104508,566,511,0,2547,2022-04-28,2022-04-27,314294,810.3877261417654
2022-04-28,8,8211,15663,104,63,0,393,2022-04-28,2022-04-27,55449,708.7594005302169
2022-04-28,8,8212,85418,350,353,0,2344,2022-04-28,2022-04-27,308436,759.9631690204775
2022-04-28,8,8215,137033,690,651,0,4098,2022-04-28,2022-04-27,446852,917.0821659072802
2022-04-28,8,8216,73930,363,320,1,1999,2022-04-28,2022-04-27,232091,861.300093497809
2022-04-28,8,8221,39841,111,143,1,1082,2022-04-28,2022-04-27,158741,681.6134458016518
2022-04-28,8,8222,94894,474,418,0,2485,2022-04-28,2022-04-27,309721,802.3350047300636
2022-04-28,8,8225,46786,211,205,0,1172,2022-04-28,2022-04-27,143797,815.037865880373
2022-04-28,8,8226,158501,661,678,2,4618,2022-04-28,2022-04-27,548233,842.3425806180949
2022-04-28,8,8231,42906,318,187,1,959,2022-04-28,2022-04-27,126016,761.0144743524631
2022-04-28,8,8235,50240,279,178,0,1182,2022-04-28,2022-04-27,160149,738.0626791300601
2022-04-28,8,8236,62448,335,314,0,1785,2022-04-28,2022-04-27,199752,893.6080740117745
2022-04-28,8,8237,39355,238,180,2,1024,2022-04-28,2022-04-27,118364,865.1279105133318
2022-04-28,8,8311,70917,254,376,1,1672,2022-04-28,2022-04-27,230940,723.9975751277389
2022-04-28,8,8315,77255,317,414,0,2011,2022-04-28,2022-04-27,264867,759.2489815643323
2022-04-28,8,8316,51927,234,302,1,1416,2022-04-28,2022-04-27,166862,848.605434430847
2022-04-28,8,8317,149366,762,499,4,2851,2022-04-28,2022-04-27,432580,659.068842757409
2022-04-28,8,8325,50740,273,101,0,663,2022-04-28,2022-04-27,140166,473.01057317751804
2022-04-28,8,8326,72959,361,194,1,949,2022-04-28,2022-04-27,212872,445.8078093878011
2022-04-28,8,8327,49535,250,112,0,644,2022-04-28,2022-04-27,141682,454.5390381276379
2022-04-28,8,8335,87208,424,376,0,1434,2022-04-28,2022-04-27,286876,499.8675385881008
2022-04-28,8,8336,66751,413,182,0,1490,2022-04-28,2022-04-27,228842,651.1042553377439
2022-04-28,8,8337,51071,314,111,0,785,2022-04-28,2022-04-27,171237,458.42896103061844
2022-04-28,8,8415,92556,440,359,1,1768,2022-04-28,2022-04-27,287497,614.9629387437086
2022-04-28,8,8416,68544,246,360,0,1831,2022-04-28,2022-04-27,228471,801.4146215493432
2022-04-28,8,8417,62828,235,223,0,1315,2022-04-28,2022-04-27,189862,692.6083155133729
2022-04-28,8,8421,41145,113,150,0,693,2022-04-28,2022-04-27,126405,548.2378070487717
2022-04-28,8,8425,65914,228,239,0,1386,2022-04-28,2022-04-27,198204,699.2795301810256
2022-04-28,8,8426,71317,277,267,0,1837,2022-04-28,2022-04-27,202250,908.281829419036
2022-04-28,8,8435,68085,307,384,2,1596,2022-04-28,2022-04-27,217901,732.4427148108545
2022-04-28,8,8436,96133,221,414,0,2200,2022-04-28,2022-04-27,285888,769.5321244683232
2022-04-28,8,8437,48037,167,124,0,895,2022-04-28,2022-04-27,130946,683.4878499534159
2022-04-28,9,9161,48384,244,186,0,837,2022-04-28,2022-04-27,136952,611.1630352240202
2022-04-28,9,9162,494802,1973,1999,3,9623,2022-04-28,2022-04-27,1488202,646.619208951473
2022-04-28,9,9163,24944,124,88,0,506,2022-04-28,2022-04-27,63591,795.7100847604221
2022-04-28,9,9171,43072,324,190,0,956,2022-04-28,2022-04-27,111654,856.2165260537016
2022-04-28,9,9172,41321,186,117,0,650,2022-04-28,2022-04-27,106327,611.3216774666829
2022-04-28,9,9173,45029,178,174,0,745,2022-04-28,2022-04-27,128212,581.0688547093876
2022-04-28,9,9174,56926,236,232,1,1430,2022-04-28,2022-04-27,155117,921.8847708503904
2022-04-28,9,9175,50362,274,507,0,1436,2022-04-28,2022-04-27,144091,996.5924311719677
2022-04-28,9,9176,47090,139,188,0,1117,2022-04-28,2022-04-27,133169,838.7838010347754
2022-04-28,9,9177,53080,183,246,0,1170,2022-04-28,2022-04-27,138891,842.387195714625
2022-04-28,9,9178,61318,213,344,0,1305,2022-04-28,2022-04-27,180313,723.7414939577291
2022-04-28,9,9179,70933,226,466,0,2022,2022-04-28,2022-04-27,218740,924.3851147481029
2022-04-28,9,9180,28745,148,97,0,538,2022-04-28,2022-04-27,88279,609.4314616160129
2022-04-28,9,9181,39795,122,0,0,932,2022-04-28,2022-04-26,121019,770.1270048504781
2022-04-28,9,9182,35112,182,190,0,839,2022-04-28,2022-04-27,100183,837.4674345946918
2022-04-28,9,9183,49155,302,219,0,980,2022-04-28,2022-04-27,116483,841.324485118
2022-04-28,9,9184,109222,362,399,0,2228,2022-04-28,2022-04-27,349685,637.1448589444786
2022-04-28,9,9185,36619,147,152,0,699,2022-04-28,2022-04-27,97730,715.2358538831475
2022-04-28,9,9186,45802,235,200,0,1030,2022-04-28,2022-04-27,129128,797.6581376618549
2022-04-28,9,9187,103989,701,390,0,2357,2022-04-28,2022-04-27,261721,900.5773323500979
2022-04-28,9,9188,40895,167,177,2,1008,2022-04-28,2022-04-27,136610,737.8669204304224
2022-04-28,9,9189,73531,354,312,5,1151,2022-04-28,2022-04-27,177485,648.5055075076767
2022-04-28,9,9190,46506,188,188,2,1164,2022-04-28,2022-04-27,136134,855.0398871699942
2022-04-28,9,9261,24560,173,111,0,492,2022-04-28,2022-04-27,73065,673.3730240197085
2022-04-28,9,9262,18079,144,66,0,283,2022-04-28,2022-04-27,52415,539.9217781169513
2022-04-28,9,9263,16452,130,59,0,427,2022-04-28,2022-04-27,47612,896.8327312442242
2022-04-28,9,9271,45305,280,133,0,666,2022-04-28,2022-04-27,119479,557.4201324082056
2022-04-28,9,9272,31795,217,107,1,511,2022-04-28,2022-04-27,78355,652.1600408397677
2022-04-28,9,9273,45047,158,231,0,1143,2022-04-28,2022-04-27,123390,926.3311451495259
2022-04-28,9,9274,58940,300,281,0,1337,2022-04-28,2022-04-27,161191,829.4507757877301
2022-04-28,9,9275,75560,557,229,0,1481,2022-04-28,2022-04-27,193454,765.5566698026404
2022-04-28,9,9276,31922,253,89,0,457,2022-04-28,2022-04-27,77313,591.1036953681787
2022-04-28,9,9277,48541,345,325,1,962,2022-04-28,2022-04-27,121800,789.8193760262726
2022-04-28,9,9278,41253,193,150,0,1080,2022-04-28,2022-04-27,101745,1061.4772224679346
2022-04-28,9,9279,37890,223,150,0,628,2022-04-28,2022-04-27,97244,645.7981983464275
2022-04-28,9,9361,12969,55,35,0,233,2022-04-28,2022-04-27,42052,554.0759060211167
2022-04-28,9,9362,52358,159,197,0,1009,2022-04-28,2022-04-27,152270,662.6387338280686
2022-04-28,9,9363,14908,118,55,0,311,2022-04-28,2022-04-27,42535,731.1625719995299
2022-04-28,9,9371,32444,219,160,1,744,2022-04-28,2022-04-27,102998,722.3441231868579
2022-04-28,9,9372,47452,269,206,0,1091,2022-04-28,2022-04-27,128094,851.7182693959124
2022-04-28,9,9373,46287,244,228,0,1397,2022-04-28,2022-04-27,135225,1033.092993159549
2022-04-28,9,9374,35610,233,138,0,788,2022-04-28,2022-04-27,94645,832.5849226055259
2022-04-28,9,9375,71974,255,383,0,1561,2022-04-28,2022-04-27,194275,803.5001930253507
2022-04-28,9,9376,53886,279,272,1,1022,2022-04-28,2022-04-27,148477,688.3220970251284
2022-04-28,9,9377,26506,306,113,0,792,2022-04-28,2022-04-27,71696,1104.664137469315
2022-04-28,9,9461,23030,149,194,0,711,2022-04-28,2022-04-27,76674,927.3026058377026
2022-04-28,9,9462,24131,165,211,0,649,2022-04-28,2022-04-27,74048,876.4585133967157
2022-04-28,9,9463,14162,118,43,0,340,2022-04-28,2022-04-27,40842,832.4763723617845
2022-04-28,9,9464,16645,166,80,1,483,2022-04-28,2022-04-27,45173,1069.222765811436
2022-04-28,9,9471,55294,253,358,4,1723,2022-04-28,2022-04-27,147497,1168.159352393608
2022-04-28,9,9472,34503,215,403,0,1231,2022-04-28,2022-04-27,103679,1187.318550526143
2022-04-28,9,9473,30287,204,122,0,886,2022-04-28,2022-04-27,86571,1023.437409756154
2022-04-28,9,9474,40415,184,207,1,983,2022-04-28,2022-04-27,116600,843.0531732418525
2022-04-28,9,9475,32305,249,248,0,1146,2022-04-28,2022-04-27,94522,1212.4161570851231
2022-04-28,9,9476,25027,167,112,0,631,2022-04-28,2022-04-27,66355,950.945671011981
2022-04-28,9,9477,24499,157,124,0,878,2022-04-28,2022-04-27,71428,1229.2098336786694
2022-04-28,9,9478,25284,163,118,0,723,2022-04-28,2022-04-27,66722,1083.6006114924612
2022-04-28,9,9479,25043,256,94,1,636,2022-04-28,2022-04-27,71974,883.6524300441826
2022-04-28,9,9561,14376,62,102,0,516,2022-04-28,2022-04-27,41681,1237.9741368969076
2022-04-28,9,9562,30286,132,122,1,860,2022-04-28,2022-04-27,112385,765.2266761578502
