Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-16,1,1001,SK Flensburg,25322,73,0,0,597,663.8201347654947
2022-05-16,1,1002,SK Kiel,60597,218,0,0,1402,568.5297302119618
2022-05-16,1,1003,SK Lübeck,55474,137,0,0,1581,732.4666660489423
2022-05-16,1,1004,SK Neumünster,20193,82,0,0,455,569.4261936049058
2022-05-16,1,1051,LK Dithmarschen,33709,102,0,0,717,538.0822657991309
2022-05-16,1,1053,LK Herzogtum Lauenburg,48435,153,0,0,1034,519.2014139953402
2022-05-16,1,1054,LK Nordfriesland,43700,140,0,0,1345,804.6809096184795
2022-05-16,1,1055,LK Ostholstein,42245,117,0,0,1485,737.020254408473
2022-05-16,1,1056,LK Pinneberg,77231,474,0,0,1168,368.3554882760143
2022-05-16,1,1057,LK Plön,25316,54,0,0,894,691.1320185848028
2022-05-16,1,1058,LK Rendsburg-Eckernförde,64305,101,0,0,2278,829.0721161720015
2022-05-16,1,1059,LK Schleswig-Flensburg,47878,122,82,0,1328,655.3267504576925
2022-05-16,1,1060,LK Segeberg,72177,283,0,0,1602,576.244483052585
2022-05-16,1,1061,LK Steinburg,27693,66,0,0,1158,885.9577984178233
2022-05-16,1,1062,LK Stormarn,58694,367,0,0,1556,635.1305568821458
2022-05-16,2,2000,SK Hamburg,569618,2622,849,0,8858,478.17032105104624
2022-05-16,3,3101,SK Braunschweig,65048,281,0,0,1540,619.5662231806276
2022-05-16,3,3102,SK Salzgitter,33896,164,0,0,437,420.7344077946585
2022-05-16,3,3103,SK Wolfsburg,37833,189,0,0,679,548.2881136950905
2022-05-16,3,3151,LK Gifhorn,50766,315,0,0,732,413.0296173833558
2022-05-16,3,3153,LK Goslar,33018,207,0,0,613,455.12592064623425
2022-05-16,3,3154,LK Helmstedt,25062,142,0,0,399,435.9798072510326
2022-05-16,3,3155,LK Northeim,34904,137,0,0,836,634.4291655283369
2022-05-16,3,3157,LK Peine,40329,154,0,0,744,547.687052795854
2022-05-16,3,3158,LK Wolfenbüttel,30597,127,0,0,686,574.727088412463
2022-05-16,3,3159,LK Göttingen,72744,386,0,0,2277,702.994751466502
2022-05-16,3,3241,Region Hannover,335686,1636,0,0,5304,459.0896107605619
2022-05-16,3,3251,LK Diepholz,62076,136,0,0,1834,841.0066400088045
2022-05-16,3,3252,LK Hameln-Pyrmont,40407,121,0,0,729,490.64477049401
2022-05-16,3,3254,LK Hildesheim,74535,459,0,0,1747,634.202654430343
2022-05-16,3,3255,LK Holzminden,18393,134,0,0,356,507.0719443930093
2022-05-16,3,3256,LK Nienburg (Weser),34355,197,0,0,900,739.8577828928439
2022-05-16,3,3257,LK Schaumburg,44358,183,0,0,1093,689.9991161950936
2022-05-16,3,3351,LK Celle,47604,150,0,0,1021,569.1637028530655
2022-05-16,3,3352,LK Cuxhaven,52713,231,0,0,1506,757.4462092482875
2022-05-16,3,3353,LK Harburg,66273,200,0,0,1606,627.3045434660334
2022-05-16,3,3354,LK Lüchow-Dannenberg,11827,34,0,0,460,948.3949446425994
2022-05-16,3,3355,LK Lüneburg,48040,110,0,0,1141,619.317719217304
2022-05-16,3,3356,LK Osterholz,28782,83,0,0,618,539.0788555478018
2022-05-16,3,3357,LK Rotenburg (Wümme),44106,154,0,0,1021,620.7215203725546
2022-05-16,3,3358,LK Heidekreis,35133,174,0,0,759,538.7372679845264
2022-05-16,3,3359,LK Stade,52686,201,0,0,1218,593.113456078926
2022-05-16,3,3360,LK Uelzen,23208,180,0,0,713,770.2612190221032
2022-05-16,3,3361,LK Verden,37944,147,0,0,1032,750.1417418989054
2022-05-16,3,3401,SK Delmenhorst,22223,94,0,0,469,605.1378656310078
2022-05-16,3,3402,SK Emden,15037,41,0,0,215,431.08633757067815
2022-05-16,3,3403,SK Oldenburg,45250,61,0,0,1249,736.416968839362
2022-05-16,3,3404,SK Osnabrück,50101,150,0,0,536,326.3854636683047
2022-05-16,3,3405,SK Wilhelmshaven,19457,110,0,0,312,414.9543151258828
2022-05-16,3,3451,LK Ammerland,31502,89,0,0,1184,942.3525385417414
2022-05-16,3,3452,LK Aurich,54833,145,0,0,1261,663.0630251658972
2022-05-16,3,3453,LK Cloppenburg,67083,224,0,0,1204,697.4373233236016
2022-05-16,3,3454,LK Emsland,124709,288,0,0,2194,667.0112181923205
2022-05-16,3,3455,LK Friesland,23120,62,0,0,579,585.0198543007548
2022-05-16,3,3456,LK Grafschaft Bentheim,50069,174,0,0,772,559.8625000906513
2022-05-16,3,3457,LK Leer,48111,115,0,0,482,281.07742458436115
2022-05-16,3,3458,LK Oldenburg,38545,148,0,0,1430,1087.7254368016308
2022-05-16,3,3459,LK Osnabrück,115952,419,0,0,1916,533.0054441109296
2022-05-16,3,3460,LK Vechta,57750,102,0,0,938,652.757867193698
2022-05-16,3,3461,LK Wesermarsch,23541,155,0,0,538,607.7447923726899
2022-05-16,3,3462,LK Wittmund,16229,59,0,0,426,742.3672103722292
