Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2022-02-15,1,1001,10139,54,109,0,1075,2022-02-15,2022-02-14
2022-02-15,1,1002,24442,147,154,0,1753,2022-02-15,2022-02-14
2022-02-15,1,1003,24061,124,323,0,2001,2022-02-15,2022-02-14
2022-02-15,1,1004,8853,44,119,0,1000,2022-02-15,2022-02-14
2022-02-15,1,1051,9916,76,0,0,1111,2022-02-15,2022-02-13
2022-02-15,1,1053,21090,141,404,1,1555,2022-02-15,2022-02-14
2022-02-15,1,1054,13074,97,91,2,944,2022-02-15,2022-02-14
2022-02-15,1,1055,14364,103,291,1,1311,2022-02-15,2022-02-14
2022-02-15,1,1056,37319,431,390,2,2006,2022-02-15,2022-02-14
2022-02-15,1,1057,7522,42,228,0,749,2022-02-15,2022-02-14
2022-02-15,1,1058,19976,80,154,0,1944,2022-02-15,2022-02-14
2022-02-15,1,1059,14516,85,147,2,1558,2022-02-15,2022-02-14
2022-02-15,1,1060,29485,224,612,2,2176,2022-02-15,2022-02-14
2022-02-15,1,1061,9202,57,169,1,1007,2022-02-15,2022-02-14
2022-02-15,1,1062,28244,349,317,0,1805,2022-02-15,2022-02-14
2022-02-15,2,2000,316354,2209,2137,-1,20107,2022-02-15,2022-02-14
2022-02-15,3,3101,23768,224,195,0,3170,2022-02-15,2022-02-14
2022-02-15,3,3102,16845,128,464,1,1916,2022-02-15,2022-02-14
2022-02-15,3,3103,15155,129,320,0,2016,2022-02-15,2022-02-14
2022-02-15,3,3151,19589,260,220,0,2500,2022-02-15,2022-02-14
2022-02-15,3,3153,12286,160,199,0,2039,2022-02-15,2022-02-14
2022-02-15,3,3154,8667,120,219,0,1042,2022-02-15,2022-02-14
2022-02-15,3,3155,9767,88,107,0,1239,2022-02-15,2022-02-14
2022-02-15,3,3157,15652,120,158,2,1858,2022-02-15,2022-02-14
2022-02-15,3,3158,9909,111,278,0,1346,2022-02-15,2022-02-14
2022-02-15,3,3159,23180,334,181,1,1771,2022-02-15,2022-02-14
2022-02-15,3,3241,149419,1290,1468,8,17526,2022-02-15,2022-02-14
2022-02-15,3,3251,24008,122,520,0,2553,2022-02-15,2022-02-14
2022-02-15,3,3252,15465,118,7,0,2220,2022-02-15,2022-02-14
2022-02-15,3,3254,27525,348,128,0,3245,2022-02-15,2022-02-14
2022-02-15,3,3255,6109,79,195,1,816,2022-02-15,2022-02-14
2022-02-15,3,3256,12194,173,450,1,1780,2022-02-15,2022-02-14
2022-02-15,3,3257,15979,118,358,0,1811,2022-02-15,2022-02-14
2022-02-15,3,3351,18207,101,520,0,3626,2022-02-15,2022-02-14
