Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-10,1,1001,SK Flensburg,27034,73,93,0,470,522.6054662307915
2022-06-10,1,1002,SK Kiel,65012,222,255,0,1156,468.773443741104
2022-06-10,1,1003,SK Lübeck,59645,137,282,0,1272,589.3090444112933
2022-06-10,1,1004,SK Neumünster,21401,86,70,0,343,429.2597459483136
2022-06-10,1,1051,LK Dithmarschen,35739,104,162,0,615,461.53499786117925
2022-06-10,1,1053,LK Herzogtum Lauenburg,51618,156,179,0,836,419.77986663453044
2022-06-10,1,1054,LK Nordfriesland,47061,153,231,2,809,484.00509730955383
2022-06-10,1,1055,LK Ostholstein,45573,119,191,0,978,485.3911170447721
2022-06-10,1,1056,LK Pinneberg,83924,482,553,1,1688,532.349370042733
2022-06-10,1,1057,LK Plön,28087,68,140,1,682,527.2394146250956
2022-06-10,1,1058,LK Rendsburg-Eckernförde,70435,102,397,0,1837,668.5713245864648
2022-06-10,1,1059,LK Schleswig-Flensburg,51417,126,231,1,1052,519.1293234047382
2022-06-10,1,1060,LK Segeberg,77534,295,452,0,1233,443.51401223710195
2022-06-10,1,1061,LK Steinburg,33217,67,190,0,596,455.9851881321439
2022-06-10,1,1062,LK Stormarn,62865,373,397,0,1120,457.1633828457604
2022-06-10,2,2000,SK Hamburg,594566,2679,2388,5,6135,331.1780220871719
2022-06-10,3,3101,SK Braunschweig,68854,297,364,1,1306,525.4243425155194
2022-06-10,3,3102,SK Salzgitter,34896,167,78,0,318,306.1637109352435
2022-06-10,3,3103,SK Wolfsburg,39101,197,44,0,346,279.3927648578811
2022-06-10,3,3151,LK Gifhorn,53001,333,268,0,738,416.4151060504325
2022-06-10,3,3153,LK Goslar,34471,207,122,0,434,322.2261819909717
2022-06-10,3,3154,LK Helmstedt,25972,143,66,0,207,226.1850127843703
2022-06-10,3,3155,LK Northeim,36385,142,143,0,326,247.3970190935859
2022-06-10,3,3157,LK Peine,42192,158,165,0,633,465.97567798356937
2022-06-10,3,3158,LK Wolfenbüttel,32265,130,147,0,519,434.81539196219876
2022-06-10,3,3159,LK Göttingen,79030,391,439,0,1028,317.3819079962952
2022-06-10,3,3241,Region Hannover,350183,1687,1185,3,4424,382.92089705971455
2022-06-10,3,3251,LK Diepholz,65811,148,210,0,991,454.437066656884
2022-06-10,3,3252,LK Hameln-Pyrmont,42665,120,253,0,750,504.7785704670884
2022-06-10,3,3254,LK Hildesheim,78559,483,347,0,1417,514.4047861063515
2022-06-10,3,3255,LK Holzminden,19291,139,79,0,247,351.8167704075092
2022-06-10,3,3256,LK Nienburg (Weser),36239,203,156,0,613,503.92535657034813
2022-06-10,3,3257,LK Schaumburg,46616,190,159,0,713,450.1092130348598
2022-06-10,3,3351,LK Celle,50025,155,316,1,753,419.76519906793175
2022-06-10,3,3352,LK Cuxhaven,55789,245,421,0,711,357.5991067566616
2022-06-10,3,3353,LK Harburg,71477,207,535,0,1276,498.40634960314986
2022-06-10,3,3354,LK Lüchow-Dannenberg,12642,38,93,1,158,325.75304620332764
2022-06-10,3,3355,LK Lüneburg,51103,134,224,0,819,444.54093956088695
2022-06-10,3,3356,LK Osterholz,31030,86,188,1,606,528.6113049546407
2022-06-10,3,3357,LK Rotenburg (Wümme),47632,181,294,2,1034,628.624928565349
2022-06-10,3,3358,LK Heidekreis,37394,181,320,0,669,474.85537850019523
2022-06-10,3,3359,LK Stade,57543,208,368,0,1221,594.5743266604011
2022-06-10,3,3360,LK Uelzen,25213,193,228,3,708,764.8596676965625
2022-06-10,3,3361,LK Verden,40667,149,218,0,738,536.438571241659
2022-06-10,3,3401,SK Delmenhorst,23579,99,79,0,315,406.4358799014232
2022-06-10,3,3402,SK Emden,15615,41,48,0,111,222.56085335044313
2022-06-10,3,3403,SK Oldenburg,49313,62,386,0,1028,606.1142065387223
2022-06-10,3,3404,SK Osnabrück,53039,154,202,0,777,473.13713669827
2022-06-10,3,3405,SK Wilhelmshaven,20479,122,52,0,188,250.03657449892938
2022-06-10,3,3451,LK Ammerland,34794,92,362,0,918,730.6415797139514
2022-06-10,3,3452,LK Aurich,57875,145,343,0,805,423.2876568267623
2022-06-10,3,3453,LK Cloppenburg,70907,250,559,5,748,433.2916261179851
2022-06-10,3,3454,LK Emsland,132807,290,906,0,2242,681.6039886906029
2022-06-10,3,3455,LK Friesland,24678,62,172,0,384,387.9924422305524
2022-06-10,3,3456,LK Grafschaft Bentheim,52808,176,263,0,786,570.015446983487
2022-06-10,3,3457,LK Leer,50950,122,264,1,481,280.49427640057615
2022-06-10,3,3458,LK Oldenburg,41592,154,37,0,709,539.2988354492002
2022-06-10,3,3459,LK Osnabrück,122340,423,619,0,1795,499.3448706571601
2022-06-10,3,3460,LK Vechta,64917,102,296,0,749,521.2320282815349
2022-06-10,3,3461,LK Wesermarsch,24862,162,85,0,329,371.65062581898695
2022-06-10,3,3462,LK Wittmund,17148,61,85,1,289,503.62470375017426
2022-06-10,4,4011,SK Bremen,166645,595,638,0,2214,390.7704744137119
2022-06-10,4,4012,SK Bremerhaven,37665,185,114,0,331,291.4835721267733
2022-06-10,5,5111,SK Düsseldorf,191063,905,662,0,2467,397.56785808100585
2022-06-10,5,5112,SK Duisburg,116551,910,357,0,982,198.02978513163336
2022-06-10,5,5113,SK Essen,152600,763,590,0,1711,293.7767742932445
2022-06-10,5,5114,SK Krefeld,66188,276,171,0,620,273.31558251485603
2022-06-10,5,5116,SK Mönchengladbach,75065,334,423,1,1300,500.6450619066875
2022-06-10,5,5117,SK Mülheim a.d.Ruhr,44396,352,132,0,418,244.55742711545102
2022-06-10,5,5119,SK Oberhausen,52309,468,227,0,544,259.5840928394873
2022-06-10,5,5120,SK Remscheid,34793,275,82,0,419,375.73083683058934
2022-06-10,5,5122,SK Solingen,56021,305,182,0,882,554.0444617539716
2022-06-10,5,5124,SK Wuppertal,114653,648,322,0,1327,373.7986050861399
2022-06-10,5,5154,LK Kleve,81983,365,334,0,1101,351.0998577742629
2022-06-10,5,5158,LK Mettmann,148604,1023,574,0,1948,402.2117516858619
2022-06-10,5,5162,LK Rhein-Kreis Neuss,128653,564,567,2,1735,383.84870829931793
2022-06-10,5,5166,LK Viersen,83952,384,352,0,1547,518.1954605139749
2022-06-10,5,5170,LK Wesel,126859,445,591,1,1489,323.61615516188414
2022-06-10,5,5314,SK Bonn,96354,406,270,0,960,290.3995716606318
2022-06-10,5,5315,SK Köln,357114,1062,1021,-1,3817,352.28491423149836
2022-06-10,5,5316,SK Leverkusen,50500,175,155,0,517,315.42661907812453
2022-06-10,5,5334,StadtRegion Aachen,169486,866,477,0,1861,334.332798568531
2022-06-10,5,5358,LK Düren,87407,427,326,0,1251,471.826205023761
2022-06-10,5,5362,LK Rhein-Erft-Kreis,147339,561,566,0,2162,460.3810387746454
2022-06-10,5,5366,LK Euskirchen,60793,317,218,0,889,457.4009950658318
2022-06-10,5,5370,LK Heinsberg,67169,526,300,0,696,271.38946728119225
2022-06-10,5,5374,LK Oberbergischer Kreis,89310,442,174,0,1048,385.72096327185596
2022-06-10,5,5378,LK Rheinisch-Bergischer Kreis,82309,245,326,0,1088,384.0790751036978
2022-06-10,5,5382,LK Rhein-Sieg-Kreis,161443,784,955,2,2121,353.2792004996877
2022-06-10,5,5512,SK Bottrop,32741,179,150,0,431,367.1584829795209
2022-06-10,5,5513,SK Gelsenkirchen,73180,570,184,0,692,267.07319426487334
2022-06-10,5,5515,SK Münster,96927,209,138,0,1375,434.57236499021815
2022-06-10,5,5554,LK Borken,142124,449,688,0,2429,653.1360749452807
2022-06-10,5,5558,LK Coesfeld,71862,140,515,0,1997,904.7990140998224
2022-06-10,5,5562,LK Recklinghausen,166625,1351,655,0,1821,296.77362577188035
2022-06-10,5,5566,LK Steinfurt,150925,483,518,0,1761,392.907583049418
2022-06-10,5,5570,LK Warendorf,90976,346,518,0,1733,624.6913491242426
2022-06-10,5,5711,SK Bielefeld,109835,555,322,0,1158,347.2170166322348
2022-06-10,5,5754,LK Gütersloh,127884,480,462,0,1557,426.7881519003996
2022-06-10,5,5758,LK Herford,88487,333,199,0,877,350.03412533376974
2022-06-10,5,5762,LK Höxter,38686,205,180,0,552,395.0504190253992
2022-06-10,5,5766,LK Lippe,106312,601,311,1,952,274.37530622244
