Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max,population,incidence_7d
2022-04-24,5,5122,50813,297,0,0,1292,2022-04-24,2022-04-22,159193,811.5934745874505
2022-04-24,5,5124,104558,641,0,0,1919,2022-04-24,2022-04-21,355004,540.5572894953297
2022-04-24,5,5154,73756,343,215,0,2260,2022-04-24,2022-04-23,313586,720.6954392096586
2022-04-24,5,5158,134358,985,109,0,2952,2022-04-24,2022-04-23,484322,609.5118536841193
2022-04-24,5,5162,115214,527,517,0,2876,2022-04-24,2022-04-23,452001,636.281778137659
2022-04-24,5,5166,74692,376,306,0,2423,2022-04-24,2022-04-23,298536,811.6274084197552
2022-04-24,5,5170,114058,399,419,0,3330,2022-04-24,2022-04-23,460113,723.7352563392036
2022-04-24,5,5314,89325,381,267,0,2201,2022-04-24,2022-04-23,330579,665.801517942761
2022-04-24,5,5315,330933,1041,792,0,5721,2022-04-24,2022-04-23,1083498,528.0120498607289
2022-04-24,5,5316,46648,171,133,0,983,2022-04-24,2022-04-23,163905,599.7376529086971
2022-04-24,5,5334,151434,810,10,0,3770,2022-04-24,2022-04-22,556631,677.288904139367
2022-04-24,5,5358,78651,416,0,0,1775,2022-04-24,2022-04-22,265140,669.4576450177265
2022-04-24,5,5362,132963,548,0,0,2713,2022-04-24,2022-04-22,469611,577.7121915798396
2022-04-24,5,5366,54212,306,195,0,1591,2022-04-24,2022-04-23,194359,818.5882825081421
2022-04-24,5,5370,56230,474,0,0,1637,2022-04-24,2022-04-22,256458,638.3111464645283
2022-04-24,5,5374,81282,427,0,0,1496,2022-04-24,2022-04-22,271699,550.6093139834891
2022-04-24,5,5378,72720,243,383,0,1908,2022-04-24,2022-04-23,283275,673.5504368546466
2022-04-24,5,5382,137884,761,0,0,2992,2022-04-24,2022-04-22,600375,498.3551946699979
2022-04-24,5,5512,29451,171,34,1,641,2022-04-24,2022-04-22,117388,546.0524074010972
2022-04-24,5,5513,66918,558,0,0,1304,2022-04-24,2022-04-22,259105,503.2708747419
2022-04-24,5,5515,84213,197,671,0,4906,2022-04-24,2022-04-23,316403,1550.5541982850984
2022-04-24,5,5554,126554,431,588,0,5706,2022-04-24,2022-04-23,371898,1534.2916606166207
2022-04-24,5,5558,61200,130,388,0,3331,2022-04-24,2022-04-23,220712,1509.2065678350068
2022-04-24,5,5562,151819,1272,689,0,4190,2022-04-24,2022-04-23,613599,682.8563931818663
2022-04-24,5,5566,133307,460,468,0,4810,2022-04-24,2022-04-23,448197,1073.1887986755823
2022-04-24,5,5570,80157,339,384,0,3542,2022-04-24,2022-04-23,277417,1276.778279629583
2022-04-24,5,5711,91237,542,330,0,3571,2022-04-24,2022-04-23,333509,1070.7357222743615
2022-04-24,5,5754,116790,452,390,0,3327,2022-04-24,2022-04-23,364818,911.9615808430506
2022-04-24,5,5758,80396,311,442,0,2299,2022-04-24,2022-04-23,250547,917.5923080300304
2022-04-24,5,5762,35001,199,40,1,1272,2022-04-24,2022-04-23,139729,910.3335742759199
2022-04-24,5,5766,93724,569,850,1,2228,2022-04-24,2022-04-23,346970,642.1304435541978
2022-04-24,5,5770,105029,449,0,0,4474,2022-04-24,2022-04-22,310270,1441.9698971863218
2022-04-24,5,5774,72370,216,0,0,3263,2022-04-24,2022-04-22,308335,1058.2645499213518
2022-04-24,5,5911,86234,416,0,0,2732,2022-04-24,2022-04-22,364454,749.6144918151537
2022-04-24,5,5913,157149,531,566,1,4394,2022-04-24,2022-04-23,587696,747.665459693447
2022-04-24,5,5914,53385,464,99,0,1393,2022-04-24,2022-04-23,188687,738.2596575280756
2022-04-24,5,5915,52024,280,173,0,1521,2022-04-24,2022-04-23,178967,849.8773516905351
2022-04-24,5,5916,43480,358,0,0,1061,2022-04-24,2022-04-22,156940,676.0545431375048
2022-04-24,5,5954,77593,530,161,0,2248,2022-04-24,2022-04-23,323130,695.6952310215703
2022-04-24,5,5958,69809,266,133,0,2883,2022-04-24,2022-04-23,259030,1112.99849438289
2022-04-24,5,5962,117359,619,0,0,3342,2022-04-24,2022-04-22,408662,817.7907414929698
2022-04-24,5,5966,33810,201,0,0,1029,2022-04-24,2022-04-22,133362,771.5841094164755
2022-04-24,5,5970,77435,266,0,0,2380,2022-04-24,2022-04-22,275491,863.9120697227859
2022-04-24,5,5974,76237,350,335,0,2598,2022-04-24,2022-04-23,301016,863.0770457384324
2022-04-24,5,5978,94422,650,0,0,3532,2022-04-24,2022-04-22,393618,897.3166877531007
2022-04-24,6,6411,39776,201,54,0,1551,2022-04-24,2022-04-23,159174,974.405367710807
2022-04-24,6,6412,217596,1201,939,0,5850,2022-04-24,2022-04-23,764104,765.6025881293646
2022-04-24,6,6413,41269,264,94,0,776,2022-04-24,2022-04-23,130892,592.8551783149467
2022-04-24,6,6414,79465,392,311,0,2505,2022-04-24,2022-04-23,278609,899.1095047180816
2022-04-24,6,6431,75712,449,243,0,3192,2022-04-24,2022-04-23,271015,1177.7945870154788
2022-04-24,6,6432,73256,421,149,0,3058,2022-04-24,2022-04-23,297701,1027.205148790229
2022-04-24,6,6433,72383,373,199,0,2063,2022-04-24,2022-04-23,275807,747.9868168683173
2022-04-24,6,6434,56537,265,0,0,2943,2022-04-24,2022-04-22,237281,1240.3015833547565
2022-04-24,6,6435,119600,841,1,0,3790,2022-04-24,2022-04-23,421689,898.7666265897379
2022-04-24,6,6436,60469,298,0,0,1948,2022-04-24,2022-04-22,239264,814.1634345325666
2022-04-24,6,6437,27438,221,38,0,1158,2022-04-24,2022-04-23,96754,1196.8497426462989
2022-04-24,6,6438,99567,750,292,0,3009,2022-04-24,2022-04-23,356542,843.9398443942089
2022-04-24,6,6439,47344,215,219,0,1586,2022-04-24,2022-04-23,187433,846.1690310671013
2022-04-24,6,6440,78740,632,166,0,2427,2022-04-24,2022-04-23,310353,782.0127403311714
2022-04-24,6,6531,75440,408,404,0,3359,2022-04-24,2022-04-23,271667,1236.4402006868704
2022-04-24,6,6532,68666,303,0,0,2642,2022-04-24,2022-04-22,253373,1042.7314670466071
2022-04-24,6,6533,46666,348,156,0,1395,2022-04-24,2022-04-23,172291,809.6766517113488
2022-04-24,6,6534,64410,340,390,0,3310,2022-04-24,2022-04-23,245903,1346.0592184723243
2022-04-24,6,6535,27790,123,0,0,1927,2022-04-24,2022-04-22,105506,1826.4364111993632
2022-04-24,6,6611,46263,259,192,0,1157,2022-04-24,2022-04-23,201048,575.484461422148
2022-04-24,6,6631,77258,382,357,0,3182,2022-04-24,2022-04-23,223023,1426.7586751142258
2022-04-24,6,6632,29154,219,0,0,730,2022-04-24,2022-04-22,120304,606.7961165048544
2022-04-24,6,6633,47425,277,306,0,1772,2022-04-24,2022-04-23,237007,747.6572421911588
2022-04-24,6,6634,41427,280,251,0,2619,2022-04-24,2022-04-23,179840,1456.2944839857653
2022-04-24,6,6635,37895,179,0,0,1788,2022-04-24,2022-04-22,156528,1142.2876418276603
2022-04-24,6,6636,23262,206,104,0,1347,2022-04-24,2022-04-23,100046,1346.3806648941488
2022-04-24,7,7111,30120,184,0,0,730,2022-04-24,2022-04-22,113388,643.807104808269
2022-04-24,7,7131,29359,92,118,0,772,2022-04-24,2022-04-23,130479,591.6660918615256
2022-04-24,7,7132,30856,136,0,0,1164,2022-04-24,2022-04-22,129087,901.7174463733761
2022-04-24,7,7133,43688,175,0,0,1730,2022-04-24,2022-04-22,158746,1089.7912388343643
2022-04-24,7,7134,21576,146,140,0,843,2022-04-24,2022-04-23,80830,1042.9296053445503
2022-04-24,7,7135,15440,92,0,0,527,2022-04-24,2022-04-22,61578,855.8251323524635
2022-04-24,7,7137,55417,227,0,0,1495,2022-04-24,2022-04-22,214786,696.0416414477667
2022-04-24,7,7138,42923,240,172,0,1193,2022-04-24,2022-04-23,183131,651.4462324783898
2022-04-24,7,7140,24003,126,102,0,914,2022-04-24,2022-04-23,103401,883.9372926760863
2022-04-24,7,7141,28668,119,0,0,1168,2022-04-24,2022-04-22,122574,952.8937621355263
2022-04-24,7,7143,51631,234,58,0,2092,2022-04-24,2022-04-23,202830,1031.4056106098703
2022-04-24,7,7211,26715,59,82,0,1059,2022-04-24,2022-04-22,110674,956.864304172615
2022-04-24,7,7231,26045,106,142,0,1233,2022-04-24,2022-04-23,112685,1094.200647823579
2022-04-24,7,7232,22595,51,121,0,476,2022-04-24,2022-04-23,100055,475.73834391084904
2022-04-24,7,7233,17148,84,116,0,986,2022-04-24,2022-04-23,60491,1629.994544643005
2022-04-24,7,7235,36349,134,150,0,1719,2022-04-24,2022-04-23,150533,1141.942298366471
2022-04-24,7,7311,12823,87,30,0,238,2022-04-24,2022-04-22,48750,488.2051282051282
2022-04-24,7,7312,27877,197,0,0,971,2022-04-24,2022-04-22,99662,974.2931107142141
2022-04-24,7,7313,9856,64,0,0,143,2022-04-24,2022-04-22,46685,306.3082360501232
2022-04-24,7,7314,47664,412,53,0,722,2022-04-24,2022-04-22,172557,418.41246660523774
2022-04-24,7,7315,60980,255,0,0,1877,2022-04-24,2022-04-22,217123,864.4869497934351
2022-04-24,7,7316,13965,62,0,0,534,2022-04-24,2022-04-22,53306,1001.763403744419
2022-04-24,7,7317,9320,92,0,0,207,2022-04-24,2022-04-22,40176,515.2329749103943
2022-04-24,7,7318,14555,115,28,0,225,2022-04-24,2022-04-22,50741,443.4283912417966
2022-04-24,7,7319,24628,134,0,0,735,2022-04-24,2022-04-22,83459,880.6719467043698
2022-04-24,7,7320,7940,26,0,0,362,2022-04-24,2022-04-22,34001,1064.6745683950471
2022-04-24,7,7331,34013,185,0,0,1502,2022-04-24,2022-04-22,130715,1149.064759208966
2022-04-24,7,7332,31021,213,0,0,1163,2022-04-24,2022-04-22,133004,874.4097921867011
2022-04-24,7,7333,19529,106,0,0,548,2022-04-24,2022-04-22,75539,725.4530772183905
2022-04-24,7,7334,40219,202,0,0,1546,2022-04-24,2022-04-22,129006,1198.3938731531866
2022-04-24,7,7335,33334,145,1,0,1326,2022-04-24,2022-04-23,106320,1247.1783295711061
2022-04-24,7,7336,17043,102,0,0,734,2022-04-24,2022-04-22,70105,1047.0009271806575
2022-04-24,7,7337,22109,164,0,0,534,2022-04-24,2022-04-22,110783,482.023415144923
2022-04-24,7,7338,38262,279,55,0,760,2022-04-24,2022-04-22,154754,491.1020070563604
2022-04-24,7,7339,55144,286,0,0,2191,2022-04-24,2022-04-22,211525,1035.8113698144427
2022-04-24,7,7340,20888,131,0,0,946,2022-04-24,2022-04-22,94912,996.7127444369521
2022-04-24,8,8111,164807,668,0,0,4077,2022-04-24,2022-04-22,630305,646.8297094263888
2022-04-24,8,8115,119309,454,0,0,3089,2022-04-24,2022-04-22,392898,786.2091433400017
2022-04-24,8,8116,162889,797,0,0,3319,2022-04-24,2022-04-22,533617,621.9816834920927
2022-04-24,8,8117,79763,386,0,0,1345,2022-04-24,2022-04-22,258781,519.7444943794173
2022-04-24,8,8118,155793,707,0,0,3042,2022-04-24,2022-04-22,544971,558.1948397254166
2022-04-24,8,8119,127963,581,0,0,3819,2022-04-24,2022-04-22,427286,893.780746385325
2022-04-24,8,8121,43908,263,0,0,768,2022-04-24,2022-04-22,126458,607.3162631071186
2022-04-24,8,8125,113593,322,0,0,3314,2022-04-24,2022-04-22,346363,956.7996581621015
2022-04-24,8,8126,36311,177,0,0,686,2022-04-24,2022-04-22,112765,608.3447878331042
2022-04-24,8,8127,62551,329,0,0,1092,2022-04-24,2022-04-22,197860,551.9053876478318
2022-04-24,8,8128,39438,190,0,0,797,2022-04-24,2022-04-22,132684,600.6752886557535
2022-04-24,8,8135,44045,297,0,0,755,2022-04-24,2022-04-22,132812,568.4727283679185
2022-04-24,8,8136,102875,565,0,0,2710,2022-04-24,2022-04-22,314294,862.2499952273986
2022-04-24,8,8211,15440,104,0,0,464,2022-04-24,2022-04-22,55449,836.8049919746073
2022-04-24,8,8212,83884,343,0,0,2462,2022-04-24,2022-04-22,308436,798.2207005667301
2022-04-24,8,8215,134435,686,0,0,4463,2022-04-24,2022-04-22,446852,998.7646916652493
2022-04-24,8,8216,72764,359,0,0,2351,2022-04-24,2022-04-22,232091,1012.9647422778133
2022-04-24,8,8221,39173,109,0,0,964,2022-04-24,2022-04-22,158741,607.2785228768876
2022-04-24,8,8222,93245,471,0,0,2132,2022-04-24,2022-04-22,309721,688.3614607985896
2022-04-24,8,8225,45981,210,0,0,1445,2022-04-24,2022-04-22,143797,1004.8888363456817
2022-04-24,8,8226,155574,659,0,0,4269,2022-04-24,2022-04-22,548233,778.6835159503349
2022-04-24,8,8231,42328,317,0,0,911,2022-04-24,2022-04-22,126016,722.9240731335703
2022-04-24,8,8235,49547,279,0,0,1316,2022-04-24,2022-04-22,160149,821.7347595052108
2022-04-24,8,8236,61387,335,0,0,1915,2022-04-24,2022-04-22,199752,958.688774079859
2022-04-24,8,8237,38799,235,0,0,810,2022-04-24,2022-04-22,118364,684.3296948396472
2022-04-24,8,8311,69603,249,1,0,1433,2022-04-24,2022-04-23,230940,620.5074911232355
2022-04-24,8,8315,75713,314,1,0,1565,2022-04-24,2022-04-23,264867,590.8625838628443
2022-04-24,8,8316,50891,233,0,0,1244,2022-04-24,2022-04-22,166862,745.5262432429193
2022-04-24,8,8317,147299,758,0,0,2434,2022-04-24,2022-04-22,432580,562.6704886957326
2022-04-24,8,8325,50272,273,0,0,647,2022-04-24,2022-04-22,140166,461.59553672074543
2022-04-24,8,8326,72337,357,0,0,876,2022-04-24,2022-04-22,212872,411.5149009733548
2022-04-24,8,8327,49135,249,0,0,682,2022-04-24,2022-04-22,141682,481.35966460100786
2022-04-24,8,8335,85768,423,0,0,1452,2022-04-24,2022-04-22,286876,506.142026520169
2022-04-24,8,8336,65965,412,0,0,1501,2022-04-24,2022-04-22,228842,655.911065276479
2022-04-24,8,8337,50384,311,0,0,677,2022-04-24,2022-04-22,171237,395.3584797678072
2022-04-24,8,8415,91278,437,0,0,1817,2022-04-24,2022-04-22,287497,632.0065948514246
2022-04-24,8,8416,67277,245,0,0,2057,2022-04-24,2022-04-22,228471,900.333083848716
2022-04-24,8,8417,61943,235,0,0,1085,2022-04-24,2022-04-22,189862,571.4676975908818
2022-04-24,8,8421,40706,113,0,0,862,2022-04-24,2022-04-22,126405,681.9350500375776
2022-04-24,8,8425,65088,228,0,0,1564,2022-04-24,2022-04-22,198204,789.0859922100462
2022-04-24,8,8426,70310,276,0,0,1893,2022-04-24,2022-04-22,202250,935.9703337453647
2022-04-24,8,8435,67002,303,0,0,1258,2022-04-24,2022-04-22,217901,577.3264005213376
2022-04-24,8,8436,94638,220,0,0,2295,2022-04-24,2022-04-22,285888,802.7619207521827
2022-04-24,8,8437,47455,165,0,0,979,2022-04-24,2022-04-22,130946,747.6364302842393
2022-04-24,9,9161,47921,243,155,0,875,2022-04-24,2022-04-23,136952,638.9099830597581
2022-04-24,9,9162,488342,1970,1041,0,8840,2022-04-24,2022-04-23,1488202,594.0053836777535
2022-04-24,9,9163,24625,124,14,0,436,2022-04-24,2022-04-23,63591,685.6316145366483
2022-04-24,9,9171,42514,324,94,0,929,2022-04-24,2022-04-23,111654,832.0346785605532
2022-04-24,9,9172,40914,185,86,0,568,2022-04-24,2022-04-23,106327,534.20109661704
2022-04-24,9,9173,44583,178,100,0,782,2022-04-24,2022-04-23,128212,609.9273078962967
2022-04-24,9,9174,56224,233,179,0,1472,2022-04-24,2022-04-23,155117,948.9611067774647
2022-04-24,9,9175,49569,274,152,0,1489,2022-04-24,2022-04-23,144091,1033.3747423503203
2022-04-24,9,9176,46426,139,0,0,964,2022-04-24,2022-04-22,133169,723.8921971329664
2022-04-24,9,9177,52246,182,0,0,1170,2022-04-24,2022-04-22,138891,842.387195714625
2022-04-24,9,9178,60385,213,100,0,1197,2022-04-24,2022-04-23,180313,663.845646181917
2022-04-24,9,9179,69901,226,283,1,1831,2022-04-24,2022-04-23,218740,837.0668373411355
2022-04-24,9,9180,28387,148,0,0,485,2022-04-24,2022-04-22,88279,549.3945332412012
2022-04-24,9,9181,39385,122,124,0,1026,2022-04-24,2022-04-23,121019,847.8007585585733
2022-04-24,9,9182,34682,182,85,0,791,2022-04-24,2022-04-23,100183,789.5551141411216
2022-04-24,9,9183,48556,300,121,1,994,2022-04-24,2022-04-23,116483,853.3434063339715
2022-04-24,9,9184,107762,362,185,0,2246,2022-04-24,2022-04-23,349685,642.2923488282311
2022-04-24,9,9185,36243,130,131,0,823,2022-04-24,2022-04-23,97730,842.116033971145
2022-04-24,9,9186,45297,235,110,0,1025,2022-04-24,2022-04-23,129128,793.7860107800012
2022-04-24,9,9187,102648,701,179,0,2394,2022-04-24,2022-04-23,261721,914.7145242452841
2022-04-24,9,9188,40334,165,124,0,893,2022-04-24,2022-04-23,136610,653.6856745479834
2022-04-24,9,9189,72816,345,170,0,1161,2022-04-24,2022-04-23,177485,654.1397864608276
2022-04-24,9,9190,45770,186,0,0,1231,2022-04-24,2022-04-22,136134,904.256100606755
2022-04-24,9,9261,24312,171,49,0,532,2022-04-24,2022-04-23,73065,728.1187983302539
2022-04-24,9,9262,17913,144,30,0,288,2022-04-24,2022-04-23,52415,549.4610321472861
2022-04-24,9,9263,16182,130,20,0,396,2022-04-24,2022-04-23,47612,831.7230950180627
2022-04-24,9,9271,44924,280,109,0,685,2022-04-24,2022-04-23,119479,573.3225085579893
2022-04-24,9,9272,31491,216,51,0,491,2022-04-24,2022-04-23,78355,626.6351860123796
2022-04-24,9,9273,44344,158,130,0,1108,2022-04-24,2022-04-23,123390,897.9657994975281
2022-04-24,9,9274,58206,294,169,0,1473,2022-04-24,2022-04-23,161191,913.8227320383892
2022-04-24,9,9275,74742,556,196,0,1483,2022-04-24,2022-04-23,193454,766.5905073040619
2022-04-24,9,9276,31648,252,49,0,396,2022-04-24,2022-04-23,77313,512.2036397501066
2022-04-24,9,9277,47978,343,119,0,834,2022-04-24,2022-04-23,121800,684.7290640394089
2022-04-24,9,9278,40655,193,144,0,1079,2022-04-24,2022-04-23,101745,1060.4943731878716
2022-04-24,9,9279,37486,223,83,0,578,2022-04-24,2022-04-23,97244,594.381144337954
2022-04-24,9,9361,12801,55,19,0,209,2022-04-24,2022-04-23,42052,497.00370969276133
2022-04-24,9,9362,51659,159,123,0,879,2022-04-24,2022-04-23,152270,577.2640704012609
2022-04-24,9,9363,14715,118,48,0,300,2022-04-24,2022-04-23,42535,705.3015163982603
2022-04-24,9,9371,31940,217,75,0,731,2022-04-24,2022-04-23,102998,709.7225188838618
2022-04-24,9,9372,46854,268,107,0,906,2022-04-24,2022-04-23,128094,707.2930816431683
2022-04-24,9,9373,45534,243,127,0,1093,2022-04-24,2022-04-23,135225,808.2824921427251
2022-04-24,9,9374,35110,233,113,0,783,2022-04-24,2022-04-23,94645,827.3020233504147
2022-04-24,9,9375,70757,255,189,0,1351,2022-04-24,2022-04-23,194275,695.4059966542272
2022-04-24,9,9376,53220,278,135,0,959,2022-04-24,2022-04-23,148477,645.8912828249493
2022-04-24,9,9377,25924,301,91,0,633,2022-04-24,2022-04-23,71696,882.8944432046418
2022-04-24,9,9461,22613,147,92,1,720,2022-04-24,2022-04-23,76674,939.0406135065341
2022-04-24,9,9462,23413,163,115,3,290,2022-04-24,2022-04-23,74048,391.63785652549694
2022-04-24,9,9463,13997,117,48,0,361,2022-04-24,2022-04-23,40842,883.8940306547182
2022-04-24,9,9464,16428,164,63,1,422,2022-04-24,2022-04-23,45173,934.18635025347
2022-04-24,9,9471,54408,238,314,0,1894,2022-04-24,2022-04-23,147497,1284.0939137745174
2022-04-24,9,9472,33175,214,225,1,708,2022-04-24,2022-04-23,103679,682.8769567607712
2022-04-24,9,9473,29876,204,115,0,918,2022-04-24,2022-04-23,86571,1060.4012891152927
2022-04-24,9,9474,39788,182,131,0,1010,2022-04-24,2022-04-23,116600,866.2092624356776
2022-04-24,9,9475,31727,245,156,0,927,2022-04-24,2022-04-23,94522,980.724064239013
2022-04-24,9,9476,24659,166,116,0,678,2022-04-24,2022-04-23,66355,1021.7768065707181
2022-04-24,9,9477,24039,155,117,0,931,2022-04-24,2022-04-23,71428,1303.4104272834181
2022-04-24,9,9478,24815,163,39,0,677,2022-04-24,2022-04-23,66722,1014.6578339977818
2022-04-24,9,9479,24699,255,71,2,663,2022-04-24,2022-04-23,71974,921.1659766026621
2022-04-24,9,9561,14002,62,0,0,319,2022-04-24,2022-04-22,41681,765.3367241668866
2022-04-24,9,9562,29847,131,120,0,882,2022-04-24,2022-04-23,112385,784.8022422921208
