Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-08-27,1,1001,2603,39,5,0,53,2021-08-27,2021-08-26
2021-08-27,1,1002,6376,108,30,1,195,2021-08-27,2021-08-26
2021-08-27,1,1003,6356,100,26,0,134,2021-08-27,2021-08-26
2021-08-27,1,1004,2175,23,13,0,90,2021-08-27,2021-08-26
2021-08-27,1,1051,2286,53,13,0,97,2021-08-27,2021-08-26
2021-08-27,1,1053,5659,115,8,0,92,2021-08-27,2021-08-26
2021-08-27,1,1054,3079,82,0,0,62,2021-08-27,2021-08-25
2021-08-27,1,1055,3588,86,11,0,47,2021-08-27,2021-08-26
2021-08-27,1,1056,11527,378,24,0,144,2021-08-27,2021-08-26
2021-08-27,1,1057,1599,33,9,0,66,2021-08-27,2021-08-26
2021-08-27,1,1058,4436,59,10,0,67,2021-08-27,2021-08-26
2021-08-27,1,1059,3121,60,3,0,38,2021-08-27,2021-08-26
2021-08-27,1,1060,7500,161,19,0,116,2021-08-27,2021-08-26
2021-08-27,1,1061,2627,41,10,0,62,2021-08-27,2021-08-26
2021-08-27,1,1062,7608,308,26,0,114,2021-08-27,2021-08-26
2021-08-27,2,2000,84394,1641,610,1,1376,2021-08-27,2021-08-26
2021-08-27,3,3101,6973,189,23,0,122,2021-08-27,2021-08-26
2021-08-27,3,3102,5685,80,27,0,80,2021-08-27,2021-08-25
2021-08-27,3,3103,4480,87,15,0,99,2021-08-27,2021-08-26
2021-08-27,3,3151,6423,191,17,0,100,2021-08-27,2021-08-26
2021-08-27,3,3153,2783,137,16,0,66,2021-08-27,2021-08-26
2021-08-27,3,3154,2550,95,4,0,38,2021-08-27,2021-08-26
2021-08-27,3,3155,2742,61,11,0,51,2021-08-27,2021-08-26
2021-08-27,3,3157,5650,104,29,0,94,2021-08-27,2021-08-26
2021-08-27,3,3158,3071,100,1,0,20,2021-08-27,2021-08-26
2021-08-27,3,3159,8418,272,20,0,122,2021-08-27,2021-08-26
2021-08-27,3,3241,51517,1061,143,0,731,2021-08-27,2021-08-26
2021-08-27,3,3251,7409,109,15,0,94,2021-08-27,2021-08-26
2021-08-27,3,3252,4534,99,19,0,96,2021-08-27,2021-08-26
2021-08-27,3,3254,9267,287,45,0,154,2021-08-27,2021-08-26
2021-08-27,3,3255,1764,64,5,0,48,2021-08-27,2021-08-26
2021-08-27,3,3256,3894,153,7,0,35,2021-08-27,2021-08-26
2021-08-27,3,3257,5109,73,16,0,86,2021-08-27,2021-08-26
2021-08-27,3,3351,4965,66,34,0,118,2021-08-27,2021-08-26
2021-08-27,3,3352,4807,180,16,0,61,2021-08-27,2021-08-26
2021-08-27,3,3353,7038,113,28,0,147,2021-08-27,2021-08-26
2021-08-27,3,3354,932,25,2,0,16,2021-08-27,2021-08-26
2021-08-27,3,3355,3965,65,11,0,87,2021-08-27,2021-08-26
2021-08-27,3,3356,2854,66,12,0,40,2021-08-27,2021-08-26
2021-08-27,3,3357,4187,97,14,0,50,2021-08-27,2021-08-26
