Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-22,1,1001,SK Flensburg,25846,73,0,0,524,582.6494985211377
2022-05-22,1,1002,SK Kiel,61999,220,0,0,1378,558.7974095806586
2022-05-22,1,1003,SK Lübeck,56649,137,0,0,1173,543.4430102943766
2022-05-22,1,1004,SK Neumünster,20511,84,0,0,317,396.7211063137476
2022-05-22,1,1051,LK Dithmarschen,34357,103,0,0,648,486.3002904293401
2022-05-22,1,1053,LK Herzogtum Lauenburg,49373,153,0,0,743,373.08186711657424
2022-05-22,1,1054,LK Nordfriesland,44793,145,0,0,944,564.7723261560184
2022-05-22,1,1055,LK Ostholstein,43289,117,0,0,834,413.92248631425355
2022-05-22,1,1056,LK Pinneberg,79418,476,0,0,1354,427.0148382925714
2022-05-22,1,1057,LK Plön,26163,54,0,0,837,647.0665543126174
2022-05-22,1,1058,LK Rendsburg-Eckernförde,66141,101,0,0,1804,656.5610612705402
2022-05-22,1,1059,LK Schleswig-Flensburg,48833,124,0,0,1024,505.3121931240038
2022-05-22,1,1060,LK Segeberg,73815,289,0,0,1318,474.0887819371454
2022-05-22,1,1061,LK Steinburg,29632,66,0,0,634,485.0580692546631
2022-05-22,1,1062,LK Stormarn,59891,372,0,0,1187,484.5115494981407
2022-05-22,2,2000,SK Hamburg,575710,2642,0,0,5611,302.8915862968413
2022-05-22,3,3101,SK Braunschweig,66167,288,0,0,1115,448.582038211948
2022-05-22,3,3102,SK Salzgitter,34201,164,0,0,305,293.64758438757633
2022-05-22,3,3103,SK Wolfsburg,38221,192,0,0,389,314.11498708010333
2022-05-22,3,3151,LK Gifhorn,51397,330,0,0,599,337.98461859648927
2022-05-22,3,3153,LK Goslar,33467,207,0,0,452,335.5904015205512
2022-05-22,3,3154,LK Helmstedt,25400,142,0,0,274,299.394654603466
2022-05-22,3,3155,LK Northeim,35409,137,0,0,503,381.71994050329357
2022-05-22,3,3157,LK Peine,40892,156,0,0,457,336.4152999028297
2022-05-22,3,3158,LK Wolfenbüttel,31135,127,0,0,536,449.05789998408187
2022-05-22,3,3159,LK Göttingen,74486,387,0,0,1430,441.4942883606051
2022-05-22,3,3241,Region Hannover,340138,1667,0,0,3580,309.86817619208364
2022-05-22,3,3251,LK Diepholz,63353,140,0,0,1278,586.0449759712388
2022-05-22,3,3252,LK Hameln-Pyrmont,41081,121,0,0,584,393.0542468703729
2022-05-22,3,3254,LK Hildesheim,75711,471,0,0,1175,426.55301600209106
2022-05-22,3,3255,LK Holzminden,18702,138,0,0,254,361.7872861680459
2022-05-22,3,3256,LK Nienburg (Weser),34950,199,0,0,595,489.1282009124913
2022-05-22,3,3257,LK Schaumburg,45025,184,0,0,672,424.22635506230824
2022-05-22,3,3351,LK Celle,48339,151,0,0,736,410.28842830544187
2022-05-22,3,3352,LK Cuxhaven,53783,235,0,0,1047,526.5910896965186
2022-05-22,3,3353,LK Harburg,67826,200,0,0,1207,471.4549090681832
2022-05-22,3,3354,LK Lüchow-Dannenberg,12182,34,0,0,318,655.6295486877101
2022-05-22,3,3355,LK Lüneburg,49020,127,0,0,767,416.31611800146555
2022-05-22,3,3356,LK Osterholz,29474,84,0,0,554,483.2519190509421
2022-05-22,3,3357,LK Rotenburg (Wümme),45184,168,0,0,785,477.24426394951547
2022-05-22,3,3358,LK Heidekreis,35870,178,0,0,614,435.81644603754836
2022-05-22,3,3359,LK Stade,54203,201,0,0,1159,564.383001309914
2022-05-22,3,3360,LK Uelzen,23790,186,0,0,584,630.9011948231532
2022-05-22,3,3361,LK Verden,38672,147,0,0,728,529.1697559131812
2022-05-22,3,3401,SK Delmenhorst,22794,96,0,0,551,710.9402216688386
2022-05-22,3,3402,SK Emden,15181,41,0,0,112,224.56590608333
2022-05-22,3,3403,SK Oldenburg,46543,62,0,0,903,532.4135491288582
2022-05-22,3,3404,SK Osnabrück,50873,151,0,0,493,300.2015552023772
2022-05-22,3,3405,SK Wilhelmshaven,19787,114,0,0,248,329.8354812539068
2022-05-22,3,3451,LK Ammerland,32563,92,0,0,830,660.6018640115248
2022-05-22,3,3452,LK Aurich,55855,145,0,0,812,426.96841906003846
2022-05-22,3,3453,LK Cloppenburg,68342,225,0,0,812,470.3647064275453
2022-05-22,3,3454,LK Emsland,127573,289,0,0,1852,563.0377283920591
2022-05-22,3,3455,LK Friesland,23667,62,0,0,379,382.9404573056754
2022-05-22,3,3456,LK Grafschaft Bentheim,50956,176,0,0,745,540.2818167973254
2022-05-22,3,3457,LK Leer,49383,117,0,0,724,422.19928506032664
2022-05-22,3,3458,LK Oldenburg,39602,151,0,0,1049,797.9188693740634
2022-05-22,3,3459,LK Osnabrück,117546,421,0,0,1112,309.343451905717
2022-05-22,3,3460,LK Vechta,58664,102,0,0,616,428.6768083063091
2022-05-22,3,3461,LK Wesermarsch,24033,155,0,0,398,449.5955898965252
2022-05-22,3,3462,LK Wittmund,16521,59,0,0,292,508.85264185138715
2022-05-22,4,4011,SK Bremen,161289,589,527,0,2624,463.13537708291784
2022-05-22,4,4012,SK Bremerhaven,36840,183,74,0,436,383.9481493875323
2022-05-22,5,5111,SK Düsseldorf,185632,889,308,0,2338,376.77894292395285
2022-05-22,5,5112,SK Duisburg,114241,903,0,0,915,184.51858797906772
2022-05-22,5,5113,SK Essen,147169,762,287,0,1536,263.7294712533159
2022-05-22,5,5114,SK Krefeld,64805,275,88,0,577,254.35982437269664
2022-05-22,5,5116,SK Mönchengladbach,69190,332,113,0,795,306.1637109352435
2022-05-22,5,5117,SK Mülheim a.d.Ruhr,43205,349,65,0,576,336.99779430263106
2022-05-22,5,5119,SK Oberhausen,51064,468,0,0,365,174.169474055906
2022-05-22,5,5120,SK Remscheid,33861,273,0,0,405,363.17658452598727
2022-05-22,5,5122,SK Solingen,53984,305,0,0,640,402.0277273498207
2022-05-22,5,5124,SK Wuppertal,111571,646,2,0,1276,359.4325697738617
2022-05-22,5,5154,LK Kleve,79694,358,99,0,797,254.15675444694597
2022-05-22,5,5158,LK Mettmann,143960,1013,12,0,1756,362.5687042917728
2022-05-22,5,5162,LK Rhein-Kreis Neuss,124613,551,196,0,1439,318.36212751741704
2022-05-22,5,5166,LK Viersen,81010,383,141,0,995,333.29313717608596
2022-05-22,5,5170,LK Wesel,122700,426,0,0,1115,242.3317750204841
2022-05-22,5,5314,SK Bonn,93980,402,0,0,635,192.0872166713554
2022-05-22,5,5315,SK Köln,348445,1056,366,1,2972,274.29676842966023
2022-05-22,5,5316,SK Leverkusen,49323,175,47,0,525,320.30749519538756
2022-05-22,5,5334,StadtRegion Aachen,163655,858,0,0,1353,243.06946612747043
2022-05-22,5,5358,LK Düren,84778,423,0,0,1144,431.4701667043826
2022-05-22,5,5362,LK Rhein-Erft-Kreis,142284,559,0,0,1403,298.75790814099327
2022-05-22,5,5366,LK Euskirchen,58582,312,0,0,916,471.2928138136129
2022-05-22,5,5370,LK Heinsberg,64627,523,0,0,1797,700.6995297475611
2022-05-22,5,5374,LK Oberbergischer Kreis,86835,437,0,0,1120,412.2208767790827
2022-05-22,5,5378,LK Rheinisch-Bergischer Kreis,79365,245,0,0,799,282.0580707792781
2022-05-22,5,5382,LK Rhein-Sieg-Kreis,153422,773,0,0,1406,234.1869664792838
2022-05-22,5,5512,SK Bottrop,31763,178,49,0,358,304.9715473472587
2022-05-22,5,5513,SK Gelsenkirchen,71403,568,0,0,624,240.8290075452037
2022-05-22,5,5515,SK Münster,93248,206,220,0,1195,377.6828917551351
2022-05-22,5,5554,LK Borken,136617,443,0,0,1735,466.52576781805766
2022-05-22,5,5558,LK Coesfeld,67771,138,0,0,1058,479.3577150313531
2022-05-22,5,5562,LK Recklinghausen,162078,1326,0,0,1747,284.7136321930121
2022-05-22,5,5566,LK Steinfurt,146202,480,0,0,1934,431.5066812138412
2022-05-22,5,5570,LK Warendorf,87341,346,0,0,1262,454.9108381966498
2022-05-22,5,5711,SK Bielefeld,106081,551,293,0,1059,317.53266028802824
