Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-07,1,1001,SK Flensburg,26607,73,0,0,231,256.85502701981454
2022-06-07,1,1002,SK Kiel,63960,221,0,0,775,314.27285371916577
2022-06-07,1,1003,SK Lübeck,58493,137,0,0,717,332.18127739221484
2022-06-07,1,1004,SK Neumünster,21083,86,0,0,257,321.63193792628743
2022-06-07,1,1051,LK Dithmarschen,35191,104,0,0,340,255.15755979317228
2022-06-07,1,1053,LK Herzogtum Lauenburg,50814,154,0,0,549,275.6688358640636
2022-06-07,1,1054,LK Nordfriesland,46260,149,0,0,505,302.1292634627005
2022-06-07,1,1055,LK Ostholstein,44675,118,0,0,618,306.71954021847563
2022-06-07,1,1056,LK Pinneberg,82259,480,0,0,854,269.32841351688035
2022-06-07,1,1057,LK Plön,27295,67,0,0,448,346.33908761296607
2022-06-07,1,1058,LK Rendsburg-Eckernförde,68744,102,0,0,1026,373.4100049132895
2022-06-07,1,1059,LK Schleswig-Flensburg,50680,125,0,0,812,400.6967781412999
2022-06-07,1,1060,LK Segeberg,76393,292,0,0,996,358.26436024992176
2022-06-07,1,1061,LK Steinburg,32602,67,0,0,335,256.3003993695775
2022-06-07,1,1062,LK Stormarn,61799,373,0,0,674,275.1143928911094
2022-06-07,2,2000,SK Hamburg,588027,2660,0,0,3540,191.09538682780578
2022-06-07,3,3101,SK Braunschweig,67703,296,0,0,645,259.4936454230551
2022-06-07,3,3102,SK Salzgitter,34607,166,0,0,151,145.3796237459804
2022-06-07,3,3103,SK Wolfsburg,38789,197,0,0,228,184.10852713178295
2022-06-07,3,3151,LK Gifhorn,52339,333,0,0,421,237.5484548065475
2022-06-07,3,3153,LK Goslar,34087,207,0,0,250,185.61416013304824
2022-06-07,3,3154,LK Helmstedt,25780,143,0,0,115,125.65834043576126
2022-06-07,3,3155,LK Northeim,36075,141,0,0,216,163.91949731354157
2022-06-07,3,3157,LK Peine,41603,158,0,0,292,214.95244545213626
2022-06-07,3,3158,LK Wolfenbüttel,31788,128,0,0,251,210.28644197015777
2022-06-07,3,3159,LK Göttingen,77578,388,0,0,798,246.37233714109294
2022-06-07,3,3241,Region Hannover,346069,1684,0,0,2213,191.54700388633552
2022-06-07,3,3251,LK Diepholz,64929,146,0,0,640,293.4810521295719
2022-06-07,3,3252,LK Hameln-Pyrmont,42001,120,0,0,403,271.2343518643155
2022-06-07,3,3254,LK Hildesheim,77268,483,0,0,653,237.0545697441408
