Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-20,1,1001,SK Flensburg,25790,73,82,0,552,613.7834411902062
2022-05-20,1,1002,SK Kiel,61755,220,157,0,1332,540.1437950373275
2022-05-20,1,1003,SK Lübeck,56475,137,194,0,1222,566.1443807158809
2022-05-20,1,1004,SK Neumünster,20460,85,37,0,329,411.7389399912396
2022-05-20,1,1051,LK Dithmarschen,34277,103,106,0,691,518.5702171090649
2022-05-20,1,1053,LK Herzogtum Lauenburg,49254,153,140,0,850,426.80967301357754
2022-05-20,1,1054,LK Nordfriesland,44656,145,178,0,1004,600.6688723100026
2022-05-20,1,1055,LK Ostholstein,43289,117,120,0,1064,528.0737715088318
2022-05-20,1,1056,LK Pinneberg,79149,476,421,0,1578,497.65835659208096
2022-05-20,1,1057,LK Plön,26061,54,146,0,875,676.4435304940744
2022-05-20,1,1058,LK Rendsburg-Eckernförde,65938,101,242,0,1909,694.7755354575728
2022-05-20,1,1059,LK Schleswig-Flensburg,48629,123,189,0,1191,587.7215058698131
2022-05-20,1,1060,LK Segeberg,73485,288,238,0,1345,483.80076760657107
2022-05-20,1,1061,LK Steinburg,29317,66,426,0,617,472.0517803314309
2022-05-20,1,1062,LK Stormarn,59731,372,199,0,1312,535.5342484764623
2022-05-20,2,2000,SK Hamburg,574420,2637,1389,5,6686,360.9219650651722
2022-05-20,3,3101,SK Braunschweig,66005,288,179,2,1188,477.95108645362706
2022-05-20,3,3102,SK Salzgitter,34144,164,28,0,308,296.53592128319184
2022-05-20,3,3103,SK Wolfsburg,38176,192,35,2,439,354.48966408268734
2022-05-20,3,3151,LK Gifhorn,51298,330,86,6,631,356.0405581542316
2022-05-20,3,3153,LK Goslar,33412,207,61,0,462,343.0149679258731
2022-05-20,3,3154,LK Helmstedt,25367,142,77,0,333,363.8628466531174
2022-05-20,3,3155,LK Northeim,35360,137,87,0,521,395.37989861275537
2022-05-20,3,3157,LK Peine,40831,156,71,0,581,427.6964753688054
2022-05-20,3,3158,LK Wolfenbüttel,31071,127,79,0,595,498.4877807659118
2022-05-20,3,3159,LK Göttingen,74209,387,286,0,1478,456.31367706082125
2022-05-20,3,3241,Region Hannover,339523,1663,972,0,4213,364.6577168428068
2022-05-20,3,3251,LK Diepholz,63235,140,203,0,1439,659.8738031475842
2022-05-20,3,3252,LK Hameln-Pyrmont,40994,121,112,0,730,491.31780858796606
2022-05-20,3,3254,LK Hildesheim,75563,470,177,1,1199,435.2655882438359
2022-05-20,3,3255,LK Holzminden,18673,138,37,0,345,491.403991055023
2022-05-20,3,3256,LK Nienburg (Weser),34884,199,75,0,703,577.9111348596325
2022-05-20,3,3257,LK Schaumburg,44925,184,94,0,695,438.7460070956908
2022-05-20,3,3351,LK Celle,48251,151,104,0,789,439.8336548002631
2022-05-20,3,3352,LK Cuxhaven,53651,234,148,2,1122,564.3125144598795
2022-05-20,3,3353,LK Harburg,67710,200,352,0,1539,601.1343041059934
2022-05-20,3,3354,LK Lüchow-Dannenberg,12142,34,51,0,310,639.135723563491
2022-05-20,3,3355,LK Lüneburg,48897,127,199,6,884,479.82196651016363
2022-05-20,3,3356,LK Osterholz,29369,84,118,1,628,547.8018143754362
2022-05-20,3,3357,LK Rotenburg (Wümme),45060,168,123,7,1025,623.1533382780298
2022-05-20,3,3358,LK Heidekreis,35785,178,179,2,731,518.8629023671789
2022-05-20,3,3359,LK Stade,54020,201,275,0,1415,689.0439575957967
2022-05-20,3,3360,LK Uelzen,23696,184,88,0,616,665.4711233066137
2022-05-20,3,3361,LK Verden,38601,147,102,0,823,598.22350153372
2022-05-20,3,3401,SK Delmenhorst,22727,95,72,0,564,727.7137659187387
2022-05-20,3,3402,SK Emden,15181,41,19,0,161,322.81348999478683
2022-05-20,3,3403,SK Oldenburg,46444,62,158,0,1246,734.6481530615254
2022-05-20,3,3404,SK Osnabrück,50754,151,97,0,567,345.26223488792675
2022-05-20,3,3405,SK Wilhelmshaven,19735,113,73,0,296,393.6746066578888
2022-05-20,3,3451,LK Ammerland,32435,89,170,0,1222,972.5969612314256
2022-05-20,3,3452,LK Aurich,55736,145,141,0,914,480.6023830306345
2022-05-20,3,3453,LK Cloppenburg,68161,225,140,0,1002,580.4254135965522
2022-05-20,3,3454,LK Emsland,127248,289,507,0,2450,744.8393275164929
2022-05-20,3,3455,LK Friesland,23616,62,122,0,499,504.18809550272306
2022-05-20,3,3456,LK Grafschaft Bentheim,50846,176,129,0,985,714.3323349602222
2022-05-20,3,3457,LK Leer,49314,117,133,0,869,506.755771709149
2022-05-20,3,3458,LK Oldenburg,39501,151,164,0,1188,903.6488244198164
2022-05-20,3,3459,LK Osnabrück,117238,421,205,1,1280,356.0787935605376
2022-05-20,3,3460,LK Vechta,58495,102,171,0,755,525.407451739064
2022-05-20,3,3461,LK Wesermarsch,23968,155,53,0,506,571.5964032352808
2022-05-20,3,3462,LK Wittmund,16501,59,40,0,310,540.2202704586645
2022-05-20,4,4011,SK Bremen,160762,589,278,0,2628,463.8413761333491
2022-05-20,4,4012,SK Bremerhaven,36766,183,83,0,537,472.89026656216697
2022-05-20,5,5111,SK Düsseldorf,185023,885,393,4,2352,379.03510425882683
