Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-06,1,1001,SK Flensburg,26607,73,0,0,387,430.31556474748146
2022-06-06,1,1002,SK Kiel,63960,221,0,0,1061,430.24967457552884
2022-06-06,1,1003,SK Lübeck,58493,137,0,0,877,406.30820121753476
2022-06-06,1,1004,SK Neumünster,21083,86,0,0,350,438.0201489268506
2022-06-06,1,1051,LK Dithmarschen,35191,104,0,0,483,362.4738275885359
2022-06-06,1,1053,LK Herzogtum Lauenburg,50814,154,0,0,654,328.3923837069173
2022-06-06,1,1054,LK Nordfriesland,46260,149,0,0,687,411.0154534631193
2022-06-06,1,1055,LK Ostholstein,44675,118,0,0,812,403.0036677304243
2022-06-06,1,1056,LK Pinneberg,82259,480,0,0,1182,372.77070816973367
2022-06-06,1,1057,LK Plön,27295,67,0,0,608,470.0316189033111
2022-06-06,1,1058,LK Rendsburg-Eckernförde,68744,102,0,0,1533,557.9313231306753
2022-06-06,1,1059,LK Schleswig-Flensburg,50680,125,195,0,1069,527.5182953608985
2022-06-06,1,1060,LK Segeberg,76393,292,0,0,1270,456.8230296359444
2022-06-06,1,1061,LK Steinburg,32602,67,0,0,465,355.7602558413539
2022-06-06,1,1062,LK Stormarn,61799,373,0,0,897,366.1388878684349
2022-06-06,2,2000,SK Hamburg,588027,2660,0,0,4567,246.53464170694605
2022-06-06,3,3101,SK Braunschweig,67703,296,0,0,831,334.32437107993616
2022-06-06,3,3102,SK Salzgitter,34607,166,0,0,194,186.77911924980265
2022-06-06,3,3103,SK Wolfsburg,38789,197,0,0,322,260.0129198966408
2022-06-06,3,3151,LK Gifhorn,52339,333,0,0,549,309.77221303751685
2022-06-06,3,3153,LK Goslar,34087,207,0,0,346,256.88999762413874
2022-06-06,3,3154,LK Helmstedt,25780,143,0,0,151,164.99486439826046
2022-06-06,3,3155,LK Northeim,36075,141,0,0,306,232.21928786085056
2022-06-06,3,3157,LK Peine,41603,158,0,0,330,242.92570890138688
2022-06-06,3,3158,LK Wolfenbüttel,31788,128,0,0,338,283.1745712586188
2022-06-06,3,3159,LK Göttingen,77578,388,0,0,1064,328.49644952145724
2022-06-06,3,3241,Region Hannover,346069,1684,0,0,2694,233.18013035236686
2022-06-06,3,3251,LK Diepholz,64929,146,0,0,830,380.60823948053854
2022-06-06,3,3252,LK Hameln-Pyrmont,42001,120,0,0,405,272.5804280522277
2022-06-06,3,3254,LK Hildesheim,77268,483,0,0,906,328.89960212586766
2022-06-06,3,3255,LK Holzminden,19064,138,0,0,166,236.443659464156
2022-06-06,3,3256,LK Nienburg (Weser),35686,203,0,0,405,332.93600230177975
2022-06-06,3,3257,LK Schaumburg,46002,189,0,0,558,352.2593841142381
2022-06-06,3,3351,LK Celle,49355,154,0,0,602,335.589176412875
2022-06-06,3,3352,LK Cuxhaven,55193,245,0,0,864,434.55081327391787
2022-06-06,3,3353,LK Harburg,70198,207,0,0,989,386.3039810011874
2022-06-06,3,3354,LK Lüchow-Dannenberg,12501,35,0,0,208,428.83945322969714
2022-06-06,3,3355,LK Lüneburg,50320,130,0,0,629,341.41178386300106
2022-06-06,3,3356,LK Osterholz,30444,85,0,0,449,391.6608513607815
2022-06-06,3,3357,LK Rotenburg (Wümme),46677,175,0,0,670,407.32949916710237
2022-06-06,3,3358,LK Heidekreis,36777,181,0,0,412,292.4370940838272
2022-06-06,3,3359,LK Stade,56366,207,0,0,836,407.0959353710855
2022-06-06,3,3360,LK Uelzen,24582,190,0,0,438,473.1758961173649
2022-06-06,3,3361,LK Verden,40013,149,0,0,707,513.9052437233779
2022-06-06,3,3401,SK Delmenhorst,23305,99,0,0,235,303.21406913280777
2022-06-06,3,3402,SK Emden,15505,41,0,0,144,288.72759353570996
2022-06-06,3,3403,SK Oldenburg,48310,62,0,0,678,399.7523657911029
2022-06-06,3,3404,SK Osnabrück,52258,153,0,0,522,317.8604702142818
2022-06-06,3,3405,SK Wilhelmshaven,20295,122,0,0,164,218.11701179693839
2022-06-06,3,3451,LK Ammerland,34018,92,0,0,637,506.99203298233886
2022-06-06,3,3452,LK Aurich,57097,145,0,0,620,326.0103692330343
2022-06-06,3,3453,LK Cloppenburg,70067,244,0,0,512,296.5846424764818
2022-06-06,3,3454,LK Emsland,130661,290,0,0,1534,466.36062384093884
2022-06-06,3,3455,LK Friesland,24306,62,0,0,246,248.55765830394762
2022-06-06,3,3456,LK Grafschaft Bentheim,52127,176,0,0,522,378.55987700430046
2022-06-06,3,3457,LK Leer,50494,120,0,0,441,257.16834904917687
2022-06-06,3,3458,LK Oldenburg,40986,154,0,0,818,622.209375736877
2022-06-06,3,3459,LK Osnabrück,120559,422,0,0,1331,370.2663079914652
2022-06-06,3,3460,LK Vechta,64148,102,0,0,471,327.7707414160253
2022-06-06,3,3461,LK Wesermarsch,24550,160,0,0,226,255.2979982829515
2022-06-06,3,3462,LK Wittmund,16887,60,0,0,205,357.24243691621353
2022-06-06,4,4011,SK Bremen,164885,593,229,0,1875,330.93705488966117
2022-06-06,4,4012,SK Bremerhaven,37414,185,35,0,219,192.85468971529716
2022-06-06,5,5111,SK Düsseldorf,189301,903,532,0,2001,322.4699165059152
2022-06-06,5,5112,SK Duisburg,115670,907,0,0,594,119.78583744214887
2022-06-06,5,5113,SK Essen,150967,763,0,0,1344,230.76328734665145
2022-06-06,5,5114,SK Krefeld,65691,276,82,0,426,187.79425508278817
2022-06-06,5,5116,SK Mönchengladbach,73662,333,514,0,1031,397.05004525061133
2022-06-06,5,5117,SK Mülheim a.d.Ruhr,44016,350,0,0,310,181.37034068370767
2022-06-06,5,5119,SK Oberhausen,51811,468,0,0,363,173.2151207734079
2022-06-06,5,5120,SK Remscheid,34436,275,0,0,332,297.71512608056247
2022-06-06,5,5122,SK Solingen,55263,305,0,0,925,581.0556996852877
2022-06-06,5,5124,SK Wuppertal,113498,647,4,0,1043,293.79950648443395
2022-06-06,5,5154,LK Kleve,81015,364,98,0,763,243.31443368007498
2022-06-06,5,5158,LK Mettmann,146807,1021,20,0,1199,247.56257200787903
2022-06-06,5,5162,LK Rhein-Kreis Neuss,127238,562,238,0,1348,298.2294286959542
2022-06-06,5,5166,LK Viersen,82877,383,233,0,1282,429.4289465927057
2022-06-06,5,5170,LK Wesel,125326,439,0,0,1062,230.81286553520547
2022-06-06,5,5314,SK Bonn,95421,405,73,0,591,178.77723630357647
