Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-12-21,1,1001,3928,47,23,0,198,2021-12-21,2021-12-20
2021-12-21,1,1002,10202,126,43,2,377,2021-12-21,2021-12-20
2021-12-21,1,1003,9950,118,80,0,459,2021-12-21,2021-12-20
2021-12-21,1,1004,3565,28,11,0,152,2021-12-21,2021-12-20
2021-12-21,1,1051,3615,61,-2,0,110,2021-12-21,2021-12-19
2021-12-21,1,1053,9207,130,135,0,499,2021-12-21,2021-12-20
2021-12-21,1,1054,4915,93,4,0,175,2021-12-21,2021-12-20
2021-12-21,1,1055,5730,95,62,0,303,2021-12-21,2021-12-20
2021-12-21,1,1056,16838,410,1,0,581,2021-12-21,2021-12-19
2021-12-21,1,1057,2935,39,40,1,147,2021-12-21,2021-12-20
2021-12-21,1,1058,7438,71,48,0,435,2021-12-21,2021-12-20
2021-12-21,1,1059,4964,68,17,0,219,2021-12-21,2021-12-20
2021-12-21,1,1060,11290,190,38,0,501,2021-12-21,2021-12-20
2021-12-21,1,1061,4088,50,9,0,165,2021-12-21,2021-12-20
2021-12-21,1,1062,11760,333,81,0,555,2021-12-21,2021-12-20
2021-12-21,2,2000,129367,1953,509,0,5189,2021-12-21,2021-12-20
2021-12-21,3,3101,11171,214,11,0,418,2021-12-21,2021-12-20
2021-12-21,3,3102,8953,113,54,0,255,2021-12-21,2021-12-20
2021-12-21,3,3103,7468,112,37,0,306,2021-12-21,2021-12-20
2021-12-21,3,3151,10749,232,15,1,348,2021-12-21,2021-12-20
2021-12-21,3,3153,4620,148,8,0,152,2021-12-21,2021-12-20
2021-12-21,3,3154,4144,111,12,2,192,2021-12-21,2021-12-20
2021-12-21,3,3155,4919,77,37,0,174,2021-12-21,2021-12-20
2021-12-21,3,3157,8210,112,3,0,186,2021-12-21,2021-12-20
2021-12-21,3,3158,4957,104,9,0,193,2021-12-21,2021-12-20
2021-12-21,3,3159,14400,316,73,1,654,2021-12-21,2021-12-20
2021-12-21,3,3241,75327,1193,128,5,2455,2021-12-21,2021-12-20
2021-12-21,3,3251,10676,117,120,0,430,2021-12-21,2021-12-20
2021-12-21,3,3252,6932,110,5,2,209,2021-12-21,2021-12-20
2021-12-21,3,3254,14300,326,32,0,512,2021-12-21,2021-12-20
2021-12-21,3,3255,2942,75,4,0,183,2021-12-21,2021-12-20
2021-12-21,3,3256,5535,169,46,2,185,2021-12-21,2021-12-20
2021-12-21,3,3257,7786,104,18,0,287,2021-12-21,2021-12-20
2021-12-21,3,3351,8452,95,52,0,333,2021-12-21,2021-12-20
2021-12-21,3,3352,7221,186,55,0,252,2021-12-21,2021-12-20
2021-12-21,3,3353,11345,134,13,0,444,2021-12-21,2021-12-20
2021-12-21,3,3354,1655,28,1,0,101,2021-12-21,2021-12-20
2021-12-21,3,3355,6703,80,19,0,256,2021-12-21,2021-12-20
2021-12-21,3,3356,4353,68,11,0,192,2021-12-21,2021-12-19
2021-12-21,3,3357,6229,106,48,0,176,2021-12-21,2021-12-20
2021-12-21,3,3358,5293,117,56,0,236,2021-12-21,2021-12-20
2021-12-21,3,3359,8781,152,80,0,295,2021-12-21,2021-12-20
2021-12-21,3,3360,3603,126,3,0,139,2021-12-21,2021-12-20
2021-12-21,3,3361,7360,85,29,0,508,2021-12-21,2021-12-20
