Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2020-08-10,1,1001,58,3,1,0,1,2020-08-10,2020-08-09
2020-08-10,1,1002,350,10,0,0,17,2020-08-10,2020-08-07
2020-08-10,1,1003,186,1,0,0,4,2020-08-10,2020-08-06
2020-08-10,1,1004,89,3,0,0,5,2020-08-10,2020-08-07
2020-08-10,1,1051,127,4,0,0,4,2020-08-10,2020-08-05
2020-08-10,1,1053,289,18,0,0,9,2020-08-10,2020-08-06
2020-08-10,1,1054,97,2,0,0,2,2020-08-10,2020-08-08
2020-08-10,1,1055,86,0,0,0,1,2020-08-10,2020-08-03
2020-08-10,1,1056,669,47,0,0,13,2020-08-10,2020-08-07
2020-08-10,1,1057,142,8,0,0,9,2020-08-10,2020-08-08
2020-08-10,1,1058,295,14,0,0,17,2020-08-10,2020-08-07
2020-08-10,1,1059,169,4,1,0,4,2020-08-10,2020-08-09
2020-08-10,1,1060,364,7,0,0,8,2020-08-10,2020-08-08
2020-08-10,1,1061,190,3,0,0,1,2020-08-10,2020-08-04
2020-08-10,1,1062,477,34,0,0,15,2020-08-10,2020-08-07
2020-08-10,2,2000,5678,262,14,0,229,2020-08-10,2020-08-08
2020-08-10,3,3101,365,18,2,0,8,2020-08-10,2020-08-08
2020-08-10,3,3102,172,9,1,0,6,2020-08-10,2020-08-08
2020-08-10,3,3103,384,52,0,0,2,2020-08-10,2020-08-07
2020-08-10,3,3151,172,4,0,0,0,2020-08-10,2020-07-28
2020-08-10,3,3153,276,28,0,0,0,2020-08-10,2020-08-01
2020-08-10,3,3154,143,1,0,0,0,2020-08-10,2020-07-30
2020-08-10,3,3155,162,5,1,0,6,2020-08-10,2020-08-07
2020-08-10,3,3157,182,11,2,0,12,2020-08-10,2020-08-08
2020-08-10,3,3158,201,14,0,0,10,2020-08-10,2020-08-07
2020-08-10,3,3159,1315,78,0,0,1,2020-08-10,2020-08-03
2020-08-10,3,3241,3031,119,6,0,64,2020-08-10,2020-08-08
2020-08-10,3,3251,490,27,0,0,15,2020-08-10,2020-08-07
2020-08-10,3,3252,160,7,0,0,10,2020-08-10,2020-08-06
2020-08-10,3,3254,454,8,0,0,6,2020-08-10,2020-08-05
2020-08-10,3,3255,107,7,0,0,0,2020-08-10,2020-07-29
2020-08-10,3,3256,95,4,0,0,0,2020-08-10,2020-07-31
2020-08-10,3,3257,184,7,0,0,7,2020-08-10,2020-08-07
2020-08-10,3,3351,228,15,1,0,2,2020-08-10,2020-08-08
2020-08-10,3,3352,375,21,0,0,2,2020-08-10,2020-08-07
2020-08-10,3,3353,592,13,0,0,12,2020-08-10,2020-08-05
2020-08-10,3,3354,24,3,0,0,0,2020-08-10,2020-07-31
2020-08-10,3,3355,179,0,0,0,2,2020-08-10,2020-08-04
2020-08-10,3,3356,132,0,0,0,2,2020-08-10,2020-08-06
2020-08-10,3,3357,123,2,0,0,7,2020-08-10,2020-08-06
2020-08-10,3,3358,89,2,2,0,4,2020-08-10,2020-08-08
2020-08-10,3,3359,241,9,0,0,3,2020-08-10,2020-08-07
2020-08-10,3,3360,72,0,0,0,0,2020-08-10,2020-07-31
2020-08-10,3,3361,298,8,0,0,13,2020-08-10,2020-08-06
2020-08-10,3,3401,129,3,0,0,2,2020-08-10,2020-08-05
2020-08-10,3,3402,24,0,0,0,4,2020-08-10,2020-08-06
2020-08-10,3,3403,200,2,0,0,4,2020-08-10,2020-08-06
2020-08-10,3,3404,556,16,0,0,8,2020-08-10,2020-08-07
2020-08-10,3,3405,35,1,3,0,2,2020-08-10,2020-08-06
2020-08-10,3,3451,206,5,0,0,4,2020-08-10,2020-08-05
2020-08-10,3,3452,158,8,7,0,25,2020-08-10,2020-08-08
2020-08-10,3,3453,199,0,0,0,20,2020-08-10,2020-08-07
2020-08-10,3,3454,527,25,6,0,16,2020-08-10,2020-08-08
2020-08-10,3,3455,40,2,0,0,1,2020-08-10,2020-08-07
2020-08-10,3,3456,267,18,0,0,3,2020-08-10,2020-08-06
2020-08-10,3,3457,152,6,0,0,1,2020-08-10,2020-08-06
2020-08-10,3,3458,347,15,0,0,12,2020-08-10,2020-08-06
2020-08-10,3,3459,1249,67,0,0,16,2020-08-10,2020-08-07
2020-08-10,3,3460,510,12,0,0,32,2020-08-10,2020-08-07
2020-08-10,3,3461,88,2,0,0,12,2020-08-10,2020-08-07
2020-08-10,3,3462,41,0,0,0,0,2020-08-10,2020-06-03
2020-08-10,4,4011,1574,50,1,0,21,2020-08-10,2020-08-09
2020-08-10,4,4012,230,6,0,0,1,2020-08-10,2020-08-04
2020-08-10,5,5111,2261,45,0,0,89,2020-08-10,2020-08-07
2020-08-10,5,5112,2100,64,12,0,124,2020-08-10,2020-08-09
2020-08-10,5,5113,1322,45,0,0,85,2020-08-10,2020-08-07
2020-08-10,5,5114,747,24,0,0,22,2020-08-10,2020-08-07
2020-08-10,5,5116,860,47,0,0,43,2020-08-10,2020-08-08
2020-08-10,5,5117,368,14,0,0,11,2020-08-10,2020-08-07
2020-08-10,5,5119,428,12,0,0,20,2020-08-10,2020-08-08
2020-08-10,5,5120,292,18,0,0,20,2020-08-10,2020-08-08
2020-08-10,5,5122,415,12,0,0,36,2020-08-10,2020-08-08
2020-08-10,5,5124,1188,86,18,0,67,2020-08-10,2020-08-08
