Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-12-06,1,1001,3575,44,12,0,109,2021-12-06,2021-12-05
2021-12-06,1,1002,9362,124,23,0,399,2021-12-06,2021-12-05
2021-12-06,1,1003,8864,115,0,0,406,2021-12-06,2021-12-03
2021-12-06,1,1004,3287,27,22,0,121,2021-12-06,2021-12-05
2021-12-06,1,1051,3348,59,30,0,121,2021-12-06,2021-12-05
2021-12-06,1,1053,8200,125,0,0,327,2021-12-06,2021-12-03
2021-12-06,1,1054,4516,92,18,0,187,2021-12-06,2021-12-05
2021-12-06,1,1055,5082,90,0,0,267,2021-12-06,2021-12-03
2021-12-06,1,1056,15671,406,66,0,609,2021-12-06,2021-12-05
2021-12-06,1,1057,2618,36,0,0,203,2021-12-06,2021-12-04
2021-12-06,1,1058,6547,67,0,0,300,2021-12-06,2021-12-04
2021-12-06,1,1059,4528,64,37,0,238,2021-12-06,2021-12-05
2021-12-06,1,1060,10257,183,31,0,363,2021-12-06,2021-12-05
2021-12-06,1,1061,3728,48,7,0,195,2021-12-06,2021-12-05
2021-12-06,1,1062,10520,327,0,0,340,2021-12-06,2021-12-03
2021-12-06,2,2000,118126,1903,571,0,4159,2021-12-06,2021-12-05
2021-12-06,3,3101,10281,203,55,0,611,2021-12-06,2021-12-05
2021-12-06,3,3102,8322,97,0,0,379,2021-12-06,2021-12-03
2021-12-06,3,3103,6818,103,0,0,285,2021-12-06,2021-12-04
2021-12-06,3,3151,10016,214,32,0,518,2021-12-06,2021-12-05
2021-12-06,3,3153,4244,139,1,0,198,2021-12-06,2021-12-04
2021-12-06,3,3154,3689,100,0,0,188,2021-12-06,2021-12-04
2021-12-06,3,3155,4402,69,0,0,238,2021-12-06,2021-12-03
2021-12-06,3,3157,7805,109,0,0,277,2021-12-06,2021-12-04
2021-12-06,3,3158,4479,103,42,0,306,2021-12-06,2021-12-05
2021-12-06,3,3159,12759,302,56,0,758,2021-12-06,2021-12-05
2021-12-06,3,3241,70038,1157,196,0,2527,2021-12-06,2021-12-05
2021-12-06,3,3251,9750,116,0,0,397,2021-12-06,2021-12-03
2021-12-06,3,3252,6414,104,10,0,290,2021-12-06,2021-12-05
2021-12-06,3,3254,13220,314,139,1,572,2021-12-06,2021-12-05
2021-12-06,3,3255,2587,75,0,0,66,2021-12-06,2021-12-03
2021-12-06,3,3256,5167,165,0,0,135,2021-12-06,2021-12-03
2021-12-06,3,3257,7245,96,33,0,233,2021-12-06,2021-12-05
