Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-29,1,1001,SK Flensburg,26220,73,0,0,374,415.86051993684254
2022-05-29,1,1002,SK Kiel,62887,221,0,0,867,351.58008280582806
2022-05-29,1,1003,SK Lübeck,57477,137,0,0,752,348.39654197900353
2022-05-29,1,1004,SK Neumünster,20734,86,0,0,226,282.8358675927664
2022-05-29,1,1051,LK Dithmarschen,34708,104,0,0,350,262.66219390473617
2022-05-29,1,1053,LK Herzogtum Lauenburg,50016,154,0,0,509,255.58367478107175
2022-05-29,1,1054,LK Nordfriesland,45435,147,0,0,482,288.36892077033986
2022-05-29,1,1055,LK Ostholstein,43777,118,0,0,560,277.93356395201675
2022-05-29,1,1056,LK Pinneberg,80712,477,0,0,1022,322.3110522415125
2022-05-29,1,1057,LK Plön,26686,65,0,0,523,404.3199616553153
2022-05-29,1,1058,LK Rendsburg-Eckernförde,67207,101,0,0,1062,386.5121103488436
2022-05-29,1,1059,LK Schleswig-Flensburg,49615,124,0,0,773,381.45148953599113
2022-05-29,1,1060,LK Segeberg,74717,291,0,0,773,278.0505526839252
2022-05-29,1,1061,LK Steinburg,30969,66,0,0,492,376.4173029547228
2022-05-29,1,1062,LK Stormarn,60722,373,0,0,661,269.80803219736396
2022-05-29,2,2000,SK Hamburg,581330,2649,0,0,3764,203.18729831069518
2022-05-29,3,3101,SK Braunschweig,66868,292,0,0,698,280.8163790779728
2022-05-29,3,3102,SK Salzgitter,34412,165,0,0,211,203.1463616582905
2022-05-29,3,3103,SK Wolfsburg,38398,192,0,0,177,142.92635658914728
2022-05-29,3,3151,LK Gifhorn,51785,333,0,0,361,203.69356813578068
2022-05-29,3,3153,LK Goslar,33739,207,0,0,272,201.94820622475646
2022-05-29,3,3154,LK Helmstedt,25552,142,0,0,92,100.52667234860901
2022-05-29,3,3155,LK Northeim,35697,139,0,0,290,220.0771028746623
2022-05-29,3,3157,LK Peine,41212,156,0,0,273,200.96581372751098
2022-05-29,3,3158,LK Wolfenbüttel,31450,128,0,0,327,273.95883077387083
2022-05-29,3,3159,LK Göttingen,75441,388,0,0,643,198.51806112997838
2022-05-29,3,3241,Region Hannover,342599,1669,0,0,2023,175.10148615547072
2022-05-29,3,3251,LK Diepholz,63938,140,0,0,586,268.71858835613926
2022-05-29,3,3252,LK Hameln-Pyrmont,41476,120,0,0,322,216.71826625386998
2022-05-29,3,3254,LK Hildesheim,76360,471,0,0,636,230.8831644062382
2022-05-29,3,3255,LK Holzminden,18873,138,0,0,136,193.71287763328442
2022-05-29,3,3256,LK Nienburg (Weser),35227,200,0,0,276,226.88972008713878
2022-05-29,3,3257,LK Schaumburg,45444,186,0,0,424,267.66662878931356
2022-05-29,3,3351,LK Celle,48765,151,0,0,429,239.14909747694912
2022-05-29,3,3352,LK Cuxhaven,54326,239,0,0,533,268.07359198495163
2022-05-29,3,3353,LK Harburg,68904,207,0,0,771,301.15305293419163
2022-05-29,3,3354,LK Lüchow-Dannenberg,12293,34,0,0,110,226.7900954580129
2022-05-29,3,3355,LK Lüneburg,49563,130,0,0,423,229.59806768529322
2022-05-29,3,3356,LK Osterholz,29909,84,0,0,335,292.21912072575014
2022-05-29,3,3357,LK Rotenburg (Wümme),45845,171,0,0,483,293.64201208613497
2022-05-29,3,3358,LK Heidekreis,36291,179,0,0,323,229.26500337154417
2022-05-29,3,3359,LK Stade,55083,204,0,0,637,310.1915201332314
2022-05-29,3,3360,LK Uelzen,24151,186,0,0,364,393.23293649936267
2022-05-29,3,3361,LK Verden,39308,147,0,0,637,463.0235364240336
2022-05-29,3,3401,SK Delmenhorst,23070,96,0,0,275,354.8249745171155
2022-05-29,3,3402,SK Emden,15340,41,0,0,110,220.55580061755626
2022-05-29,3,3403,SK Oldenburg,47387,62,0,0,617,363.7864449750892
2022-05-29,3,3404,SK Osnabrück,51442,152,0,0,362,220.43197359687744
2022-05-29,3,3405,SK Wilhelmshaven,20032,117,0,0,163,216.78703001768875
2022-05-29,3,3451,LK Ammerland,33262,92,0,0,564,448.8909051837349
2022-05-29,3,3452,LK Aurich,56404,145,0,0,447,235.0429597534941
2022-05-29,3,3453,LK Cloppenburg,69259,232,0,0,542,313.9626488715881
