Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-11-30,1,1001,3483,43,16,0,140,2021-11-30,2021-11-29
2021-11-30,1,1002,8996,121,24,1,310,2021-11-30,2021-11-29
2021-11-30,1,1003,8526,113,68,0,459,2021-11-30,2021-11-29
2021-11-30,1,1004,3178,27,14,1,129,2021-11-30,2021-11-29
2021-11-30,1,1051,3235,59,9,0,114,2021-11-30,2021-11-29
2021-11-30,1,1053,7868,125,112,0,432,2021-11-30,2021-11-28
2021-11-30,1,1054,4332,91,13,0,214,2021-11-30,2021-11-29
2021-11-30,1,1055,4859,89,58,1,319,2021-11-30,2021-11-29
2021-11-30,1,1056,15129,405,77,3,620,2021-11-30,2021-11-29
2021-11-30,1,1057,2459,36,44,0,181,2021-11-30,2021-11-29
2021-11-30,1,1058,6285,67,32,0,252,2021-11-30,2021-11-29
2021-11-30,1,1059,4310,64,21,1,225,2021-11-30,2021-11-29
2021-11-30,1,1060,9912,182,19,1,361,2021-11-30,2021-11-29
2021-11-30,1,1061,3541,48,18,0,193,2021-11-30,2021-11-29
2021-11-30,1,1062,10262,326,80,0,419,2021-11-30,2021-11-29
2021-11-30,2,2000,113872,1888,269,0,3955,2021-11-30,2021-11-28
2021-11-30,3,3101,9664,201,0,0,592,2021-11-30,2021-11-28
2021-11-30,3,3102,8040,95,97,3,419,2021-11-30,2021-11-29
2021-11-30,3,3103,6557,102,90,0,376,2021-11-30,2021-11-29
2021-11-30,3,3151,9488,211,7,2,481,2021-11-30,2021-11-29
2021-11-30,3,3153,4068,139,20,0,270,2021-11-30,2021-11-29
2021-11-30,3,3154,3503,100,12,0,186,2021-11-30,2021-11-29
2021-11-30,3,3155,4208,69,45,3,252,2021-11-30,2021-11-29
2021-11-30,3,3157,7538,106,22,0,299,2021-11-30,2021-11-29
2021-11-30,3,3158,4198,102,27,0,287,2021-11-30,2021-11-29
2021-11-30,3,3159,12087,297,110,0,918,2021-11-30,2021-11-29
2021-11-30,3,3241,67619,1142,126,0,2407,2021-11-30,2021-11-29
2021-11-30,3,3251,9481,114,132,0,359,2021-11-30,2021-11-29
2021-11-30,3,3252,6128,104,5,0,239,2021-11-30,2021-11-29
2021-11-30,3,3254,12681,312,19,1,693,2021-11-30,2021-11-29
2021-11-30,3,3255,2523,73,2,0,83,2021-11-30,2021-11-29
2021-11-30,3,3256,5073,165,41,0,151,2021-11-30,2021-11-29
2021-11-30,3,3257,7022,94,10,2,291,2021-11-30,2021-11-29
2021-11-30,3,3351,7322,89,74,1,405,2021-11-30,2021-11-29
2021-11-30,3,3352,6496,183,20,0,247,2021-11-30,2021-11-29
2021-11-30,3,3353,9954,127,12,0,430,2021-11-30,2021-11-29
2021-11-30,3,3354,1411,28,2,0,87,2021-11-30,2021-11-29
2021-11-30,3,3355,5761,73,36,0,368,2021-11-30,2021-11-29
2021-11-30,3,3356,3763,68,10,0,134,2021-11-30,2021-11-29
2021-11-30,3,3357,5603,102,87,0,245,2021-11-30,2021-11-29
2021-11-30,3,3358,4654,111,35,0,136,2021-11-30,2021-11-29
2021-11-30,3,3359,7818,146,57,0,321,2021-11-30,2021-11-29
2021-11-30,3,3360,3173,116,5,0,165,2021-11-30,2021-11-29
2021-11-30,3,3361,6253,78,21,2,259,2021-11-30,2021-11-29
2021-11-30,3,3401,4985,73,32,0,192,2021-11-30,2021-11-29
2021-11-30,3,3402,1856,17,3,0,89,2021-11-30,2021-11-29
2021-11-30,3,3403,6545,54,14,0,318,2021-11-30,2021-11-29
2021-11-30,3,3404,9841,110,39,0,248,2021-11-30,2021-11-29
2021-11-30,3,3405,2847,58,1,0,54,2021-11-30,2021-11-27
2021-11-30,3,3451,4466,71,0,0,205,2021-11-30,2021-11-28
2021-11-30,3,3452,5318,63,7,0,342,2021-11-30,2021-11-29
2021-11-30,3,3453,15806,184,120,2,753,2021-11-30,2021-11-29
2021-11-30,3,3454,19069,222,62,0,1034,2021-11-30,2021-11-29
2021-11-30,3,3455,2490,44,4,0,177,2021-11-30,2021-11-29
2021-11-30,3,3456,7623,130,8,0,415,2021-11-30,2021-11-29
2021-11-30,3,3457,6422,71,5,1,376,2021-11-30,2021-11-29
2021-11-30,3,3458,6717,122,30,0,243,2021-11-30,2021-11-29
2021-11-30,3,3459,21269,328,109,0,763,2021-11-30,2021-11-29
2021-11-30,3,3460,11737,99,111,0,547,2021-11-30,2021-11-29
2021-11-30,3,3461,4214,118,-2,0,184,2021-11-30,2021-11-28
2021-11-30,3,3462,1877,35,30,0,222,2021-11-30,2021-11-29
2021-11-30,4,4011,31895,423,85,1,1219,2021-11-30,2021-11-29
2021-11-30,4,4012,7698,128,4,0,274,2021-11-30,2021-11-29
2021-11-30,5,5111,40443,529,359,2,1952,2021-11-30,2021-11-29
2021-11-30,5,5112,38813,731,103,1,1330,2021-11-30,2021-11-29
2021-11-30,5,5113,36656,619,425,0,1437,2021-11-30,2021-11-29
2021-11-30,5,5114,16677,198,131,1,865,2021-11-30,2021-11-29
2021-11-30,5,5116,16842,255,108,0,715,2021-11-30,2021-11-29
2021-11-30,5,5117,11417,248,64,1,461,2021-11-30,2021-11-29
2021-11-30,5,5119,14557,389,38,1,523,2021-11-30,2021-11-29
2021-11-30,5,5120,8248,192,8,2,280,2021-11-30,2021-11-29
2021-11-30,5,5122,12872,219,145,3,485,2021-11-30,2021-11-29
2021-11-30,5,5124,29148,514,189,0,1166,2021-11-30,2021-11-29
2021-11-30,5,5154,16460,225,179,1,939,2021-11-30,2021-11-29
2021-11-30,5,5158,34381,807,171,3,1607,2021-11-30,2021-11-29
2021-11-30,5,5162,27089,389,320,0,1280,2021-11-30,2021-11-29
2021-11-30,5,5166,16506,326,41,3,942,2021-11-30,2021-11-29
2021-11-30,5,5170,24733,329,99,0,1231,2021-11-30,2021-11-29
2021-11-30,5,5314,21088,280,188,2,862,2021-11-30,2021-11-29
2021-11-30,5,5315,81169,810,863,4,3849,2021-11-30,2021-11-29
2021-11-30,5,5316,12708,126,33,1,599,2021-11-30,2021-11-29
2021-11-30,5,5334,37430,630,67,0,1684,2021-11-30,2021-11-29
2021-11-30,5,5358,18386,311,112,0,716,2021-11-30,2021-11-29
2021-11-30,5,5362,29683,437,179,0,1432,2021-11-30,2021-11-29
2021-11-30,5,5366,11452,255,293,1,683,2021-11-30,2021-11-29
2021-11-30,5,5370,16804,411,176,0,890,2021-11-30,2021-11-29
2021-11-30,5,5374,21455,288,74,1,1199,2021-11-30,2021-11-29
2021-11-30,5,5378,16061,195,259,0,841,2021-11-30,2021-11-29
2021-11-30,5,5382,34691,600,363,1,1736,2021-11-30,2021-11-29
2021-11-30,5,5512,7513,132,27,1,253,2021-11-30,2021-11-29
2021-11-30,5,5513,21626,456,232,3,781,2021-11-30,2021-11-29
2021-11-30,5,5515,12432,138,87,0,515,2021-11-30,2021-11-29
