Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-05-27,1,1001,2251,39,4,0,8,2021-05-27,2021-05-26
2021-05-27,1,1002,5347,100,10,0,75,2021-05-27,2021-05-26
2021-05-27,1,1003,5660,99,3,0,63,2021-05-27,2021-05-26
2021-05-27,1,1004,1814,23,1,0,15,2021-05-27,2021-05-26
2021-05-27,1,1051,1960,48,9,0,17,2021-05-27,2021-05-26
2021-05-27,1,1053,5115,109,23,0,62,2021-05-27,2021-05-26
2021-05-27,1,1054,2686,81,0,1,17,2021-05-27,2021-05-24
2021-05-27,1,1055,3323,84,9,0,41,2021-05-27,2021-05-26
2021-05-27,1,1056,10328,360,7,0,91,2021-05-27,2021-05-26
2021-05-27,1,1057,1347,31,2,0,14,2021-05-27,2021-05-26
2021-05-27,1,1058,4031,57,8,1,65,2021-05-27,2021-05-26
2021-05-27,1,1059,2863,61,4,0,16,2021-05-27,2021-05-26
2021-05-27,1,1060,6774,158,6,0,54,2021-05-27,2021-05-26
2021-05-27,1,1061,2335,37,2,0,29,2021-05-27,2021-05-26
2021-05-27,1,1062,6926,299,16,2,65,2021-05-27,2021-05-26
2021-05-27,2,2000,75932,1548,76,3,469,2021-05-27,2021-05-26
2021-05-27,3,3101,6428,183,14,1,69,2021-05-27,2021-05-26
2021-05-27,3,3102,5268,73,3,0,46,2021-05-27,2021-05-25
2021-05-27,3,3103,3933,84,10,1,50,2021-05-27,2021-05-26
2021-05-27,3,3151,6001,182,13,0,74,2021-05-27,2021-05-26
2021-05-27,3,3153,2589,112,12,0,39,2021-05-27,2021-05-26
2021-05-27,3,3154,2393,92,3,0,22,2021-05-27,2021-05-26
2021-05-27,3,3155,2559,53,23,1,57,2021-05-27,2021-05-26
2021-05-27,3,3157,5392,103,11,0,48,2021-05-27,2021-05-26
2021-05-27,3,3158,2835,97,5,0,39,2021-05-27,2021-05-26
2021-05-27,3,3159,7894,254,6,0,65,2021-05-27,2021-05-26
2021-05-27,3,3241,47753,1021,92,1,406,2021-05-27,2021-05-26
2021-05-27,3,3251,6864,98,15,0,84,2021-05-27,2021-05-26
2021-05-27,3,3252,4208,97,6,0,32,2021-05-27,2021-05-26
2021-05-27,3,3254,8661,283,14,0,77,2021-05-27,2021-05-26
2021-05-27,3,3255,1600,64,15,0,37,2021-05-27,2021-05-26
2021-05-27,3,3256,3676,149,5,0,29,2021-05-27,2021-05-26
