Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-11-04,1,1001,3060,39,32,0,90,2021-11-04,2021-11-03
2021-11-04,1,1002,7896,117,35,0,224,2021-11-04,2021-11-03
2021-11-04,1,1003,7271,103,20,1,128,2021-11-04,2021-11-03
2021-11-04,1,1004,2687,25,6,0,57,2021-11-04,2021-11-03
2021-11-04,1,1051,2806,57,11,0,86,2021-11-04,2021-11-03
2021-11-04,1,1053,6673,121,51,0,226,2021-11-04,2021-11-03
2021-11-04,1,1054,3620,86,34,0,175,2021-11-04,2021-11-03
2021-11-04,1,1055,4108,86,31,0,85,2021-11-04,2021-11-03
2021-11-04,1,1056,13304,394,6,0,224,2021-11-04,2021-11-03
2021-11-04,1,1057,1994,36,7,0,69,2021-11-04,2021-11-03
2021-11-04,1,1058,5433,66,19,0,153,2021-11-04,2021-11-03
2021-11-04,1,1059,3573,62,19,0,101,2021-11-04,2021-11-03
2021-11-04,1,1060,8728,176,25,1,184,2021-11-04,2021-11-03
2021-11-04,1,1061,3018,48,13,0,50,2021-11-04,2021-11-03
2021-11-04,1,1062,8932,321,37,0,221,2021-11-04,2021-11-03
2021-11-04,2,2000,99723,1826,383,1,1990,2021-11-04,2021-11-03
2021-11-04,3,3101,8187,196,63,0,202,2021-11-04,2021-11-03
2021-11-04,3,3102,6849,84,39,0,107,2021-11-04,2021-11-03
2021-11-04,3,3103,5507,96,36,0,142,2021-11-04,2021-11-03
2021-11-04,3,3151,7915,193,52,0,247,2021-11-04,2021-11-03
2021-11-04,3,3153,3376,138,41,0,106,2021-11-04,2021-11-03
2021-11-04,3,3154,3003,97,18,1,62,2021-11-04,2021-11-03
2021-11-04,3,3155,3331,65,29,0,75,2021-11-04,2021-11-03
2021-11-04,3,3157,6715,106,56,0,130,2021-11-04,2021-11-03
2021-11-04,3,3158,3502,101,0,0,63,2021-11-04,2021-11-02
2021-11-04,3,3159,9921,286,76,0,242,2021-11-04,2021-11-03
2021-11-04,3,3241,60587,1105,324,3,1119,2021-11-04,2021-11-03
2021-11-04,3,3251,8447,112,57,0,197,2021-11-04,2021-11-03
2021-11-04,3,3252,5422,103,22,0,97,2021-11-04,2021-11-03
2021-11-04,3,3254,11150,304,35,1,221,2021-11-04,2021-11-03
2021-11-04,3,3255,2286,67,11,0,46,2021-11-04,2021-11-03
2021-11-04,3,3256,4662,164,11,0,60,2021-11-04,2021-11-03
2021-11-04,3,3257,6011,76,31,0,170,2021-11-04,2021-11-03
2021-11-04,3,3351,6148,81,41,0,180,2021-11-04,2021-11-03
2021-11-04,3,3352,5798,181,21,0,90,2021-11-04,2021-11-03
2021-11-04,3,3353,8732,120,54,0,246,2021-11-04,2021-11-03
2021-11-04,3,3354,1131,26,10,0,39,2021-11-04,2021-11-03
2021-11-04,3,3355,4899,71,31,0,94,2021-11-04,2021-11-03
2021-11-04,3,3356,3266,67,24,0,70,2021-11-04,2021-11-03
2021-11-04,3,3357,4834,100,37,0,119,2021-11-04,2021-11-03
2021-11-04,3,3358,4196,111,27,0,69,2021-11-04,2021-11-03
2021-11-04,3,3359,6829,135,35,0,148,2021-11-04,2021-11-03
2021-11-04,3,3360,2674,116,20,0,64,2021-11-04,2021-11-03
2021-11-04,3,3361,5336,72,34,0,139,2021-11-04,2021-11-03
2021-11-04,3,3401,4379,72,24,0,76,2021-11-04,2021-11-03
2021-11-04,3,3402,1625,16,6,0,27,2021-11-04,2021-11-03
2021-11-04,3,3403,5648,51,38,0,124,2021-11-04,2021-11-03
2021-11-04,3,3404,9024,105,31,0,126,2021-11-04,2021-11-03
2021-11-04,3,3405,2512,57,21,0,44,2021-11-04,2021-11-03
2021-11-04,3,3451,3835,65,23,0,62,2021-11-04,2021-11-03
2021-11-04,3,3452,4542,62,23,0,76,2021-11-04,2021-11-03
2021-11-04,3,3453,13394,172,123,0,450,2021-11-04,2021-11-03
2021-11-04,3,3454,15787,212,218,3,443,2021-11-04,2021-11-03
2021-11-04,3,3455,1977,42,13,0,44,2021-11-04,2021-11-03
2021-11-04,3,3456,6478,129,20,0,96,2021-11-04,2021-11-03
2021-11-04,3,3457,5279,66,66,1,234,2021-11-04,2021-11-03
2021-11-04,3,3458,5936,119,27,0,113,2021-11-04,2021-11-03
2021-11-04,3,3459,18528,314,95,0,380,2021-11-04,2021-11-03
2021-11-04,3,3460,10259,97,63,0,198,2021-11-04,2021-11-03
2021-11-04,3,3461,3747,118,22,0,35,2021-11-04,2021-11-03
2021-11-04,3,3462,1530,35,12,0,39,2021-11-04,2021-11-03
2021-11-04,4,4011,28692,411,76,0,436,2021-11-04,2021-11-03
2021-11-04,4,4012,7005,123,18,1,137,2021-11-04,2021-11-03
2021-11-04,5,5111,34624,496,185,0,752,2021-11-04,2021-11-03
2021-11-04,5,5112,35114,699,134,0,482,2021-11-04,2021-11-03
2021-11-04,5,5113,32676,611,108,3,439,2021-11-04,2021-11-03
2021-11-04,5,5114,14526,189,63,1,226,2021-11-04,2021-11-03
2021-11-04,5,5116,14755,243,70,0,245,2021-11-04,2021-11-03
2021-11-04,5,5117,10235,241,27,0,123,2021-11-04,2021-11-03
2021-11-04,5,5119,13242,386,21,0,133,2021-11-04,2021-11-03
2021-11-04,5,5120,7425,186,22,3,92,2021-11-04,2021-11-03
2021-11-04,5,5122,11400,208,38,0,143,2021-11-04,2021-11-03
2021-11-04,5,5124,26114,509,121,2,401,2021-11-04,2021-11-03
2021-11-04,5,5154,13708,204,107,0,253,2021-11-04,2021-11-03
2021-11-04,5,5158,30234,790,140,0,520,2021-11-04,2021-11-03
