Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-11,1,1001,SK Flensburg,27097,73,63,0,490,544.8439967086975
2022-06-11,1,1002,SK Kiel,65272,222,260,0,1282,519.8681270554458
2022-06-11,1,1003,SK Lübeck,59830,137,185,0,1298,601.3546695329077
2022-06-11,1,1004,SK Neumünster,21517,86,116,0,434,543.1449846692948
2022-06-11,1,1051,LK Dithmarschen,35894,104,155,0,702,526.8253146317852
2022-06-11,1,1053,LK Herzogtum Lauenburg,51853,156,235,0,978,491.0821884791516
2022-06-11,1,1054,LK Nordfriesland,47269,153,208,0,911,545.0292257713271
2022-06-11,1,1055,LK Ostholstein,45746,119,173,0,1051,521.62174234566
2022-06-11,1,1056,LK Pinneberg,84307,482,383,0,1792,565.1481463960768
2022-06-11,1,1057,LK Plön,28225,68,138,0,738,570.5318005767165
2022-06-11,1,1058,LK Rendsburg-Eckernförde,70777,103,342,1,2030,738.8131676159627
2022-06-11,1,1059,LK Schleswig-Flensburg,51620,126,203,0,1118,551.6982733521838
2022-06-11,1,1060,LK Segeberg,78247,295,713,0,1794,645.3074922573892
2022-06-11,1,1061,LK Steinburg,33397,67,180,0,673,514.896026196196
2022-06-11,1,1062,LK Stormarn,63139,377,274,4,1243,507.36971864042874
2022-06-11,2,2000,SK Hamburg,596533,2682,1967,3,6954,375.3890734464863
2022-06-11,3,3101,SK Braunschweig,69148,297,294,0,1436,577.7253873294684
2022-06-11,3,3102,SK Salzgitter,34958,167,62,0,349,336.0098588566037
2022-06-11,3,3103,SK Wolfsburg,39221,197,120,0,428,345.6072351421189
2022-06-11,3,3151,LK Gifhorn,53001,333,0,0,639,360.55454304366714
2022-06-11,3,3153,LK Goslar,34547,207,76,0,460,341.53005464480873
2022-06-11,3,3154,LK Helmstedt,26038,143,66,0,237,258.96544941978624
2022-06-11,3,3155,LK Northeim,36460,143,75,1,367,278.51136812069336
2022-06-11,3,3157,LK Peine,42308,158,116,0,660,485.85141780277377
2022-06-11,3,3158,LK Wolfenbüttel,32349,130,84,0,561,470.0027647221454
2022-06-11,3,3159,LK Göttingen,79703,393,673,2,1435,443.03797468354435
2022-06-11,3,3241,Region Hannover,351287,1687,1104,0,4900,424.1212467433547
2022-06-11,3,3251,LK Diepholz,66027,148,216,0,1099,503.96199420374916
2022-06-11,3,3252,LK Hameln-Pyrmont,42804,122,139,2,791,532.3731323192892
2022-06-11,3,3254,LK Hildesheim,78877,483,318,0,1604,582.29024482328
2022-06-11,3,3255,LK Holzminden,19363,139,72,0,298,424.4590995199909
2022-06-11,3,3256,LK Nienburg (Weser),36342,203,103,0,656,539.2741173085618
2022-06-11,3,3257,LK Schaumburg,46754,190,138,0,751,474.0982033508831
