Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-02-27,1,1001,1594,32,27,0,150,2021-02-27,2021-02-26
2021-02-27,1,1002,3364,80,28,0,104,2021-02-27,2021-02-26
2021-02-27,1,1003,4302,85,20,1,114,2021-02-27,2021-02-26
2021-02-27,1,1004,1137,21,2,0,37,2021-02-27,2021-02-26
2021-02-27,1,1051,1313,40,-1,0,9,2021-02-27,2021-02-25
2021-02-27,1,1053,3090,76,24,0,131,2021-02-27,2021-02-26
2021-02-27,1,1054,2045,65,11,0,55,2021-02-27,2021-02-26
2021-02-27,1,1055,2163,71,15,1,69,2021-02-27,2021-02-26
2021-02-27,1,1056,7444,300,20,4,157,2021-02-27,2021-02-26
2021-02-27,1,1057,884,25,10,0,54,2021-02-27,2021-02-26
2021-02-27,1,1058,2640,43,26,1,111,2021-02-27,2021-02-26
2021-02-27,1,1059,1985,46,25,0,144,2021-02-27,2021-02-26
2021-02-27,1,1060,4195,128,19,0,126,2021-02-27,2021-02-26
2021-02-27,1,1061,1381,25,10,0,58,2021-02-27,2021-02-26
2021-02-27,1,1062,4698,243,16,1,140,2021-02-27,2021-02-26
2021-02-27,2,2000,51450,1263,188,6,1284,2021-02-27,2021-02-25
2021-02-27,3,3101,3822,122,15,1,107,2021-02-27,2021-02-26
2021-02-27,3,3102,2576,52,7,0,82,2021-02-27,2021-02-25
2021-02-27,3,3103,2033,69,9,0,36,2021-02-27,2021-02-25
2021-02-27,3,3151,3707,149,0,0,65,2021-02-27,2021-02-25
2021-02-27,3,3153,1702,88,8,0,66,2021-02-27,2021-02-26
2021-02-27,3,3154,1596,64,3,3,43,2021-02-27,2021-02-26
2021-02-27,3,3155,1503,29,27,0,56,2021-02-27,2021-02-25
2021-02-27,3,3157,3162,84,20,0,136,2021-02-27,2021-02-26
2021-02-27,3,3158,1681,70,6,0,61,2021-02-27,2021-02-26
2021-02-27,3,3159,5338,195,37,0,131,2021-02-27,2021-02-26
2021-02-27,3,3241,31261,760,194,0,1284,2021-02-27,2021-02-26
2021-02-27,3,3251,4492,83,20,0,91,2021-02-27,2021-02-25
2021-02-27,3,3252,2741,71,32,2,81,2021-02-27,2021-02-25
2021-02-27,3,3254,6045,223,47,1,193,2021-02-27,2021-02-26
2021-02-27,3,3255,1007,54,15,1,47,2021-02-27,2021-02-26
2021-02-27,3,3256,2647,118,17,0,98,2021-02-27,2021-02-26
2021-02-27,3,3257,2835,45,7,0,69,2021-02-27,2021-02-26
2021-02-27,3,3351,2577,47,13,0,50,2021-02-27,2021-02-26
2021-02-27,3,3352,2979,122,18,0,136,2021-02-27,2021-02-26
2021-02-27,3,3353,4297,83,0,0,133,2021-02-27,2021-02-25
2021-02-27,3,3354,505,20,1,1,9,2021-02-27,2021-02-26
2021-02-27,3,3355,1989,39,14,0,55,2021-02-27,2021-02-26
2021-02-27,3,3356,1833,51,11,0,61,2021-02-27,2021-02-26
2021-02-27,3,3357,2434,76,9,2,35,2021-02-27,2021-02-26
2021-02-27,3,3358,2232,90,10,1,53,2021-02-27,2021-02-26
2021-02-27,3,3359,2987,102,24,0,60,2021-02-27,2021-02-26
2021-02-27,3,3360,1441,88,6,0,69,2021-02-27,2021-02-26
2021-02-27,3,3361,2635,41,-2,0,30,2021-02-27,2021-02-25
2021-02-27,3,3401,2270,56,15,0,54,2021-02-27,2021-02-26
2021-02-27,3,3402,583,7,8,0,32,2021-02-27,2021-02-26
2021-02-27,3,3403,2528,38,10,0,82,2021-02-27,2021-02-26
2021-02-27,3,3404,4561,79,33,0,134,2021-02-27,2021-02-25
2021-02-27,3,3405,1167,39,4,1,31,2021-02-27,2021-02-25
2021-02-27,3,3451,1878,35,10,0,105,2021-02-27,2021-02-26
2021-02-27,3,3452,2139,41,9,0,69,2021-02-27,2021-02-26
