Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2022-02-24,1,1001,12053,57,293,1,1544,2022-02-24,2022-02-23
2022-02-24,1,1002,26992,155,364,0,1876,2022-02-24,2022-02-23
2022-02-24,1,1003,26601,125,320,0,1701,2022-02-24,2022-02-23
2022-02-24,1,1004,9843,47,165,0,711,2022-02-24,2022-02-23
2022-02-24,1,1051,11924,78,604,0,1467,2022-02-24,2022-02-23
2022-02-24,1,1053,23438,142,352,0,1616,2022-02-24,2022-02-23
2022-02-24,1,1054,15448,100,307,1,1851,2022-02-24,2022-02-23
2022-02-24,1,1055,16164,104,235,0,1320,2022-02-24,2022-02-23
2022-02-24,1,1056,40272,437,492,1,1783,2022-02-24,2022-02-23
2022-02-24,1,1057,8609,42,138,0,796,2022-02-24,2022-02-23
2022-02-24,1,1058,23207,83,421,1,2416,2022-02-24,2022-02-23
2022-02-24,1,1059,17399,87,496,1,2346,2022-02-24,2022-02-23
2022-02-24,1,1060,32821,228,517,0,2332,2022-02-24,2022-02-23
2022-02-24,1,1061,10768,59,222,0,1108,2022-02-24,2022-02-23
2022-02-24,1,1062,30981,349,500,0,1861,2022-02-24,2022-02-23
2022-02-24,2,2000,341222,2280,2567,4,12418,2022-02-24,2022-02-23
2022-02-24,3,3101,27403,228,669,0,2880,2022-02-24,2022-02-23
2022-02-24,3,3102,18841,131,259,0,1449,2022-02-24,2022-02-23
2022-02-24,3,3103,18134,131,456,0,2286,2022-02-24,2022-02-23
2022-02-24,3,3151,23180,265,555,3,2679,2022-02-24,2022-02-23
2022-02-24,3,3153,15165,161,434,0,1951,2022-02-24,2022-02-23
2022-02-24,3,3154,10067,121,213,0,775,2022-02-24,2022-02-23
2022-02-24,3,3155,12519,91,404,0,2329,2022-02-24,2022-02-23
2022-02-24,3,3157,18069,121,331,0,1607,2022-02-24,2022-02-23
2022-02-24,3,3158,12068,111,265,0,1602,2022-02-24,2022-02-23
2022-02-24,3,3159,26364,339,686,1,2536,2022-02-24,2022-02-23
2022-02-24,3,3241,171820,1297,2480,0,14807,2022-02-24,2022-02-23
2022-02-24,3,3251,27221,123,509,0,2242,2022-02-24,2022-02-23
2022-02-24,3,3252,18613,118,384,0,2139,2022-02-24,2022-02-23
2022-02-24,3,3254,31793,354,722,1,2812,2022-02-24,2022-02-23
2022-02-24,3,3255,7428,84,168,1,881,2022-02-24,2022-02-23
2022-02-24,3,3256,14325,180,333,2,1563,2022-02-24,2022-02-23
2022-02-24,3,3257,18206,126,255,0,1356,2022-02-24,2022-02-23
2022-02-24,3,3351,22038,112,422,2,2522,2022-02-24,2022-02-23
2022-02-24,3,3352,20414,200,483,0,2185,2022-02-24,2022-02-23
2022-02-24,3,3353,32025,151,487,0,2097,2022-02-24,2022-02-23
2022-02-24,3,3354,4143,30,140,0,426,2022-02-24,2022-02-23
2022-02-24,3,3355,19502,87,400,0,1644,2022-02-24,2022-02-23
2022-02-24,3,3356,12346,72,177,0,769,2022-02-24,2022-02-23
2022-02-24,3,3357,16873,119,354,0,1344,2022-02-24,2022-02-23
2022-02-24,3,3358,14238,127,429,1,1413,2022-02-24,2022-02-23
2022-02-24,3,3359,22285,172,402,0,1512,2022-02-24,2022-02-23
2022-02-24,3,3360,8357,135,206,0,1099,2022-02-24,2022-02-23
2022-02-24,3,3361,19157,126,249,0,1150,2022-02-24,2022-02-23
2022-02-24,3,3401,12529,83,93,0,698,2022-02-24,2022-02-23
2022-02-24,3,3402,5788,25,146,0,567,2022-02-24,2022-02-23
2022-02-24,3,3403,18722,57,273,0,1089,2022-02-24,2022-02-23
2022-02-24,3,3404,23588,122,507,0,1673,2022-02-24,2022-02-22
2022-02-24,3,3405,8008,73,214,0,464,2022-02-24,2022-02-23
2022-02-24,3,3451,11504,83,243,0,1014,2022-02-24,2022-02-23
2022-02-24,3,3452,16808,90,518,2,1941,2022-02-24,2022-02-23
2022-02-24,3,3453,31166,209,471,1,2420,2022-02-24,2022-02-23
2022-02-24,3,3454,45042,265,1,0,2874,2022-02-24,2022-02-22
2022-02-24,3,3455,7456,51,147,0,957,2022-02-24,2022-02-23
2022-02-24,3,3456,19192,148,444,0,1900,2022-02-24,2022-02-23
2022-02-24,3,3457,17770,93,445,0,2011,2022-02-24,2022-02-23
2022-02-24,3,3458,16567,133,268,0,1083,2022-02-24,2022-02-23
2022-02-24,3,3459,51952,377,876,0,3314,2022-02-24,2022-02-22
2022-02-24,3,3460,25777,102,180,0,970,2022-02-24,2022-02-23
2022-02-24,3,3461,10658,138,145,7,640,2022-02-24,2022-02-23
2022-02-24,3,3462,3901,46,61,3,248,2022-02-24,2022-02-23
2022-02-24,4,4011,91740,529,909,0,3875,2022-02-24,2022-02-23
2022-02-24,4,4012,20475,149,245,0,1332,2022-02-24,2022-02-23
2022-02-24,5,5111,115680,714,845,1,6042,2022-02-24,2022-02-23
2022-02-24,5,5112,81627,842,613,1,3404,2022-02-24,2022-02-23
2022-02-24,5,5113,89670,724,1322,1,4474,2022-02-24,2022-02-23
2022-02-24,5,5114,40016,236,314,0,1971,2022-02-24,2022-02-23
2022-02-24,5,5116,39332,291,370,0,1683,2022-02-24,2022-02-23
2022-02-24,5,5117,27299,297,409,0,1365,2022-02-24,2022-02-23
2022-02-24,5,5119,33834,429,304,4,1454,2022-02-24,2022-02-23
2022-02-24,5,5120,22606,233,229,4,1299,2022-02-24,2022-02-23
2022-02-24,5,5122,34069,264,397,0,2573,2022-02-24,2022-02-23
2022-02-24,5,5124,69512,573,869,0,4204,2022-02-24,2022-02-23
2022-02-24,5,5154,42035,288,623,0,2744,2022-02-24,2022-02-23
2022-02-24,5,5158,84005,909,1614,0,8229,2022-02-24,2022-02-23
2022-02-24,5,5162,68579,467,1492,2,6865,2022-02-24,2022-02-23
2022-02-24,5,5166,43353,371,513,0,3173,2022-02-24,2022-02-23
2022-02-24,5,5170,67823,382,1025,0,4371,2022-02-24,2022-02-23
2022-02-24,5,5314,54698,340,719,1,3774,2022-02-24,2022-02-23
2022-02-24,5,5315,207576,969,2120,0,11768,2022-02-24,2022-02-23
2022-02-24,5,5316,28798,148,432,0,1896,2022-02-24,2022-02-23
2022-02-24,5,5334,95544,711,951,2,4598,2022-02-24,2022-02-23
2022-02-24,5,5358,44411,365,528,1,3365,2022-02-24,2022-02-23
2022-02-24,5,5362,78411,498,1067,1,5006,2022-02-24,2022-02-23
2022-02-24,5,5366,30106,282,482,3,3933,2022-02-24,2022-02-23
2022-02-24,5,5370,37155,462,444,0,3044,2022-02-24,2022-02-23
2022-02-24,5,5374,51042,367,768,2,3393,2022-02-24,2022-02-23
2022-02-24,5,5378,43070,214,643,0,3121,2022-02-24,2022-02-23
2022-02-24,5,5382,87833,664,1490,1,5819,2022-02-24,2022-02-23
2022-02-24,5,5512,19121,156,245,0,951,2022-02-24,2022-02-23
2022-02-24,5,5513,47156,521,498,6,2257,2022-02-24,2022-02-23
2022-02-24,5,5515,38210,176,720,0,3253,2022-02-24,2022-02-23
2022-02-24,5,5554,64478,352,1083,3,6078,2022-02-24,2022-02-23
2022-02-24,5,5558,26650,119,473,2,2690,2022-02-24,2022-02-23
2022-02-24,5,5562,90887,1158,2628,0,8327,2022-02-24,2022-02-23
2022-02-24,5,5566,62609,412,1232,0,4774,2022-02-24,2022-02-23
2022-02-24,5,5570,43255,321,599,0,3837,2022-02-24,2022-02-23
2022-02-24,5,5711,54394,471,971,0,4626,2022-02-24,2022-02-23
2022-02-24,5,5754,69139,420,1130,4,5287,2022-02-24,2022-02-23
2022-02-24,5,5758,40764,263,763,2,2860,2022-02-24,2022-02-23
2022-02-24,5,5762,18045,177,430,0,1892,2022-02-24,2022-02-23
2022-02-24,5,5766,55177,508,868,3,2763,2022-02-24,2022-02-23
2022-02-24,5,5770,57797,395,1513,0,5392,2022-02-24,2022-02-23
2022-02-24,5,5774,41544,202,720,2,3983,2022-02-24,2022-02-23
2022-02-24,5,5911,55217,360,795,0,3420,2022-02-24,2022-02-23
2022-02-24,5,5913,102738,488,1018,0,5338,2022-02-24,2022-02-23
2022-02-24,5,5914,37026,405,402,2,2293,2022-02-24,2022-02-23
2022-02-24,5,5915,33709,260,418,1,2168,2022-02-24,2022-02-23
2022-02-24,5,5916,30144,332,314,0,1500,2022-02-24,2022-02-23
2022-02-24,5,5954,47595,462,788,4,2981,2022-02-24,2022-02-23
