Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-09-29,1,1001,2801,39,8,0,35,2021-09-29,2021-09-28
2021-09-29,1,1002,7131,112,25,0,121,2021-09-29,2021-09-28
2021-09-29,1,1003,6827,100,16,0,44,2021-09-29,2021-09-28
2021-09-29,1,1004,2428,23,10,0,40,2021-09-29,2021-09-28
2021-09-29,1,1051,2565,54,14,0,44,2021-09-29,2021-09-28
2021-09-29,1,1053,6070,117,4,0,46,2021-09-29,2021-09-28
2021-09-29,1,1054,3269,84,2,0,12,2021-09-29,2021-09-28
2021-09-29,1,1055,3807,87,9,0,28,2021-09-29,2021-09-28
2021-09-29,1,1056,12322,389,17,0,122,2021-09-29,2021-09-28
2021-09-29,1,1057,1766,35,7,0,29,2021-09-29,2021-09-28
2021-09-29,1,1058,4900,61,36,0,113,2021-09-29,2021-09-28
2021-09-29,1,1059,3283,60,6,0,28,2021-09-29,2021-09-28
2021-09-29,1,1060,7988,166,21,0,107,2021-09-29,2021-09-28
2021-09-29,1,1061,2816,42,5,0,15,2021-09-29,2021-09-28
2021-09-29,1,1062,8076,316,41,0,108,2021-09-29,2021-09-28
2021-09-29,2,2000,91195,1724,223,3,1004,2021-09-29,2021-09-28
2021-09-29,3,3101,7586,190,6,0,59,2021-09-29,2021-09-28
2021-09-29,3,3102,6432,81,19,0,74,2021-09-29,2021-09-28
2021-09-29,3,3103,4989,93,9,0,42,2021-09-29,2021-09-28
2021-09-29,3,3151,7073,191,18,0,93,2021-09-29,2021-09-28
2021-09-29,3,3153,3079,138,16,0,47,2021-09-29,2021-09-28
2021-09-29,3,3154,2779,95,18,0,46,2021-09-29,2021-09-28
2021-09-29,3,3155,3011,61,18,0,52,2021-09-29,2021-09-28
2021-09-29,3,3157,6250,106,15,0,60,2021-09-29,2021-09-28
2021-09-29,3,3158,3297,100,5,0,33,2021-09-29,2021-09-28
2021-09-29,3,3159,9078,276,14,0,109,2021-09-29,2021-09-28
2021-09-29,3,3241,56406,1076,138,0,874,2021-09-29,2021-09-28
2021-09-29,3,3251,7822,111,9,0,57,2021-09-29,2021-09-28
2021-09-29,3,3252,5061,99,24,0,91,2021-09-29,2021-09-28
2021-09-29,3,3254,10404,291,40,1,192,2021-09-29,2021-09-28
2021-09-29,3,3255,2015,64,20,0,53,2021-09-29,2021-09-28
2021-09-29,3,3256,4222,161,23,0,84,2021-09-29,2021-09-28
2021-09-29,3,3257,5587,76,7,0,35,2021-09-29,2021-09-28
2021-09-29,3,3351,5473,69,3,0,78,2021-09-29,2021-09-28
2021-09-29,3,3352,5332,180,19,0,120,2021-09-29,2021-09-28
2021-09-29,3,3353,7871,117,27,0,109,2021-09-29,2021-09-28
2021-09-29,3,3354,1045,26,2,0,9,2021-09-29,2021-09-28
2021-09-29,3,3355,4494,66,24,0,77,2021-09-29,2021-09-28
2021-09-29,3,3356,3027,66,12,0,38,2021-09-29,2021-09-28
2021-09-29,3,3357,4481,99,6,0,27,2021-09-29,2021-09-28
2021-09-29,3,3358,3889,110,3,0,31,2021-09-29,2021-09-28
2021-09-29,3,3359,6114,126,26,4,81,2021-09-29,2021-09-28
2021-09-29,3,3360,2467,115,6,0,21,2021-09-29,2021-09-28
2021-09-29,3,3361,4794,69,20,0,88,2021-09-29,2021-09-28
2021-09-29,3,3401,4071,70,3,0,41,2021-09-29,2021-09-28
2021-09-29,3,3402,1536,16,3,0,9,2021-09-29,2021-09-27
2021-09-29,3,3403,5184,50,24,0,88,2021-09-29,2021-09-28
2021-09-29,3,3404,8522,104,1,0,26,2021-09-29,2021-09-27
2021-09-29,3,3405,2295,57,1,0,20,2021-09-29,2021-09-27
2021-09-29,3,3451,3566,64,4,0,39,2021-09-29,2021-09-28
2021-09-29,3,3452,4257,62,19,0,52,2021-09-29,2021-09-28
2021-09-29,3,3453,11753,171,55,0,148,2021-09-29,2021-09-28
2021-09-29,3,3454,14049,201,66,2,157,2021-09-29,2021-09-28
2021-09-29,3,3455,1839,42,1,0,14,2021-09-29,2021-09-26
2021-09-29,3,3456,6051,127,5,0,52,2021-09-29,2021-09-28
2021-09-29,3,3457,4763,64,0,0,19,2021-09-29,2021-09-25
2021-09-29,3,3458,5549,119,10,0,41,2021-09-29,2021-09-28
2021-09-29,3,3459,17209,307,2,0,105,2021-09-29,2021-09-26
2021-09-29,3,3460,9459,95,0,0,61,2021-09-29,2021-09-24
2021-09-29,3,3461,3575,117,7,0,27,2021-09-29,2021-09-28
2021-09-29,3,3462,1365,35,1,0,12,2021-09-29,2021-09-28
2021-09-29,4,4011,26648,399,108,0,486,2021-09-29,2021-09-28
2021-09-29,4,4012,6006,110,85,1,302,2021-09-29,2021-09-28
