Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-01,1,1001,SK Flensburg,26458,73,82,0,380,422.5320790802144
2022-06-01,1,1002,SK Kiel,63487,221,307,0,982,398.2141191641558
2022-06-01,1,1003,SK Lübeck,57922,137,212,0,817,378.51060478303975
2022-06-01,1,1004,SK Neumünster,20904,86,78,0,254,317.8774795069145
2022-06-01,1,1051,LK Dithmarschen,34960,104,109,0,413,309.9413888075887
2022-06-01,1,1053,LK Herzogtum Lauenburg,50359,154,168,0,514,258.0943199164457
2022-06-01,1,1054,LK Nordfriesland,45864,149,224,2,604,361.35856461677446
2022-06-01,1,1055,LK Ostholstein,44225,118,248,0,687,340.96492577684916
2022-06-01,1,1056,LK Pinneberg,81431,479,304,2,1097,345.9640159578662
2022-06-01,1,1057,LK Plön,26992,65,146,0,489,378.03529875611696
2022-06-01,1,1058,LK Rendsburg-Eckernförde,68056,102,347,0,1245,453.1144796462432
2022-06-01,1,1059,LK Schleswig-Flensburg,50006,125,150,0,708,349.37600852714326
2022-06-01,1,1060,LK Segeberg,75404,292,361,1,867,311.8626509404439
2022-06-01,1,1061,LK Steinburg,32306,66,640,0,657,502.65481309197736
2022-06-01,1,1062,LK Stormarn,61238,373,322,0,710,289.80893019686596
2022-06-01,2,2000,SK Hamburg,584896,2655,1539,6,4634,250.15141880227458
2022-06-01,3,3101,SK Braunschweig,67245,294,192,1,629,253.05659375364598
2022-06-01,3,3102,SK Salzgitter,34491,165,35,0,144,138.6401709895442
2022-06-01,3,3103,SK Wolfsburg,38619,193,57,0,237,191.37596899224806
2022-06-01,3,3151,LK Gifhorn,52035,333,138,0,402,226.82774069413804
2022-06-01,3,3153,LK Goslar,33899,207,63,0,253,187.8415300546448
2022-06-01,3,3154,LK Helmstedt,25674,142,37,0,128,139.8631963111082
2022-06-01,3,3155,LK Northeim,35889,140,67,1,244,185.16832103937102
2022-06-01,3,3157,LK Peine,41397,156,98,0,291,214.2163069403139
2022-06-01,3,3158,LK Wolfenbüttel,31615,128,76,0,312,261.3919119310327
2022-06-01,3,3159,LK Göttingen,76469,388,381,0,737,227.53936400123496
2022-06-01,3,3241,Region Hannover,343862,1670,267,0,1864,161.33918447543127
2022-06-01,3,3251,LK Diepholz,64489,144,198,2,666,305.4037198723357
2022-06-01,3,3252,LK Hameln-Pyrmont,41740,120,144,0,416,279.983847085745
2022-06-01,3,3254,LK Hildesheim,76720,480,118,4,609,221.08152063427525
2022-06-01,3,3255,LK Holzminden,18959,138,54,0,150,213.65390915435782
2022-06-01,3,3256,LK Nienburg (Weser),35454,203,100,1,285,234.28829791606725
2022-06-01,3,3257,LK Schaumburg,45677,188,84,0,418,263.8788934762572
2022-06-01,3,3351,LK Celle,49037,153,160,1,472,263.1197529350116
2022-06-01,3,3352,LK Cuxhaven,54802,245,292,2,704,354.07844044541457
2022-06-01,3,3353,LK Harburg,69362,207,100,0,733,286.3102306105868
2022-06-01,3,3354,LK Lüchow-Dannenberg,12387,35,43,1,142,292.7653959548894
2022-06-01,3,3355,LK Lüneburg,49897,130,208,0,440,238.82541319510406
2022-06-01,3,3356,LK Osterholz,30134,84,122,0,339,295.7083042568039
2022-06-01,3,3357,LK Rotenburg (Wümme),46243,172,236,0,546,331.94314409736995
2022-06-01,3,3358,LK Heidekreis,36479,179,108,0,295,209.3906377541967
2022-06-01,3,3359,LK Stade,55721,204,268,0,774,376.9046100205983
2022-06-01,3,3360,LK Uelzen,24337,190,105,1,335,361.9039388112266
2022-06-01,3,3361,LK Verden,39624,147,180,0,606,440.4902089057526
2022-06-01,3,3401,SK Delmenhorst,23175,96,41,0,251,323.85843128653084
2022-06-01,3,3402,SK Emden,15413,41,49,0,99,198.5002205558006
2022-06-01,3,3403,SK Oldenburg,47836,62,158,0,675,397.9835500132661
2022-06-01,3,3404,SK Osnabrück,51782,152,137,0,448,272.7997905287323
2022-06-01,3,3405,SK Wilhelmshaven,20132,118,40,0,148,196.8373033289444
2022-06-01,3,3451,LK Ammerland,33503,92,95,0,599,476.74761029265454
2022-06-01,3,3452,LK Aurich,56730,145,197,0,500,262.9115880911567
2022-06-01,3,3453,LK Cloppenburg,69612,232,353,0,529,306.4321794337087
2022-06-01,3,3454,LK Emsland,129539,289,387,0,1060,322.257015170401
2022-06-01,3,3455,LK Friesland,24075,62,24,0,153,154.5907387012357
2022-06-01,3,3456,LK Grafschaft Bentheim,51756,176,295,0,522,378.55987700430046
2022-06-01,3,3457,LK Leer,50170,119,112,0,315,183.6916778922692
2022-06-01,3,3458,LK Oldenburg,40579,153,166,0,639,486.05353434702243
2022-06-01,3,3459,LK Osnabrück,119458,422,384,1,874,243.13505122805458
2022-06-01,3,3460,LK Vechta,63815,102,1884,0,361,251.22131136132722
2022-06-01,3,3461,LK Wesermarsch,24402,160,57,0,220,248.52017531968733
2022-06-01,3,3462,LK Wittmund,16780,60,44,1,169,294.50717970165897
2022-06-01,4,4011,SK Bremen,163719,591,374,1,1435,253.27715934222067
2022-06-01,4,4012,SK Bremerhaven,37269,184,70,0,241,212.22822018897998
2022-06-01,5,5111,SK Düsseldorf,187764,902,393,3,1503,242.21503473682682
2022-06-01,5,5112,SK Duisburg,115307,907,212,0,644,129.86882039182473
2022-06-01,5,5113,SK Essen,149661,763,474,1,1031,177.02153962380777
2022-06-01,5,5114,SK Krefeld,65352,276,134,0,318,140.18444393503907
2022-06-01,5,5116,SK Mönchengladbach,72002,333,522,0,578,222.59449675543488
2022-06-01,5,5117,SK Mülheim a.d.Ruhr,43818,350,78,0,347,203.01776844273084
2022-06-01,5,5119,SK Oberhausen,51557,468,96,0,267,127.40616321349836
2022-06-01,5,5120,SK Remscheid,34270,275,71,0,275,246.60138455468274
2022-06-01,5,5122,SK Solingen,54876,305,146,0,630,395.74604410997966
2022-06-01,5,5124,SK Wuppertal,112910,646,197,0,791,222.81439082376536
2022-06-01,5,5154,LK Kleve,80407,361,172,0,456,145.41465499097538
2022-06-01,5,5158,LK Mettmann,145979,1020,426,1,1227,253.3438497528504
2022-06-01,5,5162,LK Rhein-Kreis Neuss,126161,560,191,3,919,203.31813425191538
2022-06-01,5,5166,LK Viersen,82003,383,239,0,806,269.9841895114827
2022-06-01,5,5170,LK Wesel,124587,434,308,3,910,197.77750248308567
2022-06-01,5,5314,SK Bonn,95039,405,174,1,520,157.29976798284224
2022-06-01,5,5315,SK Köln,351758,1063,556,0,2025,186.89466893339906
2022-06-01,5,5316,SK Leverkusen,49842,175,109,0,351,214.14843964491624
2022-06-01,5,5334,StadtRegion Aachen,166727,863,436,0,1312,235.7037247296683
2022-06-01,5,5358,LK Düren,85771,424,137,0,606,228.55849739760126
2022-06-01,5,5362,LK Rhein-Erft-Kreis,144325,561,193,0,1171,249.35531748617473
2022-06-01,5,5366,LK Euskirchen,59600,317,185,0,654,336.4907207795883
2022-06-01,5,5370,LK Heinsberg,65972,526,308,0,830,323.6397382807321
2022-06-01,5,5374,LK Oberbergischer Kreis,87851,441,111,1,509,187.3396663219224
2022-06-01,5,5378,LK Rheinisch-Bergischer Kreis,80751,245,468,0,609,214.98543817844853
2022-06-01,5,5382,LK Rhein-Sieg-Kreis,157689,778,696,0,1162,193.5457006037893
2022-06-01,5,5512,SK Bottrop,32131,178,92,0,213,181.44955191331312
2022-06-01,5,5513,SK Gelsenkirchen,72183,568,113,0,374,144.34302695818297
2022-06-01,5,5515,SK Münster,94790,206,237,0,1030,325.5342079563089
2022-06-01,5,5554,LK Borken,139088,446,508,0,1425,383.16957875546524
2022-06-01,5,5558,LK Coesfeld,69305,139,315,0,992,449.4544927326108
2022-06-01,5,5562,LK Recklinghausen,164148,1342,247,0,1191,194.100707465299
2022-06-01,5,5566,LK Steinfurt,148212,481,427,0,1251,279.11833412539573
2022-06-01,5,5570,LK Warendorf,88750,346,266,0,887,319.7352721714964
2022-06-01,5,5711,SK Bielefeld,108076,554,173,0,626,187.70108153003366
2022-06-01,5,5754,LK Gütersloh,125529,480,165,4,690,189.1354045030673
2022-06-01,5,5758,LK Herford,87204,333,113,0,490,195.57208827086333
2022-06-01,5,5762,LK Höxter,37972,204,49,0,215,153.86927552619713
2022-06-01,5,5766,LK Lippe,104926,597,199,0,658,189.64175577139233
2022-06-01,5,5770,LK Minden-Lübbecke,113957,461,115,0,729,234.95665065910333
2022-06-01,5,5774,LK Paderborn,80299,218,139,0,633,205.2961875881752
2022-06-01,5,5911,SK Bochum,93060,427,136,1,555,152.28259259056014
2022-06-01,5,5913,SK Dortmund,172052,541,419,0,1385,235.6660586425635
2022-06-01,5,5914,SK Hagen,57679,483,152,0,400,211.99128715809783
2022-06-01,5,5915,SK Hamm,56867,282,91,0,411,229.65127649231422
2022-06-01,5,5916,SK Herne,46826,365,95,0,335,213.45737224416973
2022-06-01,5,5954,LK Ennepe-Ruhr-Kreis,85154,564,196,1,560,173.30486182032
2022-06-01,5,5958,LK Hochsauerlandkreis,77680,271,210,0,683,263.6760220823843
2022-06-01,5,5962,LK Märkischer Kreis,129184,642,262,0,1016,248.61621584585794
2022-06-01,5,5966,LK Olpe,36668,202,51,0,142,106.4771074219043
2022-06-01,5,5970,LK Siegen-Wittgenstein,85630,270,240,0,649,235.5793837185244
2022-06-01,5,5974,LK Soest,83282,376,153,0,500,166.10412735535652
2022-06-01,5,5978,LK Unna,106383,667,294,0,1112,282.50740565726164
2022-06-01,6,6411,SK Darmstadt,44347,211,87,0,318,199.78137132948848
2022-06-01,6,6412,SK Frankfurt am Main,235535,1231,496,0,2174,284.5162438620921
2022-06-01,6,6413,SK Offenbach,43841,270,82,1,284,216.97277144516087
2022-06-01,6,6414,SK Wiesbaden,86537,418,272,0,886,318.0083916887107
2022-06-01,6,6431,LK Bergstraße,84081,464,282,0,878,323.9673080825785
2022-06-01,6,6432,LK Darmstadt-Dieburg,81216,440,186,1,733,246.2202008055062
2022-06-01,6,6433,LK Groß-Gerau,79198,375,192,0,639,231.68374986856753
2022-06-01,6,6434,LK Hochtaunuskreis,64191,270,313,0,911,383.93297398443195
2022-06-01,6,6435,LK Main-Kinzig-Kreis,131459,873,321,0,1063,252.08151030735922
2022-06-01,6,6436,LK Main-Taunus-Kreis,68138,300,232,0,819,342.299719138692
2022-06-01,6,6437,LK Odenwaldkreis,30001,225,68,0,215,222.21303511999503
2022-06-01,6,6438,LK Offenbach,108799,766,165,0,863,242.0472202433374
2022-06-01,6,6439,LK Rheingau-Taunus-Kreis,53264,218,187,0,747,398.54241248872927
2022-06-01,6,6440,LK Wetteraukreis,87799,655,240,0,833,268.4040431379751
2022-06-01,6,6531,LK Gießen,84286,413,207,0,931,342.69896601353867
2022-06-01,6,6532,LK Lahn-Dill-Kreis,77196,326,203,1,827,326.39626163798033
2022-06-01,6,6533,LK Limburg-Weilburg,52079,352,221,0,570,330.83562112936835
2022-06-01,6,6534,LK Marburg-Biedenkopf,73043,350,349,0,758,308.25162767432687
2022-06-01,6,6535,LK Vogelsbergkreis,31746,125,76,0,319,302.3524728451462
2022-06-01,6,6611,SK Kassel,53069,273,160,0,539,268.09518125024874
2022-06-01,6,6631,LK Fulda,85313,387,142,0,616,276.2046963766069
2022-06-01,6,6632,LK Hersfeld-Rotenburg,33761,224,52,0,234,194.50724830429579
2022-06-01,6,6633,LK Kassel,56884,293,220,0,680,286.911357048526
2022-06-01,6,6634,LK Schwalm-Eder-Kreis,47439,286,188,0,464,258.0071174377224
2022-06-01,6,6635,LK Waldeck-Frankenberg,43885,187,130,0,432,275.9889604415824
2022-06-01,6,6636,LK Werra-Meißner-Kreis,26226,207,132,1,265,264.8781560482178
2022-06-01,7,7111,SK Koblenz,32924,185,53,0,192,169.33008783998307
2022-06-01,7,7131,LK Ahrweiler,31734,97,56,0,238,182.40483142881232
2022-06-01,7,7132,LK Altenkirchen,33938,141,129,0,291,225.42936159334403
2022-06-01,7,7133,LK Bad Kreuznach,48489,195,119,0,323,203.4696937245663
2022-06-01,7,7134,LK Birkenfeld,23315,152,25,0,93,115.05629098107138
2022-06-01,7,7135,LK Cochem-Zell,17170,95,59,0,157,254.96118743707166
2022-06-01,7,7137,LK Mayen-Koblenz,60995,231,119,0,427,198.80252902889387
2022-06-01,7,7138,LK Neuwied,46200,259,87,0,288,157.26447188078478
2022-06-01,7,7140,LK Rhein-Hunsrück-Kreis,30421,130,60,0,230,222.4349861219911
2022-06-01,7,7141,LK Rhein-Lahn-Kreis,31868,121,91,0,207,168.8775759949092
2022-06-01,7,7143,LK Westerwaldkreis,57363,237,121,0,504,248.48395207809497
2022-06-01,7,7211,SK Trier,28947,60,42,0,161,145.47228798091692
2022-06-01,7,7231,LK Bernkastel-Wittlich,28074,114,61,0,144,127.78985668012602
2022-06-01,7,7232,LK Bitburg-Prüm,24291,50,43,0,106,105.94173204737393
2022-06-01,7,7233,LK Vulkaneifel,19299,88,88,0,203,335.5871121323833
2022-06-01,7,7235,LK Trier-Saarburg,39510,134,44,0,199,132.19692691967873
2022-06-01,7,7311,SK Frankenthal,14297,88,28,0,47,96.41025641025641
2022-06-01,7,7312,SK Kaiserslautern,30747,223,52,1,201,201.68168409223173
2022-06-01,7,7313,SK Landau i.d.Pfalz,11557,65,115,0,92,197.06543857770163
2022-06-01,7,7314,SK Ludwigshafen,52146,422,55,0,169,97.93865215551962
2022-06-01,7,7315,SK Mainz,66352,258,196,0,651,299.8300502480161
2022-06-01,7,7316,SK Neustadt a.d.Weinstraße,15098,63,13,0,86,161.33268300003752
2022-06-01,7,7317,SK Pirmasens,10414,96,20,0,43,107.02907208283554
2022-06-01,7,7318,SK Speyer,16494,116,25,0,61,120.21836384777598
2022-06-01,7,7319,SK Worms,26465,144,31,0,101,121.01750560155286
2022-06-01,7,7320,SK Zweibrücken,8911,27,18,0,59,173.52430810858505
2022-06-01,7,7331,LK Alzey-Worms,37152,195,67,1,158,120.87365642810695
2022-06-01,7,7332,LK Bad Dürkheim,34034,220,53,0,218,163.90484496706867
2022-06-01,7,7333,LK Donnersbergkreis,21808,116,51,0,165,218.43021485590228
2022-06-01,7,7334,LK Germersheim,43301,208,59,0,228,176.73596576903398
2022-06-01,7,7335,LK Kaiserslautern,37307,154,87,1,216,203.16027088036117
2022-06-01,7,7336,LK Kusel,18958,107,43,0,132,188.28899507881036
2022-06-01,7,7337,LK Südliche Weinstraße,25908,175,211,1,170,153.4531471435148
2022-06-01,7,7338,LK Rhein-Pfalz-Kreis,43233,285,80,0,180,116.31363325019062
2022-06-01,7,7339,LK Mainz-Bingen,60601,294,182,0,600,283.65441437182363
2022-06-01,7,7340,LK Südwestpfalz,23797,139,38,0,172,181.22049898853675
2022-06-01,8,8111,SK Stuttgart,188346,682,409,1,1065,168.96581813566448
2022-06-01,8,8115,LK Böblingen,129695,468,251,0,729,185.54433975230214
2022-06-01,8,8116,LK Esslingen,174186,808,234,0,927,173.72010262041874
2022-06-01,8,8117,LK Göppingen,84189,391,90,0,271,104.72175314261867
2022-06-01,8,8118,LK Ludwigsburg,168189,714,229,0,896,164.41241827546787
2022-06-01,8,8119,LK Rems-Murr-Kreis,140795,601,296,0,860,201.27034351698862
2022-06-01,8,8121,SK Heilbronn,46098,274,40,0,160,126.5242214806497
2022-06-01,8,8125,LK Heilbronn,121134,340,120,0,584,168.6092336652587
2022-06-01,8,8126,LK Hohenlohekreis,39478,179,50,0,200,177.35999645280006
2022-06-01,8,8127,LK Schwäbisch Hall,66657,332,65,0,318,160.7197007985444
2022-06-01,8,8128,LK Main-Tauber-Kreis,44071,200,78,0,262,197.46163817792652
2022-06-01,8,8135,LK Heidenheim,47322,300,52,0,168,126.49459386200041
2022-06-01,8,8136,LK Ostalbkreis,110375,576,131,0,548,174.35903962531896
2022-06-01,8,8211,SK Baden-Baden,16578,104,50,0,114,205.59432992479577
2022-06-01,8,8212,SK Karlsruhe,91169,357,173,0,646,209.44377439728177
2022-06-01,8,8215,LK Karlsruhe,145624,701,286,1,868,194.24775988470455
2022-06-01,8,8216,LK Rastatt,78318,368,181,0,493,212.41668138790385
2022-06-01,8,8221,SK Heidelberg,42835,122,56,0,286,180.16769454646246
2022-06-01,8,8222,SK Mannheim,100515,484,136,1,567,183.0679869947469
2022-06-01,8,8225,LK Neckar-Odenwald-Kreis,50113,215,62,0,261,181.50587286243803
2022-06-01,8,8226,LK Rhein-Neckar-Kreis,170365,689,377,3,1138,207.57597590805372
2022-06-01,8,8231,SK Pforzheim,44669,326,65,0,218,172.99390553580497
2022-06-01,8,8235,LK Calw,53105,284,95,0,281,175.46160138371144
2022-06-01,8,8236,LK Enzkreis,66380,340,120,0,370,185.22968480916336
2022-06-01,8,8237,LK Freudenstadt,41464,243,60,0,240,202.76435402656213
