Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-25,1,1001,SK Flensburg,26013,73,0,0,388,431.4274912713768
2022-05-25,1,1002,SK Kiel,62492,220,256,0,1094,443.6316154435708
2022-05-25,1,1003,SK Lübeck,57125,137,151,0,1033,478.5819519472216
2022-05-25,1,1004,SK Neumünster,20650,85,58,0,314,392.9666478943746
2022-05-25,1,1051,LK Dithmarschen,34547,104,65,1,491,368.47753487778704
2022-05-25,1,1053,LK Herzogtum Lauenburg,49772,154,202,1,697,349.9839318711336
2022-05-25,1,1054,LK Nordfriesland,45198,147,208,1,847,506.73957654041055
2022-05-25,1,1055,LK Ostholstein,43536,117,187,0,739,366.7730424295364
2022-05-25,1,1056,LK Pinneberg,80142,477,274,1,1377,434.26841383225315
2022-05-25,1,1057,LK Plön,26502,65,149,11,706,545.7932943186474
2022-05-25,1,1058,LK Rendsburg-Eckernförde,66805,101,255,0,1420,516.8052699579641
2022-05-25,1,1059,LK Schleswig-Flensburg,49307,124,172,0,1042,514.1946340187617
2022-05-25,1,1060,LK Segeberg,74440,290,276,1,1246,448.1901534853439
2022-05-25,1,1061,LK Steinburg,30301,66,289,0,618,472.8168561504445
2022-05-25,1,1062,LK Stormarn,60381,372,267,0,1022,417.16158684675634
2022-05-25,2,2000,SK Hamburg,578596,2643,689,0,5211,281.2988872202531
2022-05-25,3,3101,SK Braunschweig,66611,290,194,2,955,384.2115215178568
2022-05-25,3,3102,SK Salzgitter,34347,165,58,0,277,266.6897733618316
2022-05-25,3,3103,SK Wolfsburg,38388,192,66,0,316,255.16795865633074
2022-05-25,3,3151,LK Gifhorn,51614,330,98,0,481,271.4033414773144
2022-05-25,3,3153,LK Goslar,33644,207,78,0,364,270.25421715371823
2022-05-25,3,3154,LK Helmstedt,25527,142,48,0,257,280.81907384339695
2022-05-25,3,3155,LK Northeim,35640,138,116,0,438,332.39231399690374
2022-05-25,3,3157,LK Peine,41107,156,94,0,404,297.39995877624335
2022-05-25,3,3158,LK Wolfenbüttel,31315,128,64,1,399,334.2800412194938
