Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2020-07-05,1,1001,48,3,0,0,0,2020-07-05,2020-06-25
2020-07-05,1,1002,294,10,0,0,10,2020-07-05,2020-07-01
2020-07-05,1,1003,173,1,0,0,3,2020-07-05,2020-07-02
2020-07-05,1,1004,78,2,0,0,0,2020-07-05,2020-05-12
2020-07-05,1,1051,76,4,0,0,4,2020-07-05,2020-07-03
2020-07-05,1,1053,269,16,0,0,1,2020-07-05,2020-06-30
2020-07-05,1,1054,89,1,0,0,0,2020-07-05,2020-06-01
2020-07-05,1,1055,68,0,0,0,0,2020-07-05,2020-05-21
2020-07-05,1,1056,601,46,0,0,0,2020-07-05,2020-05-19
2020-07-05,1,1057,121,8,0,0,1,2020-07-05,2020-07-02
2020-07-05,1,1058,257,14,0,0,2,2020-07-05,2020-07-02
2020-07-05,1,1059,159,4,0,0,0,2020-07-05,2020-06-09
2020-07-05,1,1060,339,7,3,0,6,2020-07-05,2020-07-04
2020-07-05,1,1061,183,3,0,0,1,2020-07-05,2020-06-29
2020-07-05,1,1062,426,33,0,0,2,2020-07-05,2020-07-01
2020-07-05,2,2000,5220,261,3,1,25,2020-07-05,2020-07-03
2020-07-05,3,3101,351,18,13,0,14,2020-07-05,2020-07-03
2020-07-05,3,3102,159,9,0,0,6,2020-07-05,2020-07-02
2020-07-05,3,3103,372,51,0,0,2,2020-07-05,2020-07-01
2020-07-05,3,3151,165,4,0,0,4,2020-07-05,2020-07-01
2020-07-05,3,3153,264,25,0,0,3,2020-07-05,2020-06-30
2020-07-05,3,3154,141,1,0,0,0,2020-07-05,2020-05-28
2020-07-05,3,3155,146,5,0,0,4,2020-07-05,2020-06-29
2020-07-05,3,3157,161,11,0,0,0,2020-07-05,2020-06-23
2020-07-05,3,3158,190,14,0,0,0,2020-07-05,2020-06-08
2020-07-05,3,3159,1261,76,0,0,12,2020-07-05,2020-07-01
2020-07-05,3,3241,2826,116,0,0,18,2020-07-05,2020-07-02
2020-07-05,3,3251,396,26,1,0,8,2020-07-05,2020-07-03
2020-07-05,3,3252,141,7,1,0,6,2020-07-05,2020-07-03
2020-07-05,3,3254,419,8,0,0,1,2020-07-05,2020-06-30
2020-07-05,3,3255,106,7,0,0,0,2020-07-05,2020-05-14
2020-07-05,3,3256,81,4,0,0,2,2020-07-05,2020-07-03
2020-07-05,3,3257,161,7,0,0,0,2020-07-05,2020-06-09
2020-07-05,3,3351,220,15,0,0,0,2020-07-05,2020-06-17
2020-07-05,3,3352,372,20,0,0,7,2020-07-05,2020-07-02
2020-07-05,3,3353,557,13,0,0,0,2020-07-05,2020-06-24
2020-07-05,3,3354,21,3,0,0,0,2020-07-05,2020-06-14
2020-07-05,3,3355,167,0,0,0,0,2020-07-05,2020-06-12
2020-07-05,3,3356,119,0,0,0,1,2020-07-05,2020-06-30
2020-07-05,3,3357,104,2,1,0,0,2020-07-05,2020-05-01
2020-07-05,3,3358,76,2,0,0,2,2020-07-05,2020-07-02
2020-07-05,3,3359,220,8,0,0,3,2020-07-05,2020-07-02
2020-07-05,3,3360,44,0,0,0,0,2020-07-05,2020-06-08
2020-07-05,3,3361,241,7,0,0,0,2020-07-05,2020-06-27
2020-07-05,3,3401,113,3,0,0,8,2020-07-05,2020-07-01
