Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-30,1,1001,SK Flensburg,26220,73,0,0,374,415.86051993684254
2022-05-30,1,1002,SK Kiel,62887,221,0,0,867,351.58008280582806
2022-05-30,1,1003,SK Lübeck,57477,137,0,0,596,276.1227912493166
2022-05-30,1,1004,SK Neumünster,20734,86,0,0,226,282.8358675927664
2022-05-30,1,1051,LK Dithmarschen,34708,104,0,0,350,262.66219390473617
2022-05-30,1,1053,LK Herzogtum Lauenburg,50016,154,0,0,483,242.528320077127
2022-05-30,1,1054,LK Nordfriesland,45435,147,0,0,441,263.839614231784
2022-05-30,1,1055,LK Ostholstein,43777,118,0,0,560,277.93356395201675
2022-05-30,1,1056,LK Pinneberg,80712,477,0,0,912,287.62003879086046
2022-05-30,1,1057,LK Plön,26686,65,0,0,523,404.3199616553153
2022-05-30,1,1058,LK Rendsburg-Eckernförde,67207,101,0,0,1062,386.5121103488436
2022-05-30,1,1059,LK Schleswig-Flensburg,49615,124,0,0,773,381.45148953599113
2022-05-30,1,1060,LK Segeberg,74717,291,0,0,681,244.95786077328987
2022-05-30,1,1061,LK Steinburg,30969,66,0,0,487,372.59192385965446
2022-05-30,1,1062,LK Stormarn,60722,373,0,0,606,247.35804464690253
2022-05-30,2,2000,SK Hamburg,581330,2649,0,0,3356,181.1627452525752
2022-05-30,3,3101,SK Braunschweig,66868,292,0,0,698,280.8163790779728
2022-05-30,3,3102,SK Salzgitter,34412,165,0,0,211,203.1463616582905
2022-05-30,3,3103,SK Wolfsburg,38398,192,0,0,177,142.92635658914728
2022-05-30,3,3151,LK Gifhorn,51785,333,0,0,359,202.56507191342178
2022-05-30,3,3153,LK Goslar,33739,207,0,0,272,201.94820622475646
2022-05-30,3,3154,LK Helmstedt,25552,142,0,0,80,87.41449769444263
2022-05-30,3,3155,LK Northeim,35697,139,0,0,290,220.0771028746623
2022-05-30,3,3157,LK Peine,41212,156,0,0,270,198.7573981920438
2022-05-30,3,3158,LK Wolfenbüttel,31450,128,0,0,327,273.95883077387083
2022-05-30,3,3159,LK Göttingen,75441,388,0,0,643,198.51806112997838
2022-05-30,3,3241,Region Hannover,342599,1669,0,0,1898,164.28206659569128
2022-05-30,3,3251,LK Diepholz,63938,140,0,0,586,268.71858835613926
2022-05-30,3,3252,LK Hameln-Pyrmont,41476,120,0,0,307,206.62269484452818
2022-05-30,3,3254,LK Hildesheim,76360,471,0,0,636,230.8831644062382
2022-05-30,3,3255,LK Holzminden,18873,138,0,0,136,193.71287763328442
2022-05-30,3,3256,LK Nienburg (Weser),35227,200,0,0,276,226.88972008713878
2022-05-30,3,3257,LK Schaumburg,45444,186,0,0,424,267.66662878931356
2022-05-30,3,3351,LK Celle,48765,151,0,0,429,239.14909747694912
2022-05-30,3,3352,LK Cuxhaven,54326,239,0,0,533,268.07359198495163
2022-05-30,3,3353,LK Harburg,68904,207,0,0,706,275.76401474907817
2022-05-30,3,3354,LK Lüchow-Dannenberg,12293,34,0,0,110,226.7900954580129
2022-05-30,3,3355,LK Lüneburg,49563,130,0,0,419,227.42692756533776
2022-05-30,3,3356,LK Osterholz,29909,84,0,0,299,260.8164689462666
2022-05-30,3,3357,LK Rotenburg (Wümme),45845,171,0,0,459,279.0511046532836
2022-05-30,3,3358,LK Heidekreis,36291,179,0,0,293,207.97104021010043
2022-05-30,3,3359,LK Stade,55083,204,0,0,596,290.2262888530705
2022-05-30,3,3360,LK Uelzen,24151,186,0,0,364,393.23293649936267
2022-05-30,3,3361,LK Verden,39308,147,0,0,637,463.0235364240336
2022-05-30,3,3401,SK Delmenhorst,23070,96,0,0,275,354.8249745171155
2022-05-30,3,3402,SK Emden,15340,41,0,0,110,220.55580061755626
2022-05-30,3,3403,SK Oldenburg,47387,62,0,0,525,309.5427611214292
2022-05-30,3,3404,SK Osnabrück,51442,152,0,0,336,204.59984289654918
2022-05-30,3,3405,SK Wilhelmshaven,20032,117,0,0,131,174.22761308170078
2022-05-30,3,3451,LK Ammerland,33262,92,0,0,458,364.52488399672086
2022-05-30,3,3452,LK Aurich,56404,145,0,0,441,231.88802069640022
2022-05-30,3,3453,LK Cloppenburg,69259,232,0,0,513,297.16390935631864
2022-05-30,3,3454,LK Emsland,128756,289,0,0,750,228.01203903566108
2022-05-30,3,3455,LK Friesland,23995,62,0,0,203,205.11058795000554
2022-05-30,3,3456,LK Grafschaft Bentheim,51461,176,0,0,346,250.9228303515095
2022-05-30,3,3457,LK Leer,49965,119,0,0,359,209.35019797880838
2022-05-30,3,3458,LK Oldenburg,40163,153,0,0,556,422.91982018301167
2022-05-30,3,3459,LK Osnabrück,118767,421,0,0,780,216.98551482595258
2022-05-30,3,3460,LK Vechta,59672,102,0,0,316,219.90563542985984
2022-05-30,3,3461,LK Wesermarsch,24284,160,0,0,193,218.01997198499842
2022-05-30,3,3462,LK Wittmund,16684,59,0,0,163,284.0513034992332
2022-05-30,4,4011,SK Bremen,162886,590,0,0,1374,242.51067382314372
2022-05-30,4,4012,SK Bremerhaven,37171,184,0,0,261,229.8405206196007
2022-05-30,5,5111,SK Düsseldorf,187239,894,187,0,1485,239.31425587770315
2022-05-30,5,5112,SK Duisburg,115065,907,145,1,644,129.86882039182473
2022-05-30,5,5113,SK Essen,148378,762,0,0,843,144.7421512151988
2022-05-30,5,5114,SK Krefeld,65198,276,21,1,323,142.38860185854597
2022-05-30,5,5116,SK Mönchengladbach,70969,333,102,0,541,208.3453680703984
2022-05-30,5,5117,SK Mülheim a.d.Ruhr,43698,350,0,0,414,242.21716465501606
2022-05-30,5,5119,SK Oberhausen,51387,468,0,0,256,122.15722015975874
2022-05-30,5,5120,SK Remscheid,34111,275,0,0,252,225.97654148283655
2022-05-30,5,5122,SK Solingen,54334,305,0,0,346,217.3462400984968
2022-05-30,5,5124,SK Wuppertal,112458,646,0,0,888,250.13802661378463
2022-05-30,5,5154,LK Kleve,80192,361,0,0,448,142.86352069288807
2022-05-30,5,5158,LK Mettmann,145188,1019,0,0,865,178.6001874785783
2022-05-30,5,5162,LK Rhein-Kreis Neuss,125689,554,0,0,979,216.59244116716556
2022-05-30,5,5166,LK Viersen,81626,383,0,0,623,208.68504970924778
2022-05-30,5,5170,LK Wesel,123803,431,0,0,676,146.9204304160065
2022-05-30,5,5314,SK Bonn,94776,404,0,0,467,141.26729163074486
2022-05-30,5,5315,SK Köln,351064,1062,177,0,2236,206.36863196794087
2022-05-30,5,5316,SK Leverkusen,49711,175,21,0,355,216.5888777035478
2022-05-30,5,5334,StadtRegion Aachen,165848,863,0,0,1150,206.60006359688913
2022-05-30,5,5358,LK Düren,85421,423,0,0,644,242.89054838953004
2022-05-30,5,5362,LK Rhein-Erft-Kreis,143317,559,0,0,660,140.54185272491486
2022-05-30,5,5366,LK Euskirchen,59200,316,0,0,611,314.36671314423313
2022-05-30,5,5370,LK Heinsberg,65354,526,0,0,735,286.59663570643147
2022-05-30,5,5374,LK Oberbergischer Kreis,87553,440,0,0,535,196.90907953286543
2022-05-30,5,5378,LK Rheinisch-Bergischer Kreis,80283,245,0,0,577,203.68899479304565
2022-05-30,5,5382,LK Rhein-Sieg-Kreis,156213,777,0,0,595,99.10472621278367
2022-05-30,5,5512,SK Bottrop,31972,178,0,0,165,140.55951204552426
2022-05-30,5,5513,SK Gelsenkirchen,71853,568,0,0,289,111.53779355859592
2022-05-30,5,5515,SK Münster,94298,206,0,0,875,276.54605044832067
2022-05-30,5,5554,LK Borken,138085,445,0,0,1278,343.64261168384877
2022-05-30,5,5558,LK Coesfeld,68707,139,0,0,868,393.27268114103447
2022-05-30,5,5562,LK Recklinghausen,163489,1339,0,0,954,155.4761334356803
2022-05-30,5,5566,LK Steinfurt,147138,481,0,0,930,207.49804215556998
2022-05-30,5,5570,LK Warendorf,88207,346,0,0,867,312.5259086501548
2022-05-30,5,5711,SK Bielefeld,107823,554,48,0,632,189.50013342968256
2022-05-30,5,5754,LK Gütersloh,125251,472,54,0,782,214.3534584368096
2022-05-30,5,5758,LK Herford,86903,333,0,0,438,174.81749931150642
2022-05-30,5,5762,LK Höxter,37888,203,0,0,260,186.07447272935468
2022-05-30,5,5766,LK Lippe,104567,597,0,0,658,189.64175577139233
2022-05-30,5,5770,LK Minden-Lübbecke,113527,461,0,0,819,263.9636445676346
2022-05-30,5,5774,LK Paderborn,80033,218,0,0,586,190.053026740396
2022-05-30,5,5911,SK Bochum,92811,426,0,0,704,193.16566699775555
