Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-18,3,3451,LK Ammerland,32007,89,152,0,1459,1161.2266501118247
2022-05-18,3,3452,LK Aurich,55317,145,215,0,950,499.5320173731978
2022-05-18,3,3453,LK Cloppenburg,67644,224,209,0,1064,616.3399601464387
2022-05-18,3,3454,LK Emsland,126320,288,544,0,2521,766.4244672118688
2022-05-18,3,3455,LK Friesland,23374,62,43,0,510,515.3024623374524
2022-05-18,3,3456,LK Grafschaft Bentheim,50540,176,178,2,980,710.7062824984952
2022-05-18,3,3457,LK Leer,48934,116,138,0,937,546.4098482065278
2022-05-18,3,3458,LK Oldenburg,39155,148,258,0,1263,960.6973613150069
2022-05-18,3,3459,LK Osnabrück,116797,420,460,0,1680,467.35341654820553
2022-05-18,3,3460,LK Vechta,58230,102,224,0,861,599.1732661554092
2022-05-18,3,3461,LK Wesermarsch,23669,155,0,0,368,415.70647508020426
2022-05-18,3,3462,LK Wittmund,16387,59,49,0,373,650.0069705841349
2022-05-18,4,4011,SK Bremen,160018,589,665,1,3016,532.3232840251829
2022-05-18,4,4012,SK Bremerhaven,36621,182,173,0,649,571.5191489736432
2022-05-18,5,5111,SK Düsseldorf,183889,879,398,0,1855,298.9413768708009
2022-05-18,5,5112,SK Duisburg,113780,903,215,1,1142,230.295330570596
2022-05-18,5,5113,SK Essen,145718,760,426,0,1552,266.476653245538
2022-05-18,5,5114,SK Krefeld,64403,275,166,0,631,278.16472994657124
2022-05-18,5,5116,SK Mönchengladbach,68095,331,339,0,863,332.35129878882407
2022-05-18,5,5117,SK Mülheim a.d.Ruhr,42675,349,43,0,336,196.5820466765348
2022-05-18,5,5119,SK Oberhausen,50824,467,87,0,536,255.76667970949487
2022-05-18,5,5120,SK Remscheid,33655,272,163,0,376,337.1713476093117
2022-05-18,5,5122,SK Solingen,53652,303,122,0,649,407.6812422656775
2022-05-18,5,5124,SK Wuppertal,110992,646,324,0,1541,434.0796160043267
2022-05-18,5,5154,LK Kleve,79197,358,259,3,1093,348.5487234761756
2022-05-18,5,5158,LK Mettmann,142514,1010,352,1,1264,260.9833953444196
2022-05-18,5,5162,LK Rhein-Kreis Neuss,123531,551,353,0,1684,372.56554742135523
2022-05-18,5,5166,LK Viersen,80391,382,236,0,1213,406.31615617546964
2022-05-18,5,5170,LK Wesel,122009,419,333,1,1499,325.78953431004993
2022-05-18,5,5314,SK Bonn,93567,402,143,3,903,273.1570970932818
2022-05-18,5,5315,SK Köln,346376,1053,836,1,3346,308.8145986425448
2022-05-18,5,5316,SK Leverkusen,49023,175,153,0,551,336.1703425764925
2022-05-18,5,5334,StadtRegion Aachen,163089,853,551,5,2220,398.82794885660337
2022-05-18,5,5358,LK Düren,84307,422,254,1,1486,560.4586256317417
2022-05-18,5,5362,LK Rhein-Erft-Kreis,141471,559,336,1,1832,390.11011241218796
2022-05-18,5,5366,LK Euskirchen,58120,311,190,0,1011,520.1714353335838
2022-05-18,5,5370,LK Heinsberg,63647,523,391,2,2044,797.0115964407427
2022-05-18,5,5374,LK Oberbergischer Kreis,85922,436,121,0,817,300.70040743617017
2022-05-18,5,5378,LK Rheinisch-Bergischer Kreis,78595,245,648,0,875,308.8871238196099
2022-05-18,5,5382,LK Rhein-Sieg-Kreis,152007,773,702,5,1673,278.6591713512388
2022-05-18,5,5512,SK Bottrop,31471,173,58,1,378,322.0090639588374
2022-05-18,5,5513,SK Gelsenkirchen,71048,567,177,0,876,338.08687597692057
2022-05-18,5,5515,SK Münster,92341,205,298,0,1394,440.5773649428102
2022-05-18,5,5554,LK Borken,135877,442,557,1,2266,609.3068529543046
2022-05-18,5,5558,LK Coesfeld,67154,135,271,0,1322,598.970604226322
2022-05-18,5,5562,LK Recklinghausen,161029,1310,389,0,2394,390.1570895650091
2022-05-18,5,5566,LK Steinfurt,145143,479,615,1,2673,596.3895340664931
2022-05-18,5,5570,LK Warendorf,86706,345,297,1,1461,526.644005233998
2022-05-18,5,5711,SK Bielefeld,104009,550,745,0,1127,337.9219151507156
2022-05-18,5,5754,LK Gütersloh,123376,468,232,1,1119,306.7282864332352
2022-05-18,5,5758,LK Herford,85785,329,191,0,909,362.8061800779893
2022-05-18,5,5762,LK Höxter,37471,203,126,0,531,380.02132699725894
2022-05-18,5,5766,LK Lippe,102575,593,423,0,1483,427.414473873822
2022-05-18,5,5770,LK Minden-Lübbecke,112174,460,230,0,1368,440.90630740967543
2022-05-18,5,5774,LK Paderborn,78795,217,198,0,1286,417.0788266009373
2022-05-18,5,5911,SK Bochum,91556,425,292,0,1370,375.90477810642767
2022-05-18,5,5913,SK Dortmund,168664,538,501,0,2599,442.2354414527239
2022-05-18,5,5914,SK Hagen,56692,480,113,1,643,340.7759941066422
2022-05-18,5,5915,SK Hamm,55659,281,88,0,803,448.6860706163706
2022-05-18,5,5916,SK Herne,46057,364,125,2,582,370.8423601376322
2022-05-18,5,5954,LK Ennepe-Ruhr-Kreis,83463,552,364,-1,1227,379.7233311670226
2022-05-18,5,5958,LK Hochsauerlandkreis,75940,270,313,0,1359,524.6496544801761
2022-05-18,5,5962,LK Märkischer Kreis,126690,634,338,1,2252,551.0666516583387
2022-05-18,5,5966,LK Olpe,36221,202,102,0,450,337.427453097584
2022-05-18,5,5970,LK Siegen-Wittgenstein,83901,270,279,0,1359,493.30105157700257
2022-05-18,5,5974,LK Soest,81885,372,289,0,1306,433.8639806521913
2022-05-18,5,5978,LK Unna,103425,662,567,2,2020,513.1879131543781
2022-05-18,6,6411,SK Darmstadt,43398,209,207,1,822,516.4159975875458
2022-05-18,6,6412,SK Frankfurt am Main,231108,1214,546,1,3109,406.88178572550333
2022-05-18,6,6413,SK Offenbach,43180,269,80,0,382,291.8436573663784
2022-05-18,6,6414,SK Wiesbaden,84876,407,218,0,1349,484.1911065328112
2022-05-18,6,6431,LK Bergstraße,82105,462,347,0,1739,641.6619006328064
2022-05-18,6,6432,LK Darmstadt-Dieburg,79370,437,328,1,1427,479.34000893513956
2022-05-18,6,6433,LK Groß-Gerau,77522,374,179,0,931,337.5548843937971
2022-05-18,6,6434,LK Hochtaunuskreis,62304,268,241,0,1281,539.8662345489104
2022-05-18,6,6435,LK Main-Kinzig-Kreis,128999,872,401,2,1997,473.5717554880493
2022-05-18,6,6436,LK Main-Taunus-Kreis,66148,299,201,0,1035,432.5765681423031
2022-05-18,6,6437,LK Odenwaldkreis,29521,225,149,0,464,479.56673625896605
2022-05-18,6,6438,LK Offenbach,106612,760,211,0,1354,379.7589063841006
2022-05-18,6,6439,LK Rheingau-Taunus-Kreis,51782,217,180,0,1236,659.4356383347649
2022-05-18,6,6440,LK Wetteraukreis,85788,655,303,1,1404,452.38808711370604
2022-05-18,6,6531,LK Gießen,82339,412,216,0,1365,502.4533712228574
2022-05-18,6,6532,LK Lahn-Dill-Kreis,75255,312,193,0,1465,578.198939902831
2022-05-18,6,6533,LK Limburg-Weilburg,50705,351,125,0,815,473.0368968779565
2022-05-18,6,6534,LK Marburg-Biedenkopf,71183,347,444,0,1185,481.8973335014213
2022-05-18,6,6535,LK Vogelsbergkreis,31022,124,142,0,572,542.1492616533657
2022-05-18,6,6611,SK Kassel,51627,273,379,1,1824,907.2460307986153
2022-05-18,6,6631,LK Fulda,83695,385,265,0,1171,525.0579536639718
2022-05-18,6,6632,LK Hersfeld-Rotenburg,33007,224,127,0,599,497.90530655672296
2022-05-18,6,6633,LK Kassel,55248,290,197,0,2854,1204.1838426713134
2022-05-18,6,6634,LK Schwalm-Eder-Kreis,46234,284,242,0,1025,569.9510676156583
2022-05-18,6,6635,LK Waldeck-Frankenberg,42733,180,209,0,1050,670.8065010732904
2022-05-18,6,6636,LK Werra-Meißner-Kreis,25606,206,110,0,504,503.7682665973652
2022-05-18,7,7111,SK Koblenz,32362,185,75,0,284,250.46742159664163
2022-05-18,7,7131,LK Ahrweiler,31212,94,82,0,407,311.9275898803639
2022-05-18,7,7132,LK Altenkirchen,33217,139,89,0,493,381.91297342102615
2022-05-18,7,7133,LK Bad Kreuznach,47490,175,88,0,572,360.32403966084183
2022-05-18,7,7134,LK Birkenfeld,23011,151,46,0,231,285.7849808239515
2022-05-18,7,7135,LK Cochem-Zell,16815,94,64,0,235,381.62980285166776
2022-05-18,7,7137,LK Mayen-Koblenz,59772,228,173,0,636,296.10868492359833
2022-05-18,7,7138,LK Neuwied,45486,251,74,0,441,240.81122256745172
2022-05-18,7,7140,LK Rhein-Hunsrück-Kreis,29832,129,169,0,532,514.5017939865185
2022-05-18,7,7141,LK Rhein-Lahn-Kreis,31241,121,101,0,578,471.5518788650122
2022-05-18,7,7143,LK Westerwaldkreis,56100,236,119,0,792,390.4747818370064
2022-05-18,7,7211,SK Trier,28535,60,65,0,327,295.4623488804959
2022-05-18,7,7231,LK Bernkastel-Wittlich,27658,112,55,0,270,239.60598127523627
2022-05-18,7,7232,LK Bitburg-Prüm,23887,50,49,0,281,280.8455349557743
2022-05-18,7,7233,LK Vulkaneifel,18881,87,85,1,399,659.6022548808915
2022-05-18,7,7235,LK Trier-Saarburg,38975,134,104,0,485,322.18849023137784
2022-05-18,7,7311,SK Frankenthal,14091,88,79,0,143,293.3333333333333
2022-05-18,7,7312,SK Kaiserslautern,30221,218,46,0,462,463.5668559731894
2022-05-18,7,7313,SK Landau i.d.Pfalz,10655,65,74,0,144,308.4502516868373
2022-05-18,7,7314,SK Ludwigshafen,51507,421,174,0,403,233.5460166785468
2022-05-18,7,7315,SK Mainz,64761,257,173,0,768,353.7165569746181
2022-05-18,7,7316,SK Neustadt a.d.Weinstraße,14886,63,42,0,201,377.0682474768319
2022-05-18,7,7317,SK Pirmasens,10243,96,37,0,190,472.9191557148547
2022-05-18,7,7318,SK Speyer,16177,116,75,0,131,258.17386334522377
2022-05-18,7,7319,SK Worms,26095,142,92,0,412,493.6555674043542
2022-05-18,7,7320,SK Zweibrücken,8729,27,16,0,140,411.7525955118967
2022-05-18,7,7331,LK Alzey-Worms,36586,193,122,0,659,504.15025054507896
2022-05-18,7,7332,LK Bad Dürkheim,33387,219,102,0,454,341.34311750022556
2022-05-18,7,7333,LK Donnersbergkreis,21396,112,58,1,267,353.4598022213691
2022-05-18,7,7334,LK Germersheim,42764,207,47,0,381,295.33510069299103
2022-05-18,7,7335,LK Kaiserslautern,36700,149,127,0,751,706.3581640331075
2022-05-18,7,7336,LK Kusel,18651,107,49,0,281,400.82733043292205
2022-05-18,7,7337,LK Südliche Weinstraße,24029,170,194,0,399,360.16356300154354
2022-05-18,7,7338,LK Rhein-Pfalz-Kreis,42487,284,215,0,502,324.38579939775383
2022-05-18,7,7339,LK Mainz-Bingen,59162,294,128,1,845,399.479966906985
2022-05-18,7,7340,LK Südwestpfalz,23272,138,64,0,414,436.1935266351989
2022-05-18,8,8111,SK Stuttgart,182362,678,1023,1,5015,795.6465520660632
2022-05-18,8,8115,LK Böblingen,127492,467,383,1,1536,390.94116030114685
2022-05-18,8,8116,LK Esslingen,171757,807,321,0,1716,321.5789601905486
2022-05-18,8,8117,LK Göppingen,83302,390,142,0,574,221.80917455300042
2022-05-18,8,8118,LK Ludwigsburg,165632,714,327,0,1571,288.2722199896875
2022-05-18,8,8119,LK Rems-Murr-Kreis,138351,597,320,0,1446,338.41501944833203
2022-05-18,8,8121,SK Heilbronn,45653,270,74,2,274,216.67272928561263
2022-05-18,8,8125,LK Heilbronn,119786,337,166,1,1293,373.3077724814717
2022-05-18,8,8126,LK Hohenlohekreis,38875,178,252,0,426,377.77679244446415
2022-05-18,8,8127,LK Schwäbisch Hall,65889,332,125,0,673,340.13949257050444
2022-05-18,8,8128,LK Main-Tauber-Kreis,43175,197,165,2,535,403.213650477827
2022-05-18,8,8135,LK Heidenheim,46702,299,68,0,384,289.13050025600097
2022-05-18,8,8136,LK Ostalbkreis,108926,573,218,0,1275,405.67112321584244
2022-05-18,8,8211,SK Baden-Baden,16341,104,36,0,229,412.99211888401953
2022-05-18,8,8212,SK Karlsruhe,89714,357,218,1,1194,387.1143446290316
2022-05-18,8,8215,LK Karlsruhe,143640,697,387,0,1840,411.7694449168852
2022-05-18,8,8216,LK Rastatt,77244,367,171,0,1016,437.75932716046725
2022-05-18,8,8221,SK Heidelberg,42032,113,75,0,610,384.27375410259475
2022-05-18,8,8222,SK Mannheim,99214,482,186,1,1270,410.04646116989164
2022-05-18,8,8225,LK Neckar-Odenwald-Kreis,49274,214,101,0,642,446.4627217535832
2022-05-18,8,8226,LK Rhein-Neckar-Kreis,167459,669,468,0,2422,441.7829645424482
2022-05-18,8,8231,SK Pforzheim,44166,324,103,0,334,265.04570848146267
2022-05-18,8,8235,LK Calw,52368,283,109,0,587,366.5336655239808
2022-05-18,8,8236,LK Enzkreis,65279,339,183,0,750,375.46557731587166
2022-05-18,8,8237,LK Freudenstadt,40890,241,96,0,506,427.49484640600184
2022-05-18,8,8311,SK Freiburg i.Breisgau,75007,260,179,0,916,396.63981986663197
2022-05-18,8,8315,LK Breisgau-Hochschwarzwald,81619,326,214,0,1036,391.1397040778957
2022-05-18,8,8316,LK Emmendingen,54711,240,165,2,729,436.8879673023217
2022-05-18,8,8317,LK Ortenaukreis,155254,789,282,3,1365,315.5485690508114
2022-05-18,8,8325,LK Rottweil,51919,278,56,0,297,211.89161422884294
2022-05-18,8,8326,LK Schwarzwald-Baar-Kreis,75087,362,146,0,721,338.701191326243
2022-05-18,8,8327,LK Tuttlingen,50856,255,110,0,355,250.5611157380613
2022-05-18,8,8335,LK Konstanz,91143,431,255,1,816,284.44345292042556
2022-05-18,8,8336,LK Lörrach,68921,417,347,0,869,379.7379851600668
2022-05-18,8,8337,LK Waldshut,52983,320,132,0,458,267.46555942932895
2022-05-18,8,8415,LK Reutlingen,96039,444,216,1,983,341.91661130377014
2022-05-18,8,8416,LK Tübingen,72217,248,180,0,1041,455.6376958125977
2022-05-18,8,8417,LK Zollernalbkreis,65086,244,125,0,731,385.0164856580042
2022-05-18,8,8421,SK Ulm,42651,115,55,0,362,286.38107669791543
2022-05-18,8,8425,LK Alb-Donau-Kreis,68276,228,111,0,634,319.87245464269137
2022-05-18,8,8426,LK Biberach,74147,282,142,0,741,366.3782447466007
2022-05-18,8,8435,LK Bodenseekreis,70723,330,145,3,632,290.03997228098996
2022-05-18,8,8436,LK Ravensburg,100100,221,207,0,919,321.45455563017686
2022-05-18,8,8437,LK Sigmaringen,49924,172,130,0,552,421.54781360255373
2022-05-18,9,9161,SK Ingolstadt,49976,244,63,0,423,308.86734038203167
2022-05-18,9,9162,SK München,517551,2014,1142,3,6644,446.444770266402
2022-05-18,9,9163,SK Rosenheim,25949,125,54,0,264,415.15308770108976
2022-05-18,9,9171,LK Altötting,45041,329,133,0,581,520.3575330933061
2022-05-18,9,9172,LK Berchtesgadener Land,42783,186,94,0,325,305.66083873334145
2022-05-18,9,9173,LK Bad Tölz-Wolfratshausen,47227,178,166,0,662,516.3323245874021
2022-05-18,9,9174,LK Dachau,59777,239,177,0,997,642.7406409355518
2022-05-18,9,9175,LK Ebersberg,53699,282,155,0,1009,700.2519241312782
2022-05-18,9,9176,LK Eichstätt,48980,140,86,0,549,412.25810811825573
2022-05-18,9,9177,LK Erding,55867,187,135,1,865,622.7905335838896
2022-05-18,9,9178,LK Freising,65336,220,186,0,924,512.4422531930587
2022-05-18,9,9179,LK Fürstenfeldbruck,75169,226,0,0,1237,565.5115662430283
2022-05-18,9,9180,LK Garmisch-Partenkirchen,29910,149,78,0,378,428.18790425809084
2022-05-18,9,9181,LK Landsberg a.Lech,41980,122,131,0,661,546.1952255430965
2022-05-18,9,9182,LK Miesbach,37767,184,230,0,1003,1001.1678628110558
2022-05-18,9,9183,LK Mühldorf a.Inn,51247,305,130,1,621,533.1250053655898
2022-05-18,9,9184,LK München,115129,367,352,0,1738,497.01874544232663
2022-05-18,9,9185,LK Neuburg-Schrobenhausen,38234,147,130,0,473,483.9864934001842
2022-05-18,9,9186,LK Pfaffenhofen a.d.Ilm,47675,235,99,0,587,454.5876959296202
2022-05-18,9,9187,LK Rosenheim,108928,711,332,0,1387,529.9536529357598
2022-05-18,9,9188,LK Starnberg,42954,169,0,0,632,462.6308469365347
2022-05-18,9,9189,LK Traunstein,76890,362,345,2,1087,612.4461222075105
2022-05-18,9,9190,LK Weilheim-Schongau,49048,191,202,0,796,584.7179984427108
2022-05-18,9,9261,SK Landshut,26110,176,80,0,807,1104.4959967152536
2022-05-18,9,9262,SK Passau,19060,149,62,0,338,644.8535724506344
2022-05-18,9,9263,SK Straubing,16953,130,19,0,141,296.14382928673444
2022-05-18,9,9271,LK Deggendorf,46868,284,107,0,586,490.46275914595867
2022-05-18,9,9272,LK Freyung-Grafenau,32811,220,70,0,301,384.14906515219195
2022-05-18,9,9273,LK Kelheim,46918,159,103,0,561,454.6559688791636
2022-05-18,9,9274,LK Landshut,62597,304,247,0,1645,1020.5284414142229
2022-05-18,9,9275,LK Passau,78702,572,233,0,954,493.14048817806815
2022-05-18,9,9276,LK Regen,32923,258,58,0,299,386.739616882025
2022-05-18,9,9277,LK Rottal-Inn,50426,350,97,0,394,323.48111658456486
2022-05-18,9,9278,LK Straubing-Bogen,43073,194,94,0,527,517.9615705931495
2022-05-18,9,9279,LK Dingolfing-Landau,39556,229,75,-1,436,448.3567109538892
2022-05-18,9,9361,SK Amberg,13548,61,36,3,113,268.71492437933983
2022-05-18,9,9362,SK Regensburg,54768,160,135,0,523,343.4688382478492
2022-05-18,9,9363,SK Weiden i.d.OPf.,15505,119,41,0,149,350.29975314446926
2022-05-18,9,9371,LK Amberg-Sulzbach,34224,224,105,0,425,412.62937144410574
2022-05-18,9,9372,LK Cham,50000,271,134,0,506,395.02240542101896
2022-05-18,9,9373,LK Neumarkt i.d.OPf.,48710,245,152,0,651,481.4198557958957
2022-05-18,9,9374,LK Neustadt a.d.Waldnaab,37237,235,92,0,345,364.5200486026731
2022-05-18,9,9375,LK Regensburg,75213,259,193,0,860,442.671470853172
2022-05-18,9,9376,LK Schwandorf,56340,284,142,0,582,391.9799026111788
2022-05-18,9,9377,LK Tirschenreuth,27730,311,44,0,314,437.9602767239456
2022-05-18,9,9461,SK Bamberg,24179,154,40,0,248,323.44732243002846
2022-05-18,9,9462,SK Bayreuth,25702,166,77,0,324,437.5540190146932
2022-05-18,9,9463,SK Coburg,14702,121,21,0,145,355.02668821311397
2022-05-18,9,9464,SK Hof,17208,167,26,0,181,400.68182321298127
2022-05-18,9,9471,LK Bamberg,58043,261,138,0,618,418.9915727099534
2022-05-18,9,9472,LK Bayreuth,36935,222,121,0,515,496.7254699601655
2022-05-18,9,9473,LK Coburg,31644,206,66,0,312,360.3978237516027
2022-05-18,9,9474,LK Forchheim,42626,191,224,0,521,446.8267581475129
2022-05-18,9,9475,LK Hof,33947,256,102,0,531,561.7739785446774
2022-05-18,9,9476,LK Kronach,25999,170,40,0,224,337.57817798206617
2022-05-18,9,9477,LK Kulmbach,25907,161,73,1,386,540.4043232345858
2022-05-18,9,9478,LK Lichtenfels,26409,166,59,0,300,449.6268097479092
2022-05-18,9,9479,LK Wunsiedel i.Fichtelgebirge,26235,263,72,0,355,493.23366771334094
2022-05-18,9,9561,SK Ansbach,15206,63,28,1,200,479.83493678174705
2022-05-18,9,9562,SK Erlangen,31894,133,198,0,456,405.74809805579036
2022-05-18,9,9563,SK Fürth,45867,307,81,0,566,441.4184662658025
2022-05-18,9,9564,SK Nürnberg,185366,1229,375,0,1999,387.7465119301397
2022-05-18,9,9565,SK Schwabach,14340,138,38,0,187,455.47544816835546
2022-05-18,9,9571,LK Ansbach,68595,261,76,0,1005,542.3169073366573
2022-05-18,9,9572,LK Erlangen-Höchstadt,48216,179,367,0,786,569.1321820354078
2022-05-18,9,9573,LK Fürth,40932,278,82,0,617,519.8197059690805
2022-05-18,9,9574,LK Nürnberger Land,56757,300,207,0,796,465.10812595315025
2022-05-18,9,9575,LK Neustadt a.d.Aisch-Bad Windsheim,35318,154,68,1,548,541.1169918634963
2022-05-18,9,9576,LK Roth,46014,246,131,1,652,512.7075993960744
2022-05-18,9,9577,LK Weißenburg-Gunzenhausen,34832,171,79,0,571,600.3132983588633
2022-05-18,9,9661,SK Aschaffenburg,23957,166,39,1,353,498.1794575065624
2022-05-18,9,9662,SK Schweinfurt,21378,142,21,0,114,213.80746075507795
2022-05-18,9,9663,SK Würzburg,48090,195,78,1,565,445.04308647226554
2022-05-18,9,9671,LK Aschaffenburg,57556,288,167,1,912,522.1633134468503
2022-05-18,9,9672,LK Bad Kissingen,37684,196,73,1,477,462.3481859861005
2022-05-18,9,9673,LK Rhön-Grabfeld,30762,155,189,0,437,549.6164004527733
2022-05-18,9,9674,LK Haßberge,33798,149,39,0,380,450.90477603085134
2022-05-18,9,9675,LK Kitzingen,32291,139,41,1,311,339.1641947304135
2022-05-18,9,9676,LK Miltenberg,46915,212,132,0,660,512.6492314145235
2022-05-18,9,9677,LK Main-Spessart,39856,245,70,0,532,422.30266082428403
2022-05-18,9,9678,LK Schweinfurt,45404,218,99,0,363,313.87265244007887
2022-05-18,9,9679,LK Würzburg,56235,149,114,0,819,503.38973674990933
2022-05-18,9,9761,SK Augsburg,108251,650,156,0,1116,377.2436872528141
2022-05-18,9,9762,SK Kaufbeuren,15724,113,36,3,198,443.32990013882045
2022-05-18,9,9763,SK Kempten,25648,97,69,0,284,411.9524223962866
2022-05-18,9,9764,SK Memmingen,16503,37,28,0,135,304.3282236248873
2022-05-18,9,9771,LK Aichach-Friedberg,49495,161,113,0,717,531.016708140775
2022-05-18,9,9772,LK Augsburg,91617,413,166,0,1323,516.9988276670575
2022-05-18,9,9773,LK Dillingen a.d.Donau,38316,212,125,0,668,687.4408265755567
2022-05-18,9,9774,LK Günzburg,48495,201,127,0,449,352.5938025160591
2022-05-18,9,9775,LK Neu-Ulm,60229,263,60,0,608,345.8023125529652
2022-05-18,9,9776,LK Lindau,29154,105,75,0,314,382.53030395321923
2022-05-18,9,9777,LK Ostallgäu,55317,257,217,1,967,681.4322055994419
2022-05-18,9,9778,LK Unterallgäu,57137,250,130,0,595,407.07698202019645
2022-05-18,9,9779,LK Donau-Ries,52243,249,201,1,743,553.1401685476906
2022-05-18,9,9780,LK Oberallgäu,57067,176,192,0,734,469.5856897919492
2022-05-18,10,10041,LK Stadtverband Saarbrücken,101265,718,202,0,1072,327.3262453359063
2022-05-18,10,10042,LK Merzig-Wadern,33284,142,73,2,390,376.91720385422
2022-05-18,10,10043,LK Neunkirchen,40491,204,84,0,404,307.9925593876742
2022-05-18,10,10044,LK Saarlouis,64831,255,130,0,760,392.2945099415687
2022-05-18,10,10045,LK Saarpfalz-Kreis,44009,192,103,0,532,375.55768904952845
2022-05-18,10,10046,LK Sankt Wendel,27688,155,63,1,376,434.89324296190057
2022-05-18,11,11001,SK Berlin Mitte,119062,404,211,0,969,258.6890418894712
2022-05-18,11,11002,SK Berlin Friedrichshain-Kreuzberg,93189,207,319,0,755,270.4057877583181
2022-05-18,11,11003,SK Berlin Pankow,116376,289,213,0,1242,307.2835098605349
2022-05-18,11,11004,SK Berlin Charlottenburg-Wilmersdorf,83462,381,119,1,850,268.79765228968165
2022-05-18,11,11005,SK Berlin Spandau,68464,318,112,0,454,189.66136673155813
2022-05-18,11,11006,SK Berlin Steglitz-Zehlendorf,73119,476,232,1,1011,346.3336930270798
2022-05-18,11,11007,SK Berlin Tempelhof-Schöneberg,94210,566,168,1,959,280.98776428671886
2022-05-18,11,11008,SK Berlin Neukölln,98213,532,80,0,516,162.004841307467
