Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max,population,incidence_7d
2022-04-16,1,1001,22252,69,95,0,875,2022-04-16,2022-04-15,89934,972.9357084083883
2022-04-16,1,1002,52088,202,318,0,2600,2022-04-16,2022-04-15,246601,1054.3347350578465
2022-04-16,1,1003,46698,132,232,0,2399,2022-04-16,2022-04-14,215846,1111.4405641058902
2022-04-16,1,1004,17536,76,0,0,726,2022-04-16,2022-04-14,79905,908.5789374882673
2022-04-16,1,1051,28225,95,215,0,1845,2022-04-16,2022-04-15,133251,1384.6049935835379
2022-04-16,1,1053,41103,149,0,0,1921,2022-04-16,2022-04-14,199152,964.5898610106854
2022-04-16,1,1054,36188,131,0,0,1875,2022-04-16,2022-04-14,167147,1121.7670673120067
2022-04-16,1,1055,33106,112,0,0,2137,2022-04-16,2022-04-14,201487,1060.614332438321
2022-04-16,1,1056,66816,458,2,0,2336,2022-04-16,2022-04-14,317085,736.7109765520286
2022-04-16,1,1057,20507,51,0,0,1261,2022-04-16,2022-04-14,129353,974.8517622320317
2022-04-16,1,1058,52911,96,0,0,3094,2022-04-16,2022-04-14,274765,1126.053172711226
2022-04-16,1,1059,40151,112,303,0,2502,2022-04-16,2022-04-15,202647,1234.6592843713454
2022-04-16,1,1060,58958,262,0,0,2622,2022-04-16,2022-04-14,278007,943.1417194531073
2022-04-16,1,1061,20563,63,0,0,1234,2022-04-16,2022-04-14,130706,944.1035606628618
2022-04-16,1,1062,50223,365,0,0,2120,2022-04-16,2022-04-14,244989,865.3449746723322
2022-04-16,2,2000,501940,2478,4058,2,17705,2022-04-16,2022-04-15,1852478,955.7468428774862
2022-04-16,3,3101,56430,264,0,0,2427,2022-04-16,2022-04-14,248561,976.4202751034958
2022-04-16,3,3102,31286,160,0,0,1354,2022-04-16,2022-04-14,103866,1303.602718887798
2022-04-16,3,3103,33964,174,0,0,1095,2022-04-16,2022-04-14,123840,884.2054263565891
2022-04-16,3,3151,44843,294,0,0,1671,2022-04-16,2022-04-14,177227,942.8585937808574
2022-04-16,3,3153,29067,183,0,0,1070,2022-04-16,2022-04-14,134688,794.4286053694464
2022-04-16,3,3154,22066,134,0,0,759,2022-04-16,2022-04-14,91518,829.3450468760243
2022-04-16,3,3155,29550,129,0,0,1433,2022-04-16,2022-04-14,131772,1087.4844428254864
2022-04-16,3,3157,35532,144,0,0,1452,2022-04-16,2022-04-14,135844,1068.8731191661025
2022-04-16,3,3158,26709,122,0,0,1227,2022-04-16,2022-04-14,119361,1027.9739613441577
2022-04-16,3,3159,62429,369,0,0,2913,2022-04-16,2022-04-14,323900,899.3516517443655
2022-04-16,3,3241,303556,1499,0,0,8455,2022-04-16,2022-04-14,1155330,731.8255390234824
2022-04-16,3,3251,51572,133,0,0,3026,2022-04-16,2022-04-14,218072,1387.615099600132
2022-04-16,3,3252,35718,121,0,0,1637,2022-04-16,2022-04-14,148580,1101.763359806165
2022-04-16,3,3254,65419,410,0,0,2576,2022-04-16,2022-04-14,275464,935.149420613946
2022-04-16,3,3255,15752,118,0,0,782,2022-04-16,2022-04-14,70207,1113.8490463913854
2022-04-16,3,3256,28449,183,0,0,2071,2022-04-16,2022-04-14,121645,1702.4949648567556
2022-04-16,3,3257,38157,168,0,0,2329,2022-04-16,2022-04-14,158406,1470.2725906846963
2022-04-16,3,3351,42305,137,0,0,1606,2022-04-16,2022-04-14,179386,895.2761085034507
2022-04-16,3,3352,43573,216,0,0,2640,2022-04-16,2022-04-14,198826,1327.7941516703047
2022-04-16,3,3353,56351,186,0,0,3013,2022-04-16,2022-04-14,256016,1176.8795700268734
2022-04-16,3,3354,9581,32,0,0,713,2022-04-16,2022-04-14,48503,1470.012164196029
2022-04-16,3,3355,40404,102,0,0,1931,2022-04-16,2022-04-14,184235,1048.1178929085136
2022-04-16,3,3356,23834,80,0,0,1406,2022-04-16,2022-04-14,114640,1226.4480111653872
2022-04-16,3,3357,35782,141,0,0,2047,2022-04-16,2022-04-14,164486,1244.482813126953
2022-04-16,3,3358,30292,160,0,0,1403,2022-04-16,2022-04-14,140885,995.8476771835185
2022-04-16,3,3359,43369,190,0,0,2326,2022-04-16,2022-04-14,205357,1132.6616575037617
2022-04-16,3,3360,18979,150,0,0,1500,2022-04-16,2022-04-14,92566,1620.4653976622085
2022-04-16,3,3361,32089,139,0,0,1691,2022-04-16,2022-04-14,137574,1229.15667204559
2022-04-16,3,3401,19346,88,0,0,832,2022-04-16,2022-04-14,77503,1073.5068319936001
2022-04-16,3,3402,13200,39,0,0,569,2022-04-16,2022-04-14,49874,1140.8750050126318
2022-04-16,3,3403,36970,59,0,0,2133,2022-04-16,2022-04-14,169605,1257.628018041921
