Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2022-03-17,1,1001,17222,59,293,0,2103,2022-03-17,2022-03-16
2022-03-17,1,1002,35445,167,700,0,3470,2022-03-17,2022-03-16
2022-03-17,1,1003,33404,128,846,0,2946,2022-03-17,2022-03-16
2022-03-17,1,1004,12805,64,214,0,1178,2022-03-17,2022-03-16
2022-03-17,1,1051,18396,85,446,0,2779,2022-03-17,2022-03-16
2022-03-17,1,1053,28919,148,548,0,2242,2022-03-17,2022-03-16
2022-03-17,1,1054,24528,111,687,0,3732,2022-03-17,2022-03-16
2022-03-17,1,1055,22087,107,602,0,2455,2022-03-17,2022-03-16
2022-03-17,1,1056,48892,442,861,0,3434,2022-03-17,2022-03-16
2022-03-17,1,1057,12974,49,563,0,2010,2022-03-17,2022-03-16
2022-03-17,1,1058,34623,87,884,0,5230,2022-03-17,2022-03-16
2022-03-17,1,1059,26935,96,587,0,3960,2022-03-17,2022-03-16
2022-03-17,1,1060,41924,240,567,1,3329,2022-03-17,2022-03-16
2022-03-17,1,1061,14811,63,249,0,1294,2022-03-17,2022-03-16
2022-03-17,1,1062,37611,357,747,0,2777,2022-03-17,2022-03-16
2022-03-17,2,2000,388207,2344,3550,2,15631,2022-03-17,2022-03-16
2022-03-17,3,3101,36518,237,543,1,3210,2022-03-17,2022-03-16
2022-03-17,3,3102,23714,137,377,0,1768,2022-03-17,2022-03-16
2022-03-17,3,3103,24589,145,556,2,2624,2022-03-17,2022-03-16
2022-03-17,3,3151,32519,279,1688,2,3780,2022-03-17,2022-03-16
2022-03-17,3,3153,21023,167,628,0,2349,2022-03-17,2022-03-16
2022-03-17,3,3154,14138,122,346,0,671,2022-03-17,2022-03-16
2022-03-17,3,3155,19097,101,15,2,2379,2022-03-17,2022-03-16
2022-03-17,3,3157,25172,128,572,0,2724,2022-03-17,2022-03-16
