Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-08,1,1001,SK Flensburg,26858,73,251,0,400,444.7706095581204
2022-06-08,1,1002,SK Kiel,64319,221,359,0,826,334.95403506068504
2022-06-08,1,1003,SK Lübeck,58842,137,349,0,873,404.4550281219017
2022-06-08,1,1004,SK Neumünster,21180,86,97,0,273,341.65571616294346
2022-06-08,1,1051,LK Dithmarschen,35429,104,238,0,468,351.2168764211901
2022-06-08,1,1053,LK Herzogtum Lauenburg,51142,154,328,0,697,349.9839318711336
2022-06-08,1,1054,LK Nordfriesland,46561,149,301,0,657,393.0671803861272
2022-06-08,1,1055,LK Ostholstein,44949,118,274,0,676,335.5055164849345
2022-06-08,1,1056,LK Pinneberg,82761,481,502,1,1089,343.44103316145515
2022-06-08,1,1057,LK Plön,27545,67,250,0,554,428.2853895928197
2022-06-08,1,1058,LK Rendsburg-Eckernförde,69470,102,726,0,1410,513.1657962258657
2022-06-08,1,1059,LK Schleswig-Flensburg,50877,125,197,0,856,422.40941143959697
2022-06-08,1,1060,LK Segeberg,76668,293,275,1,934,335.9627635275371
2022-06-08,1,1061,LK Steinburg,32847,67,245,0,462,353.4650283843129
2022-06-08,1,1062,LK Stormarn,62093,373,294,0,745,304.095285910796
2022-06-08,2,2000,SK Hamburg,591527,2674,3500,14,5471,295.33414162003544
2022-06-08,3,3101,SK Braunschweig,68026,296,323,0,780,313.80626888369454
2022-06-08,3,3102,SK Salzgitter,34727,166,120,0,236,227.2158357884197
2022-06-08,3,3103,SK Wolfsburg,38954,197,165,0,335,270.51033591731266
2022-06-08,3,3151,LK Gifhorn,52532,333,193,0,481,271.4033414773144
2022-06-08,3,3153,LK Goslar,34205,207,118,0,306,227.191732002851
2022-06-08,3,3154,LK Helmstedt,25855,143,75,0,165,180.29240149478792
2022-06-08,3,3155,LK Northeim,36128,142,53,1,201,152.53619888899007
2022-06-08,3,3157,LK Peine,41837,158,234,0,427,314.3311445481582
2022-06-08,3,3158,LK Wolfenbüttel,31939,129,151,1,326,273.1210361843483
2022-06-08,3,3159,LK Göttingen,77978,388,400,0,749,231.24421117628899
2022-06-08,3,3241,Region Hannover,347238,1684,1169,0,2582,223.48593042680443
2022-06-08,3,3251,LK Diepholz,65251,146,322,0,762,349.4258776917715
2022-06-08,3,3252,LK Hameln-Pyrmont,42196,120,195,0,457,307.5784089379459
2022-06-08,3,3254,LK Hildesheim,77729,483,461,0,1004,364.47593877965903
2022-06-08,3,3255,LK Holzminden,19121,138,57,0,162,230.74622188670645
2022-06-08,3,3256,LK Nienburg (Weser),35887,203,201,0,433,355.95379999177936
2022-06-08,3,3257,LK Schaumburg,46218,189,216,0,545,344.0526242692827
2022-06-08,3,3351,LK Celle,49493,154,138,0,461,256.98772479457705
2022-06-08,3,3352,LK Cuxhaven,55368,245,175,0,564,283.6651142204742
2022-06-08,3,3353,LK Harburg,70727,207,529,0,1036,404.6622086119617
2022-06-08,3,3354,LK Lüchow-Dannenberg,12549,37,48,2,162,333.9999587654372
2022-06-08,3,3355,LK Lüneburg,50534,134,214,4,552,299.61733655385785
2022-06-08,3,3356,LK Osterholz,30633,85,189,0,425,370.72575017445917
2022-06-08,3,3357,LK Rotenburg (Wümme),47006,179,329,4,690,419.48858869447855
2022-06-08,3,3358,LK Heidekreis,36959,181,182,0,424,300.95467934840474
2022-06-08,3,3359,LK Stade,56805,208,439,1,865,421.21768432534566
2022-06-08,3,3360,LK Uelzen,24746,190,164,0,412,445.0878292245533
2022-06-08,3,3361,LK Verden,40185,149,172,0,563,409.2343029932982
2022-06-08,3,3401,SK Delmenhorst,23422,99,117,0,247,318.6973407481001
2022-06-08,3,3402,SK Emden,15532,41,27,0,106,212.53558968600873
2022-06-08,3,3403,SK Oldenburg,48694,62,384,0,737,434.5390760885587
2022-06-08,3,3404,SK Osnabrück,52545,153,287,0,537,326.99439177216345
2022-06-08,3,3405,SK Wilhelmshaven,20341,122,46,0,129,171.56764952320154
2022-06-08,3,3451,LK Ammerland,34314,92,296,0,800,636.7246882038793
2022-06-08,3,3452,LK Aurich,57300,145,203,0,521,273.95387479098525
2022-06-08,3,3453,LK Cloppenburg,70348,245,281,1,481,278.6273692015385
2022-06-08,3,3454,LK Emsland,131267,290,606,0,1411,428.9666494390904
2022-06-08,3,3455,LK Friesland,24425,62,119,0,244,246.53686433399685
2022-06-08,3,3456,LK Grafschaft Bentheim,52356,176,229,0,597,432.9506639302058
2022-06-08,3,3457,LK Leer,50600,121,106,1,316,184.27482607605418
2022-06-08,3,3458,LK Oldenburg,41317,154,331,0,746,567.4427803174941
2022-06-08,3,3459,LK Osnabrück,121159,422,600,0,1242,345.5077043767091
2022-06-08,3,3460,LK Vechta,64360,102,212,0,413,287.40831465991175
2022-06-08,3,3461,LK Wesermarsch,24683,161,133,1,254,286.9278387781845
2022-06-08,3,3462,LK Wittmund,17012,60,125,0,232,404.2938798271295
2022-06-08,4,4011,SK Bremen,165373,595,488,2,1570,277.1046272942763
2022-06-08,4,4012,SK Bremerhaven,37458,185,44,0,190,167.3168540908971
2022-06-08,5,5111,SK Düsseldorf,189694,905,269,2,1782,287.1771070532438
2022-06-08,5,5112,SK Duisburg,115992,909,108,0,676,136.32192947961724
2022-06-08,5,5113,SK Essen,151496,763,529,0,1154,198.1405011890147
2022-06-08,5,5114,SK Krefeld,65794,276,79,0,351,154.7318862301846
2022-06-08,5,5116,SK Mönchengladbach,74288,333,479,0,1042,401.28627269751416
2022-06-08,5,5117,SK Mülheim a.d.Ruhr,44090,352,74,2,254,148.60666623761855
2022-06-08,5,5119,SK Oberhausen,51968,468,157,0,345,164.62594123092487
2022-06-08,5,5120,SK Remscheid,34608,275,172,0,343,307.5791814627497
2022-06-08,5,5122,SK Solingen,55613,305,350,0,735,461.7037181283096
2022-06-08,5,5124,SK Wuppertal,113927,648,429,1,1006,283.3770887088596
2022-06-08,5,5154,LK Kleve,81272,365,257,1,767,244.59000082911862
2022-06-08,5,5158,LK Mettmann,147363,1021,556,0,1251,258.2992306771115
2022-06-08,5,5162,LK Rhein-Kreis Neuss,127747,562,509,0,1375,304.2028668078168
2022-06-08,5,5166,LK Viersen,83170,384,139,1,1185,396.9370528177506
2022-06-08,5,5170,LK Wesel,125880,440,554,1,1015,220.59798353882633
2022-06-08,5,5314,SK Bonn,95812,405,391,0,661,199.9522050704975
2022-06-08,5,5315,SK Köln,354806,1063,318,0,2712,250.30041587524852
2022-06-08,5,5316,SK Leverkusen,50187,175,31,0,345,210.48778255696897
2022-06-08,5,5334,StadtRegion Aachen,168279,866,562,0,1323,237.67989925102987
2022-06-08,5,5358,LK Düren,86774,427,422,1,1003,378.29071433959416
2022-06-08,5,5362,LK Rhein-Erft-Kreis,146246,561,903,0,1816,386.7030371946143
2022-06-08,5,5366,LK Euskirchen,60376,317,295,0,772,397.2031138254467
2022-06-08,5,5370,LK Heinsberg,66728,526,131,0,766,298.684384967519
2022-06-08,5,5374,LK Oberbergischer Kreis,88665,442,309,1,732,269.41578732347193
2022-06-08,5,5378,LK Rheinisch-Bergischer Kreis,81606,245,339,0,722,254.8760038831524
2022-06-08,5,5382,LK Rhein-Sieg-Kreis,159894,782,574,0,1209,201.37414116177388
2022-06-08,5,5512,SK Bottrop,32444,178,126,0,237,201.89457184720754
2022-06-08,5,5513,SK Gelsenkirchen,72803,570,267,0,521,201.07678354335116
2022-06-08,5,5515,SK Münster,96174,209,453,0,1168,369.1494707698726
2022-06-08,5,5554,LK Borken,140747,448,800,1,1655,445.01449322125956
2022-06-08,5,5558,LK Coesfeld,70806,140,660,0,1484,672.3694225959622
2022-06-08,5,5562,LK Recklinghausen,165622,1351,560,0,1405,228.97690511229644
2022-06-08,5,5566,LK Steinfurt,149382,483,537,1,969,216.19957295564225
2022-06-08,5,5570,LK Warendorf,90032,346,547,0,1284,462.8411380701255
2022-06-08,5,5711,SK Bielefeld,109217,555,241,0,975,292.3459336929438
2022-06-08,5,5754,LK Gütersloh,127010,480,201,0,1125,308.37294212456624
2022-06-08,5,5758,LK Herford,88075,333,432,0,699,278.9895708190479
2022-06-08,5,5762,LK Höxter,38394,205,139,0,423,302.7288537096809
2022-06-08,5,5766,LK Lippe,105711,599,193,2,707,203.7640141799003
2022-06-08,5,5770,LK Minden-Lübbecke,114975,461,537,0,1018,328.1013310987205
2022-06-08,5,5774,LK Paderborn,81030,218,153,0,738,239.3500575672564
2022-06-08,5,5911,SK Bochum,93636,427,55,0,578,158.5934027339527
2022-06-08,5,5913,SK Dortmund,173499,541,629,0,1382,235.15559064550382
2022-06-08,5,5914,SK Hagen,58076,484,148,0,389,206.16152676125014
2022-06-08,5,5915,SK Hamm,57524,282,347,0,572,319.6119955075517
2022-06-08,5,5916,SK Herne,47169,365,155,0,335,213.45737224416973
2022-06-08,5,5954,LK Ennepe-Ruhr-Kreis,85915,563,410,0,593,183.51746974901744
2022-06-08,5,5958,LK Hochsauerlandkreis,78556,271,332,0,877,338.57082191251976
2022-06-08,5,5962,LK Märkischer Kreis,130443,642,619,0,1259,308.0785588089913
2022-06-08,5,5966,LK Olpe,36882,202,72,0,214,160.46549991751775
2022-06-08,5,5970,LK Siegen-Wittgenstein,86317,271,209,0,688,249.73592603751118
2022-06-08,5,5974,LK Soest,84271,376,312,0,839,278.72272570228824
2022-06-08,5,5978,LK Unna,107818,667,537,0,1377,349.8315625809795
2022-06-08,6,6411,SK Darmstadt,44742,211,149,0,378,237.47596969354294
2022-06-08,6,6412,SK Frankfurt am Main,237379,1248,489,15,1737,227.3250761676421
2022-06-08,6,6413,SK Offenbach,44173,271,167,1,313,239.12844176878647
2022-06-08,6,6414,SK Wiesbaden,87529,419,469,1,981,352.1063569375002
2022-06-08,6,6431,LK Bergstraße,85015,472,294,0,932,343.89240447945684
2022-06-08,6,6432,LK Darmstadt-Dieburg,81990,444,307,1,754,253.27425840020692
2022-06-08,6,6433,LK Groß-Gerau,79878,375,260,0,616,223.34458516281313
2022-06-08,6,6434,LK Hochtaunuskreis,65164,270,458,0,978,412.16953738394557
2022-06-08,6,6435,LK Main-Kinzig-Kreis,132892,897,595,0,1280,303.54123536539964
2022-06-08,6,6436,LK Main-Taunus-Kreis,69076,300,404,0,831,347.3150996388926
2022-06-08,6,6437,LK Odenwaldkreis,30245,225,117,0,244,252.18595613618044
2022-06-08,6,6438,LK Offenbach,109957,768,565,1,1065,298.70253714849866
2022-06-08,6,6439,LK Rheingau-Taunus-Kreis,54068,218,452,0,804,428.9532793051384
2022-06-08,6,6440,LK Wetteraukreis,88799,658,414,1,869,280.00373767935224
2022-06-08,6,6531,LK Gießen,85427,414,594,1,1166,429.2019273595983
2022-06-08,6,6532,LK Lahn-Dill-Kreis,78212,326,420,0,1011,399.0164697895988
2022-06-08,6,6533,LK Limburg-Weilburg,52747,352,284,0,565,327.93355427735634
2022-06-08,6,6534,LK Marburg-Biedenkopf,74154,355,369,2,780,317.19824483637854
2022-06-08,6,6535,LK Vogelsbergkreis,32387,125,275,0,642,608.496199268288
2022-06-08,6,6611,SK Kassel,54315,273,237,0,1246,619.7524969161593
2022-06-08,6,6631,LK Fulda,86280,387,461,0,818,366.7783143442605
2022-06-08,6,6632,LK Hersfeld-Rotenburg,34047,224,148,0,239,198.6633860885756
2022-06-08,6,6633,LK Kassel,58195,293,393,0,1305,550.6166484534212
2022-06-08,6,6634,LK Schwalm-Eder-Kreis,48198,286,291,0,756,420.373665480427
2022-06-08,6,6635,LK Waldeck-Frankenberg,44491,187,164,0,606,387.15118061944185
2022-06-08,6,6636,LK Werra-Meißner-Kreis,26548,207,164,0,304,303.86022429682345
2022-06-08,7,7111,SK Koblenz,33357,186,182,0,323,284.8625956891382
2022-06-08,7,7131,LK Ahrweiler,32045,98,146,0,309,236.81971811555883
2022-06-08,7,7132,LK Altenkirchen,34227,141,99,0,275,213.0346200624385
2022-06-08,7,7133,LK Bad Kreuznach,48986,195,217,0,445,280.32202386201857
2022-06-08,7,7134,LK Birkenfeld,23462,152,75,0,131,162.06853890882098
2022-06-08,7,7135,LK Cochem-Zell,17343,95,80,0,156,253.33723082919224
2022-06-08,7,7137,LK Mayen-Koblenz,61694,231,278,0,507,236.0489044909817
2022-06-08,7,7138,LK Neuwied,46489,259,54,0,266,145.25121361211373
2022-06-08,7,7140,LK Rhein-Hunsrück-Kreis,30811,131,176,0,340,328.8169360064216
2022-06-08,7,7141,LK Rhein-Lahn-Kreis,32075,121,49,0,197,160.71923899032421
2022-06-08,7,7143,LK Westerwaldkreis,58020,237,257,0,612,301.73051323768675
2022-06-08,7,7211,SK Trier,29253,60,101,0,260,234.92419177042487
2022-06-08,7,7231,LK Bernkastel-Wittlich,28313,115,134,0,214,189.90992589963173
2022-06-08,7,7232,LK Bitburg-Prüm,24452,50,41,0,137,136.92469141971915
2022-06-08,7,7233,LK Vulkaneifel,19453,89,64,1,154,254.58332644525632
2022-06-08,7,7235,LK Trier-Saarburg,39828,135,106,1,283,187.99864481542252
2022-06-08,7,7311,SK Frankenthal,14434,88,52,0,105,215.3846153846154
2022-06-08,7,7312,SK Kaiserslautern,31034,223,75,0,237,237.8037767654673
2022-06-08,7,7313,SK Landau i.d.Pfalz,11970,65,131,0,86,184.21334475741673
2022-06-08,7,7314,SK Ludwigshafen,52383,423,92,0,212,122.85795418325539
2022-06-08,7,7315,SK Mainz,67061,258,263,0,642,295.6849343459698
2022-06-08,7,7316,SK Neustadt a.d.Weinstraße,15217,63,44,0,101,189.47210445353244
2022-06-08,7,7317,SK Pirmasens,10463,96,8,0,48,119.47431302270012
2022-06-08,7,7318,SK Speyer,16593,116,36,0,77,151.7510494471926
2022-06-08,7,7319,SK Worms,26642,144,21,0,158,189.3145137133203
2022-06-08,7,7320,SK Zweibrücken,8973,27,11,0,54,158.81885826887444
2022-06-08,7,7331,LK Alzey-Worms,37448,195,71,0,265,202.73113261676167
