Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2020-05-14,1,1001,33,2,0,0,0,2020-05-14,2020-05-05
2020-05-14,1,1002,277,9,0,0,4,2020-05-14,2020-05-11
2020-05-14,1,1003,165,1,0,0,0,2020-05-14,2020-05-04
2020-05-14,1,1004,78,2,3,0,9,2020-05-14,2020-05-12
2020-05-14,1,1051,59,3,0,0,0,2020-05-14,2020-05-05
2020-05-14,1,1053,266,12,1,0,3,2020-05-14,2020-05-13
2020-05-14,1,1054,84,1,3,0,3,2020-05-14,2020-05-13
2020-05-14,1,1055,66,0,0,0,0,2020-05-14,2020-04-30
2020-05-14,1,1056,593,37,0,0,27,2020-05-14,2020-05-12
2020-05-14,1,1057,120,8,0,0,1,2020-05-14,2020-05-09
2020-05-14,1,1058,251,14,1,0,12,2020-05-14,2020-05-13
2020-05-14,1,1059,127,3,1,0,2,2020-05-14,2020-05-13
2020-05-14,1,1060,291,3,1,0,52,2020-05-14,2020-05-13
2020-05-14,1,1061,166,3,0,0,3,2020-05-14,2020-05-12
2020-05-14,1,1062,406,27,0,0,7,2020-05-14,2020-05-12
2020-05-14,2,2000,4976,228,4,5,57,2020-05-14,2020-05-13
2020-05-14,3,3101,319,14,4,0,12,2020-05-14,2020-05-12
2020-05-14,3,3102,137,7,5,0,6,2020-05-14,2020-05-12
2020-05-14,3,3103,289,51,1,0,4,2020-05-14,2020-05-11
2020-05-14,3,3151,125,4,1,0,1,2020-05-14,2020-05-12
2020-05-14,3,3153,237,16,0,0,5,2020-05-14,2020-05-11
2020-05-14,3,3154,137,1,0,0,1,2020-05-14,2020-05-09
2020-05-14,3,3155,117,3,7,1,0,2020-05-14,2020-05-08
2020-05-14,3,3157,142,11,1,1,0,2020-05-14,2020-05-05
2020-05-14,3,3158,179,11,1,0,3,2020-05-14,2020-05-12
2020-05-14,3,3159,784,66,8,1,16,2020-05-14,2020-05-12
2020-05-14,3,3241,2171,91,27,6,87,2020-05-14,2020-05-12
2020-05-14,3,3251,345,23,2,0,5,2020-05-14,2020-05-11
2020-05-14,3,3252,120,7,0,0,0,2020-05-14,2020-05-04
2020-05-14,3,3254,341,3,3,0,27,2020-05-14,2020-05-13
