Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2020-09-25,1,1001,96,3,5,0,13,2020-09-25,2020-09-24
2020-09-25,1,1002,459,11,1,0,9,2020-09-25,2020-09-24
2020-09-25,1,1003,276,1,7,0,27,2020-09-25,2020-09-24
2020-09-25,1,1004,165,3,3,0,18,2020-09-25,2020-09-24
2020-09-25,1,1051,199,5,21,0,23,2020-09-25,2020-09-24
2020-09-25,1,1053,352,18,1,0,15,2020-09-25,2020-09-24
2020-09-25,1,1054,119,2,1,0,6,2020-09-25,2020-09-24
2020-09-25,1,1055,132,0,5,0,21,2020-09-25,2020-09-24
2020-09-25,1,1056,827,47,2,0,31,2020-09-25,2020-09-24
2020-09-25,1,1057,162,8,2,0,4,2020-09-25,2020-09-24
2020-09-25,1,1058,344,14,3,0,9,2020-09-25,2020-09-24
2020-09-25,1,1059,187,4,0,0,5,2020-09-25,2020-09-23
2020-09-25,1,1060,455,7,2,0,11,2020-09-25,2020-09-24
2020-09-25,1,1061,211,3,2,0,7,2020-09-25,2020-09-24
2020-09-25,1,1062,619,35,8,0,38,2020-09-25,2020-09-24
2020-09-25,2,2000,7431,269,62,0,317,2020-09-25,2020-09-23
2020-09-25,3,3101,459,18,3,0,20,2020-09-25,2020-09-23
2020-09-25,3,3102,264,10,0,0,3,2020-09-25,2020-09-22
2020-09-25,3,3103,449,54,0,1,8,2020-09-25,2020-09-22
2020-09-25,3,3151,244,5,0,0,6,2020-09-25,2020-09-23
2020-09-25,3,3153,312,27,2,0,17,2020-09-25,2020-09-24
2020-09-25,3,3154,170,2,0,0,5,2020-09-25,2020-09-23
2020-09-25,3,3155,183,5,0,0,1,2020-09-25,2020-09-21
2020-09-25,3,3157,264,12,6,0,21,2020-09-25,2020-09-23
2020-09-25,3,3158,230,14,0,0,7,2020-09-25,2020-09-23
2020-09-25,3,3159,1444,79,0,0,13,2020-09-25,2020-09-22
2020-09-25,3,3241,4121,130,4,0,158,2020-09-25,2020-09-23
2020-09-25,3,3251,619,27,10,0,28,2020-09-25,2020-09-24
2020-09-25,3,3252,218,7,3,0,9,2020-09-25,2020-09-23
2020-09-25,3,3254,553,9,3,0,16,2020-09-25,2020-09-23
2020-09-25,3,3255,132,7,1,0,2,2020-09-25,2020-09-24
2020-09-25,3,3256,116,4,1,0,6,2020-09-25,2020-09-24
2020-09-25,3,3257,296,7,5,0,12,2020-09-25,2020-09-23
2020-09-25,3,3351,289,15,0,0,7,2020-09-25,2020-09-21
2020-09-25,3,3352,435,21,3,0,15,2020-09-25,2020-09-24
2020-09-25,3,3353,779,13,11,0,28,2020-09-25,2020-09-23
2020-09-25,3,3354,46,3,0,0,2,2020-09-25,2020-09-23
2020-09-25,3,3355,228,0,-1,0,3,2020-09-25,2020-09-23
2020-09-25,3,3356,170,0,0,0,2,2020-09-25,2020-09-22
2020-09-25,3,3357,251,2,5,0,29,2020-09-25,2020-09-23
2020-09-25,3,3358,121,2,0,0,3,2020-09-25,2020-09-23
2020-09-25,3,3359,345,9,0,0,11,2020-09-25,2020-09-22
2020-09-25,3,3360,96,0,0,0,2,2020-09-25,2020-09-22
2020-09-25,3,3361,350,8,0,0,3,2020-09-25,2020-09-23
2020-09-25,3,3401,176,4,0,0,4,2020-09-25,2020-09-23
2020-09-25,3,3402,40,0,0,0,2,2020-09-25,2020-09-23
2020-09-25,3,3403,278,2,7,0,23,2020-09-25,2020-09-24
2020-09-25,3,3404,734,18,8,0,48,2020-09-25,2020-09-24
2020-09-25,3,3405,57,1,3,0,3,2020-09-25,2020-09-24
2020-09-25,3,3451,220,5,0,0,1,2020-09-25,2020-09-18
2020-09-25,3,3452,200,8,3,0,6,2020-09-25,2020-09-24
2020-09-25,3,3453,498,1,11,0,66,2020-09-25,2020-09-23
2020-09-25,3,3454,692,25,0,0,28,2020-09-25,2020-09-22
2020-09-25,3,3455,81,2,6,0,14,2020-09-25,2020-09-23
2020-09-25,3,3456,296,18,3,0,4,2020-09-25,2020-09-24
2020-09-25,3,3457,237,6,4,0,17,2020-09-25,2020-09-24
2020-09-25,3,3458,460,14,2,0,22,2020-09-25,2020-09-24
2020-09-25,3,3459,1429,67,11,0,53,2020-09-25,2020-09-24
2020-09-25,3,3460,638,13,0,0,14,2020-09-25,2020-09-22
2020-09-25,3,3461,159,7,8,2,11,2020-09-25,2020-09-24
2020-09-25,3,3462,64,0,6,0,8,2020-09-25,2020-09-24
2020-09-25,4,4011,2010,53,17,0,101,2020-09-25,2020-09-24
2020-09-25,4,4012,270,6,1,0,4,2020-09-25,2020-09-24
2020-09-25,5,5111,3053,48,19,1,114,2020-09-25,2020-09-24
2020-09-25,5,5112,2715,71,23,0,110,2020-09-25,2020-09-24
2020-09-25,5,5113,1929,46,29,0,120,2020-09-25,2020-09-24
2020-09-25,5,5114,981,27,8,0,24,2020-09-25,2020-09-24
2020-09-25,5,5116,1058,51,2,0,17,2020-09-25,2020-09-24
2020-09-25,5,5117,606,14,8,0,44,2020-09-25,2020-09-24
2020-09-25,5,5119,590,14,3,0,26,2020-09-25,2020-09-24
2020-09-25,5,5120,484,19,34,0,79,2020-09-25,2020-09-24
2020-09-25,5,5122,623,13,11,0,37,2020-09-25,2020-09-24
2020-09-25,5,5124,1654,88,10,0,72,2020-09-25,2020-09-24
2020-09-25,5,5154,1101,37,3,0,26,2020-09-25,2020-09-24
2020-09-25,5,5158,1934,86,12,1,92,2020-09-25,2020-09-24
2020-09-25,5,5162,1287,24,7,0,52,2020-09-25,2020-09-23
2020-09-25,5,5166,1007,37,5,0,25,2020-09-25,2020-09-24
2020-09-25,5,5170,1345,31,24,1,46,2020-09-25,2020-09-24
2020-09-25,5,5314,1186,9,18,0,45,2020-09-25,2020-09-23
2020-09-25,5,5315,4691,117,42,-1,313,2020-09-25,2020-09-24
2020-09-25,5,5316,535,8,6,0,33,2020-09-25,2020-09-24
2020-09-25,5,5334,2612,104,22,0,73,2020-09-25,2020-09-24
2020-09-25,5,5358,984,41,5,0,38,2020-09-25,2020-09-24
2020-09-25,5,5362,1688,78,11,0,79,2020-09-25,2020-09-24
2020-09-25,5,5366,754,27,1,0,23,2020-09-25,2020-09-24
2020-09-25,5,5370,2152,92,6,0,24,2020-09-25,2020-09-24
2020-09-25,5,5374,789,19,11,0,59,2020-09-25,2020-09-24
2020-09-25,5,5378,726,22,7,0,32,2020-09-25,2020-09-24
2020-09-25,5,5382,2068,54,0,0,72,2020-09-25,2020-09-23
2020-09-25,5,5512,341,7,6,0,14,2020-09-25,2020-09-24
