Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-23,1,1001,SK Flensburg,25846,73,0,0,524,582.6494985211377
2022-05-23,1,1002,SK Kiel,61999,220,0,0,1378,558.7974095806586
2022-05-23,1,1003,SK Lübeck,56649,137,0,0,1173,543.4430102943766
2022-05-23,1,1004,SK Neumünster,20512,84,1,0,311,389.21218947500154
2022-05-23,1,1051,LK Dithmarschen,34357,103,0,0,648,486.3002904293401
2022-05-23,1,1053,LK Herzogtum Lauenburg,49373,153,0,0,720,361.5328994938539
2022-05-23,1,1054,LK Nordfriesland,44793,145,0,0,860,514.5171615404404
2022-05-23,1,1055,LK Ostholstein,43289,117,0,0,833,413.42617637862486
2022-05-23,1,1056,LK Pinneberg,79418,476,0,0,1281,403.9926202753205
2022-05-23,1,1057,LK Plön,26163,54,0,0,837,647.0665543126174
2022-05-23,1,1058,LK Rendsburg-Eckernförde,66141,101,0,0,1804,656.5610612705402
2022-05-23,1,1059,LK Schleswig-Flensburg,48833,124,0,0,938,462.873864404605
2022-05-23,1,1060,LK Segeberg,73815,289,0,0,1232,443.15430906416026
2022-05-23,1,1061,LK Steinburg,29632,66,0,0,631,482.7628417976222
2022-05-23,1,1062,LK Stormarn,59891,372,0,0,1187,484.5115494981407
2022-05-23,2,2000,SK Hamburg,575710,2642,0,0,5065,273.4175520572984
2022-05-23,3,3101,SK Braunschweig,66167,288,0,0,1115,448.582038211948
2022-05-23,3,3102,SK Salzgitter,34201,164,0,0,305,293.64758438757633
2022-05-23,3,3103,SK Wolfsburg,38221,192,0,0,389,314.11498708010333
2022-05-23,3,3151,LK Gifhorn,51397,330,0,0,599,337.98461859648927
2022-05-23,3,3153,LK Goslar,33467,207,0,0,452,335.5904015205512
2022-05-23,3,3154,LK Helmstedt,25400,142,0,0,256,279.7263926222164
2022-05-23,3,3155,LK Northeim,35409,137,0,0,503,381.71994050329357
2022-05-23,3,3157,LK Peine,40892,156,0,0,427,314.3311445481582
2022-05-23,3,3158,LK Wolfenbüttel,31135,127,0,0,536,449.05789998408187
2022-05-23,3,3159,LK Göttingen,74486,387,0,0,1430,441.4942883606051
2022-05-23,3,3241,Region Hannover,340138,1667,0,0,3435,297.31764950273947
2022-05-23,3,3251,LK Diepholz,63353,140,0,0,1278,586.0449759712388
2022-05-23,3,3252,LK Hameln-Pyrmont,41081,121,0,0,553,372.1900659577332
2022-05-23,3,3254,LK Hildesheim,75711,471,0,0,1175,426.55301600209106
2022-05-23,3,3255,LK Holzminden,18702,138,0,0,254,361.7872861680459
2022-05-23,3,3256,LK Nienburg (Weser),34950,199,0,0,595,489.1282009124913
2022-05-23,3,3257,LK Schaumburg,45025,184,0,0,672,424.22635506230824
2022-05-23,3,3351,LK Celle,48339,151,0,0,736,410.28842830544187
2022-05-23,3,3352,LK Cuxhaven,53783,235,0,0,1047,526.5910896965186
2022-05-23,3,3353,LK Harburg,67826,200,0,0,1140,445.2846697081432
2022-05-23,3,3354,LK Lüchow-Dannenberg,12182,34,0,0,318,655.6295486877101
2022-05-23,3,3355,LK Lüneburg,49020,127,0,0,760,412.51662279154345
2022-05-23,3,3356,LK Osterholz,29474,84,0,0,522,455.33845080251217
2022-05-23,3,3357,LK Rotenburg (Wümme),45184,168,0,0,753,457.78972070571353
2022-05-23,3,3358,LK Heidekreis,35870,178,0,0,592,420.2008730524896
2022-05-23,3,3359,LK Stade,54203,201,0,0,1090,530.7829779359847
2022-05-23,3,3360,LK Uelzen,23790,186,0,0,584,630.9011948231532
2022-05-23,3,3361,LK Verden,38672,147,0,0,728,529.1697559131812
2022-05-23,3,3401,SK Delmenhorst,22794,96,0,0,551,710.9402216688386
2022-05-23,3,3402,SK Emden,15181,41,0,0,111,222.56085335044313
2022-05-23,3,3403,SK Oldenburg,46543,62,0,0,814,479.93868105303494
2022-05-23,3,3404,SK Osnabrück,50873,151,0,0,471,286.80513691748416
2022-05-23,3,3405,SK Wilhelmshaven,19787,114,0,0,226,300.5758821104151
2022-05-23,3,3451,LK Ammerland,32563,92,0,0,737,586.5826190078237
2022-05-23,3,3452,LK Aurich,55855,145,0,0,793,416.9777787125745
2022-05-23,3,3453,LK Cloppenburg,68342,225,0,0,746,432.1330923583114
2022-05-23,3,3454,LK Emsland,127573,289,0,0,1726,524.731705834068
2022-05-23,3,3455,LK Friesland,23667,62,0,0,327,330.3998140869548
2022-05-23,3,3456,LK Grafschaft Bentheim,50956,176,0,0,626,453.9817682082225
2022-05-23,3,3457,LK Leer,49383,117,0,0,724,422.19928506032664
2022-05-23,3,3458,LK Oldenburg,39602,151,0,0,1049,797.9188693740634
2022-05-23,3,3459,LK Osnabrück,117546,421,0,0,1050,292.0958853426285
2022-05-23,3,3460,LK Vechta,58664,102,0,0,613,426.5890965775445
2022-05-23,3,3461,LK Wesermarsch,24033,155,0,0,372,420.22502372238034
2022-05-23,3,3462,LK Wittmund,16521,59,0,0,291,507.1099958176496
2022-05-23,4,4011,SK Bremen,161289,589,0,0,2624,463.13537708291784
2022-05-23,4,4012,SK Bremerhaven,36840,183,0,0,392,345.20108844016664
2022-05-23,5,5111,SK Düsseldorf,185735,889,103,0,2321,374.03931844589164
2022-05-23,5,5112,SK Duisburg,114394,904,153,1,870,175.44390332435947
2022-05-23,5,5113,SK Essen,147169,762,0,0,1440,247.24637929998372
2022-05-23,5,5114,SK Krefeld,64832,275,27,0,572,252.15566644918977
2022-05-23,5,5116,SK Mönchengladbach,69287,332,97,0,809,311.5552731403924
2022-05-23,5,5117,SK Mülheim a.d.Ruhr,43205,349,0,0,575,336.4127286875223
2022-05-23,5,5119,SK Oberhausen,51064,468,0,0,360,171.78359084966073
2022-05-23,5,5120,SK Remscheid,33861,273,0,0,405,363.17658452598727
2022-05-23,5,5122,SK Solingen,53984,305,0,0,640,402.0277273498207
2022-05-23,5,5124,SK Wuppertal,111571,646,0,0,1276,359.4325697738617
2022-05-23,5,5154,LK Kleve,79694,358,0,0,780,248.73559406351052
2022-05-23,5,5158,LK Mettmann,143960,1013,0,0,1619,334.28173818244886
2022-05-23,5,5162,LK Rhein-Kreis Neuss,124613,551,0,0,1438,318.1408890688295
2022-05-23,5,5166,LK Viersen,81042,383,32,0,978,327.5986815660423
2022-05-23,5,5170,LK Wesel,122700,426,0,0,1049,227.98747264258998
2022-05-23,5,5314,SK Bonn,93980,402,0,0,630,190.57471890228962
2022-05-23,5,5315,SK Köln,348622,1056,177,0,2914,268.943735936753
2022-05-23,5,5316,SK Leverkusen,49356,175,33,0,514,313.59629053415085
2022-05-23,5,5334,StadtRegion Aachen,163655,858,0,0,1238,222.40945976778156
2022-05-23,5,5358,LK Düren,84778,423,0,0,1144,431.4701667043826
2022-05-23,5,5362,LK Rhein-Erft-Kreis,142284,559,0,0,1258,267.8812889817317
2022-05-23,5,5366,LK Euskirchen,58582,312,0,0,916,471.2928138136129
2022-05-23,5,5370,LK Heinsberg,64627,523,0,0,1797,700.6995297475611
2022-05-23,5,5374,LK Oberbergischer Kreis,86835,437,0,0,1102,405.595898402276
2022-05-23,5,5378,LK Rheinisch-Bergischer Kreis,79365,245,0,0,747,263.7013502779984
2022-05-23,5,5382,LK Rhein-Sieg-Kreis,153422,773,0,0,1293,215.36539662710805
2022-05-23,5,5512,SK Bottrop,31763,178,0,0,332,282.8227757522064
2022-05-23,5,5513,SK Gelsenkirchen,71403,568,0,0,585,225.77719457362844
2022-05-23,5,5515,SK Münster,93248,206,0,0,1189,375.7865759806323
2022-05-23,5,5554,LK Borken,136617,443,0,0,1734,466.2568768855977
2022-05-23,5,5558,LK Coesfeld,67771,138,0,0,1057,478.9046359056146
2022-05-23,5,5562,LK Recklinghausen,162078,1326,0,0,1504,245.1112208461878
2022-05-23,5,5566,LK Steinfurt,146202,480,0,0,1907,425.4825445060989
2022-05-23,5,5570,LK Warendorf,87341,346,0,0,1262,454.9108381966498
2022-05-23,5,5711,SK Bielefeld,106537,551,456,0,1010,302.84040310756234
2022-05-23,5,5754,LK Gütersloh,124280,470,48,0,1039,284.7995438821549
2022-05-23,5,5758,LK Herford,86327,329,0,0,780,311.3188343903539
2022-05-23,5,5762,LK Höxter,37628,203,0,0,330,236.17144615648863
2022-05-23,5,5766,LK Lippe,103567,596,0,0,1077,310.401475631899
2022-05-23,5,5770,LK Minden-Lübbecke,112709,461,0,0,1195,385.148419118832
2022-05-23,5,5774,LK Paderborn,79458,218,0,0,1144,371.02502148637035
2022-05-23,5,5911,SK Bochum,92111,425,0,0,1129,309.778463125662
2022-05-23,5,5913,SK Dortmund,170001,540,0,0,2264,385.2331817810569
2022-05-23,5,5914,SK Hagen,57002,481,0,0,549,290.9580416244892
2022-05-23,5,5915,SK Hamm,56148,282,0,0,629,351.4614426123252
2022-05-23,5,5916,SK Herne,46294,364,0,0,493,314.1327896011215
2022-05-23,5,5954,LK Ennepe-Ruhr-Kreis,84069,553,0,0,870,269.24148175656853
2022-05-23,5,5958,LK Hochsauerlandkreis,76510,270,0,0,1219,470.60186078832567
2022-05-23,5,5962,LK Märkischer Kreis,127477,634,0,0,1937,473.9858367061288
2022-05-23,5,5966,LK Olpe,36402,202,0,0,373,279.6898666786641
2022-05-23,5,5970,LK Siegen-Wittgenstein,84583,270,0,0,1216,441.3937297407175
2022-05-23,5,5974,LK Soest,82489,373,0,0,1003,333.2048794748452
2022-05-23,5,5978,LK Unna,104521,662,0,0,2047,520.0473555579267
2022-05-23,6,6411,SK Darmstadt,43692,209,0,0,646,405.84517571965273
2022-05-23,6,6412,SK Frankfurt am Main,232179,1218,0,0,2325,304.2779516924398
2022-05-23,6,6413,SK Offenbach,43360,269,0,0,313,239.12844176878647
2022-05-23,6,6414,SK Wiesbaden,85299,408,0,0,1102,395.5363968859584
2022-05-23,6,6431,LK Bergstraße,82665,462,0,0,1235,455.6943342619412
2022-05-23,6,6432,LK Darmstadt-Dieburg,79867,438,0,0,1086,364.7955498973802
2022-05-23,6,6433,LK Groß-Gerau,78007,374,0,0,721,261.41468490647446
2022-05-23,6,6434,LK Hochtaunuskreis,62752,268,0,0,1038,437.4560120700773
2022-05-23,6,6435,LK Main-Kinzig-Kreis,129651,872,0,0,1349,319.90400508431566
2022-05-23,6,6436,LK Main-Taunus-Kreis,66649,299,0,0,812,339.37408051357494
2022-05-23,6,6437,LK Odenwaldkreis,29682,225,0,0,383,395.8492672137586
2022-05-23,6,6438,LK Offenbach,107226,760,0,0,1211,339.65142956510033
2022-05-23,6,6439,LK Rheingau-Taunus-Kreis,52187,217,0,0,929,495.6437767095442
2022-05-23,6,6440,LK Wetteraukreis,86318,655,0,0,1078,347.34640876679134
2022-05-23,6,6531,LK Gießen,82884,412,0,0,877,322.82168978933765
2022-05-23,6,6532,LK Lahn-Dill-Kreis,75845,312,0,0,856,337.8418379227463
2022-05-23,6,6533,LK Limburg-Weilburg,51070,351,0,0,554,321.54900720292994
2022-05-23,6,6534,LK Marburg-Biedenkopf,71717,348,0,0,1002,407.4777452898094
2022-05-23,6,6535,LK Vogelsbergkreis,31249,124,0,0,507,480.54139101093773
2022-05-23,6,6611,SK Kassel,51984,273,0,0,1089,541.6616927300944
2022-05-23,6,6631,LK Fulda,84176,385,0,0,806,361.397703375885
2022-05-23,6,6632,LK Hersfeld-Rotenburg,33199,224,0,0,363,301.73560313871525
2022-05-23,6,6633,LK Kassel,55778,290,0,0,1176,496.18787630745084
2022-05-23,6,6634,LK Schwalm-Eder-Kreis,46654,285,0,0,868,482.65124555160145
2022-05-23,6,6635,LK Waldeck-Frankenberg,43158,187,0,0,956,610.753347643872
2022-05-23,6,6636,LK Werra-Meißner-Kreis,25811,206,0,0,420,419.80688883113766
2022-05-23,7,7111,SK Koblenz,32531,185,0,0,260,229.30116061664376
2022-05-23,7,7131,LK Ahrweiler,31348,95,0,0,342,262.1111443220748
2022-05-23,7,7132,LK Altenkirchen,33474,140,0,0,459,355.5741476678519
2022-05-23,7,7133,LK Bad Kreuznach,47912,193,0,0,479,301.73988635934137
2022-05-23,7,7134,LK Birkenfeld,23113,151,0,0,197,243.72139057280714
2022-05-23,7,7135,LK Cochem-Zell,16931,94,0,0,233,378.3818896359089
2022-05-23,7,7137,LK Mayen-Koblenz,60109,230,0,0,468,217.8912964532139
2022-05-23,7,7138,LK Neuwied,45732,258,0,0,353,192.75818949276749
2022-05-23,7,7140,LK Rhein-Hunsrück-Kreis,30021,130,0,0,398,384.90923685457585
2022-05-23,7,7141,LK Rhein-Lahn-Kreis,31488,121,0,0,468,381.8101718145773
2022-05-23,7,7143,LK Westerwaldkreis,56444,236,0,0,620,305.67470295321203
2022-05-23,7,7211,SK Trier,28672,60,0,0,278,251.1881742776081
2022-05-23,7,7231,LK Bernkastel-Wittlich,27782,113,0,0,205,181.92305985712383
2022-05-23,7,7232,LK Bitburg-Prüm,24073,50,0,0,219,218.87961621108388
2022-05-23,7,7233,LK Vulkaneifel,19003,87,0,0,312,515.7792068241557
2022-05-23,7,7235,LK Trier-Saarburg,39169,134,0,0,376,249.77911819999602
2022-05-23,7,7311,SK Frankenthal,14147,88,0,0,96,196.9230769230769
2022-05-23,7,7312,SK Kaiserslautern,30379,219,0,0,321,322.0886596696835
2022-05-23,7,7313,SK Landau i.d.Pfalz,10961,65,0,0,159,340.5804862375495
2022-05-23,7,7314,SK Ludwigshafen,51692,421,0,0,273,158.2085919435317
2022-05-23,7,7315,SK Mainz,65296,258,0,0,808,372.1392943170461
2022-05-23,7,7316,SK Neustadt a.d.Weinstraße,14945,63,0,0,143,268.26248452331816
2022-05-23,7,7317,SK Pirmasens,10330,96,0,0,152,378.3353245718837
2022-05-23,7,7318,SK Speyer,16254,116,0,0,96,189.19611359649988
2022-05-23,7,7319,SK Worms,26279,142,0,0,316,378.6290274266406
2022-05-23,7,7320,SK Zweibrücken,8811,27,0,0,123,361.7540660568807
2022-05-23,7,7331,LK Alzey-Worms,36837,194,0,0,526,402.4021726657232
2022-05-23,7,7332,LK Bad Dürkheim,33625,219,0,0,424,318.78740489007845
2022-05-23,7,7333,LK Donnersbergkreis,21525,112,0,0,191,252.84952143925653
2022-05-23,7,7334,LK Germersheim,42952,207,0,0,362,280.60710354557153
