Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-03,1,1001,SK Flensburg,24291,71,155,0,792,880.6458069250783
2022-05-03,1,1002,SK Kiel,57631,216,247,1,1867,757.0934424434613
2022-05-03,1,1003,SK Lübeck,52629,136,493,0,1988,921.0270285295999
2022-05-03,1,1004,SK Neumünster,19388,81,202,0,739,924.8482573055503
2022-05-03,1,1051,LK Dithmarschen,31956,98,121,0,1384,1038.6413610404425
2022-05-03,1,1053,LK Herzogtum Lauenburg,45507,153,356,1,1448,727.0828312043062
2022-05-03,1,1054,LK Nordfriesland,41213,137,374,0,1818,1087.6653484657218
2022-05-03,1,1055,LK Ostholstein,39379,116,413,0,2495,1238.2932893933603
2022-05-03,1,1056,LK Pinneberg,73871,470,531,0,2050,646.5143415803333
2022-05-03,1,1057,LK Plön,23741,51,281,0,1013,783.1283387319969
2022-05-03,1,1058,LK Rendsburg-Eckernförde,60420,99,810,1,2739,996.8518552217349
2022-05-03,1,1059,LK Schleswig-Flensburg,45105,117,270,0,1662,820.1453759493108
2022-05-03,1,1060,LK Segeberg,68313,275,719,3,2219,798.1813407576068
2022-05-03,1,1061,LK Steinburg,23410,65,389,0,1457,1114.7154683029087
2022-05-03,1,1062,LK Stormarn,55839,365,527,0,2087,851.8749821420554
2022-05-03,2,2000,SK Hamburg,548201,2535,1072,6,13074,705.7573693182861
2022-05-03,3,3101,SK Braunschweig,62104,274,471,0,2099,844.4607158806087
2022-05-03,3,3102,SK Salzgitter,33082,163,234,0,631,607.5135270444612
2022-05-03,3,3103,SK Wolfsburg,36460,186,18,0,1157,934.2700258397932
2022-05-03,3,3151,LK Gifhorn,48898,300,268,0,1446,815.9027687654816
2022-05-03,3,3153,LK Goslar,31794,187,278,0,1134,841.9458303635068
2022-05-03,3,3154,LK Helmstedt,24038,137,154,0,687,750.671998951026
2022-05-03,3,3155,LK Northeim,33222,135,299,0,1401,1063.20007285311
2022-05-03,3,3157,LK Peine,38681,145,265,0,963,708.9013868849562
2022-05-03,3,3158,LK Wolfenbüttel,29277,124,225,0,882,738.934827958881
2022-05-03,3,3159,LK Göttingen,68163,381,613,1,2433,751.1577647422044
2022-05-03,3,3241,Region Hannover,324363,1596,1513,20,6709,580.699886612483
2022-05-03,3,3251,LK Diepholz,58596,136,687,0,2492,1142.7418467295206
2022-05-03,3,3252,LK Hameln-Pyrmont,38648,121,203,0,1055,710.0551891237044
2022-05-03,3,3254,LK Hildesheim,71382,435,980,1,2155,782.3163825400052
2022-05-03,3,3255,LK Holzminden,17459,128,101,3,685,975.686185138234
2022-05-03,3,3256,LK Nienburg (Weser),32600,183,380,0,1719,1413.128365325332
2022-05-03,3,3257,LK Schaumburg,42207,178,402,3,1683,1062.4597553122987
2022-05-03,3,3351,LK Celle,45724,145,201,0,1252,697.9362938021919
2022-05-03,3,3352,LK Cuxhaven,49919,223,341,0,2148,1080.341605222657
2022-05-03,3,3353,LK Harburg,62838,189,669,2,2122,828.8544465970876
2022-05-03,3,3354,LK Lüchow-Dannenberg,10970,33,113,1,481,991.6912355936747
2022-05-03,3,3355,LK Lüneburg,45297,102,360,0,1625,882.0256737319185
2022-05-03,3,3356,LK Osterholz,27217,83,247,0,991,864.4452198185625
2022-05-03,3,3357,LK Rotenburg (Wümme),41503,142,470,0,1847,1122.8919178531912
