Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-04,1,1001,SK Flensburg,24405,71,114,0,750,833.9448929214758
2022-05-04,1,1002,SK Kiel,58163,216,532,0,2025,821.1645532662075
2022-05-04,1,1003,SK Lübeck,53017,136,388,0,1880,870.9913549475089
2022-05-04,1,1004,SK Neumünster,19508,81,120,0,708,886.0521869720292
2022-05-04,1,1051,LK Dithmarschen,32239,98,283,0,1376,1032.6376537511912
2022-05-04,1,1053,LK Herzogtum Lauenburg,46076,153,569,0,1474,740.138185908251
2022-05-04,1,1054,LK Nordfriesland,41640,137,427,0,1690,1011.0860500038888
2022-05-04,1,1055,LK Ostholstein,39813,116,434,0,1964,974.7527135745731
2022-05-04,1,1056,LK Pinneberg,74315,470,444,0,1923,606.4619896873078
2022-05-04,1,1057,LK Plön,23741,51,0,0,797,616.1434214900312
2022-05-04,1,1058,LK Rendsburg-Eckernförde,61016,99,596,0,2742,997.9436973413644
2022-05-04,1,1059,LK Schleswig-Flensburg,45439,119,334,2,1631,804.8478388527834
2022-05-04,1,1060,LK Segeberg,68929,275,616,0,2300,827.3172977658836
2022-05-04,1,1061,LK Steinburg,23874,65,464,0,1561,1194.2833534803299
2022-05-04,1,1062,LK Stormarn,56183,365,344,0,1995,814.3222756940108
2022-05-04,2,2000,SK Hamburg,549276,2540,1075,5,10098,545.1076881884698
2022-05-04,3,3101,SK Braunschweig,62572,275,468,1,1969,792.1596710666596
2022-05-04,3,3102,SK Salzgitter,33196,163,114,0,597,574.7790422274854
2022-05-04,3,3103,SK Wolfsburg,36771,186,311,0,1024,826.8733850129198
2022-05-04,3,3151,LK Gifhorn,49232,300,334,0,1389,783.740626428253
2022-05-04,3,3153,LK Goslar,32001,187,207,0,1055,783.2917557614635
2022-05-04,3,3154,LK Helmstedt,24192,139,154,2,647,706.9647501038047
2022-05-04,3,3155,LK Northeim,33562,135,340,0,1334,1012.3546732234466
2022-05-04,3,3157,LK Peine,38956,145,275,0,939,691.2340626012191
2022-05-04,3,3158,LK Wolfenbüttel,29456,124,179,0,849,711.2876065046372
2022-05-04,3,3159,LK Göttingen,68656,381,493,0,2461,759.8024081506637
2022-05-04,3,3241,Region Hannover,325886,1610,1523,14,6583,569.7939116962253
2022-05-04,3,3251,LK Diepholz,59128,136,532,0,2427,1112.9351773726107
2022-05-04,3,3252,LK Hameln-Pyrmont,38982,121,334,0,1064,716.1125319693095
2022-05-04,3,3254,LK Hildesheim,71835,445,453,10,2081,755.4526181279587
2022-05-04,3,3255,LK Holzminden,17661,129,202,1,639,910.1656529975643
2022-05-04,3,3256,LK Nienburg (Weser),32884,183,284,0,1489,1224.0535985860497
2022-05-04,3,3257,LK Schaumburg,42580,180,373,2,1598,1008.8001717106675
2022-05-04,3,3351,LK Celle,46005,146,281,1,1204,671.17835282575
2022-05-04,3,3352,LK Cuxhaven,50407,223,488,0,2021,1016.4666592900326
2022-05-04,3,3353,LK Harburg,63188,193,350,4,1775,693.3160427473283
2022-05-04,3,3354,LK Lüchow-Dannenberg,11054,33,84,0,451,929.8393913778528
2022-05-04,3,3355,LK Lüneburg,45732,102,435,0,1467,796.2656389936766
2022-05-04,3,3356,LK Osterholz,27482,83,265,0,986,860.0837404047453
2022-05-04,3,3357,LK Rotenburg (Wümme),41895,149,392,7,1629,990.3578420047908
2022-05-04,3,3358,LK Heidekreis,33657,173,171,0,866,614.6857365936756
2022-05-04,3,3359,LK Stade,50394,197,517,0,1905,927.6528192367439
2022-05-04,3,3360,LK Uelzen,22049,165,227,3,1140,1231.5537022232784
2022-05-04,3,3361,LK Verden,36191,145,315,0,1282,931.8621251108494
2022-05-04,3,3401,SK Delmenhorst,21532,92,193,2,699,901.9005715907771
2022-05-04,3,3402,SK Emden,14559,41,51,0,310,621.5663471949312
2022-05-04,3,3403,SK Oldenburg,42701,61,368,0,1531,902.6856519560155
2022-05-04,3,3404,SK Osnabrück,48731,149,271,0,961,585.1799078082851
2022-05-04,3,3405,SK Wilhelmshaven,18587,105,69,0,512,680.9506709758076
2022-05-04,3,3451,LK Ammerland,29015,90,148,2,1625,1293.3470229141296
2022-05-04,3,3452,LK Aurich,52232,142,348,0,1522,800.3028741494811
2022-05-04,3,3453,LK Cloppenburg,63796,217,395,0,3333,1930.6965104963158
2022-05-04,3,3454,LK Emsland,119252,287,759,1,3367,1023.6220472440945
2022-05-04,3,3455,LK Friesland,21717,60,109,0,712,719.4026533024826
2022-05-04,3,3456,LK Grafschaft Bentheim,48255,169,227,0,1246,903.6122734623725
2022-05-04,3,3457,LK Leer,46384,110,677,2,1564,912.0437594397112
2022-05-04,3,3458,LK Oldenburg,36442,145,289,0,1433,1090.0073782774384
2022-05-04,3,3459,LK Osnabrück,110968,418,757,0,2373,660.1367008743404
2022-05-04,3,3460,LK Vechta,55644,102,259,0,1164,810.032150760623
2022-05-04,3,3461,LK Wesermarsch,22390,150,406,0,802,905.9690027563147
2022-05-04,3,3462,LK Wittmund,15494,56,86,1,695,1211.1389934476508
2022-05-04,4,4011,SK Bremen,153240,580,1009,0,3717,656.0496176132643
2022-05-04,4,4012,SK Bremerhaven,35150,180,211,1,999,879.7344065095061
2022-05-04,5,5111,SK Düsseldorf,179419,852,612,3,2964,477.6615854690317
2022-05-04,5,5112,SK Duisburg,111376,897,294,0,1494,301.27953053631387
2022-05-04,5,5113,SK Essen,140661,759,334,0,2650,455.00201746177555
2022-05-04,5,5114,SK Krefeld,62760,270,219,0,915,403.3609000017633
2022-05-04,5,5116,SK Mönchengladbach,64341,330,436,1,1340,516.0495253499702
2022-05-04,5,5117,SK Mülheim a.d.Ruhr,41600,346,244,2,806,471.56288577763996
2022-05-04,5,5119,SK Oberhausen,49571,464,147,1,710,338.79541528683086
2022-05-04,5,5120,SK Remscheid,32830,269,117,0,528,473.47465834499087
2022-05-04,5,5122,SK Solingen,52253,298,167,0,843,529.5458971185919
2022-05-04,5,5124,SK Wuppertal,107778,642,350,0,1667,469.57217383466104
2022-05-04,5,5154,LK Kleve,76202,343,242,0,1368,436.2439649729261
2022-05-04,5,5158,LK Mettmann,138709,995,557,2,2011,415.2196266120473
2022-05-04,5,5162,LK Rhein-Kreis Neuss,119451,544,367,3,2441,540.0430530020951
2022-05-04,5,5166,LK Viersen,77290,379,362,0,1489,498.7673178444141
2022-05-04,5,5170,LK Wesel,117579,404,0,0,1560,339.0471471138612
2022-05-04,5,5314,SK Bonn,91512,389,294,0,1460,441.6493485672109
2022-05-04,5,5315,SK Köln,337860,1047,931,0,4319,398.6163333942472
2022-05-04,5,5316,SK Leverkusen,47750,173,151,0,709,432.5676458924377
2022-05-04,5,5334,StadtRegion Aachen,157453,834,773,5,3733,670.6417716584236
2022-05-04,5,5358,LK Düren,81149,419,320,0,1557,587.2369314324508
2022-05-04,5,5362,LK Rhein-Erft-Kreis,137094,557,366,3,2100,447.1786223065473
2022-05-04,5,5366,LK Euskirchen,56011,309,281,0,1222,628.7334262884663
2022-05-04,5,5370,LK Heinsberg,59366,492,535,5,2206,860.1798345148133
2022-05-04,5,5374,LK Oberbergischer Kreis,83811,432,247,0,1196,440.1930077033776
2022-05-04,5,5378,LK Rheinisch-Bergischer Kreis,75164,243,324,0,1153,407.02497573029746
2022-05-04,5,5382,LK Rhein-Sieg-Kreis,143652,761,919,0,2380,396.4189048511347
2022-05-04,5,5512,SK Bottrop,30432,172,115,0,462,393.5666337274679
2022-05-04,5,5513,SK Gelsenkirchen,69004,565,528,1,1053,406.3989502325312
2022-05-04,5,5515,SK Münster,88590,202,340,0,2331,736.7186783943263
2022-05-04,5,5554,LK Borken,131184,436,531,0,3029,814.470634421266
