Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-07,1,1001,SK Flensburg,24725,71,106,0,675,750.5504036293281
2022-05-07,1,1002,SK Kiel,58980,217,208,0,1908,773.7194901886043
2022-05-07,1,1003,SK Lübeck,53894,136,247,0,1907,883.5002733430316
2022-05-07,1,1004,SK Neumünster,19751,81,77,0,582,728.364933358363
2022-05-07,1,1051,LK Dithmarschen,32780,99,166,1,1261,946.3343614682067
2022-05-07,1,1053,LK Herzogtum Lauenburg,47002,153,263,0,1461,733.6105085562785
2022-05-07,1,1054,LK Nordfriesland,42305,137,216,0,1504,899.8067569265377
2022-05-07,1,1055,LK Ostholstein,40754,116,336,0,1780,883.4316854189103
2022-05-07,1,1056,LK Pinneberg,75472,473,344,3,1755,553.4793509626757
2022-05-07,1,1057,LK Plön,24423,52,121,0,964,745.2475010243288
2022-05-07,1,1058,LK Rendsburg-Eckernförde,62025,99,280,0,2414,878.5689589285389
2022-05-07,1,1059,LK Schleswig-Flensburg,46207,121,210,2,1585,782.148267677291
2022-05-07,1,1060,LK Segeberg,70180,277,321,1,2213,796.0231217199567
2022-05-07,1,1061,LK Steinburg,25196,66,378,0,1957,1497.2533778097409
2022-05-07,1,1062,LK Stormarn,57082,367,408,2,1760,718.3996016147664
2022-05-07,2,2000,SK Hamburg,556829,2569,2043,7,9593,517.8469056042771
2022-05-07,3,3101,SK Braunschweig,63511,276,296,0,1874,753.9396767795431
2022-05-07,3,3102,SK Salzgitter,33459,164,72,0,611,588.2579477403577
2022-05-07,3,3103,SK Wolfsburg,37156,186,92,0,710,573.3204134366925
2022-05-07,3,3151,LK Gifhorn,49859,300,164,0,1171,660.7345381911334
2022-05-07,3,3153,LK Goslar,32407,187,106,0,891,661.5288667141839
2022-05-07,3,3154,LK Helmstedt,24537,140,76,0,563,615.17952752464
2022-05-07,3,3155,LK Northeim,34072,137,122,0,1150,872.7195458822815
2022-05-07,3,3157,LK Peine,39428,149,150,0,895,658.8439680810341
2022-05-07,3,3158,LK Wolfenbüttel,29890,125,111,0,840,703.7474551989343
2022-05-07,3,3159,LK Göttingen,70391,384,562,0,2840,876.8138314294534
2022-05-07,3,3241,Region Hannover,329680,1617,955,1,6403,554.213947530143
2022-05-07,3,3251,LK Diepholz,60240,136,284,0,2322,1064.785942257603
2022-05-07,3,3252,LK Hameln-Pyrmont,39516,121,169,0,1065,716.7855700632656
2022-05-07,3,3254,LK Hildesheim,72791,456,270,5,2399,870.8942003310777
2022-05-07,3,3255,LK Holzminden,17932,130,69,0,565,804.7630578147478
2022-05-07,3,3256,LK Nienburg (Weser),33455,184,162,0,1236,1016.071355172839
2022-05-07,3,3257,LK Schaumburg,43291,180,206,0,1501,947.5651174829236
2022-05-07,3,3351,LK Celle,46587,149,161,1,1045,582.5426733412864
2022-05-07,3,3352,LK Cuxhaven,51182,224,234,1,1621,815.2857272187742
2022-05-07,3,3353,LK Harburg,64249,193,374,0,1703,665.1928004499719
2022-05-07,3,3354,LK Lüchow-Dannenberg,11367,33,57,0,510,1051.481351668969
2022-05-07,3,3355,LK Lüneburg,46605,110,277,0,1444,783.7815833039325
2022-05-07,3,3356,LK Osterholz,27970,83,136,0,900,785.06629448709
2022-05-07,3,3357,LK Rotenburg (Wümme),42704,153,203,1,1530,930.1703488442786
2022-05-07,3,3358,LK Heidekreis,34199,174,156,0,852,604.748553785002
