Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2022-04-01,1,1001,20315,62,209,0,1208,2022-04-01,2022-03-31
2022-04-01,1,1002,46005,194,718,0,5239,2022-04-01,2022-03-31
2022-04-01,1,1003,41020,130,374,0,3184,2022-04-01,2022-03-31
2022-04-01,1,1004,15768,69,254,0,1619,2022-04-01,2022-03-31
2022-04-01,1,1051,23862,90,0,0,2053,2022-04-01,2022-03-30
2022-04-01,1,1053,35545,148,445,0,2330,2022-04-01,2022-03-31
2022-04-01,1,1054,31924,128,388,1,2912,2022-04-01,2022-03-31
2022-04-01,1,1055,27654,111,576,0,2438,2022-04-01,2022-03-31
2022-04-01,1,1056,59046,448,1000,1,3690,2022-04-01,2022-03-31
2022-04-01,1,1057,17672,50,287,0,2085,2022-04-01,2022-03-31
2022-04-01,1,1058,45809,89,599,0,4558,2022-04-01,2022-03-31
2022-04-01,1,1059,34922,106,620,0,3371,2022-04-01,2022-03-31
2022-04-01,1,1060,50158,256,984,3,3791,2022-04-01,2022-03-31
2022-04-01,1,1061,17689,63,264,0,1143,2022-04-01,2022-03-31
2022-04-01,1,1062,44971,357,424,0,3122,2022-04-01,2022-03-31
2022-04-01,2,2000,447355,2392,5289,2,20187,2022-04-01,2022-03-31
2022-04-01,3,3101,50444,246,894,4,5443,2022-04-01,2022-03-31
2022-04-01,3,3102,27794,151,412,0,1798,2022-04-01,2022-03-31
2022-04-01,3,3103,31307,162,650,3,3011,2022-04-01,2022-03-31
2022-04-01,3,3151,40438,282,481,0,3133,2022-04-01,2022-03-31
2022-04-01,3,3153,26186,173,385,0,2283,2022-04-01,2022-03-31
2022-04-01,3,3154,19984,126,540,0,1522,2022-04-01,2022-03-31
2022-04-01,3,3155,26026,117,476,1,2875,2022-04-01,2022-03-31
2022-04-01,3,3157,31770,129,401,0,2533,2022-04-01,2022-03-31
2022-04-01,3,3158,23759,116,356,1,3370,2022-04-01,2022-03-31
2022-04-01,3,3159,56031,352,512,1,4225,2022-04-01,2022-03-31
2022-04-01,3,3241,279460,1466,3561,7,17996,2022-04-01,2022-03-31
2022-04-01,3,3251,44789,130,854,0,4486,2022-04-01,2022-03-31
2022-04-01,3,3252,32385,121,382,0,2385,2022-04-01,2022-03-31
2022-04-01,3,3254,58114,387,826,5,4776,2022-04-01,2022-03-31
2022-04-01,3,3255,13911,112,231,0,1427,2022-04-01,2022-03-31
2022-04-01,3,3256,24273,182,396,0,2151,2022-04-01,2022-03-31
2022-04-01,3,3257,33110,152,405,4,2738,2022-04-01,2022-03-31
2022-04-01,3,3351,37598,128,963,0,4604,2022-04-01,2022-03-31
2022-04-01,3,3352,37037,213,752,3,4680,2022-04-01,2022-03-31
2022-04-01,3,3353,49119,171,412,0,4091,2022-04-01,2022-03-31
2022-04-01,3,3354,7780,32,61,0,462,2022-04-01,2022-03-31
2022-04-01,3,3355,35092,100,713,0,3340,2022-04-01,2022-03-31
2022-04-01,3,3356,20542,78,482,0,2050,2022-04-01,2022-03-31
2022-04-01,3,3357,30389,128,687,0,3334,2022-04-01,2022-03-31
2022-04-01,3,3358,26280,147,451,0,2222,2022-04-01,2022-03-31
2022-04-01,3,3359,37071,184,651,0,3474,2022-04-01,2022-03-31
2022-04-01,3,3360,14989,142,445,0,2066,2022-04-01,2022-03-31
2022-04-01,3,3361,27991,135,506,0,2510,2022-04-01,2022-03-31
2022-04-01,3,3401,17083,86,277,0,1294,2022-04-01,2022-03-31
2022-04-01,3,3402,11332,35,218,1,1012,2022-04-01,2022-03-31
2022-04-01,3,3403,31572,57,638,0,3112,2022-04-01,2022-03-31
2022-04-01,3,3404,39479,137,704,0,3218,2022-04-01,2022-03-31
2022-04-01,3,3405,14127,88,450,1,1322,2022-04-01,2022-03-31
2022-04-01,3,3451,20058,87,433,0,2272,2022-04-01,2022-03-31
2022-04-01,3,3452,36943,109,980,1,4041,2022-04-01,2022-03-31
2022-04-01,3,3453,44746,211,693,0,2846,2022-04-01,2022-03-31
2022-04-01,3,3454,91050,280,1450,0,8945,2022-04-01,2022-03-31
2022-04-01,3,3455,15139,54,1129,1,1564,2022-04-01,2022-03-31
2022-04-01,3,3456,37181,158,679,0,4409,2022-04-01,2022-03-31
2022-04-01,3,3457,34805,101,771,0,3966,2022-04-01,2022-03-31
2022-04-01,3,3458,26481,144,468,2,2592,2022-04-01,2022-03-31
2022-04-01,3,3459,90016,392,1442,0,7342,2022-04-01,2022-03-31
2022-04-01,3,3460,42159,101,1452,0,3007,2022-04-01,2022-03-31
2022-04-01,3,3461,16355,144,350,0,1586,2022-04-01,2022-03-31
2022-04-01,3,3462,9906,49,429,0,2338,2022-04-01,2022-03-31
2022-04-01,4,4011,126665,546,2088,0,10508,2022-04-01,2022-03-31
2022-04-01,4,4012,29082,169,386,0,2194,2022-04-01,2022-03-31
2022-04-01,5,5111,158416,800,1339,5,8245,2022-04-01,2022-03-31
2022-04-01,5,5112,101017,869,726,0,3996,2022-04-01,2022-03-31
2022-04-01,5,5113,120185,749,1271,0,5352,2022-04-01,2022-03-31
2022-04-01,5,5114,54261,255,449,1,1859,2022-04-01,2022-03-31
2022-04-01,5,5116,54433,306,395,0,2848,2022-04-01,2022-03-31
2022-04-01,5,5117,35766,322,356,1,1352,2022-04-01,2022-03-31
2022-04-01,5,5119,43432,452,449,4,1914,2022-04-01,2022-03-31
2022-04-01,5,5120,29262,255,190,2,1293,2022-04-01,2022-03-31
2022-04-01,5,5122,46317,290,352,4,2278,2022-04-01,2022-03-31
2022-04-01,5,5124,95825,624,732,9,4617,2022-04-01,2022-03-31
2022-04-01,5,5154,64148,319,761,2,3977,2022-04-01,2022-03-31
2022-04-01,5,5158,113962,970,1237,1,1673,2022-04-01,2022-03-31
2022-04-01,5,5162,101867,501,1291,1,7302,2022-04-01,2022-03-31
2022-04-01,5,5166,65384,371,757,0,4486,2022-04-01,2022-03-31
2022-04-01,5,5170,99986,395,1263,0,5672,2022-04-01,2022-03-31
2022-04-01,5,5314,81288,371,606,4,4190,2022-04-01,2022-03-31
2022-04-01,5,5315,308563,1018,1845,2,11822,2022-04-01,2022-03-31
2022-04-01,5,5316,42722,161,391,0,2589,2022-04-01,2022-03-31
2022-04-01,5,5334,134209,774,709,0,6536,2022-04-01,2022-03-31
2022-04-01,5,5358,71071,400,670,2,3886,2022-04-01,2022-03-31
2022-04-01,5,5362,120629,541,1075,2,5912,2022-04-01,2022-03-31
2022-04-01,5,5366,48526,292,525,0,3069,2022-04-01,2022-03-31
2022-04-01,5,5370,50433,474,392,0,1918,2022-04-01,2022-03-31
2022-04-01,5,5374,73767,411,552,3,3872,2022-04-01,2022-03-31
2022-04-01,5,5378,64926,230,749,1,3463,2022-04-01,2022-03-31
2022-04-01,5,5382,125451,720,797,0,4635,2022-04-01,2022-03-31
2022-04-01,5,5512,26377,168,283,2,1391,2022-04-01,2022-03-31
2022-04-01,5,5513,60791,546,465,0,2697,2022-04-01,2022-03-31
2022-04-01,5,5515,67025,189,969,0,5088,2022-04-01,2022-03-31
2022-04-01,5,5554,104013,400,1745,1,8127,2022-04-01,2022-03-31
2022-04-01,5,5558,49279,126,656,1,4636,2022-04-01,2022-03-31
2022-04-01,5,5562,134838,1222,1278,0,7348,2022-04-01,2022-03-31
2022-04-01,5,5566,111958,437,2753,0,9548,2022-04-01,2022-03-31
2022-04-01,5,5570,67391,336,407,1,4570,2022-04-01,2022-03-31
2022-04-01,5,5711,77426,520,719,2,3287,2022-04-01,2022-03-31
2022-04-01,5,5754,102650,442,1107,3,6053,2022-04-01,2022-03-31
2022-04-01,5,5758,67792,301,1491,6,3866,2022-04-01,2022-03-31
2022-04-01,5,5762,30642,194,364,0,2228,2022-04-01,2022-03-31
2022-04-01,5,5766,81568,550,948,3,4450,2022-04-01,2022-03-31
2022-04-01,5,5770,90656,430,1522,1,8212,2022-04-01,2022-03-31
2022-04-01,5,5774,61822,213,806,-1,5321,2022-04-01,2022-03-31
2022-04-01,5,5911,76850,394,1013,1,4715,2022-04-01,2022-03-31
2022-04-01,5,5913,139533,518,1652,2,7977,2022-04-01,2022-03-31
2022-04-01,5,5914,47405,441,309,1,2115,2022-04-01,2022-03-31
2022-04-01,5,5915,46258,275,487,0,2255,2022-04-01,2022-03-31
2022-04-01,5,5916,39439,342,358,1,1984,2022-04-01,2022-03-31
2022-04-01,5,5954,66596,505,863,0,2099,2022-04-01,2022-03-31
2022-04-01,5,5958,60848,260,1078,0,4108,2022-04-01,2022-03-31
2022-04-01,5,5962,104130,592,893,1,5571,2022-04-01,2022-03-31
2022-04-01,5,5966,29604,200,304,0,1744,2022-04-01,2022-03-31
2022-04-01,5,5970,66318,256,933,0,4179,2022-04-01,2022-03-31
2022-04-01,5,5974,66874,324,606,3,4066,2022-04-01,2022-03-31
2022-04-01,5,5978,83063,623,732,1,4536,2022-04-01,2022-03-31
2022-04-01,6,6411,34834,197,365,0,1988,2022-04-01,2022-03-31
2022-04-01,6,6412,196406,1177,1943,4,10684,2022-04-01,2022-03-31
2022-04-01,6,6413,38049,260,285,0,1501,2022-04-01,2022-03-31
2022-04-01,6,6414,70507,374,632,0,4335,2022-04-01,2022-03-31
2022-04-01,6,6431,65466,438,940,1,6065,2022-04-01,2022-03-31
2022-04-01,6,6432,63315,405,833,3,4539,2022-04-01,2022-03-31
2022-04-01,6,6433,63613,367,957,1,3383,2022-04-01,2022-03-31
2022-04-01,6,6434,48163,258,536,0,3500,2022-04-01,2022-03-31
