Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-06-02,1,1001,SK Flensburg,26505,73,47,0,372,413.636666889052
2022-06-02,1,1002,SK Kiel,63655,221,168,0,977,396.18655236596766
2022-06-02,1,1003,SK Lübeck,58065,137,143,0,752,348.39654197900353
2022-06-02,1,1004,SK Neumünster,20992,86,88,0,291,364.1824666791815
2022-06-02,1,1051,LK Dithmarschen,35040,104,80,0,427,320.4478765637781
2022-06-02,1,1053,LK Herzogtum Lauenburg,50516,154,157,0,579,290.73270667630754
2022-06-02,1,1054,LK Nordfriesland,46009,149,145,0,686,410.41717769388623
2022-06-02,1,1055,LK Ostholstein,44225,118,0,0,571,283.3929732439314
2022-06-02,1,1056,LK Pinneberg,81758,479,327,0,1193,376.2398095147989
2022-06-02,1,1057,LK Plön,27090,67,98,2,512,395.8161001291041
2022-06-02,1,1058,LK Rendsburg-Eckernförde,68310,102,254,0,1340,487.68948010117737
2022-06-02,1,1059,LK Schleswig-Flensburg,50197,125,191,0,793,391.32086830794435
2022-06-02,1,1060,LK Segeberg,75764,292,360,0,1017,365.8181268816972
2022-06-02,1,1061,LK Steinburg,32423,66,117,0,488,373.35699967866816
2022-06-02,1,1062,LK Stormarn,61409,373,171,0,759,309.809828196368
2022-06-02,2,2000,SK Hamburg,585743,2656,847,1,4521,244.05148131313837
2022-06-02,3,3101,SK Braunschweig,67389,294,144,0,647,260.2982768817312
2022-06-02,3,3102,SK Salzgitter,34541,165,50,0,158,152.11907650241656
2022-06-02,3,3103,SK Wolfsburg,38687,193,68,0,276,222.86821705426357
2022-06-02,3,3151,LK Gifhorn,52149,333,114,0,448,252.78315380839263
2022-06-02,3,3153,LK Goslar,33969,207,70,0,274,203.43311950582086
2022-06-02,3,3154,LK Helmstedt,25702,143,28,1,122,133.307108984025
2022-06-02,3,3155,LK Northeim,35982,141,93,1,284,215.5237835048417
2022-06-02,3,3157,LK Peine,41464,156,67,0,291,214.2163069403139
2022-06-02,3,3158,LK Wolfenbüttel,31684,128,69,0,302,253.01396603580736
2022-06-02,3,3159,LK Göttingen,76967,388,498,0,858,264.89657301636305
2022-06-02,3,3241,Region Hannover,344927,1679,1065,9,2397,207.47318947833088
2022-06-02,3,3251,LK Diepholz,64686,146,197,2,750,343.923107964342
2022-06-02,3,3252,LK Hameln-Pyrmont,41829,120,89,0,411,276.6186566159645
2022-06-02,3,3254,LK Hildesheim,76992,481,272,1,754,273.7199779281503
2022-06-02,3,3255,LK Holzminden,19011,138,52,0,166,236.443659464156
2022-06-02,3,3256,LK Nienburg (Weser),35549,203,95,0,323,265.52673763820957
2022-06-02,3,3257,LK Schaumburg,45827,189,150,1,482,304.2814034821913
2022-06-02,3,3351,LK Celle,49167,153,130,0,512,285.41803708204657
2022-06-02,3,3352,LK Cuxhaven,54957,245,155,0,710,357.09615442648345
2022-06-02,3,3353,LK Harburg,69756,207,394,0,963,376.14836572714205
2022-06-02,3,3354,LK Lüchow-Dannenberg,12430,35,43,0,153,315.44440550069066
2022-06-02,3,3355,LK Lüneburg,49897,130,0,0,359,194.85982576600537
2022-06-02,3,3356,LK Osterholz,30254,84,120,0,391,341.0676901605024
2022-06-02,3,3357,LK Rotenburg (Wümme),46390,174,147,2,568,345.3181425774838
2022-06-02,3,3358,LK Heidekreis,36593,181,114,2,319,226.42580828335167
2022-06-02,3,3359,LK Stade,55954,205,233,1,848,412.9394176969862
2022-06-02,3,3360,LK Uelzen,24425,190,88,0,341,368.38580040187543
2022-06-02,3,3361,LK Verden,39790,147,166,0,631,458.66224722694693
2022-06-02,3,3401,SK Delmenhorst,23217,99,42,3,203,261.9253448253616
2022-06-02,3,3402,SK Emden,15434,41,21,0,100,200.5052732886875
2022-06-02,3,3403,SK Oldenburg,48055,62,219,0,756,445.741576014858
2022-06-02,3,3404,SK Osnabrück,51921,152,140,0,478,291.06763364449563
2022-06-02,3,3405,SK Wilhelmshaven,20198,118,66,0,180,239.39672026493238
2022-06-02,3,3451,LK Ammerland,33693,92,190,0,596,474.35989271189004
2022-06-02,3,3452,LK Aurich,56867,145,137,0,492,258.7050026816982
2022-06-02,3,3453,LK Cloppenburg,69750,242,138,10,443,256.61522776773717
2022-06-02,3,3454,LK Emsland,129971,290,432,1,1273,387.0124342565287
2022-06-02,3,3455,LK Friesland,24200,62,125,0,232,234.41210051429206
2022-06-02,3,3456,LK Grafschaft Bentheim,51897,176,141,0,540,391.61366586651775
2022-06-02,3,3457,LK Leer,50326,119,156,0,372,216.93112436801314
2022-06-02,3,3458,LK Oldenburg,40761,155,182,2,708,538.5381882905976
2022-06-02,3,3459,LK Osnabrück,119845,422,386,0,1061,295.15593747478937
2022-06-02,3,3460,LK Vechta,63921,102,106,0,395,274.8820442873248
2022-06-02,3,3461,LK Wesermarsch,24473,160,71,0,218,246.26090099859925
2022-06-02,3,3462,LK Wittmund,16820,60,40,0,168,292.76453366792134
2022-06-02,4,4011,SK Bremen,164052,591,333,0,1398,246.7466681257314
2022-06-02,4,4012,SK Bremerhaven,37313,184,44,0,244,214.8700652535731
2022-06-02,5,5111,SK Düsseldorf,188161,905,397,3,1620,261.07009732113073
2022-06-02,5,5112,SK Duisburg,115433,907,126,0,665,134.10367323068857
2022-06-02,5,5113,SK Essen,150091,763,430,0,1111,190.75744958491796
2022-06-02,5,5114,SK Krefeld,65447,276,95,0,348,153.40939147608046
2022-06-02,5,5116,SK Mönchengladbach,72445,333,443,0,653,251.47786571158994
2022-06-02,5,5117,SK Mülheim a.d.Ruhr,43898,350,80,0,315,184.29566875925136
2022-06-02,5,5119,SK Oberhausen,51664,468,107,0,324,154.60523176469465
2022-06-02,5,5120,SK Remscheid,34324,275,54,0,290,260.05236916675636
2022-06-02,5,5122,SK Solingen,55010,305,134,0,673,422.75728204129575
2022-06-02,5,5124,SK Wuppertal,113116,646,206,0,875,246.47609604398824
2022-06-02,5,5154,LK Kleve,80562,363,155,2,562,179.2171844406319
2022-06-02,5,5158,LK Mettmann,146251,1020,272,0,1286,265.52582785832567
2022-06-02,5,5162,LK Rhein-Kreis Neuss,126474,560,313,0,978,216.37120271857805
2022-06-02,5,5166,LK Viersen,82184,383,181,0,860,288.0724602727979
2022-06-02,5,5170,LK Wesel,124828,438,241,4,1031,224.07539017589156
2022-06-02,5,5314,SK Bonn,95153,405,114,0,544,164.55975727435802
2022-06-02,5,5315,SK Köln,352465,1063,707,0,2231,205.9071636495868
2022-06-02,5,5316,SK Leverkusen,49918,175,76,0,357,217.80909673286354
2022-06-02,5,5334,StadtRegion Aachen,167073,866,346,3,1352,242.88981389825577
2022-06-02,5,5358,LK Düren,85973,424,202,0,720,271.55465037338763
2022-06-02,5,5362,LK Rhein-Erft-Kreis,144742,561,417,0,1321,281.2966476509281
2022-06-02,5,5366,LK Euskirchen,59790,317,190,0,698,359.1292402204169
2022-06-02,5,5370,LK Heinsberg,66326,526,354,0,1027,400.4554351979661
2022-06-02,5,5374,LK Oberbergischer Kreis,88040,441,190,0,600,220.83261256022288
2022-06-02,5,5378,LK Rheinisch-Bergischer Kreis,80926,245,174,0,601,212.16132733209778
2022-06-02,5,5382,LK Rhein-Sieg-Kreis,158301,781,612,3,1204,200.5413283364564
2022-06-02,5,5512,SK Bottrop,32188,178,57,0,242,206.1539510001022
2022-06-02,5,5513,SK Gelsenkirchen,72307,568,124,0,418,161.32455954149862
2022-06-02,5,5515,SK Münster,95080,206,290,0,1076,340.0726288941635
2022-06-02,5,5554,LK Borken,139389,447,301,1,1539,413.8231450559024
2022-06-02,5,5558,LK Coesfeld,69532,139,227,0,1014,459.42223349885825
2022-06-02,5,5562,LK Recklinghausen,164481,1351,333,9,1232,200.78259579953684
2022-06-02,5,5566,LK Steinfurt,148635,481,423,0,1408,314.1475735000458
2022-06-02,5,5570,LK Warendorf,89002,346,252,0,971,350.01459896113073
2022-06-02,5,5711,SK Bielefeld,108289,555,213,1,706,211.6884401920188
2022-06-02,5,5754,LK Gütersloh,125828,480,299,0,840,230.2517967863428
2022-06-02,5,5758,LK Herford,87374,333,170,0,560,223.51095802384384
2022-06-02,5,5762,LK Höxter,38081,205,109,1,288,206.11326210020826
2022-06-02,5,5766,LK Lippe,105132,597,206,0,662,190.79459319249503
2022-06-02,5,5770,LK Minden-Lübbecke,114162,461,205,0,797,256.87304605666037
2022-06-02,5,5774,LK Paderborn,80393,218,94,0,561,181.94496245966238
2022-06-02,5,5911,SK Bochum,93250,427,190,0,632,173.41008741843964
2022-06-02,5,5913,SK Dortmund,172323,541,271,0,1351,229.88075467588686
2022-06-02,5,5914,SK Hagen,57784,483,105,0,434,230.0105465665361
2022-06-02,5,5915,SK Hamm,56983,282,116,0,422,235.79766102130563
2022-06-02,5,5916,SK Herne,46883,365,57,0,317,201.98802089970692
2022-06-02,5,5954,LK Ennepe-Ruhr-Kreis,85322,563,168,-1,606,187.54061832698912
2022-06-02,5,5958,LK Hochsauerlandkreis,77857,271,177,0,750,289.54175192062695
2022-06-02,5,5962,LK Märkischer Kreis,129401,642,217,0,1075,263.0535748369068
2022-06-02,5,5966,LK Olpe,36717,202,49,0,164,122.97356068445285
2022-06-02,5,5970,LK Siegen-Wittgenstein,85806,271,176,1,681,247.19500818538538
2022-06-02,5,5974,LK Soest,83459,376,177,0,556,184.70778961915647
2022-06-02,5,5978,LK Unna,106730,667,347,0,1236,314.0100300291145
2022-06-02,6,6411,SK Darmstadt,44408,211,61,0,329,206.6920476962318
2022-06-02,6,6412,SK Frankfurt am Main,235900,1232,365,1,2186,286.08671070953693
2022-06-02,6,6413,SK Offenbach,43903,270,62,0,303,231.48855545029488
2022-06-02,6,6414,SK Wiesbaden,86663,418,126,0,845,303.2924277392331
2022-06-02,6,6431,LK Bergstraße,84332,469,251,5,981,361.97258454329096
2022-06-02,6,6432,LK Darmstadt-Dieburg,81400,443,185,3,810,272.08507865274214
2022-06-02,6,6433,LK Groß-Gerau,79344,375,146,0,715,259.2392506354081
2022-06-02,6,6434,LK Hochtaunuskreis,64359,270,168,0,964,406.26935995718156
2022-06-02,6,6435,LK Main-Kinzig-Kreis,131753,879,294,6,1226,290.7355894984218
2022-06-02,6,6436,LK Main-Taunus-Kreis,68293,300,155,0,807,337.28433863849136
2022-06-02,6,6437,LK Odenwaldkreis,30041,225,40,0,195,201.54205510883273
2022-06-02,6,6438,LK Offenbach,109031,766,232,0,933,261.68025085403684
2022-06-02,6,6439,LK Rheingau-Taunus-Kreis,53353,218,89,0,748,399.0759364679646
2022-06-02,6,6440,LK Wetteraukreis,88045,656,246,1,914,294.50335585607354
2022-06-02,6,6531,LK Gießen,84479,414,193,1,973,358.1590697434727
2022-06-02,6,6532,LK Lahn-Dill-Kreis,77398,326,202,0,738,291.270182695078
2022-06-02,6,6533,LK Limburg-Weilburg,52204,352,125,0,591,343.0243019078187
2022-06-02,6,6534,LK Marburg-Biedenkopf,73317,350,274,0,938,381.4512226365681
2022-06-02,6,6535,LK Vogelsbergkreis,31880,125,134,0,407,385.76005156104867
2022-06-02,6,6611,SK Kassel,53333,273,266,0,702,349.17034737973023
2022-06-02,6,6631,LK Fulda,85443,387,130,0,630,282.48207583971157
2022-06-02,6,6632,LK Hersfeld-Rotenburg,33848,224,87,0,269,223.60021279425453
2022-06-02,6,6633,LK Kassel,57178,293,292,0,924,389.8619028129971
2022-06-02,6,6634,LK Schwalm-Eder-Kreis,47625,286,186,0,568,315.83629893238435
2022-06-02,6,6635,LK Waldeck-Frankenberg,44059,187,174,0,494,315.59848717162424
2022-06-02,6,6636,LK Werra-Meißner-Kreis,26316,207,90,0,286,285.8685004897747
2022-06-02,7,7111,SK Koblenz,33002,185,78,0,234,206.37104455497936
2022-06-02,7,7131,LK Ahrweiler,31790,97,56,0,235,180.10561086458358
2022-06-02,7,7132,LK Altenkirchen,33987,141,49,0,289,223.88001890198086
2022-06-02,7,7133,LK Bad Kreuznach,48589,195,100,0,369,232.44680180917942
2022-06-02,7,7134,LK Birkenfeld,23341,152,26,0,103,127.42793517258443
2022-06-02,7,7135,LK Cochem-Zell,17215,95,45,0,173,280.9444931631427
2022-06-02,7,7137,LK Mayen-Koblenz,61130,231,135,0,457,212.7699198271768
2022-06-02,7,7138,LK Neuwied,46257,259,57,0,291,158.9026434628763
2022-06-02,7,7140,LK Rhein-Hunsrück-Kreis,30506,130,85,0,295,285.2970474173364
2022-06-02,7,7141,LK Rhein-Lahn-Kreis,31913,121,45,0,223,181.9309152022452
2022-06-02,7,7143,LK Westerwaldkreis,57537,237,174,0,563,277.57235123009417
2022-06-02,7,7211,SK Trier,29038,60,91,0,204,184.32513508141028
2022-06-02,7,7231,LK Bernkastel-Wittlich,28115,114,41,0,153,135.77672272263388
2022-06-02,7,7232,LK Bitburg-Prüm,24342,50,51,0,107,106.94118234970766
2022-06-02,7,7233,LK Vulkaneifel,19322,88,23,0,195,322.3620042650973
2022-06-02,7,7235,LK Trier-Saarburg,39593,134,83,0,234,155.447642709572
2022-06-02,7,7311,SK Frankenthal,14323,88,26,0,68,139.4871794871795
2022-06-02,7,7312,SK Kaiserslautern,30849,223,102,0,264,264.89534627039393
2022-06-02,7,7313,SK Landau i.d.Pfalz,11675,65,118,0,103,220.62761058155726
2022-06-02,7,7314,SK Ludwigshafen,52184,422,38,0,186,107.79046923625236
2022-06-02,7,7315,SK Mainz,66486,258,134,0,701,322.85847192605115
2022-06-02,7,7316,SK Neustadt a.d.Weinstraße,15120,63,21,0,84,157.58076013957154
2022-06-02,7,7317,SK Pirmasens,10423,96,9,0,47,116.9852648347272
2022-06-02,7,7318,SK Speyer,16511,116,17,0,66,130.07232809759367
2022-06-02,7,7319,SK Worms,26521,144,56,0,141,168.94523059226685
2022-06-02,7,7320,SK Zweibrücken,8927,27,16,0,68,199.9941178200641
2022-06-02,7,7331,LK Alzey-Worms,37255,195,103,0,231,176.72034579046016
2022-06-02,7,7332,LK Bad Dürkheim,34087,220,54,0,232,174.4308441851373
2022-06-02,7,7333,LK Donnersbergkreis,21857,116,49,0,184,243.58278505143036
2022-06-02,7,7334,LK Germersheim,43358,208,57,0,245,189.91364742725145
2022-06-02,7,7335,LK Kaiserslautern,37384,154,77,0,244,229.4958615500376
2022-06-02,7,7336,LK Kusel,18988,107,30,0,118,168.31895014620926
2022-06-02,7,7337,LK Südliche Weinstraße,26103,175,195,0,190,171.5064585721636
2022-06-02,7,7338,LK Rhein-Pfalz-Kreis,43311,285,78,0,225,145.39204156273829
2022-06-02,7,7339,LK Mainz-Bingen,60717,294,116,0,659,311.54709845171965
2022-06-02,7,7340,LK Südwestpfalz,23850,139,53,0,192,202.29265003371546
2022-06-02,8,8111,SK Stuttgart,188627,683,281,1,1085,172.138885142907
2022-06-02,8,8115,LK Böblingen,129879,469,184,1,778,198.015769996284
2022-06-02,8,8116,LK Esslingen,174379,808,193,0,948,177.6555094758975
2022-06-02,8,8117,LK Göppingen,84303,391,114,0,334,129.06666254477724
2022-06-02,8,8118,LK Ludwigsburg,168426,714,237,0,934,171.38526637197208
2022-06-02,8,8119,LK Rems-Murr-Kreis,141031,601,236,0,876,205.01490804753723
2022-06-02,8,8121,SK Heilbronn,46139,273,41,-1,159,125.73344509639564
2022-06-02,8,8125,LK Heilbronn,121306,340,172,0,632,182.46752684322516
2022-06-02,8,8126,LK Hohenlohekreis,39554,179,76,0,190,168.49199663016006
2022-06-02,8,8127,LK Schwäbisch Hall,66734,337,77,5,297,150.10613565147074
2022-06-02,8,8128,LK Main-Tauber-Kreis,44168,200,97,0,267,201.22999005155106
2022-06-02,8,8135,LK Heidenheim,47408,300,86,0,225,169.41240249375056
2022-06-02,8,8136,LK Ostalbkreis,110543,576,168,0,608,193.44944542371155
2022-06-02,8,8211,SK Baden-Baden,16607,104,29,0,130,234.4496744756443
2022-06-02,8,8212,SK Karlsruhe,91300,357,131,0,651,211.06485624246196
2022-06-02,8,8215,LK Karlsruhe,145831,702,207,1,911,203.87063278221873
2022-06-02,8,8216,LK Rastatt,78459,369,141,1,551,237.40687919824552
2022-06-02,8,8221,SK Heidelberg,42900,122,60,0,253,159.37911440648602
2022-06-02,8,8222,SK Mannheim,100660,484,145,0,603,194.6913512483816
2022-06-02,8,8225,LK Neckar-Odenwald-Kreis,50189,215,76,0,270,187.76469606459108
2022-06-02,8,8226,LK Rhein-Neckar-Kreis,170630,689,270,0,1183,215.78416476206283
2022-06-02,8,8231,SK Pforzheim,44702,327,33,1,179,142.04545454545456
2022-06-02,8,8235,LK Calw,53184,284,79,0,306,191.0720641402694
2022-06-02,8,8236,LK Enzkreis,66477,340,97,0,369,184.72906403940885
2022-06-02,8,8237,LK Freudenstadt,41565,243,101,0,279,235.71356155587847
2022-06-02,8,8311,SK Freiburg i.Breisgau,76438,261,111,0,540,233.82696804364772
2022-06-02,8,8315,LK Breisgau-Hochschwarzwald,83034,328,119,0,508,191.79437226985618
2022-06-02,8,8316,LK Emmendingen,55540,241,103,0,335,200.76470376718487
2022-06-02,8,8317,LK Ortenaukreis,157348,812,445,0,704,162.74446345184705
2022-06-02,8,8325,LK Rottweil,52418,280,44,0,183,130.55947947433756
2022-06-02,8,8326,LK Schwarzwald-Baar-Kreis,75861,362,69,0,269,126.36701867789094
2022-06-02,8,8327,LK Tuttlingen,51316,255,27,0,167,117.86959529086263
2022-06-02,8,8335,LK Konstanz,92433,431,98,0,440,153.37637167277848
2022-06-02,8,8336,LK Lörrach,69863,418,77,1,435,190.087483940885
2022-06-02,8,8337,LK Waldshut,53725,320,81,0,275,160.59613284512108
2022-06-02,8,8415,LK Reutlingen,97385,447,142,0,437,152.00158610350715
2022-06-02,8,8416,LK Tübingen,73603,248,131,0,518,226.7246171286509
2022-06-02,8,8417,LK Zollernalbkreis,66059,244,55,0,345,181.71092688373662
2022-06-02,8,8421,SK Ulm,43242,117,70,0,229,181.16371978956528
2022-06-02,8,8425,LK Alb-Donau-Kreis,69061,241,76,0,287,144.80030675465682
2022-06-02,8,8426,LK Biberach,74943,285,52,0,260,128.55377008652658
2022-06-02,8,8435,LK Bodenseekreis,71577,337,82,0,301,138.13612603888924
2022-06-02,8,8436,LK Ravensburg,101073,224,158,1,316,110.53279605999552
2022-06-02,8,8437,LK Sigmaringen,50588,172,51,0,250,190.9183938417363
2022-06-02,9,9161,SK Ingolstadt,50593,244,61,0,220,160.64022431216776
2022-06-02,9,9162,SK München,526438,2024,720,0,3384,227.38848624044317
2022-06-02,9,9163,SK Rosenheim,26307,126,24,0,108,169.8353540595367
2022-06-02,9,9171,LK Altötting,45798,332,72,0,332,297.3471617676035
2022-06-02,9,9172,LK Berchtesgadener Land,43378,186,68,0,205,192.8014521241077
2022-06-02,9,9173,LK Bad Tölz-Wolfratshausen,48055,178,65,0,292,227.74779271831028
2022-06-02,9,9174,LK Dachau,61043,239,190,0,604,389.3834976179271
2022-06-02,9,9175,LK Ebersberg,54835,284,73,0,489,339.36887106064916
2022-06-02,9,9176,LK Eichstätt,49722,140,59,0,288,216.26654852105221
2022-06-02,9,9177,LK Erding,57035,189,23,2,361,259.916049276051
2022-06-02,9,9178,LK Freising,66587,221,61,1,405,224.60942915929522
2022-06-02,9,9179,LK Fürstenfeldbruck,76807,227,113,0,515,235.43933436957118
2022-06-02,9,9180,LK Garmisch-Partenkirchen,30406,149,0,0,145,164.25197385561685
2022-06-02,9,9181,LK Landsberg a.Lech,42813,122,76,0,327,270.20550492071493
2022-06-02,9,9182,LK Miesbach,39008,186,67,1,268,267.51045586576566
