Datenstand,IdBundesland,IdLandkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,report_date,meldedatum_max
2021-02-13,1,1001,1270,27,10,0,112,2021-02-13,2021-02-12
2021-02-13,1,1002,3182,75,14,0,83,2021-02-13,2021-02-12
2021-02-13,1,1003,4051,64,13,1,197,2021-02-13,2021-02-12
2021-02-13,1,1004,1073,20,1,0,31,2021-02-13,2021-02-12
2021-02-13,1,1051,1285,40,3,0,24,2021-02-13,2021-02-12
2021-02-13,1,1053,2819,65,15,1,156,2021-02-13,2021-02-12
2021-02-13,1,1054,1910,59,14,0,163,2021-02-13,2021-02-12
2021-02-13,1,1055,2035,54,17,2,136,2021-02-13,2021-02-12
2021-02-13,1,1056,7162,262,25,5,293,2021-02-13,2021-02-12
2021-02-13,1,1057,805,21,4,1,27,2021-02-13,2021-02-12
2021-02-13,1,1058,2408,36,8,0,67,2021-02-13,2021-02-12
2021-02-13,1,1059,1683,45,38,0,143,2021-02-13,2021-02-12
2021-02-13,1,1060,3937,123,25,1,112,2021-02-13,2021-02-12
2021-02-13,1,1061,1283,22,2,1,47,2021-02-13,2021-02-12
2021-02-13,1,1062,4448,206,18,6,150,2021-02-13,2021-02-12
2021-02-13,2,2000,48686,1188,228,10,1103,2021-02-13,2021-02-12
2021-02-13,3,3101,3608,106,23,1,115,2021-02-13,2021-02-12
2021-02-13,3,3102,2373,47,14,0,85,2021-02-13,2021-02-11
2021-02-13,3,3103,1979,67,8,0,57,2021-02-13,2021-02-11
2021-02-13,3,3151,3574,127,25,5,79,2021-02-13,2021-02-12
2021-02-13,3,3153,1567,82,10,4,57,2021-02-13,2021-02-12
2021-02-13,3,3154,1477,53,28,0,82,2021-02-13,2021-02-12
2021-02-13,3,3155,1402,26,19,1,39,2021-02-13,2021-02-12
2021-02-13,3,3157,2865,57,27,1,109,2021-02-13,2021-02-11
2021-02-13,3,3158,1550,55,6,0,59,2021-02-13,2021-02-12
2021-02-13,3,3159,5091,182,22,0,125,2021-02-13,2021-02-12
2021-02-13,3,3241,28613,668,151,5,1042,2021-02-13,2021-02-12
2021-02-13,3,3251,4272,81,17,0,86,2021-02-13,2021-02-11
2021-02-13,3,3252,2584,63,8,0,59,2021-02-13,2021-02-11
2021-02-13,3,3254,5626,200,34,2,190,2021-02-13,2021-02-11
2021-02-13,3,3255,928,45,7,0,36,2021-02-13,2021-02-12
2021-02-13,3,3256,2432,88,21,2,152,2021-02-13,2021-02-12
2021-02-13,3,3257,2688,40,15,0,61,2021-02-13,2021-02-12
2021-02-13,3,3351,2464,43,5,0,62,2021-02-13,2021-02-12
2021-02-13,3,3352,2733,105,29,1,134,2021-02-13,2021-02-12
2021-02-13,3,3353,4021,74,16,0,147,2021-02-13,2021-02-12
2021-02-13,3,3354,482,18,4,1,13,2021-02-13,2021-02-12
2021-02-13,3,3355,1843,37,13,0,54,2021-02-13,2021-02-12
2021-02-13,3,3356,1705,50,6,1,43,2021-02-13,2021-02-12
2021-02-13,3,3357,2350,72,8,0,34,2021-02-13,2021-02-12
2021-02-13,3,3358,2114,88,11,0,39,2021-02-13,2021-02-12
2021-02-13,3,3359,2852,94,24,1,44,2021-02-13,2021-02-11
2021-02-13,3,3360,1292,54,41,2,119,2021-02-13,2021-02-12
2021-02-13,3,3361,2575,39,11,1,36,2021-02-13,2021-02-12
2021-02-13,3,3401,2186,51,8,0,47,2021-02-13,2021-02-12
2021-02-13,3,3402,539,6,1,0,25,2021-02-13,2021-02-11
2021-02-13,3,3403,2398,38,5,0,56,2021-02-13,2021-02-12
2021-02-13,3,3404,4175,75,26,0,85,2021-02-13,2021-02-11
2021-02-13,3,3405,1040,37,10,0,35,2021-02-13,2021-02-11
2021-02-13,3,3451,1719,34,5,0,38,2021-02-13,2021-02-12
2021-02-13,3,3452,1998,36,0,0,51,2021-02-13,2021-02-11
2021-02-13,3,3453,6757,123,48,9,138,2021-02-13,2021-02-12
2021-02-13,3,3454,7001,127,16,0,237,2021-02-13,2021-02-12
