Datenstand,IdBundesland,IdLandkreis,Landkreis,AnzahlFall,AnzahlTodesfall,AnzahlFall_neu,AnzahlTodesfall_neu,AnzahlFall_7d,incidence_7d
2022-05-19,1,1001,SK Flensburg,25708,73,83,0,540,600.4403229034625
2022-05-19,1,1002,SK Kiel,61598,220,223,0,1405,569.7462702908747
2022-05-19,1,1003,SK Lübeck,56281,137,188,0,1252,580.0431789331283
2022-05-19,1,1004,SK Neumünster,20423,85,82,0,338,423.00231524935856
2022-05-19,1,1051,LK Dithmarschen,34171,103,115,0,705,529.0767048652543
2022-05-19,1,1053,LK Herzogtum Lauenburg,49114,153,141,0,919,461.45657588173856
2022-05-19,1,1054,LK Nordfriesland,44478,145,189,5,1101,658.7016219256104
2022-05-19,1,1055,LK Ostholstein,43169,117,191,0,1116,553.8818881615191
2022-05-19,1,1056,LK Pinneberg,78728,476,405,0,1412,445.30646356655154
2022-05-19,1,1057,LK Plön,25915,54,130,0,859,664.0742773650398
2022-05-19,1,1058,LK Rendsburg-Eckernförde,65696,101,317,0,2006,730.0784306589268
2022-05-19,1,1059,LK Schleswig-Flensburg,48440,123,238,0,1166,575.3847824048715
2022-05-19,1,1060,LK Segeberg,73247,288,205,0,1440,517.9725690360315
2022-05-19,1,1061,LK Steinburg,28891,66,381,0,535,409.31556317231036
2022-05-19,1,1062,LK Stormarn,59532,372,194,5,1325,540.8406091702077
2022-05-19,2,2000,SK Hamburg,573031,2632,1658,1,6664,359.7343666159598
2022-05-19,3,3101,SK Braunschweig,65826,286,176,2,1196,481.1696122883316
2022-05-19,3,3102,SK Salzgitter,34116,164,46,0,357,343.71209057824507
2022-05-19,3,3103,SK Wolfsburg,38141,190,69,1,475,383.5594315245478
2022-05-19,3,3151,LK Gifhorn,51212,324,117,0,645,363.9400317107438
2022-05-19,3,3153,LK Goslar,33351,207,70,0,514,381.6227132335472
2022-05-19,3,3154,LK Helmstedt,25290,142,49,0,344,375.8823400861033
2022-05-19,3,3155,LK Northeim,35273,137,77,0,561,425.735361078226
2022-05-19,3,3157,LK Peine,40760,156,79,0,640,471.1286475663261
2022-05-19,3,3158,LK Wolfenbüttel,30992,127,72,0,592,495.9743969973442
2022-05-19,3,3159,LK Göttingen,73923,387,331,1,1598,493.3621488113616
2022-05-19,3,3241,Region Hannover,338551,1663,862,5,4341,375.736802472021
2022-05-19,3,3251,LK Diepholz,63032,140,247,2,1491,683.719138633112
2022-05-19,3,3252,LK Hameln-Pyrmont,40882,121,107,0,777,522.9505990039037
2022-05-19,3,3254,LK Hildesheim,75386,469,188,1,1318,478.46542560915407
2022-05-19,3,3255,LK Holzminden,18636,138,78,1,361,514.1937413648212
2022-05-19,3,3256,LK Nienburg (Weser),34809,199,95,2,755,620.6584734267747
2022-05-19,3,3257,LK Schaumburg,44831,184,109,0,768,484.83012007120936
2022-05-19,3,3351,LK Celle,48147,151,171,1,818,455.9999108068634
2022-05-19,3,3352,LK Cuxhaven,53503,232,204,1,1210,608.5723195155563
2022-05-19,3,3353,LK Harburg,67358,200,305,0,1520,593.7128929441909
2022-05-19,3,3354,LK Lüchow-Dannenberg,12091,34,119,0,358,738.0986743088056
2022-05-19,3,3355,LK Lüneburg,48698,121,170,3,947,514.0174233994627
2022-05-19,3,3356,LK Osterholz,29251,83,128,0,614,535.5896720167481
2022-05-19,3,3357,LK Rotenburg (Wümme),44937,161,233,0,1143,694.8919664895492
2022-05-19,3,3358,LK Heidekreis,35606,176,120,0,724,513.894310962842
2022-05-19,3,3359,LK Stade,53745,201,293,0,1388,675.8961223625199
2022-05-19,3,3360,LK Uelzen,23608,184,144,0,637,688.1576388738846
2022-05-19,3,3361,LK Verden,38499,147,173,0,847,615.6686583220667
2022-05-19,3,3401,SK Delmenhorst,22655,95,64,0,539,695.4569500535463
2022-05-19,3,3402,SK Emden,15162,41,37,0,210,421.06107390624373
2022-05-19,3,3403,SK Oldenburg,46286,62,230,0,1416,834.8810471389405
2022-05-19,3,3404,SK Osnabrück,50656,151,238,0,580,353.1783002380909
2022-05-19,3,3405,SK Wilhelmshaven,19662,113,73,3,301,400.3245155541369
2022-05-19,3,3451,LK Ammerland,32265,89,258,0,1526,1214.5523427488997
2022-05-19,3,3452,LK Aurich,55595,145,279,0,1070,562.6307985150753
2022-05-19,3,3453,LK Cloppenburg,68021,225,378,1,1175,680.6385838083321
2022-05-19,3,3454,LK Emsland,126741,289,421,1,2621,796.8260724166236
2022-05-19,3,3455,LK Friesland,23494,62,121,0,500,505.1984924876984
2022-05-19,3,3456,LK Grafschaft Bentheim,50717,176,177,0,969,702.7289670826957
2022-05-19,3,3457,LK Leer,49181,117,247,1,1047,610.5561484228757
2022-05-19,3,3458,LK Oldenburg,39337,151,182,3,1177,895.2817056751885
2022-05-19,3,3459,LK Osnabrück,117033,420,236,0,1497,416.4452765313475
2022-05-19,3,3460,LK Vechta,58323,102,92,0,759,528.1910673774165
2022-05-19,3,3461,LK Wesermarsch,23915,155,246,0,519,586.2816863223533
2022-05-19,3,3462,LK Wittmund,16461,59,74,0,329,573.3305450996794
2022-05-19,4,4011,SK Bremen,160484,589,466,0,2815,496.84683174101133
2022-05-19,4,4012,SK Bremerhaven,36683,183,62,1,575,506.3536373803464
2022-05-19,5,5111,SK Düsseldorf,184630,881,741,2,2229,359.21311538814837
2022-05-19,5,5112,SK Duisburg,113959,903,180,0,997,201.05468001653608
2022-05-19,5,5113,SK Essen,146072,760,355,0,1459,250.5086579157474
2022-05-19,5,5114,SK Krefeld,64537,275,134,0,628,276.84223519246706
2022-05-19,5,5116,SK Mönchengladbach,68381,332,286,1,886,341.2088652687116
2022-05-19,5,5117,SK Mülheim a.d.Ruhr,42907,349,232,0,478,279.6613640219751
2022-05-19,5,5119,SK Oberhausen,50908,468,84,1,483,230.47631772329478
2022-05-19,5,5120,SK Remscheid,33746,273,91,1,404,362.2798522185157
2022-05-19,5,5122,SK Solingen,53797,303,145,0,671,421.5009453933276
2022-05-19,5,5124,SK Wuppertal,111205,646,213,0,1450,408.44610201575193
2022-05-19,5,5154,LK Kleve,79339,358,142,0,935,298.1638210889517
2022-05-19,5,5158,LK Mettmann,142981,1013,467,3,1467,302.8976589954617
2022-05-19,5,5162,LK Rhein-Kreis Neuss,123767,551,236,0,1576,348.6717949739049
2022-05-19,5,5166,LK Viersen,80584,382,193,0,1115,373.48929442345315
2022-05-19,5,5170,LK Wesel,122297,419,288,0,1379,299.70898453206064
2022-05-19,5,5314,SK Bonn,93692,402,123,0,782,236.55465108188963
2022-05-19,5,5315,SK Köln,346949,1053,573,0,3110,287.0332940162326
2022-05-19,5,5316,SK Leverkusen,49137,175,114,0,562,342.8815472377292
2022-05-19,5,5334,StadtRegion Aachen,163514,858,425,5,2322,417.1524762365014
2022-05-19,5,5358,LK Düren,84492,423,185,1,1364,514.4451987629177
2022-05-19,5,5362,LK Rhein-Erft-Kreis,141761,559,290,0,1758,374.35238953090965
2022-05-19,5,5366,LK Euskirchen,58245,311,125,0,892,458.9445304822519
2022-05-19,5,5370,LK Heinsberg,63996,523,349,0,1819,709.277932448978
2022-05-19,5,5374,LK Oberbergischer Kreis,86142,436,220,0,850,312.8462011269824
2022-05-19,5,5378,LK Rheinisch-Bergischer Kreis,78907,245,312,0,880,310.6521930985791
2022-05-19,5,5382,LK Rhein-Sieg-Kreis,152595,773,588,0,1608,267.8326046221112
2022-05-19,5,5512,SK Bottrop,31550,177,79,4,357,304.1196715166797
2022-05-19,5,5513,SK Gelsenkirchen,71195,567,147,0,850,328.0523339958704
2022-05-19,5,5515,SK Münster,92602,205,261,0,1285,406.1276283726766
2022-05-19,5,5554,LK Borken,136219,442,342,0,2071,556.8731211246095
2022-05-19,5,5558,LK Coesfeld,67307,136,153,1,1127,510.62017470731087
2022-05-19,5,5562,LK Recklinghausen,161479,1316,450,6,2265,369.13358724509004
2022-05-19,5,5566,LK Steinfurt,145350,479,207,0,2430,542.1723036968119
2022-05-19,5,5570,LK Warendorf,86937,346,231,1,1379,497.08561479649774
2022-05-19,5,5711,SK Bielefeld,104677,550,668,0,1041,312.13550458908156
2022-05-19,5,5754,LK Gütersloh,123685,468,309,0,1212,332.220449648866
2022-05-19,5,5758,LK Herford,85939,329,154,0,877,350.03412533376974
2022-05-19,5,5762,LK Höxter,37538,203,67,0,490,350.6788139899377
2022-05-19,5,5766,LK Lippe,102858,593,283,0,1374,395.9996541487737
2022-05-19,5,5770,LK Minden-Lübbecke,112368,461,194,1,1300,418.9899120121185
2022-05-19,5,5774,LK Paderborn,78952,218,157,1,1215,394.0519240436538
2022-05-19,5,5911,SK Bochum,91830,425,274,0,1360,373.1609476093005
2022-05-19,5,5913,SK Dortmund,169073,538,409,0,2391,406.8429936565843
2022-05-19,5,5914,SK Hagen,56809,481,117,1,605,320.6368218266229
2022-05-19,5,5915,SK Hamm,55897,282,238,1,854,477.1829443416943
2022-05-19,5,5916,SK Herne,46147,364,90,0,556,354.27551930674144
2022-05-19,5,5954,LK Ennepe-Ruhr-Kreis,83705,552,242,0,1175,363.6307368551357
2022-05-19,5,5958,LK Hochsauerlandkreis,76179,270,239,0,1323,510.75165038798593
2022-05-19,5,5962,LK Märkischer Kreis,126997,634,307,0,2115,517.5426146791236
2022-05-19,5,5966,LK Olpe,36312,202,91,0,430,322.43067740435805
2022-05-19,5,5970,LK Siegen-Wittgenstein,84237,270,336,0,1311,475.87761487671105
2022-05-19,5,5974,LK Soest,82056,373,171,1,1214,403.30082121880565
2022-05-19,5,5978,LK Unna,103837,662,412,0,2114,537.0689348556215
2022-05-19,6,6411,SK Darmstadt,43531,209,133,0,735,461.75882995966674
2022-05-19,6,6412,SK Frankfurt am Main,231457,1215,349,1,2866,375.0798320647451
2022-05-19,6,6413,SK Offenbach,43255,269,75,0,372,284.2037710478868
2022-05-19,6,6414,SK Wiesbaden,85032,408,156,1,1192,427.83973238481167
2022-05-19,6,6431,LK Bergstraße,82327,462,222,0,1553,573.0310130435585
2022-05-19,6,6432,LK Darmstadt-Dieburg,79535,437,165,0,1234,414.5098605647949
2022-05-19,6,6433,LK Groß-Gerau,77705,374,183,0,946,342.99347007146304
2022-05-19,6,6434,LK Hochtaunuskreis,62467,268,163,0,1138,479.6001365469633
2022-05-19,6,6435,LK Main-Kinzig-Kreis,129221,872,222,0,1716,406.9349686617389
2022-05-19,6,6436,LK Main-Taunus-Kreis,66339,299,191,0,1017,425.0534973920021
2022-05-19,6,6437,LK Odenwaldkreis,29578,225,57,0,434,448.56026624222255
2022-05-19,6,6438,LK Offenbach,106857,760,245,0,1321,370.50333481048517
2022-05-19,6,6439,LK Rheingau-Taunus-Kreis,51944,217,162,0,1056,563.4013220724206
2022-05-19,6,6440,LK Wetteraukreis,86021,655,233,0,1284,413.72243864244905
2022-05-19,6,6531,LK Gießen,82605,412,266,0,1336,491.77853769504577
2022-05-19,6,6532,LK Lahn-Dill-Kreis,75515,312,260,0,1413,557.6758375991127
2022-05-19,6,6533,LK Limburg-Weilburg,50836,351,131,0,732,424.86258713455726
2022-05-19,6,6534,LK Marburg-Biedenkopf,71400,348,217,1,1208,491.2506150799299
2022-05-19,6,6535,LK Vogelsbergkreis,31117,124,95,0,530,502.3410990844123
2022-05-19,6,6611,SK Kassel,51677,273,51,0,1566,778.9184672317059
2022-05-19,6,6631,LK Fulda,83895,385,200,0,1129,506.22581527465775
2022-05-19,6,6632,LK Hersfeld-Rotenburg,33199,224,192,0,560,465.48743183934033
2022-05-19,6,6633,LK Kassel,55411,290,162,0,2497,1053.5553802208374
2022-05-19,6,6634,LK Schwalm-Eder-Kreis,46422,284,188,0,973,541.0364768683274
2022-05-19,6,6635,LK Waldeck-Frankenberg,42916,187,183,7,994,635.0301543493816
2022-05-19,6,6636,LK Werra-Meißner-Kreis,25699,206,93,0,446,445.79493433020815
2022-05-19,7,7111,SK Koblenz,32432,185,70,0,294,259.2866970049741
2022-05-19,7,7131,LK Ahrweiler,31249,94,37,0,366,280.50490883590464
2022-05-19,7,7132,LK Altenkirchen,33238,140,21,1,387,299.7978107787771
2022-05-19,7,7133,LK Bad Kreuznach,47618,180,128,5,547,344.57561135398686
2022-05-19,7,7134,LK Birkenfeld,23055,151,44,0,233,288.2593096622541
2022-05-19,7,7135,LK Cochem-Zell,16846,94,31,0,214,347.5267140861996
2022-05-19,7,7137,LK Mayen-Koblenz,59889,228,117,0,612,284.934772284972
2022-05-19,7,7138,LK Neuwied,45578,258,92,7,441,240.81122256745172
2022-05-19,7,7140,LK Rhein-Hunsrück-Kreis,29925,130,93,1,460,444.8699722439822
2022-05-19,7,7141,LK Rhein-Lahn-Kreis,31329,121,88,0,494,403.0218480264983
2022-05-19,7,7143,LK Westerwaldkreis,56201,236,101,0,705,347.58171868066853
2022-05-19,7,7211,SK Trier,28574,60,39,0,288,260.2237201149321
2022-05-19,7,7231,LK Bernkastel-Wittlich,27731,112,73,0,258,228.95682655189248
2022-05-19,7,7232,LK Bitburg-Prüm,23970,50,83,0,269,268.8521313277697
2022-05-19,7,7233,LK Vulkaneifel,18923,87,42,0,375,619.9269312790332
2022-05-19,7,7235,LK Trier-Saarburg,39045,134,70,0,439,291.63040662180384
2022-05-19,7,7311,SK Frankenthal,14113,88,22,0,138,283.0769230769231
2022-05-19,7,7312,SK Kaiserslautern,30283,219,62,1,391,392.32606208986374
2022-05-19,7,7313,SK Landau i.d.Pfalz,10741,65,86,0,154,329.8704080539788
2022-05-19,7,7314,SK Ludwigshafen,51560,421,53,0,341,197.6158602664627
2022-05-19,7,7315,SK Mainz,64877,257,116,0,648,298.448344947334
2022-05-19,7,7316,SK Neustadt a.d.Weinstraße,14909,63,23,0,166,311.40959741867704
2022-05-19,7,7317,SK Pirmasens,10274,96,31,0,168,418.1600955794504
2022-05-19,7,7318,SK Speyer,16205,116,28,0,131,258.17386334522377
2022-05-19,7,7319,SK Worms,26164,142,57,0,397,475.6826705328365
2022-05-19,7,7320,SK Zweibrücken,8768,27,39,0,133,391.1649657363019
2022-05-19,7,7331,LK Alzey-Worms,36661,194,87,1,603,461.3089545958765
2022-05-19,7,7332,LK Bad Dürkheim,33477,219,90,0,425,319.5392619770834
2022-05-19,7,7333,LK Donnersbergkreis,21455,112,59,0,263,348.1645242854685
2022-05-19,7,7334,LK Germersheim,42838,207,74,0,378,293.0096274591879
2022-05-19,7,7335,LK Kaiserslautern,36784,150,84,1,601,565.2746425884123
2022-05-19,7,7336,LK Kusel,18692,107,41,0,255,363.74010412952003
2022-05-19,7,7337,LK Südliche Weinstraße,24258,171,229,1,449,405.2968415731655
2022-05-19,7,7338,LK Rhein-Pfalz-Kreis,42555,284,68,0,437,282.3836540574072
2022-05-19,7,7339,LK Mainz-Bingen,59299,294,137,0,644,304.4557380924241
2022-05-19,7,7340,LK Südwestpfalz,23372,139,100,1,397,418.28219824679707
2022-05-19,8,8111,SK Stuttgart,183353,678,991,0,4967,788.0311912486812
2022-05-19,8,8115,LK Böblingen,127807,467,315,0,1471,374.39742630402804
2022-05-19,8,8116,LK Esslingen,172061,807,304,0,1587,297.4043180783221
2022-05-19,8,8117,LK Göppingen,83438,390,136,0,565,218.33133035269202
2022-05-19,8,8118,LK Ludwigsburg,165927,714,296,0,1512,277.445955839852
2022-05-19,8,8119,LK Rems-Murr-Kreis,138600,597,248,0,1379,322.73465547665967
2022-05-19,8,8121,SK Heilbronn,45709,270,56,0,259,204.81108352180172
2022-05-19,8,8125,LK Heilbronn,120054,339,268,2,1205,347.9009016551999
2022-05-19,8,8126,LK Hohenlohekreis,38996,178,121,0,484,429.2111914157762
2022-05-19,8,8127,LK Schwäbisch Hall,65979,332,90,0,632,319.41777014050336
2022-05-19,8,8128,LK Main-Tauber-Kreis,43342,197,167,0,538,405.4746616020018
2022-05-19,8,8135,LK Heidenheim,46826,299,124,0,390,293.648164322501
2022-05-19,8,8136,LK Ostalbkreis,109090,573,164,0,1119,356.03606814002177
2022-05-19,8,8211,SK Baden-Baden,16373,104,32,0,160,288.55344550848525
2022-05-19,8,8212,SK Karlsruhe,89871,357,157,0,1108,359.2317368919322
2022-05-19,8,8215,LK Karlsruhe,143863,697,223,0,1656,370.5925004251967
2022-05-19,8,8216,LK Rastatt,77381,367,137,0,807,347.7084419473396
2022-05-19,8,8221,SK Heidelberg,42126,113,93,0,550,346.476335666274
2022-05-19,8,8222,SK Mannheim,99383,482,169,0,1149,370.97904242850825
2022-05-19,8,8225,LK Neckar-Odenwald-Kreis,49459,215,185,1,668,464.54376655980303
2022-05-19,8,8226,LK Rhein-Neckar-Kreis,167817,669,359,0,2197,400.74202027240244
2022-05-19,8,8231,SK Pforzheim,44235,324,73,0,333,264.2521584560691
2022-05-19,8,8235,LK Calw,52484,283,116,0,548,342.18134362375037
2022-05-19,8,8236,LK Enzkreis,65478,339,195,0,764,382.4742680924346
2022-05-19,8,8237,LK Freudenstadt,40973,241,83,0,432,364.9758372478118
2022-05-19,8,8311,SK Freiburg i.Breisgau,75168,260,161,0,813,352.0394907768252
2022-05-19,8,8315,LK Breisgau-Hochschwarzwald,81745,326,126,0,832,314.1199167884259
2022-05-19,8,8316,LK Emmendingen,54814,240,103,0,622,372.7631216214597
2022-05-19,8,8317,LK Ortenaukreis,155512,791,258,2,1335,308.6134356650793
2022-05-19,8,8325,LK Rottweil,51986,279,67,1,295,210.46473467174636
2022-05-19,8,8326,LK Schwarzwald-Baar-Kreis,75207,362,120,0,685,321.7896200533654
2022-05-19,8,8327,LK Tuttlingen,50894,255,38,0,323,227.9753250236445
2022-05-19,8,8335,LK Konstanz,91223,431,80,0,828,288.6264448751377
2022-05-19,8,8336,LK Lörrach,69001,417,80,0,769,336.0397129897484
2022-05-19,8,8337,LK Waldshut,53044,320,61,0,403,235.34633286030473
2022-05-19,8,8415,LK Reutlingen,96204,444,165,0,883,307.1336396553703
2022-05-19,8,8416,LK Tübingen,72353,248,136,0,936,409.68000315138465
2022-05-19,8,8417,LK Zollernalbkreis,65265,244,179,0,765,402.9242291769812
2022-05-19,8,8421,SK Ulm,42730,115,78,0,353,279.2611051778015
2022-05-19,8,8425,LK Alb-Donau-Kreis,68390,228,115,0,578,291.6187362515388
2022-05-19,8,8426,LK Biberach,74242,282,95,0,663,327.8121137206428
2022-05-19,8,8435,LK Bodenseekreis,70818,330,95,0,626,287.2864282403477
2022-05-19,8,8436,LK Ravensburg,100243,221,143,0,886,309.911573763152
2022-05-19,8,8437,LK Sigmaringen,49983,172,59,0,512,391.00087058787597
2022-05-19,9,9161,SK Ingolstadt,50051,244,75,0,365,266.516735790642
2022-05-19,9,9162,SK München,518522,2013,971,-1,6067,407.6731518973903
2022-05-19,9,9163,SK Rosenheim,25990,125,41,0,246,386.84719535783364
2022-05-19,9,9171,LK Altötting,45106,329,65,0,527,471.99383810700914
2022-05-19,9,9172,LK Berchtesgadener Land,42860,186,77,0,324,304.7203438449312
2022-05-19,9,9173,LK Bad Tölz-Wolfratshausen,47314,178,87,0,602,469.5348329329548
2022-05-19,9,9174,LK Dachau,59912,239,135,0,904,582.78589709703
2022-05-19,9,9175,LK Ebersberg,53808,282,109,0,913,633.6273604874697
2022-05-19,9,9176,LK Eichstätt,49087,140,107,0,542,407.0016295083691
2022-05-19,9,9177,LK Erding,55979,187,112,0,801,576.7112339892433
2022-05-19,9,9178,LK Freising,65496,220,160,0,892,494.6953353335589
2022-05-19,9,9179,LK Fürstenfeldbruck,75528,226,359,0,1132,517.5093718569992
2022-05-19,9,9180,LK Garmisch-Partenkirchen,29984,149,74,0,357,404.39968735486354
2022-05-19,9,9181,LK Landsberg a.Lech,42108,122,128,0,638,527.1899453804774
2022-05-19,9,9182,LK Miesbach,37957,184,190,0,911,909.3359152750468
2022-05-19,9,9183,LK Mühldorf a.Inn,51322,305,75,0,577,495.35125297253677
2022-05-19,9,9184,LK München,115389,370,260,3,1594,455.8388263723065
2022-05-19,9,9185,LK Neuburg-Schrobenhausen,38280,147,46,0,404,413.38381254476616
2022-05-19,9,9186,LK Pfaffenhofen a.d.Ilm,47727,235,53,0,514,398.0546434545567
2022-05-19,9,9187,LK Rosenheim,109148,712,220,1,1266,483.72121457582693
2022-05-19,9,9188,LK Starnberg,42954,169,0,0,433,316.96069101822707
2022-05-19,9,9189,LK Traunstein,77140,362,250,0,1096,617.5169732653463
2022-05-19,9,9190,LK Weilheim-Schongau,49148,192,100,1,732,537.7054960553572
2022-05-19,9,9261,SK Landshut,26282,175,171,-1,805,1101.7587079997263
2022-05-19,9,9262,SK Passau,19099,149,39,0,310,591.4337498807593
2022-05-19,9,9263,SK Straubing,16971,130,18,0,125,262.53885575065107
2022-05-19,9,9271,LK Deggendorf,46951,284,83,0,594,497.1584964721834
2022-05-19,9,9272,LK Freyung-Grafenau,32854,220,43,0,294,375.2153659626061
2022-05-19,9,9273,LK Kelheim,46985,159,67,0,521,422.23843099116624
2022-05-19,9,9274,LK Landshut,62905,304,309,0,1666,1033.5564640705747
2022-05-19,9,9275,LK Passau,78817,572,115,0,902,466.2607131411085
2022-05-19,9,9276,LK Regen,32955,258,32,0,289,373.8051815348001
2022-05-19,9,9277,LK Rottal-Inn,50468,350,42,0,360,295.56650246305423
2022-05-19,9,9278,LK Straubing-Bogen,43134,194,61,0,402,395.10541058528673
2022-05-19,9,9279,LK Dingolfing-Landau,39598,229,42,0,402,413.3931142281272
2022-05-19,9,9361,SK Amberg,13563,62,15,1,96,228.28878531342147
2022-05-19,9,9362,SK Regensburg,54846,160,78,0,483,317.19971103960074
2022-05-19,9,9363,SK Weiden i.d.OPf.,15536,119,31,0,136,319.736687433878
2022-05-19,9,9371,LK Amberg-Sulzbach,34290,224,66,0,379,367.9683100642731
2022-05-19,9,9372,LK Cham,50063,271,63,0,443,345.8397739160304
2022-05-19,9,9373,LK Neumarkt i.d.OPf.,48771,245,61,0,562,415.60362359031245
2022-05-19,9,9374,LK Neustadt a.d.Waldnaab,37307,235,70,0,345,364.5200486026731
2022-05-19,9,9375,LK Regensburg,75350,259,137,0,796,409.7284776734011
2022-05-19,9,9376,LK Schwandorf,56453,285,113,1,534,359.65166322056615
2022-05-19,9,9377,LK Tirschenreuth,27764,311,34,0,288,401.6960499888418
